成交时间,成交价,涨跌幅,价格变动,成交量(手),成交额(元),性质
09:15:03,0.0,-100.00%,--,0,0,中性盘
09:25:03,16.16,+0.37%,--,231,373296,--
09:25:03,16.16,+0.37%,--,231,373296,中性盘
09:30:03,16.17,+0.43%,+0.01,170,274890,买盘
09:30:06,16.16,+0.37%,-0.01,441,713448,卖盘
09:30:09,16.16,+0.37%,--,213,345032,卖盘
09:30:12,16.16,+0.37%,--,88,142208,买盘
09:30:15,16.15,+0.31%,-0.01,31,50065,买盘
09:30:18,16.12,+0.12%,-0.03,42,67704,卖盘
09:30:21,16.11,+0.06%,-0.01,565,910215,卖盘
09:30:24,16.1,0.00%,-0.01,48,77280,买盘
09:30:27,16.07,-0.19%,-0.03,114,183198,卖盘
09:30:30,16.06,-0.25%,-0.01,11,17666,卖盘
09:30:33,16.08,-0.12%,+0.02,150,241200,中性盘
09:30:36,16.06,-0.25%,-0.02,64,102784,卖盘
09:30:39,16.04,-0.37%,-0.02,170,272680,卖盘
09:30:42,16.06,-0.25%,+0.02,173,277838,买盘
09:30:45,16.06,-0.25%,--,49,78694,中性盘
09:30:48,16.05,-0.31%,-0.01,13,20865,卖盘
09:30:51,16.06,-0.25%,+0.01,5,8030,买盘
09:30:54,16.07,-0.19%,+0.01,83,133381,买盘
09:30:57,16.05,-0.31%,-0.02,39,62595,卖盘
09:31:00,16.06,-0.25%,+0.01,51,81906,买盘
09:31:03,16.07,-0.19%,+0.01,20,32140,买盘
09:31:06,16.04,-0.37%,-0.03,212,340048,卖盘
09:31:09,16.06,-0.25%,+0.02,12,19272,卖盘
09:31:15,16.07,-0.19%,+0.01,126,202482,买盘
09:31:18,16.05,-0.31%,-0.02,47,75435,卖盘
09:31:21,16.06,-0.25%,+0.01,106,170236,买盘
09:31:24,16.07,-0.19%,+0.01,118,189626,买盘
09:31:27,16.08,-0.12%,+0.01,54,86832,买盘
09:31:30,16.06,-0.25%,-0.02,25,40150,卖盘
09:31:33,16.07,-0.19%,+0.01,22,35354,中性盘
09:31:36,16.07,-0.19%,--,41,66771,中性盘
09:31:39,16.07,-0.19%,--,79,126953,中性盘
09:31:42,16.08,-0.12%,+0.01,59,94872,买盘
09:31:45,16.08,-0.12%,--,117,188136,买盘
09:31:48,16.07,-0.19%,-0.01,52,83564,卖盘
09:31:51,16.08,-0.12%,+0.01,14,22512,中性盘
09:31:54,16.08,-0.12%,--,138,221904,卖盘
09:31:57,16.08,-0.12%,--,32,51456,买盘
09:32:00,16.07,-0.19%,-0.01,54,86778,卖盘
09:32:06,16.08,-0.12%,+0.01,23,36984,买盘
09:32:09,16.07,-0.19%,-0.01,68,109276,卖盘
09:32:12,16.08,-0.12%,+0.01,63,101304,买盘
09:32:15,16.06,-0.25%,-0.02,70,112420,卖盘
09:32:18,16.06,-0.25%,--,214,343684,卖盘
09:32:21,16.06,-0.25%,--,153,246441,卖盘
09:32:24,16.08,-0.12%,+0.02,114,183312,买盘
09:32:27,16.06,-0.25%,-0.02,114,183084,中性盘
09:32:30,16.06,-0.25%,--,138,221628,中性盘
09:32:36,16.07,-0.19%,+0.01,10,16070,买盘
09:32:39,16.06,-0.25%,-0.01,4,6424,卖盘
09:32:42,16.06,-0.25%,--,14,22484,中性盘
09:32:42,16.06,-0.25%,--,14,22484,卖盘
09:32:45,16.07,-0.19%,+0.01,37,59459,买盘
09:32:48,16.07,-0.19%,--,155,249085,卖盘
09:32:51,16.08,-0.12%,+0.01,35,56280,买盘
09:32:54,16.07,-0.19%,-0.01,10,16070,卖盘
09:33:00,16.07,-0.19%,--,38,61066,买盘
09:33:03,16.07,-0.19%,--,75,120525,买盘
09:33:09,16.08,-0.12%,+0.01,29,46632,买盘
09:33:12,16.07,-0.19%,-0.01,8,12856,卖盘
09:33:18,16.07,-0.19%,--,31,49817,卖盘
09:33:21,16.07,-0.19%,--,143,229801,卖盘
09:33:24,16.07,-0.19%,--,33,53031,买盘
09:33:27,16.07,-0.19%,--,18,28926,卖盘
09:33:30,16.07,-0.19%,--,70,112490,买盘
09:33:33,16.07,-0.19%,--,29,46603,买盘
09:33:36,16.07,-0.19%,--,77,123739,买盘
09:33:39,16.07,-0.19%,--,52,83564,卖盘
09:33:42,16.08,-0.12%,+0.01,17,27336,买盘
09:33:45,16.08,-0.12%,--,93,149544,买盘
09:33:48,16.08,-0.12%,--,51,82008,买盘
09:33:51,16.07,-0.19%,-0.01,7,11249,卖盘
09:33:54,16.08,-0.12%,+0.01,90,145604,买盘
09:33:57,16.09,-0.06%,+0.01,8,12872,买盘
09:34:00,16.08,-0.12%,-0.01,23,36984,卖盘
09:34:03,16.08,-0.12%,--,57,91656,卖盘
09:34:06,16.09,-0.06%,+0.01,35,56315,买盘
09:34:09,16.08,-0.12%,-0.01,40,64320,卖盘
09:34:12,16.08,-0.12%,--,60,96480,卖盘
09:34:15,16.07,-0.19%,-0.01,453,727971,卖盘
09:34:18,16.07,-0.19%,--,137,220159,买盘
09:34:21,16.07,-0.19%,--,135,216945,买盘
09:34:27,16.07,-0.19%,--,30,48210,买盘
09:34:30,16.06,-0.25%,-0.01,41,65846,卖盘
09:34:33,16.07,-0.19%,+0.01,18,28926,买盘
09:34:36,16.07,-0.19%,--,45,72315,买盘
09:34:42,16.06,-0.25%,-0.01,59,94754,卖盘
09:34:45,16.07,-0.19%,+0.01,40,64280,买盘
09:34:51,16.07,-0.19%,+0.01,2,3214,买盘
09:34:54,16.06,-0.25%,-0.01,86,138116,卖盘
09:34:57,16.06,-0.25%,--,1,1606,买盘
09:35:00,16.06,-0.25%,--,5,8030,买盘
09:35:03,16.06,-0.25%,--,30,48180,买盘
09:35:06,16.05,-0.31%,-0.01,26,41730,卖盘
09:35:09,16.06,-0.25%,+0.01,78,125268,买盘
09:35:12,16.06,-0.25%,--,43,69058,买盘
09:35:15,16.05,-0.31%,-0.01,135,216675,卖盘
