成交时间,成交价,涨跌幅,价格变动,成交量(手),成交额(元),性质
09:15:03,0.0,-100.00%,--,0,0,中性盘
09:25:03,27.4,-0.11%,--,446,1222040,中性盘
09:25:03,27.4,-0.11%,--,446,1222040,--
09:25:03,27.4,-0.11%,-0.15,446,1222040,中性盘
09:30:03,27.25,-0.66%,-0.15,272,741200,卖盘
09:30:06,27.3,-0.47%,+0.05,118,322140,买盘
09:30:09,27.3,-0.47%,--,38,103740,买盘
09:30:12,27.25,-0.66%,-0.05,5,13625,卖盘
09:30:15,27.28,-0.55%,+0.03,154,420112,买盘
09:30:18,27.19,-0.87%,-0.09,54,146826,卖盘
09:30:21,27.2,-0.84%,+0.01,65,176800,买盘
09:30:24,27.12,-1.13%,-0.08,43,116616,卖盘
09:30:27,27.07,-1.31%,-0.05,89,240923,卖盘
09:30:30,27.18,-0.91%,+0.11,7,19026,买盘
09:30:33,27.1,-1.20%,-0.08,11,29810,中性盘
09:30:36,27.1,-1.20%,--,7,18970,买盘
09:30:39,27.08,-1.28%,-0.02,23,62284,中性盘
09:30:42,27.0,-1.57%,-0.08,121,326700,卖盘
09:30:45,27.06,-1.35%,+0.06,18,48708,买盘
09:30:48,27.06,-1.35%,--,51,138006,买盘
09:30:51,27.0,-1.57%,-0.06,92,248400,卖盘
09:30:54,26.99,-1.60%,-0.01,207,558693,卖盘
09:30:57,27.01,-1.53%,+0.02,69,186369,中性盘
09:31:00,27.02,-1.49%,+0.01,24,64848,卖盘
09:31:03,27.02,-1.49%,--,36,97272,卖盘
09:31:06,27.01,-1.53%,-0.01,50,135050,卖盘
09:31:09,27.02,-1.49%,+0.01,5,13510,中性盘
09:31:12,27.05,-1.39%,+0.03,44,119020,买盘
09:31:15,27.04,-1.42%,-0.01,93,251472,卖盘
09:31:18,27.07,-1.31%,+0.03,70,189490,买盘
09:31:21,27.07,-1.31%,--,37,100159,中性盘
09:31:24,27.1,-1.20%,+0.03,27,73170,买盘
09:31:27,27.1,-1.20%,--,28,75880,卖盘
09:31:30,27.14,-1.06%,+0.04,200,542800,买盘
09:31:33,27.1,-1.20%,-0.04,13,35230,中性盘
09:31:36,27.14,-1.06%,+0.04,96,260544,买盘
09:31:39,27.13,-1.09%,-0.01,79,214327,卖盘
09:31:42,27.14,-1.06%,+0.01,51,138414,中性盘
09:31:48,27.19,-0.87%,+0.05,62,168578,买盘
09:31:51,27.18,-0.91%,-0.01,20,54360,卖盘
09:31:54,27.19,-0.87%,+0.01,32,87008,中性盘
09:31:57,27.21,-0.80%,+0.02,17,46257,买盘
09:32:00,27.21,-0.80%,--,43,117003,卖盘
09:32:03,27.28,-0.55%,+0.07,45,122760,买盘
09:32:06,27.29,-0.51%,+0.01,119,324751,买盘
09:32:12,27.31,-0.44%,+0.02,5,13655,买盘
09:32:15,27.32,-0.40%,+0.01,2,5464,买盘
09:32:18,27.32,-0.40%,--,18,49176,中性盘
09:32:21,27.33,-0.36%,+0.01,26,71058,买盘
09:32:24,27.33,-0.36%,--,14,38262,卖盘
09:32:27,27.33,-0.36%,--,26,71058,卖盘
09:32:30,27.33,-0.36%,--,33,90189,卖盘
09:32:33,27.38,-0.18%,+0.05,71,194398,买盘
09:32:36,27.37,-0.22%,-0.01,73,199801,中性盘
09:32:39,27.38,-0.18%,+0.01,48,131424,买盘
09:32:45,27.38,-0.18%,--,68,186184,卖盘
09:32:48,27.39,-0.15%,+0.01,113,309507,买盘
09:32:51,27.4,-0.11%,+0.01,28,76720,买盘
09:32:54,27.4,-0.11%,--,15,41100,卖盘
09:32:57,27.42,-0.04%,+0.02,11,30162,买盘
09:33:00,27.4,-0.11%,-0.02,79,216460,卖盘
09:33:03,27.43,0.00%,+0.03,77,211211,买盘
09:33:06,27.42,-0.04%,-0.01,38,104196,卖盘
09:33:09,27.4,-0.11%,-0.02,305,835700,卖盘
09:33:12,27.41,-0.07%,+0.01,170,465970,买盘
09:33:12,27.41,-0.07%,--,170,465970,中性盘
09:33:15,27.41,-0.07%,--,96,263136,买盘
09:33:18,27.39,-0.15%,-0.02,94,257466,中性盘
09:33:21,27.41,-0.07%,+0.02,13,35633,买盘
09:33:24,27.34,-0.33%,-0.07,8,21872,卖盘
09:33:27,27.41,-0.07%,+0.07,10,27410,买盘
09:33:30,27.37,-0.22%,-0.04,8,21896,卖盘
09:33:33,27.4,-0.11%,+0.03,85,232900,买盘
09:33:36,27.34,-0.33%,-0.06,24,65616,卖盘
09:33:39,27.33,-0.36%,-0.01,20,54660,卖盘
09:33:42,27.32,-0.40%,-0.01,11,30052,卖盘
09:33:45,27.34,-0.33%,+0.02,15,41010,买盘
09:33:48,27.31,-0.44%,-0.03,28,76468,卖盘
09:33:51,27.32,-0.40%,+0.01,21,57372,买盘
09:33:54,27.34,-0.33%,+0.02,24,65616,买盘
09:33:57,27.31,-0.44%,-0.03,27,73737,卖盘
09:34:00,27.32,-0.40%,+0.01,26,71032,卖盘
09:34:03,27.33,-0.36%,+0.01,50,136650,买盘
09:34:06,27.3,-0.47%,-0.03,8,21840,卖盘
09:34:09,27.29,-0.51%,-0.01,38,103702,卖盘
09:34:15,27.31,-0.44%,+0.01,31,84661,买盘
09:34:18,27.26,-0.62%,-0.05,18,49068,卖盘
09:34:24,27.29,-0.51%,+0.03,13,35477,中性盘
09:34:27,27.3,-0.47%,+0.01,57,155610,买盘
09:34:30,27.26,-0.62%,-0.04,59,160834,卖盘
09:34:33,27.3,-0.47%,+0.04,45,122850,中性盘
09:34:36,27.3,-0.47%,--,30,81900,买盘
09:34:39,27.3,-0.47%,--,15,40950,卖盘
09:34:42,27.29,-0.51%,-0.01,16,43664,卖盘
09:34:45,27.3,-0.47%,+0.01,22,60060,买盘
09:34:48,27.3,-0.47%,--,61,166530,卖盘
09:34:51,27.32,-0.40%,+0.02,31,84692,买盘
09:34:54,27.36,-0.26%,+0.04,49,134064,买盘
09:34:57,27.39,-0.15%,+0.03,85,232815,买盘
09:35:00,27.42,-0.04%,+0.03,51,139842,买盘
09:35:03,27.42,-0.04%,--,21,57582,买盘
09:35:06,27.48,+0.18%,+0.06,28,76944,买盘
09:35:09,27.44,+0.04%,-0.04,8,21952,中性盘
09:35:12,27.47,+0.15%,+0.03,31,85157,买盘
09:35:15,27.47,+0.15%,--,29,79663,买盘
