成交时间,成交价,涨跌幅,价格变动,成交量(手),成交额(元),性质
09:15:03,0.0,-100.00%,--,0,0,中性盘
09:25:03,27.29,-2.05%,--,1019,2780851,--
09:25:03,27.29,-2.05%,--,1019,2780851,中性盘
09:30:03,27.3,-2.01%,+0.01,722,1971060,中性盘
09:30:06,27.41,-1.62%,+0.11,174,476934,中性盘
09:30:09,27.47,-1.40%,+0.06,16,43952,卖盘
09:30:12,27.69,-0.61%,+0.22,36,99684,买盘
09:30:15,27.47,-1.40%,-0.22,52,142844,中性盘
09:30:18,27.62,-0.86%,+0.15,12,33144,买盘
09:30:21,27.47,-1.40%,-0.15,82,225254,卖盘
09:30:24,27.69,-0.61%,+0.22,67,185523,买盘
09:30:27,27.61,-0.90%,-0.08,34,93874,中性盘
09:30:30,27.67,-0.68%,+0.06,69,190923,卖盘
09:30:33,27.48,-1.36%,-0.19,50,137400,卖盘
09:30:36,27.59,-0.97%,+0.11,134,369706,中性盘
09:30:39,27.58,-1.01%,-0.01,85,234430,中性盘
09:30:42,27.42,-1.58%,-0.16,201,551142,卖盘
09:30:45,27.47,-1.40%,+0.05,15,41205,买盘
09:30:48,27.41,-1.62%,-0.06,64,175424,卖盘
09:30:51,27.32,-1.94%,-0.09,77,210364,卖盘
09:30:54,27.4,-1.65%,+0.08,31,84940,中性盘
09:30:57,27.41,-1.62%,+0.01,10,27410,买盘
09:31:00,27.32,-1.94%,-0.09,33,90156,卖盘
09:31:03,27.3,-2.01%,-0.02,223,608790,卖盘
09:31:06,27.32,-1.94%,+0.02,81,221292,买盘
09:31:09,27.3,-2.01%,-0.02,72,196560,卖盘
09:31:12,27.3,-2.01%,--,254,693420,卖盘
09:31:15,27.29,-2.05%,-0.01,55,150095,卖盘
09:31:18,27.3,-2.01%,+0.01,228,622440,买盘
09:31:21,27.29,-2.05%,-0.01,141,384789,卖盘
09:31:24,27.29,-2.05%,--,188,513052,卖盘
09:31:27,27.3,-2.01%,+0.01,476,1302183,买盘
09:31:30,27.3,-2.01%,--,104,283947,卖盘
09:31:33,27.31,-1.97%,+0.01,111,303141,买盘
09:31:36,27.29,-2.05%,-0.02,42,114618,卖盘
09:31:39,27.28,-2.08%,-0.01,85,231880,卖盘
09:31:42,27.3,-2.01%,+0.02,111,303030,买盘
09:31:45,27.31,-1.97%,+0.01,154,423278,买盘
09:31:48,27.27,-2.12%,-0.04,220,599967,卖盘
09:31:51,27.27,-2.12%,--,84,229068,买盘
09:31:54,27.28,-2.08%,+0.01,105,286440,买盘
09:31:57,27.31,-1.97%,+0.03,57,155667,买盘
09:32:00,27.27,-2.12%,-0.04,161,439047,卖盘
09:32:06,27.27,-2.12%,--,39,106353,卖盘
09:32:09,27.27,-2.12%,--,56,152712,卖盘
09:32:12,27.27,-2.12%,--,178,485406,买盘
09:32:15,27.27,-2.12%,--,151,414477,中性盘
09:32:18,27.26,-2.15%,-0.01,501,1365726,卖盘
09:32:21,27.27,-2.12%,+0.01,327,891729,买盘
09:32:24,27.28,-2.08%,+0.01,189,515592,买盘
09:32:27,27.28,-2.08%,--,49,133672,买盘
09:32:30,27.24,-2.23%,-0.04,86,234264,卖盘
09:32:33,27.21,-2.33%,-0.03,52,141492,卖盘
09:32:36,27.26,-2.15%,+0.05,67,182642,买盘
09:32:39,27.24,-2.23%,-0.02,54,147096,中性盘
09:32:42,27.25,-2.19%,+0.01,141,384225,卖盘
09:32:45,27.25,-2.19%,--,70,190750,卖盘
09:32:48,27.23,-2.26%,-0.02,108,294111,中性盘
09:32:51,27.21,-2.33%,-0.02,20,54420,中性盘
09:32:54,27.21,-2.33%,--,49,133329,卖盘
09:32:57,27.2,-2.37%,-0.01,90,244800,卖盘
09:33:00,27.2,-2.37%,--,124,337280,卖盘
09:33:03,27.21,-2.33%,+0.01,169,459849,买盘
09:33:06,27.2,-2.37%,-0.01,25,68000,中性盘
09:33:09,27.15,-2.55%,-0.05,45,122175,卖盘
09:33:12,27.15,-2.55%,--,66,179190,卖盘
09:33:15,27.17,-2.48%,+0.02,430,1168310,买盘
09:33:18,27.15,-2.55%,-0.02,42,114030,中性盘
09:33:21,27.14,-2.58%,-0.01,210,569940,卖盘
09:33:24,27.17,-2.48%,+0.03,389,1056913,买盘
09:33:27,27.09,-2.76%,-0.08,1047,2836323,卖盘
09:33:27,27.09,-2.76%,--,1047,2836323,中性盘
09:33:30,27.12,-2.66%,+0.03,94,254928,买盘
09:33:33,27.12,-2.66%,--,34,92208,卖盘
09:33:36,27.1,-2.73%,-0.02,40,108400,中性盘
09:33:39,27.1,-2.73%,--,118,319780,卖盘
09:33:42,27.11,-2.69%,+0.01,172,466292,买盘
09:33:45,27.1,-2.73%,-0.01,99,268290,卖盘
09:33:48,27.09,-2.76%,-0.01,145,392805,卖盘
09:33:51,27.08,-2.80%,-0.01,219,593052,卖盘
09:33:54,27.07,-2.84%,-0.01,32,86624,卖盘
09:33:57,27.05,-2.91%,-0.02,103,278615,卖盘
