成交时间,成交价,涨跌幅,价格变动,成交量(手),成交额(元),性质
09:15:03,0.0,-100.00%,--,0,0,中性盘
09:25:03,164.0,+0.12%,--,97,1590800,中性盘
09:25:03,164.0,+0.12%,-0.2,97,1590800,--
09:30:03,163.8,0.00%,-0.2,93,1523340,卖盘
09:30:06,163.7,-0.06%,-0.1,101,1653370,卖盘
09:30:09,163.0,-0.49%,-0.7,16,260800,中性盘
09:45:24,162.92,-0.54%,-0.14,5,81460,中性盘
09:45:30,162.78,-0.62%,-0.14,20,325560,中性盘
09:45:36,162.92,-0.54%,+0.14,7,114044,卖盘
09:45:42,162.92,-0.54%,-0.08,7,114044,卖盘
09:45:45,162.77,-0.63%,-0.15,12,195324,卖盘
09:45:48,163.0,-0.49%,+0.23,100,1630000,买盘
09:45:54,162.77,-0.63%,-0.23,10,162770,卖盘
09:46:00,162.79,-0.62%,+0.02,8,130232,卖盘
09:46:03,162.77,-0.63%,-0.02,7,113939,卖盘
09:46:06,162.79,-0.62%,+0.02,14,227906,买盘
09:46:09,162.7,-0.67%,-0.09,25,406750,卖盘
09:46:12,162.52,-0.78%,-0.18,1,16252,卖盘
09:46:15,162.66,-0.70%,+0.14,1,16266,买盘
09:46:18,162.49,-0.80%,-0.17,43,698707,卖盘
09:46:21,162.5,-0.79%,+0.01,2,32500,中性盘
09:46:36,162.43,-0.84%,-0.07,3,48729,卖盘
09:46:45,162.48,-0.81%,+0.05,3,48744,中性盘
09:46:48,162.46,-0.82%,-0.02,11,178706,中性盘
09:46:51,162.5,-0.79%,+0.04,1,16250,买盘
09:46:54,162.43,-0.84%,-0.07,236,3833348,卖盘
09:46:57,162.43,-0.84%,--,12,194916,买盘
09:47:00,162.25,-0.95%,-0.18,9,146025,卖盘
09:47:03,162.3,-0.92%,+0.05,3,48690,卖盘
09:47:06,162.3,-0.92%,--,3,48690,卖盘
09:47:09,162.3,-0.92%,--,12,194760,卖盘
09:47:12,162.3,-0.92%,--,14,227220,买盘
09:47:15,162.25,-0.95%,-0.05,2,32450,卖盘
09:47:21,162.3,-0.92%,+0.05,1,16230,买盘
09:47:24,162.25,-0.95%,-0.05,18,292050,卖盘
09:47:27,162.25,-0.95%,--,6,97350,买盘
09:47:30,162.25,-0.95%,--,2,32450,买盘
09:47:36,162.22,-0.96%,-0.03,1,16222,卖盘
09:47:39,162.22,-0.96%,--,1,16222,卖盘
09:47:42,162.22,-0.96%,--,17,275774,卖盘
09:47:45,162.22,-0.96%,--,8,129776,买盘
09:47:48,162.22,-0.96%,--,4,64888,卖盘
09:47:51,162.24,-0.95%,+0.02,11,178464,中性盘
09:47:54,162.28,-0.93%,+0.04,9,146052,买盘
09:47:57,162.28,-0.93%,--,11,178508,卖盘
09:48:00,162.12,-1.03%,-0.16,25,405300,卖盘
09:48:03,162.22,-0.96%,+0.1,21,340662,买盘
09:48:06,162.2,-0.98%,-0.02,9,145980,卖盘
09:48:09,162.12,-1.03%,-0.08,3,48636,买盘
09:48:12,162.11,-1.03%,-0.01,14,226954,卖盘
09:48:15,162.11,-1.03%,--,3,48633,中性盘
09:48:18,161.83,-1.20%,-0.28,211,3414613,卖盘
09:48:21,161.93,-1.14%,+0.1,18,291474,中性盘
09:48:24,161.78,-1.23%,-0.15,22,355916,中性盘
09:48:27,161.95,-1.13%,+0.17,2,32390,买盘
09:48:30,161.73,-1.26%,-0.22,19,307287,卖盘
09:48:33,161.92,-1.15%,+0.19,4,64768,买盘
09:48:36,161.76,-1.25%,-0.16,11,177936,卖盘
09:48:39,161.9,-1.16%,+0.14,3,48570,中性盘
09:48:42,161.77,-1.24%,-0.13,1,16177,卖盘
09:48:45,161.98,-1.11%,+0.21,11,178178,买盘
09:48:48,161.98,-1.11%,--,8,129584,中性盘
09:48:51,161.8,-1.22%,-0.18,5,80900,中性盘
09:48:54,161.98,-1.11%,+0.18,8,129584,中性盘
09:48:57,162.1,-1.04%,+0.12,21,340410,买盘
09:49:00,161.8,-1.22%,-0.3,5,80900,卖盘
09:49:03,161.92,-1.15%,+0.12,12,194304,中性盘
09:49:06,161.8,-1.22%,-0.12,4,64720,卖盘
09:49:09,161.8,-1.22%,--,6,97080,卖盘
09:49:15,161.8,-1.22%,--,9,145620,卖盘
09:49:18,161.89,-1.17%,+0.09,2,32378,中性盘
09:49:27,161.91,-1.15%,+0.02,17,275247,中性盘
09:49:33,161.89,-1.17%,-0.02,5,80945,卖盘
09:49:36,161.91,-1.15%,+0.02,11,178101,买盘
09:49:39,162.0,-1.10%,+0.09,2,32400,买盘
09:49:42,161.95,-1.13%,-0.05,5,80975,卖盘
09:49:45,162.09,-1.04%,+0.14,6,97254,买盘
09:49:48,162.23,-0.96%,+0.14,29,470467,买盘
09:49:51,162.22,-0.96%,-0.01,8,129776,卖盘
09:49:54,162.21,-0.97%,-0.01,1,16221,卖盘
09:49:57,162.21,-0.97%,--,12,194652,卖盘
09:50:00,162.18,-0.99%,-0.03,10,162180,中性盘
09:50:03,162.1,-1.04%,-0.08,10,162100,中性盘
