成交时间,成交价,涨跌幅,价格变动,成交量(手),成交额(元),性质
09:15:00,0.0,-100.00%,--,0,0,中性盘
09:25:00,22.46,+0.99%,--,2902,6517892,--
09:25:00,22.46,+0.99%,--,2902,6517892,中性盘
09:30:00,22.52,+1.26%,+0.06,1820,4098640,买盘
09:30:03,22.54,+1.35%,+0.02,551,1241954,买盘
09:30:06,22.52,+1.26%,-0.02,423,952596,中性盘
09:30:09,22.54,+1.35%,+0.02,736,1658944,买盘
09:30:12,22.57,+1.48%,+0.03,249,561993,中性盘
09:30:15,22.52,+1.26%,-0.05,1058,2382616,卖盘
09:30:18,22.44,+0.90%,-0.08,3975,8919900,卖盘
09:30:21,22.41,+0.76%,-0.03,1875,4201875,卖盘
09:30:24,22.41,+0.76%,--,375,840375,卖盘
09:30:27,22.41,+0.76%,--,613,1373733,买盘
09:30:30,22.35,+0.49%,-0.06,364,813540,卖盘
09:30:33,22.35,+0.49%,--,188,420180,买盘
09:30:36,22.39,+0.67%,+0.04,369,826191,买盘
09:30:39,22.38,+0.63%,-0.01,179,400602,中性盘
09:30:42,22.33,+0.40%,-0.05,292,652036,卖盘
09:30:45,22.35,+0.49%,+0.02,311,695085,买盘
09:30:48,22.29,+0.22%,-0.06,502,1118958,卖盘
09:30:51,22.33,+0.40%,+0.04,611,1364363,买盘
09:30:54,22.32,+0.36%,-0.01,194,433008,中性盘
09:30:57,22.31,+0.31%,-0.01,535,1193585,中性盘
09:31:00,22.31,+0.31%,--,443,988333,买盘
09:31:03,22.28,+0.18%,-0.03,261,581508,卖盘
09:31:06,22.29,+0.22%,+0.01,332,740028,中性盘
09:31:09,22.26,+0.09%,-0.03,486,1081836,卖盘
09:31:12,22.19,-0.22%,-0.07,1299,2882481,卖盘
09:31:15,22.18,-0.27%,-0.01,171,379278,中性盘
09:31:18,22.16,-0.36%,-0.02,216,478656,中性盘
09:31:21,22.18,-0.27%,+0.02,234,519012,中性盘
09:31:24,22.19,-0.22%,+0.01,3,6657,中性盘
09:31:27,22.21,-0.13%,+0.02,341,757361,买盘
09:31:30,22.18,-0.27%,-0.03,528,1171104,卖盘
09:31:33,22.19,-0.22%,+0.01,116,257404,买盘
09:31:36,22.18,-0.27%,-0.01,145,321610,卖盘
09:31:39,22.18,-0.27%,--,288,638784,买盘
09:31:42,22.18,-0.27%,--,111,246198,买盘
09:31:45,22.18,-0.27%,--,233,516794,买盘
09:31:48,22.18,-0.27%,--,280,621040,卖盘
09:31:51,22.18,-0.27%,--,145,321610,卖盘
09:31:54,22.18,-0.27%,--,154,341572,中性盘
09:31:57,22.19,-0.22%,+0.01,314,696766,买盘
09:32:00,22.16,-0.36%,-0.03,204,452064,卖盘
09:32:03,22.16,-0.36%,--,199,440984,买盘
09:32:06,22.1,-0.63%,-0.06,1029,2274090,卖盘
09:32:06,22.1,-0.63%,--,1029,2274090,中性盘
09:32:06,22.1,-0.63%,--,1029,2274090,卖盘
09:32:09,22.06,-0.81%,-0.04,257,566942,卖盘
09:32:12,22.11,-0.58%,+0.05,44,97284,中性盘
09:32:15,22.06,-0.81%,-0.05,252,555912,卖盘
09:32:18,22.06,-0.81%,--,350,772100,中性盘
09:32:21,22.05,-0.85%,-0.01,130,286650,卖盘
09:32:24,22.05,-0.85%,--,190,418950,买盘
09:32:27,22.04,-0.90%,-0.01,123,271092,卖盘
09:32:30,22.07,-0.76%,+0.03,604,1333028,买盘
09:32:33,22.07,-0.76%,--,128,282496,卖盘
09:32:36,22.05,-0.85%,-0.02,193,425565,卖盘
09:32:39,22.05,-0.85%,--,135,297675,买盘
09:32:42,22.05,-0.85%,--,113,249165,买盘
09:32:45,22.05,-0.85%,--,254,560070,买盘
09:32:48,22.03,-0.94%,-0.02,108,237924,中性盘
09:32:51,22.05,-0.85%,+0.02,201,443205,买盘
09:32:54,22.03,-0.94%,-0.02,205,451615,中性盘
09:32:57,22.03,-0.94%,--,240,528720,卖盘
09:33:00,22.05,-0.85%,+0.02,226,498330,卖盘
09:33:03,22.05,-0.85%,--,345,760725,买盘
09:33:06,22.02,-0.99%,-0.03,1171,2578542,卖盘
09:33:09,22.03,-0.94%,+0.01,388,854764,买盘
09:33:12,22.02,-0.99%,-0.01,228,502056,中性盘
09:33:15,22.08,-0.72%,+0.06,525,1159200,买盘
09:33:18,22.05,-0.85%,-0.03,70,154350,卖盘
09:33:21,22.07,-0.76%,+0.02,57,125799,买盘
09:33:24,22.06,-0.81%,-0.01,230,507380,卖盘
09:33:27,22.07,-0.76%,+0.01,285,628995,中性盘
09:33:30,22.08,-0.72%,+0.01,75,165600,买盘
09:33:33,22.08,-0.72%,--,391,863328,买盘
09:33:36,22.08,-0.72%,--,108,238464,卖盘
09:33:39,22.1,-0.63%,+0.02,112,247520,买盘
09:33:42,22.1,-0.63%,--,473,1045330,卖盘
09:33:45,22.11,-0.58%,+0.01,125,276375,卖盘
09:33:48,22.15,-0.40%,+0.04,62,137330,买盘
09:33:51,22.15,-0.40%,--,14,31010,买盘
09:33:54,22.18,-0.27%,+0.03,84,186312,买盘
09:33:57,22.16,-0.36%,-0.02,31,68696,中性盘
09:34:00,22.17,-0.31%,+0.01,223,494391,中性盘
09:34:03,22.17,-0.31%,--,109,241653,买盘
09:34:06,22.14,-0.45%,-0.03,368,814752,卖盘
09:34:09,22.14,-0.45%,--,114,252396,卖盘
09:34:12,22.11,-0.58%,-0.03,264,583704,卖盘
09:34:15,22.1,-0.63%,-0.01,84,185640,卖盘
09:34:18,22.1,-0.63%,--,383,846430,卖盘
09:34:21,22.11,-0.58%,+0.01,793,1753323,买盘
09:34:24,22.11,-0.58%,--,148,327228,买盘
09:34:27,22.11,-0.58%,--,46,101706,买盘
09:34:30,22.11,-0.58%,--,19,42009,买盘
09:34:33,22.11,-0.58%,--,86,190146,买盘
09:34:36,22.11,-0.58%,--,98,216678,买盘
09:34:39,22.1,-0.63%,-0.01,50,110500,卖盘
09:34:42,22.08,-0.72%,-0.02,200,441600,卖盘
09:34:45,22.1,-0.63%,+0.02,119,262990,买盘
09:34:48,22.08,-0.72%,-0.02,158,348864,卖盘
09:34:51,22.08,-0.72%,--,108,238464,买盘
09:34:54,22.06,-0.81%,-0.02,15,33090,卖盘
09:34:57,22.11,-0.58%,+0.05,1463,3234693,买盘
09:35:00,22.13,-0.49%,+0.02,97,214661,买盘
09:35:03,22.13,-0.49%,--,18,39834,卖盘
09:35:09,22.14,-0.45%,+0.03,88,194832,买盘
09:35:12,22.13,-0.49%,-0.01,56,123928,卖盘
09:35:15,22.09,-0.67%,-0.04,235,519115,卖盘
09:35:18,22.1,-0.63%,+0.01,144,318240,买盘
09:35:21,22.07,-0.76%,-0.03,82,180974,中性盘
09:35:24,22.04,-0.90%,-0.03,201,443004,卖盘
09:35:27,22.05,-0.85%,+0.01,166,366030,中性盘
09:35:30,22.05,-0.85%,--,134,295470,卖盘
09:35:33,22.02,-0.99%,-0.03,918,2021436,卖盘
09:35:36,22.0,-1.08%,-0.02,190,418000,卖盘
09:35:39,22.02,-0.99%,+0.02,226,497652,买盘
09:35:39,22.02,-0.99%,--,226,497652,中性盘
09:35:39,22.02,-0.99%,--,226,497652,买盘
09:35:42,22.01,-1.03%,-0.01,90,198090,中性盘
09:35:45,22.02,-0.99%,+0.01,125,275250,买盘
09:35:48,22.02,-0.99%,--,460,1012920,买盘
09:35:51,22.0,-1.08%,-0.02,142,312400,卖盘
09:35:54,22.0,-1.08%,--,226,497200,卖盘
09:35:57,22.0,-1.08%,--,450,990000,卖盘
09:36:00,22.0,-1.08%,--,247,543400,卖盘
09:36:03,21.99,-1.12%,-0.01,409,899391,中性盘
09:36:06,22.0,-1.08%,+0.01,148,325600,中性盘
09:36:09,21.99,-1.12%,-0.01,530,1165470,卖盘
09:36:12,22.01,-1.03%,+0.02,265,583265,中性盘
09:36:21,22.0,-1.08%,--,216,475200,中性盘
09:36:24,22.03,-0.94%,+0.03,145,319435,买盘
09:36:27,22.04,-0.90%,+0.01,107,235828,买盘
09:36:30,22.04,-0.90%,--,28,61712,卖盘
09:36:33,22.04,-0.90%,--,125,275500,卖盘
09:36:39,22.05,-0.85%,+0.01,75,165375,买盘
09:36:42,22.05,-0.85%,--,86,189630,买盘
09:36:45,22.01,-1.03%,-0.04,536,1179736,卖盘
09:36:48,22.0,-1.08%,-0.01,175,385000,卖盘
09:36:51,22.01,-1.03%,+0.01,207,455607,买盘
09:36:54,22.01,-1.03%,--,532,1170932,买盘
09:36:57,21.99,-1.12%,-0.02,848,1864752,卖盘
09:37:00,21.97,-1.21%,-0.02,185,406445,卖盘
09:37:03,21.97,-1.21%,--,391,859027,卖盘
09:37:06,21.95,-1.30%,-0.02,332,728740,卖盘
09:37:09,21.93,-1.39%,-0.02,114,250002,卖盘
09:37:12,21.94,-1.35%,+0.01,185,405890,买盘
09:37:15,21.92,-1.44%,-0.02,322,705824,卖盘
09:37:18,21.9,-1.53%,-0.02,805,1762950,卖盘
09:37:21,21.9,-1.53%,--,114,249660,卖盘
09:37:24,21.9,-1.53%,--,515,1127850,卖盘
09:37:27,21.91,-1.48%,+0.01,208,455728,买盘
09:37:30,21.91,-1.48%,--,132,289212,卖盘
09:37:33,21.92,-1.44%,+0.01,595,1304240,买盘
09:37:36,21.93,-1.39%,+0.01,437,958341,中性盘
09:37:39,21.93,-1.39%,--,264,578952,卖盘
09:37:42,21.92,-1.44%,-0.01,188,412096,卖盘
09:37:45,21.96,-1.26%,+0.04,173,379908,买盘
09:37:51,21.96,-1.26%,--,260,570960,卖盘
09:37:54,21.95,-1.30%,-0.01,194,425830,卖盘
09:37:57,21.93,-1.39%,-0.02,4,8772,卖盘
09:38:00,21.98,-1.17%,+0.05,129,283542,买盘
09:38:03,21.96,-1.26%,-0.02,84,184464,卖盘
09:38:06,21.94,-1.35%,-0.02,254,557276,卖盘
09:38:09,21.94,-1.35%,--,125,274250,买盘
09:38:12,21.93,-1.39%,-0.01,302,662286,卖盘
09:38:15,21.93,-1.39%,--,140,307020,买盘
09:38:18,21.94,-1.35%,+0.01,98,215012,买盘
09:38:21,21.91,-1.48%,-0.03,416,911456,卖盘
09:38:24,21.93,-1.39%,+0.02,62,135966,卖盘
09:38:27,21.93,-1.39%,--,226,495618,买盘
09:38:33,21.93,-1.39%,--,256,561408,买盘
09:38:36,21.93,-1.39%,--,396,868428,买盘
09:38:39,21.93,-1.39%,--,43,94299,卖盘
09:38:48,21.93,-1.39%,--,202,442986,卖盘
09:38:51,21.94,-1.35%,+0.01,211,462934,中性盘
09:38:54,21.93,-1.39%,-0.01,104,228072,卖盘
09:38:57,21.91,-1.48%,-0.02,609,1334319,卖盘
09:39:00,21.93,-1.39%,+0.02,95,208335,买盘
09:39:03,21.92,-1.44%,-0.01,81,177552,卖盘
09:39:06,21.91,-1.48%,-0.01,485,1062635,卖盘
09:39:09,21.89,-1.57%,-0.02,1550,3392950,卖盘
09:39:12,21.89,-1.57%,--,638,1396582,中性盘
09:39:12,21.89,-1.57%,--,638,1396582,买盘
