成交时间,成交价,涨跌幅,价格变动,成交量(手),成交额(元),性质
09:15:00,0.0,-100.00%,--,0,0,中性盘
09:25:00,21.12,+0.33%,--,1263,2667456,--
09:25:00,21.12,+0.33%,--,1263,2667456,中性盘
09:30:00,21.12,+0.33%,--,641,1353792,买盘
09:30:03,21.13,+0.38%,+0.01,144,304272,中性盘
09:30:06,21.19,+0.67%,+0.06,109,230971,买盘
09:30:09,21.18,+0.62%,-0.01,71,150378,卖盘
09:30:12,21.15,+0.48%,-0.03,25,52875,卖盘
09:30:15,21.16,+0.52%,+0.01,67,141772,中性盘
09:30:18,21.16,+0.52%,--,24,50784,卖盘
09:30:21,21.19,+0.67%,+0.03,169,358662,买盘
09:30:24,21.11,+0.29%,-0.08,1011,2135783,卖盘
09:30:27,21.08,+0.14%,-0.03,129,271932,卖盘
09:30:30,21.06,+0.05%,-0.02,295,622828,卖盘
09:30:33,21.06,+0.05%,--,140,295388,卖盘
09:30:36,21.02,-0.14%,-0.04,37,77774,卖盘
09:30:39,21.02,-0.14%,--,241,506582,卖盘
09:30:42,21.02,-0.14%,--,270,567540,卖盘
09:30:45,21.02,-0.14%,--,626,1315852,卖盘
09:30:48,21.03,-0.10%,+0.01,50,105150,卖盘
09:30:51,21.02,-0.14%,-0.01,706,1484012,卖盘
09:30:54,21.09,+0.19%,+0.07,535,1128863,买盘
09:30:57,21.13,+0.38%,+0.04,248,524024,买盘
09:31:00,21.08,+0.14%,-0.05,73,153884,中性盘
09:31:03,21.13,+0.38%,+0.05,421,889573,买盘
09:31:06,21.08,+0.14%,-0.05,28,59024,中性盘
09:31:09,21.13,+0.38%,+0.05,14,29582,买盘
09:31:12,21.13,+0.38%,--,122,257786,卖盘
09:31:18,21.13,+0.38%,--,138,291594,买盘
09:31:21,21.13,+0.38%,--,149,314837,买盘
09:31:24,21.13,+0.38%,--,25,52825,卖盘
09:31:27,21.13,+0.38%,--,17,35921,卖盘
09:31:30,21.15,+0.48%,+0.02,116,245340,买盘
09:31:33,21.14,+0.43%,-0.01,196,414344,卖盘
09:31:36,21.15,+0.48%,+0.01,89,188235,买盘
09:31:39,21.15,+0.48%,--,65,137475,买盘
09:31:42,21.16,+0.52%,+0.01,27,57132,买盘
09:31:45,21.15,+0.48%,-0.01,219,463185,卖盘
09:31:48,21.16,+0.52%,+0.01,4,8464,中性盘
09:31:51,21.2,+0.71%,+0.04,130,275600,买盘
09:31:54,21.17,+0.57%,-0.03,291,616047,卖盘
09:32:00,21.23,+0.86%,+0.06,82,174086,买盘
09:32:03,21.23,+0.86%,--,17,36091,中性盘
09:32:06,21.23,+0.86%,--,18,38214,中性盘
09:32:09,21.23,+0.86%,--,85,180455,买盘
09:32:12,21.23,+0.86%,--,11,23353,卖盘
09:32:15,21.24,+0.90%,+0.01,256,543744,买盘
09:32:18,21.22,+0.81%,-0.02,70,148540,卖盘
09:32:21,21.22,+0.81%,--,44,93368,卖盘
09:32:24,21.24,+0.90%,+0.02,123,261252,买盘
09:32:27,21.23,+0.86%,-0.01,62,131626,中性盘
09:32:30,21.22,+0.81%,-0.01,96,203712,卖盘
09:32:33,21.23,+0.86%,+0.01,32,67936,买盘
09:32:36,21.22,+0.81%,-0.01,30,63660,卖盘
09:32:39,21.22,+0.81%,--,165,350130,买盘
09:32:42,21.21,+0.76%,-0.01,148,313908,中性盘
09:32:45,21.19,+0.67%,-0.02,4,8476,中性盘
09:32:48,21.19,+0.67%,--,10,21190,买盘
09:32:51,21.19,+0.67%,--,1,2119,买盘
09:32:54,21.17,+0.57%,-0.02,53,112201,卖盘
09:32:57,21.17,+0.57%,--,33,69861,卖盘
09:33:00,21.17,+0.57%,--,71,150307,卖盘
09:33:03,21.17,+0.57%,--,58,122786,买盘
09:33:06,21.16,+0.52%,-0.01,24,50784,卖盘
09:33:09,21.17,+0.57%,+0.01,61,129137,买盘
09:33:12,21.17,+0.57%,--,115,243455,买盘
09:33:15,21.16,+0.52%,-0.01,300,634800,卖盘
09:33:18,21.16,+0.52%,--,172,363952,中性盘
09:33:18,21.16,+0.52%,--,172,363952,卖盘
09:33:21,21.16,+0.52%,--,210,444360,卖盘
09:33:24,21.13,+0.38%,-0.03,330,697290,卖盘
