成交时间,成交价,涨跌幅,价格变动,成交量(手),成交额(元),性质
09:15:03,0.0,-100.00%,--,0,0,中性盘
09:25:03,28.67,+0.67%,--,63,180621,中性盘
09:25:03,28.67,+0.67%,--,63,180621,--
09:25:03,28.67,+0.67%,-0.32,63,180621,中性盘
09:30:03,28.35,-0.46%,-0.32,22,62370,卖盘
09:30:06,28.3,-0.63%,-0.05,18,50940,卖盘
09:30:09,28.35,-0.46%,+0.05,47,133245,买盘
09:30:12,28.35,-0.46%,--,17,48195,卖盘
09:30:15,28.35,-0.46%,--,32,90720,卖盘
09:30:21,28.3,-0.63%,-0.05,10,28300,卖盘
09:30:24,28.23,-0.88%,-0.07,106,299238,卖盘
09:30:27,28.25,-0.81%,+0.02,10,28250,买盘
09:30:30,28.21,-0.95%,-0.04,4,11284,卖盘
09:30:33,28.23,-0.88%,+0.02,76,214548,买盘
09:30:36,28.27,-0.74%,+0.04,22,62194,卖盘
09:30:42,28.35,-0.46%,+0.08,10,28350,买盘
09:30:45,28.27,-0.74%,-0.08,33,93291,卖盘
09:30:48,28.3,-0.63%,+0.03,6,16980,卖盘
09:30:51,28.35,-0.46%,+0.05,42,119070,买盘
09:30:57,28.41,-0.25%,+0.06,25,71025,买盘
09:31:00,28.37,-0.39%,-0.04,1,2837,卖盘
09:31:06,28.43,-0.18%,+0.06,2,5686,买盘
09:31:09,28.43,-0.18%,--,9,25587,买盘
09:31:12,28.38,-0.35%,-0.05,6,17028,卖盘
09:31:15,28.4,-0.28%,+0.02,1,2840,中性盘
09:31:18,28.38,-0.35%,-0.02,3,8514,卖盘
09:31:24,28.41,-0.25%,+0.03,10,28410,买盘
09:31:27,28.38,-0.35%,-0.03,35,99330,卖盘
09:31:30,28.41,-0.25%,+0.03,6,17046,中性盘
09:31:33,28.41,-0.25%,--,6,17046,卖盘
09:31:36,28.49,+0.04%,+0.08,23,65527,买盘
09:31:39,28.45,-0.11%,-0.04,1,2845,中性盘
09:31:42,28.44,-0.14%,-0.01,1,2844,卖盘
09:31:45,28.44,-0.14%,--,3,8532,买盘
09:31:48,28.45,-0.11%,+0.01,3,8535,中性盘
09:31:51,28.46,-0.07%,+0.01,6,17076,买盘
09:31:54,28.48,0.00%,+0.02,3,8544,卖盘
09:31:57,28.45,-0.11%,-0.03,3,8535,卖盘
09:32:00,28.44,-0.14%,-0.01,30,85320,卖盘
09:32:03,28.43,-0.18%,-0.01,16,45488,卖盘
09:32:06,28.38,-0.35%,-0.05,30,85140,卖盘
09:32:09,28.41,-0.25%,+0.03,13,36933,买盘
09:32:12,28.3,-0.63%,-0.11,48,135840,卖盘
09:32:15,28.38,-0.35%,+0.08,3,8514,买盘
09:32:18,28.38,-0.35%,--,11,31218,买盘
09:32:24,28.35,-0.46%,-0.03,2,5670,中性盘
09:32:27,28.35,-0.46%,--,1,2835,买盘
09:32:39,28.34,-0.49%,-0.01,7,19838,卖盘
09:32:42,28.33,-0.53%,-0.01,6,16998,卖盘
09:32:45,28.34,-0.49%,+0.01,15,42510,买盘
09:32:51,28.34,-0.49%,--,11,31174,中性盘
09:32:57,28.31,-0.60%,-0.03,13,36803,卖盘
09:33:03,28.33,-0.53%,+0.02,3,8499,中性盘
09:33:06,28.31,-0.60%,-0.02,1,2831,卖盘
09:33:09,28.32,-0.56%,+0.01,83,235056,买盘
09:33:12,28.34,-0.49%,+0.02,10,28340,买盘
09:33:15,28.35,-0.46%,+0.01,55,155925,买盘
09:33:18,28.4,-0.28%,+0.05,1,2840,买盘
09:33:21,28.4,-0.28%,--,9,25560,中性盘
09:33:24,28.44,-0.14%,+0.04,5,14220,买盘
09:33:30,28.44,-0.14%,--,4,11376,买盘
09:33:33,28.44,-0.14%,--,1,2844,买盘
09:33:36,28.43,-0.18%,-0.01,1,2843,卖盘
09:33:48,28.43,-0.18%,--,1,2843,卖盘
09:33:51,28.43,-0.18%,--,2,5686,卖盘
