股票简称,30日净买入率总和,30日最新价涨跌幅,30日净买入率/涨跌幅
中科飞测,2.66%,0.03%,102.25039999994767
拓山重工,9.56%,0.48%,20.08965714285758
伟时电子,2.3%,0.14%,16.675000000000356
青达环保,1.74%,-0.2%,8.717400000000186
深科达,3.26%,-0.38%,8.53395555555557
浙江荣泰,8.64%,1.33%,6.502059574468003
君逸数码,7.62%,-1.37%,5.544206896551674
宝立食品,1.77%,-0.45%,3.968733333333338
华工科技,2.07%,0.62%,3.3383454545453644
华大智造,4.86%,1.55%,3.1412957142857016
通源环境,6.03%,2.04%,2.954699999999993
绿岛风,1.16%,-0.43%,2.692092307692255
福莱新材,9.33%,-3.78%,2.4683578947368408
普瑞眼科,2.14%,-0.9%,2.3825333333333183
智翔金泰,3.25%,-1.51%,2.156755319148925
华铭智能,2.4%,1.2%,2.001230769230757
冠盛股份,3.81%,2.0%,1.901536363636353
安路科技,1.02%,0.54%,1.885907142857183
经纬股份,17.22%,9.96%,1.7292760563380292
楚环科技,2.93%,-1.86%,1.573409999999999
超捷股份,6.66%,-4.29%,1.5507512195121944
凯赛生物,1.66%,-1.28%,1.2935853658536585
安德利,3.74%,3.0%,1.2460105263157886
天新药业,3.32%,2.7%,1.2283999999999948
百克生物,1.19%,1.04%,1.1443833333333444
华光新材,3.78%,3.38%,1.1177999999999955
晶晨股份,1.54%,1.47%,1.0488976377952786
王力安防,10.91%,11.23%,0.9718908256880735
广信材料,2.1%,-2.2%,0.9564545454545452
澜起科技,1.61%,1.7%,0.9490526315789445
通达电气,1.38%,1.52%,0.9085000000000061
久量股份,2.08%,2.34%,0.8888533333333366
天普股份,4.4%,5.72%,0.7689767441860453
江波龙,7.94%,-10.49%,0.7571547459252161
圣泉集团,8.27%,11.04%,0.7493121212121217
众望布艺,5.63%,7.65%,0.7363876811594208
景津装备,2.11%,2.97%,0.7106011111111095
冠中生态,4.44%,6.42%,0.6912272727272724
聚赛龙,4.14%,6.01%,0.6893669724770644
瑞联新材,4.75%,7.1%,0.6689583333333318
税友股份,2.33%,3.5%,0.6649719424460429
宁波方正,7.25%,10.97%,0.6611363636363633
科汇股份,1.59%,-2.44%,0.6506108108108088
倍杰特,5.45%,8.89%,0.6131250000000007
西上海,2.75%,4.66%,0.5895731707317071
世华科技,1.19%,2.15%,0.5542424999999971
浙江恒威,2.57%,4.67%,0.5503063492063502
大洋生物,3.33%,6.24%,0.5334761421319789
涛涛车业,3.19%,6.0%,0.5314767857142844
正弦电气,1.95%,-3.68%,0.5301833333333341
真爱美家,4.31%,8.14%,0.5295647540983603
东芯股份,2.15%,-4.1%,0.5246914893617035
蠡湖股份,1.94%,3.74%,0.5186947368421067
联合精密,1.67%,3.26%,0.5129285714285718
新风光,2.74%,5.45%,0.5029496932515342
泉为科技,1.81%,3.62%,0.4993239130434775
泰慕士,33.25%,67.35%,0.4936842105263157
维康药业,1.63%,3.4%,0.4793081081081091
潍柴重机,1.36%,-2.87%,0.4746838709677412
联翔股份,4.33%,9.26%,0.4676399999999999
金富科技,3.67%,7.87%,0.46624507042253455
有研粉材,9.49%,20.36%,0.46611348837209277
贝肯能源,5.85%,12.69%,0.46090909090909127
湖南裕能,3.71%,8.08%,0.45909848942598147
奥特维,1.82%,-4.04%,0.45043196829590526
荣昌生物,2.69%,6.22%,0.4326161931818178
华大九天,2.14%,-5.02%,0.42648495575221307
润丰股份,2.3%,5.44%,0.4230097323600973
爱慕股份,3.35%,8.02%,0.4179523809523812
富春染织,2.91%,7.26%,0.4008459459459461
红墙股份,4.3%,10.73%,0.40079245283018916
双枪科技,3.82%,9.59%,0.3984553846153848
重庆银行,2.16%,5.62%,0.3843818181818186
新柴股份,4.23%,11.11%,0.38069999999999987
泰福泵业,1.82%,4.84%,0.37574193548387125
思瑞浦,2.64%,7.03%,0.37568592964824155
创益通,3.25%,-8.68%,0.37430272108843565
大地海洋,3.65%,9.8%,0.3723924050632916
蒙泰高新,4.75%,12.88%,0.3688961038961042
郑州银行,1.95%,5.33%,0.36562499999999964
祖名股份,1.77%,4.85%,0.36508173913043407
南钢股份,3.46%,9.52%,0.3632999999999996
格力地产,2.13%,5.86%,0.36319230769230804
国机通用,1.9%,5.24%,0.36267647058823543
西大门,3.13%,8.63%,0.362491452991453
天元股份,5.49%,15.31%,0.35870472972972967
长盛轴承,1.52%,-4.25%,0.3574682352941185
潜能恒信,2.77%,7.77%,0.35663750000000016
双乐股份,3.75%,10.61%,0.3533653846153845
哈三联,3.23%,9.29%,0.34758230088495606
崧盛股份,1.68%,4.84%,0.3474382978723412
洪通燃气,1.61%,4.65%,0.34597872340425484
吉峰科技,2.21%,6.54%,0.3379161290322585
丽臣实业,2.07%,6.18%,0.33512045454545447
三晖电气,1.44%,4.3%,0.33484337349397664
炬申股份,5.09%,15.29%,0.3329004739336494
华曙高科,2.21%,6.74%,0.32798878504672935
宁波富邦,3.29%,10.07%,0.32671980198019807
通源石油,5.12%,15.83%,0.323490909090909
福莱蒽特,3.13%,9.74%,0.32150873786407796
宁波色母,2.13%,6.64%,0.3206469230769229
金钟股份,1.88%,5.87%,0.3204832214765098
赛隆药业,3.91%,12.57%,0.31098139534883695
赛腾股份,3.09%,-9.94%,0.31093609022556373
中源家居,1.62%,5.21%,0.31092289156626435
天孚通信,2.18%,-7.04%,0.3096756983240225
泰坦股份,1.76%,5.7%,0.3087333333333338
欧亚集团,4.59%,14.89%,0.3081857142857143
青岛食品,3.66%,11.91%,0.30722884615384644
包钢股份,2.58%,8.43%,0.30616000000000027
优彩资源,6.17%,20.18%,0.3056954545454545
常青股份,1.18%,-3.87%,0.3046865671641783
春雪食品,2.51%,8.24%,0.30461165048543715
