股票简称,30日净买入率总和,30日最新价涨跌幅,30日净买入率/涨跌幅
泰慕士,33.25%,67.35%,0.4936842105263157
经纬股份,17.22%,9.96%,1.7292760563380292
王力安防,10.91%,11.23%,0.9718908256880735
拓山重工,9.56%,0.48%,20.08965714285758
有研粉材,9.49%,20.36%,0.46611348837209277
福莱新材,9.33%,-3.78%,2.4683578947368408
赢合科技,8.74%,56.62%,0.15437352637021712
浙江荣泰,8.64%,1.33%,6.502059574468003
圣泉集团,8.27%,11.04%,0.7493121212121217
江波龙,7.94%,-10.49%,0.7571547459252161
君逸数码,7.62%,-1.37%,5.544206896551674
森鹰窗业,7.38%,24.61%,0.29983422291993717
仟源医药,7.37%,29.19%,0.25250625000000004
宁波方正,7.25%,10.97%,0.6611363636363633
超捷股份,6.66%,-4.29%,1.5507512195121944
优彩资源,6.17%,20.18%,0.3056954545454545
通源环境,6.03%,2.04%,2.954699999999993
贝肯能源,5.85%,12.69%,0.46090909090909127
源飞宠物,5.72%,-23.08%,0.24786666666666665
元力股份,5.64%,28.47%,0.1980945812807882
众望布艺,5.63%,7.65%,0.7363876811594208
天元股份,5.49%,15.31%,0.35870472972972967
倍杰特,5.45%,8.89%,0.6131250000000007
铂力特,5.26%,25.4%,0.2071098970704671
通源石油,5.12%,15.83%,0.323490909090909
茂莱光学,5.12%,18.03%,0.2839380936565923
炬申股份,5.09%,15.29%,0.3329004739336494
荣盛发展,5.08%,94.87%,0.053545945945945944
华斯股份,5.04%,19.62%,0.25685783132530143
百花医药,5.03%,18.51%,0.27179649122807026
华大智造,4.86%,1.55%,3.1412957142857016
京能置业,4.83%,25.06%,0.19275277777777777
保力新,4.81%,26.24%,0.18329999999999996
新易盛,4.77%,-16.14%,0.2955084466019417
蒙泰高新,4.75%,12.88%,0.3688961038961042
瑞联新材,4.75%,7.1%,0.6689583333333318
保立佳,4.65%,27.32%,0.17022321428571419
欧亚集团,4.59%,14.89%,0.3081857142857143
永悦科技,4.47%,31.33%,0.14266401869158876
南山控股,4.46%,23.12%,0.1928648648648649
中百集团,4.45%,21.14%,0.21053763440860226
冠中生态,4.44%,6.42%,0.6912272727272724
天普股份,4.4%,5.72%,0.7689767441860453
梦网科技,4.38%,17.66%,0.2480741379310345
模塑科技,4.34%,30.7%,0.14137485029940122
联翔股份,4.33%,9.26%,0.4676399999999999
真爱美家,4.31%,8.14%,0.5295647540983603
红墙股份,4.3%,10.73%,0.40079245283018916
新柴股份,4.23%,11.11%,0.38069999999999987
