股票简称,5日净买入率总和,5日最新价涨跌幅,5日净买入率/涨跌幅
泰慕士,11.54%,19.24%,0.5997212435233158
弘业期货,8.71%,3.84%,2.267552542372882
浙江荣泰,8.64%,1.33%,6.502059574468003
水羊股份,6.04%,16.08%,0.37566819672131135
荣旗科技,4.77%,12.74%,0.3745315996074584
宁波方正,3.98%,1.06%,3.738858823529414
森鹰窗业,3.91%,1.26%,3.1133375000000116
赛维时代,3.89%,-8.71%,0.44645520581113857
新力金融,3.68%,12.57%,0.2927644444444444
君逸数码,3.59%,-8.75%,0.4103756892230574
财富趋势,3.48%,28.07%,0.12398602816901413
御银股份,3.41%,3.91%,0.8725588235294123
源飞宠物,3.4%,0.26%,13.311000000000284
银之杰,3.24%,10.39%,0.3119727272727276
国联水产,3.18%,6.14%,0.5180322580645152
豫光金铅,3.1%,19.94%,0.15546268656716408
天力锂能,2.99%,7.17%,0.4172808823529413
雪迪龙,2.91%,9.09%,0.32010000000000005
源杰科技,2.89%,1.31%,2.2105551020408267
永安期货,2.85%,1.58%,1.8072931034482813
古鳌科技,2.83%,14.89%,0.19001428571428572
精伦电子,2.76%,5.31%,0.5198000000000009
指南针,2.7%,7.33%,0.36851522248243596
箭牌家居,2.68%,-1.43%,1.873022222222225
威士顿,2.64%,23.25%,0.11353725490196083
航天软件,2.61%,4.2%,0.6220115044247793
第一创业,2.57%,8.15%,0.31545490196078446
酷特智能,2.56%,9.97%,0.25684628099173573
福莱新材,2.54%,-9.03%,0.28134027777777787
华鑫股份,2.52%,13.84%,0.18212024539877286
美芯晟,2.48%,11.11%,0.2232
智翔金泰,2.47%,3.64%,0.6778777777777788
海泰科,2.43%,12.01%,0.20227075471698108
博迈科,2.39%,9.91%,0.24117272727272748
国金证券,2.38%,9.38%,0.2538666666666666
茂莱光学,2.37%,18.24%,0.1299018743834265
索辰科技,2.36%,6.75%,0.3497090909090915
华阳国际,2.36%,12.01%,0.19648988764044933
五芳斋,2.34%,3.77%,0.6203089285714302
挖金客,2.33%,3.35%,0.6945619047619052
金科股份,2.31%,12.55%,0.18400344827586204
瑞松科技,2.31%,-1.39%,1.6637499999999934
华丽家族,2.26%,4.53%,0.49881428571428527
皮阿诺,2.26%,1.48%,1.528227586206901
华旺科技,2.25%,7.12%,0.3157922535211264
中原证券,2.19%,5.98%,0.3664038461538452
保力新,2.13%,10.56%,0.20172352941176483
华泰证券,2.13%,1.01%,2.1174705882352725
铜峰电子,2.12%,8.08%,0.26244137931034484
鼎阳科技,2.12%,2.87%,0.7379972027972028
中科蓝讯,2.08%,3.63%,0.5726315789473686
天健集团,2.07%,18.42%,0.11237142857142861
兆日科技,2.07%,9.87%,0.20966142857142855
百普赛斯,2.07%,4.8%,0.43116265822784655
粤宏远A,2.05%,3.56%,0.5754642857142852
模塑科技,2.04%,7.89%,0.258530769230769
中国软件,2.04%,1.88%,1.0851151515151491
金地集团,2.02%,3.66%,0.5512645161290346
东方财富,2.0%,4.83%,0.4138461538461533
星辉娱乐,1.94%,7.96%,0.24357777777777778
华绿生物,1.89%,4.05%,0.4662692307692307
赢时胜,1.88%,3.33%,0.5653428571428586
海南椰岛,1.87%,2.05%,0.9124041666666727
青山纸业,1.86%,8.19%,0.22707500000000022
塞力医疗,1.85%,0.76%,2.432749999999998
佳创视讯,1.85%,6.21%,0.29789743589743617
步科股份,1.84%,5.05%,0.3641799307958477
华夏幸福,1.84%,6.72%,0.27383529411764646
铭普光磁,1.82%,0.93%,1.9606363636363422
北方国际,1.82%,12.5%,0.14559999999999979
青岛食品,1.81%,2.95%,0.6134607142857157
中百集团,1.8%,6.39%,0.28181249999999974
申华控股,1.79%,5.88%,0.30429999999999974
伟测科技,1.76%,6.6%,0.26651428571428587
百诚医药,1.72%,5.42%,0.3174373088685019
金钟股份,1.72%,-4.68%,0.3675848484848484
经纬股份,1.71%,-7.07%,0.2417882681564247
华西能源,1.71%,16.35%,0.10458837209302321
青农商行,1.7%,4.75%,0.3582142857142866
*ST美盛,1.69%,6.45%,0.26195000000000035
春雪食品,1.68%,2.04%,0.8250666666666678
海辰药业,1.67%,2.98%,0.559688571428572
华菱钢铁,1.65%,0.67%,2.4461249999999977
财通证券,1.64%,7.53%,0.21769677419354863
经纬纺机,1.64%,1.72%,0.9531294117647062
坚朗五金,1.64%,4.35%,0.3769640287769772
栖霞建设,1.63%,7.34%,0.22216296296296298
中金公司,1.61%,3.65%,0.4405445205479471
世联行,1.61%,5.67%,0.28411764705882364
广西能源,1.61%,2.76%,0.5822833333333328
银星能源,1.61%,5.51%,0.2922149999999997
爱建集团,1.58%,10.73%,0.1472881355932204
晶升股份,1.57%,3.7%,0.4239975155279486
光大嘉宝,1.57%,4.89%,0.3208687499999997
益客食品,1.56%,4.25%,0.36724999999999874
宁波精达,1.55%,8.96%,0.1729155844155845
大龙地产,1.54%,13.22%,0.11650434782608698
亚通股份,1.54%,4.17%,0.3696000000000003
近岸蛋白,1.54%,6.49%,0.2371421965317918
长安汽车,1.53%,13.85%,0.11050880829015547
沃特股份,1.53%,5.48%,0.2794181818181813
荣盛发展,1.52%,10.14%,0.1498285714285713
和胜股份,1.51%,7.48%,0.201744217687075
浙商证券,1.5%,5.35%,0.28060344827586203
弘亚数控,1.5%,8.92%,0.16809677419354832
南山控股,1.5%,5.91%,0.25363636363636394
中铁装配,1.49%,-1.13%,1.3151210526315702
新钢股份,1.49%,0.22%,6.645400000000142
城投控股,1.46%,12.44%,0.11732142857142866
北新路桥,1.46%,3.09%,0.4726749999999995
南钢股份,1.45%,0.27%,5.321499999999877
苏豪弘业,1.44%,1.82%,0.7910999999999992
汉邦高科,1.43%,4.35%,0.32838928571428544
得利斯,1.43%,6.84%,0.2089195121951219
华峰铝业,1.43%,4.52%,0.3163074626865672
奋达科技,1.41%,3.85%,0.3658578947368414
英方软件,1.41%,2.53%,0.5580589887640446
凯莱英,1.41%,7.94%,0.177573230769231
朗进科技,1.4%,9.26%,0.1512135922330098
广宇集团,1.39%,4.38%,0.31724705882352955
恒生电子,1.38%,3.74%,0.3694510067114089
唯捷创芯,1.38%,6.41%,0.21522627737226277
神农科技,1.38%,5.85%,0.23591428571428566
赛腾股份,1.36%,6.23%,0.218369811320755
金新农,1.36%,3.88%,0.3500740740740747
菱电电控,1.35%,3.87%,0.3483990825688078
宝新能源,1.35%,7.69%,0.17549999999999993
瑞纳智能,1.35%,1.15%,1.1770116279069776
哈三联,1.34%,-6.41%,0.20909890109890106
中泰证券,1.34%,8.32%,0.16101269841269863
中科金财,1.34%,1.73%,0.775285714285711
奥佳华,1.33%,3.42%,0.38854999999999845
海光信息,1.33%,11.33%,0.11742826086956527
