股票简称,1日净买入率总和,1日最新价涨跌幅,1日净买入率/涨跌幅
青岛食品,1.92%,0.0%,inf
申华控股,1.67%,0.0%,inf
大连热电,1.08%,0.0%,inf
康力源,1.85%,0.0%,inf
善水科技,1.41%,0.0%,inf
银之杰,1.17%,0.0%,inf
沙河股份,1.54%,0.0%,inf
奥浦迈,1.15%,0.0%,inf
天房发展,2.29%,0.0%,inf
信达证券,2.77%,0.0%,inf
源飞宠物,1.18%,0.0%,inf
西部牧业,1.2%,0.0%,inf
逸飞激光,4.12%,0.0%,inf
弘业期货,2.18%,0.0%,inf
熊猫乳品,2.59%,0.0%,inf
宣泰医药,2.3%,0.0%,inf
泰慕士,4.24%,0.0%,inf
新天地,2.68%,0.0%,inf
常青科技,2.44%,0.0%,inf
桂发祥,2.12%,0.0%,inf
恒润股份,1.16%,0.0%,inf
阿特斯,1.05%,0.0%,inf
天晟新材,2.19%,0.0%,inf
日发精机,1.02%,0.0%,inf
金固股份,1.68%,0.0%,inf
指南针,1.13%,0.0%,inf
荣盛发展,1.8%,0.0%,inf
东方智造,1.71%,0.0%,inf
嘉华股份,1.13%,0.0%,inf
金新农,1.06%,0.0%,inf
中百集团,1.06%,0.0%,inf
大湖股份,1.14%,0.0%,inf
慧博云通,5.58%,0.0%,inf
浙江荣泰,1.22%,0.0%,inf
五芳斋,1.8%,0.0%,inf
春雪食品,1.15%,0.0%,inf
中南建设,1.44%,0.0%,inf
金冠股份,2.74%,0.0%,inf
苏州规划,1.71%,0.0%,inf
海泰科,2.23%,0.0%,inf
蒙泰高新,1.36%,0.0%,inf
君逸数码,1.48%,0.0%,inf
益客食品,1.41%,0.0%,inf
京能热力,1.42%,0.0%,inf
航天软件,1.09%,0.0%,inf
黑芝麻,2.06%,0.0%,inf
天健集团,1.23%,0.0%,inf
时创能源,1.04%,0.0%,inf
精华制药,1.58%,0.0%,inf
雪迪龙,1.3%,0.0%,inf
金桥信息,1.19%,0.0%,inf
财富趋势,1.24%,0.0%,inf
海森药业,1.45%,0.0%,inf
中央商场,1.03%,0.0%,inf
一博科技,1.77%,0.0%,inf
梅安森,1.48%,0.0%,inf
兰州银行,1.62%,0.0%,inf
近岸蛋白,2.07%,0.0%,inf
国联水产,2.0%,0.0%,inf
兆日科技,1.46%,0.0%,inf
百利电气,1.51%,0.0%,inf
晶升股份,1.25%,0.0%,inf
华鑫股份,1.15%,0.0%,inf
天力锂能,4.73%,0.0%,inf
国金证券,1.24%,0.0%,inf
挖金客,2.05%,0.0%,inf
共达电声,1.03%,0.0%,inf
阳光乳业,1.51%,0.0%,inf
第一创业,1.2%,0.0%,inf
