股票简称,10日净买入率总和,10日最新价涨跌幅,10日净买入率/涨跌幅
锴威特,18.26%,-22.82%,0.8002203997949766
大宏立,15.3%,-0.6%,25.441714285714184
信宇人,13.15%,-30.58%,0.430062893081761
苏州规划,11.93%,-19.52%,0.6112322107081175
威士顿,11.79%,-30.46%,0.38712821403752606
港通医疗,11.66%,-25.01%,0.46620695364238407
波长光电,11.17%,76.32%,0.14634911049862187
致尚科技,10.56%,-4.25%,2.486564102564099
新莱福,10.17%,2.26%,4.505932653061239
福莱新材,9.35%,5.17%,1.8088653846153864
恒达新材,9.0%,4.04%,2.228659793814435
南芯科技,8.58%,21.79%,0.3938325925925925
慧智微,8.38%,29.49%,0.2842113970588234
*ST西发,8.12%,-10.59%,0.7667958762886594
拓山重工,7.68%,4.12%,1.862255639097747
威尔高,7.47%,0.0%,inf
宏昌科技,7.47%,10.41%,0.7173319148936169
甬矽电子,7.42%,20.29%,0.3657087893864013
中英科技,7.15%,27.73%,0.2577972222222223
逸飞激光,7.09%,1.76%,4.0303273809523645
双乐股份,7.03%,22.8%,0.30836510538641687
广钢气体,6.99%,7.29%,0.9583064516129035
威马农机,6.81%,-32.44%,0.20993665540540546
航材股份,6.77%,4.78%,1.416474035087722
天山电子,6.29%,9.27%,0.6788721682847906
正强股份,6.25%,5.92%,1.0555555555555547
中润光学,6.22%,1.39%,4.486693333333377
华海诚科,6.19%,18.18%,0.3405584442887177
建科股份,6.07%,-9.66%,0.6280536036036041
协昌科技,6.01%,-24.78%,0.24257929089443991
伟测科技,5.99%,35.51%,0.16867283288650584
通源环境,5.92%,-0.82%,7.213292307692363
耐科装备,5.91%,11.53%,0.5124774647887317
力源信息,5.69%,38.22%,0.14888833333333332
必得科技,5.62%,1.31%,4.288059999999977
美芯晟,5.59%,15.91%,0.35134693251533716
永信至诚,5.56%,-8.83%,0.629977065767285
康为世纪,5.47%,18.09%,0.3023865168539326
富乐德,5.36%,17.74%,0.3021931034482758
豪恩汽电,5.34%,-4.87%,1.096175879396984
利和兴,5.09%,40.94%,0.1243343689320388
深圳瑞捷,5.08%,6.35%,0.8001984496124036
深水规院,5.07%,-1.72%,2.94674545454547
山水比德,5.05%,-10.14%,0.49789180672268935
儒竞科技,4.99%,-2.66%,1.8775805970149284
司南导航,4.94%,13.87%,0.35618836689037975
青云科技,4.93%,25.24%,0.19530222412318227
光大同创,4.92%,1.33%,3.7049090909091107
康鹏科技,4.77%,29.16%,0.16356344410876134
东南电子,4.75%,-0.47%,10.110192307692113
森鹰窗业,4.7%,-0.47%,9.982800000000095
金富科技,4.69%,6.01%,0.7803189655172412
沙河股份,4.67%,-3.06%,1.5269813953488385
元道通信,4.58%,17.68%,0.25903114035087704
超捷股份,4.54%,5.62%,0.8076421052631582
未来电器,4.53%,-10.96%,0.4133464589235127
研奥股份,4.51%,1.59%,2.83002500000001
中电环保,4.46%,63.42%,0.07031933333333336
嘉曼服饰,4.43%,5.19%,0.8534078571428558
华力创通,4.39%,128.35%,0.0342034795763994
誉辰智能,4.39%,-1.31%,3.3474905263157795
宝丽迪,4.39%,25.16%,0.1744862579281184
茂莱光学,4.35%,46.01%,0.09454597150724298
容大感光,4.34%,57.77%,0.07512317262830481
楚环科技,4.32%,0.19%,23.232959999999668
晶雪节能,4.3%,-2.15%,1.9965681818181757
名雕股份,4.28%,7.83%,0.5466534653465348
致欧科技,4.15%,-0.88%,4.693108695652165
奥雅股份,4.13%,1.96%,2.1041263157894794
利仁科技,4.02%,3.72%,1.0809743119266055
通源石油,4.01%,13.17%,0.3043655737704916
国联水产,3.93%,9.66%,0.40663469387755175
强瑞技术,3.93%,34.77%,0.11304467323187116
盛邦安全,3.92%,29.83%,0.13143215258855587
华新环保,3.92%,1.83%,2.1381818181818115
联特科技,3.91%,-8.7%,0.4492581291759463
清研环境,3.88%,1.72%,2.2616315789473527
高华科技,3.87%,8.38%,0.46193727272727314
东方园林,3.79%,3.63%,1.0443555555555573
鸿铭股份,3.76%,0.34%,11.222153846153626
腾亚精工,3.75%,3.78%,0.9912162162162135
通用电梯,3.75%,9.68%,0.3875000000000002
美埃科技,3.69%,23.23%,0.1588393602225313
华生科技,3.66%,4.44%,0.8235000000000001
博俊科技,3.63%,4.05%,0.8971285714285709
晓程科技,3.63%,10.23%,0.35476701030927876
晶升股份,3.62%,13.95%,0.25956913183279745
天禄科技,3.56%,20.75%,0.17157537154989377
佰维存储,3.54%,16.19%,0.21867386138613873
创耀科技,3.52%,27.15%,0.12964795107033644
国创高新,3.51%,-6.49%,0.5405399999999995
启迪环境,3.5%,12.43%,0.2816279069767441
南华仪器,3.5%,6.88%,0.5088815789473686
双枪科技,3.48%,6.04%,0.5763090909090908
法尔胜,3.45%,1.3%,2.6622499999999776
匠心家居,3.42%,16.44%,0.20799072
岭南股份,3.42%,11.25%,0.3040000000000001
城建发展,3.38%,-7.17%,0.4712867924528307
标榜股份,3.35%,1.76%,1.9064545454545434
翔腾新材,3.35%,-5.75%,0.582972826086957
美芝股份,3.35%,3.0%,1.115968749999999
捷邦科技,3.35%,3.06%,1.09596982758621
雷尔伟,3.34%,-1.17%,2.8528206896551804
宁波方正,3.33%,-1.9%,1.7522689655172463
深科达,3.33%,13.54%,0.2460256578947369
联翔股份,3.32%,3.15%,1.0544074074074021
朗姿股份,3.32%,13.45%,0.24692500000000006
赛恩斯,3.28%,5.65%,0.5805179487179478
艾力斯,3.27%,27.61%,0.11843401898734177
好当家,3.26%,-0.4%,8.182600000000173
朗坤环境,3.23%,-8.4%,0.3843040816326528
文一科技,3.21%,5.98%,0.5368725000000009
长华化学,3.2%,-6.27%,0.5100206185567008
