代码,名称,现价,涨跌幅(%),涨跌,涨速(%),换手(%),量比,振幅(%),成交额,流通股,流通市值,市盈率
sh605011,杭州热电,42.24,10.0,3.84,0.12,17.58,1.55,10.00,857000000.0,121000000.0,5115000000.0,101.09
sz002114,罗平锌电,8.14,10.0,0.74,0.0,9.87,0.67,10.00,252000000.0,323000000.0,2632000000.0,亏损
sh603379,三美股份,25.08,10.0,2.28,0.0,1.32,2.7,9.78,195000000.0,610000000.0,15311000000.000002,191.65
sz002813,路畅科技,40.81,10.0,3.71,0.0,2.95,0.47,8.92,140000000.0,118000000.0,4816000000.0,亏损
sz002150,通润装备,18.27,9.99,1.66,0.0,5.15,1.17,9.99,324000000.0,355000000.0,6489000000.0,110.61
sz002970,锐明技术,35.55,9.99,3.23,0.0,6.15,1.7,9.00,229000000.0,108000000.0,3831000000.0,63.88
sh603093,南华期货,12.11,9.99,1.1,0.0,0.87,2.24,4.91,63837299.99999999,610000000.0,7388000000.0,29.63
sz002115,三维通信,7.16,9.98,0.65,0.0,18.53,2.22,9.98,898000000.0,704000000.0,5039000000.0,71.42
sz002893,京能热力,13.66,9.98,1.24,0.0,3.83,0.38,--,105000000.0,202000000.0,2753000000.0,4.08
sz000570,苏常柴Ａ,6.72,9.98,0.61,0.0,15.68,1.99,6.06,511000000.00000006,499000000.0,3352000000.0000005,49.53
sz301266,宇邦新材,73.18,9.96,6.63,0.04,8.56,2.03,16.88,236000000.0,37500000.0,2744000000.0,52.67
sh600495,晋西车轴,5.08,9.96,0.46,0.0,8.29,1.74,11.47,493000000.0,1208000000.0,6138000000.0,亏损
sh603528,多伦科技,8.51,9.95,0.77,0.0,5.85,5.3,10.72,303000000.0,624000000.0,5311000000.0,435.31
sz002616,长青集团,6.19,9.95,0.56,0.0,8.81,7.25,4.26,256000000.0,470000000.0,2911000000.0,71.31
sh600293,三峡新材,2.79,9.84,0.25,0.0,3.08,4.08,9.84,98917300.0,1160000000.0,3236999999.9999995,亏损
sz000897,津滨发展,2.13,9.79,0.19,0.0,5.46,7.07,9.28,187000000.0,1617000000.0000002,3445000000.0000005,亏损
sz300438,鹏辉能源,52.21,9.32,4.45,-0.02,7.98,2.27,11.39,1478000000.0,359000000.0,18755000000.0,33.00
sz300594,朗进科技,25.85,8.98,2.13,-0.08,4.92,1.99,9.44,112000000.00000001,90505500.0,2340000000.0,亏损
sz300407,凯发电气,9.7,8.87,0.79,0.0,9.32,4.51,7.63,188000000.0,213000000.0,2064999999.9999998,61.91
sz301092,争光股份,32.95,8.75,2.65,-0.09,25.99,2.7,18.68,357000000.0,42531700.0,1401000000.0,53.21
sz300366,创意信息,14.91,8.67,1.19,-0.07,22.35,1.15,12.39,1607999999.9999998,496000000.0,7390000000.000001,91.49
sh600199,金种子酒,25.17,8.54,1.98,0.04,5.33,4.71,9.36,881000000.0,658000000.0,16557000000.0,亏损
sh601012,隆基绿能,29.69,8.52,2.33,0.03,3.8,3.25,8.19,8392000000.0,7578000000.0,224992000000.0,15.47
sh688226,威腾电气,21.69,8.5,1.7,0.0,7.07,2.1,11.41,127000000.0,84262000.0,1828000000.0,63.67
sz301359,东南电子,29.91,8.29,2.29,0.03,47.86,1.65,11.77,296000000.0,21460000.0,642000000.0,77.97
sz300923,研奥股份,25.78,8.27,1.97,0.04,19.73,6.67,13.86,156000000.0,31697800.000000004,817000000.0,75.24
sz002176,江特电机,12.58,8.26,0.96,0.0,8.42,4.35,9.47,1810000000.0000002,1705999999.9999998,21462000000.0,105.95
sh603786,科博达,73.0,8.23,5.55,-0.22,1.0,1.47,9.95,281000000.0,400000000.0,29207000000.0,55.95
sh600744,华银电力,3.98,8.15,0.3,0.0,6.33,4.69,8.15,503000000.0,2030999999.9999998,8084000000.0,亏损
sh603737,三棵树,66.66,7.86,4.86,-0.06,1.1,2.41,3.33,386000000.0,526999999.99999994,35131000000.0,332.41
sz000802,北京文化,8.4,7.55,0.59,0.12,8.96,1.45,7.04,528000000.0,715000000.0,6010000000.0,亏损
sz300965,恒宇信通,49.9,7.4,3.44,-0.18,11.1,5.28,11.49,89783100.0,16428800.000000002,819999999.9999999,亏损
sh600438,通威股份,34.54,7.27,2.34,0.0,2.02,3.33,7.52,3097000000.0,4502000000.0,155498000000.0,4.52
sh605020,永和股份,28.32,7.23,1.91,0.0,4.62,2.46,10.07,227000000.0,174000000.0,4930000000.0,91.86
sz300818,耐普矿机,25.66,7.23,1.73,0.0,7.15,3.71,9.19,112999999.99999999,62122299.99999999,1594000000.0,亏损
sh601888,中国中免,117.56,7.2,7.9,0.0,2.62,2.88,7.55,6026000000.0,1952000000.0,229533000000.0,31.47
sz300552,万集科技,24.0,7.14,1.6,0.5,16.86,1.29,5.62,508000000.0,126000000.0,3021000000.0,亏损
sh603085,天成自控,11.58,7.12,0.77,0.35,5.52,1.76,9.81,235000000.0,370000000.0,4286999999.9999995,605.51
sz300598,诚迈科技,50.42,7.09,3.34,0.0,5.79,1.67,7.94,459000000.0,160000000.0,8070999999.999999,亏损
sh605099,共创草坪,24.5,6.89,1.58,0.08,13.31,5.31,7.9,129000000.0,40090000.0,982000000.0,26.16
sz002583,海能达,6.53,6.87,0.42,0.0,8.38,2.1,8.18,656000000.0,1218000000.0,7952000000.0,亏损
sh605188,国光连锁,9.55,6.82,0.61,0.0,42.61,2.32,8.61,239000000.0,60380000.0,577000000.0,43.34
839167,同享科技,12.12,6.78,0.77,0.0,1.36,2.43,8.19,10567400.0,65107500.0,789000000.0,15.64
sh688472,阿特斯,17.0,6.72,1.07,-0.18,11.33,1.27,9.48,806000000.0,422000000.0,7181000000.0,16.69
sz300649,杭州园林,22.89,6.71,1.44,0.0,9.54,2.69,7.79,225000000.0,105000000.0,2405000000.0,71.94
sz002343,慈文传媒,7.64,6.7,0.48,0.0,11.14,2.28,7.4,396000000.0,475000000.0,3629000000.0,72.50
sz300691,联合光电,18.79,6.7,1.18,0.21,11.97,1.58,6.08,437000000.0,198000000.0,3720000000.0000005,146.10
sh603006,联明股份,13.12,6.67,0.82,-0.08,11.53,2.13,12.44,284000000.0,191000000.0,2507000000.0,30.60
sz001360,南矿集团,20.55,6.59,1.27,-0.1,54.32,4.71,8.35,549000000.0,49975500.0,1027000000.0,71.06
sz300565,科信技术,19.1,6.58,1.18,0.0,10.7,1.12,6.75,377000000.0,188000000.0,3596000000.0,亏损
sz300053,航宇微,14.62,6.56,0.9,0.14,6.27,1.52,8.89,566000000.0,632000000.0,9242000000.0,93.47
sz301229,纽泰格,40.03,6.52,2.45,0.13,30.16,1.37,12.93,401000000.0,34113700.0,1366000000.0,54.78
sh600160,巨化股份,13.95,6.49,0.85,0.0,2.0,3.18,7.41,743000000.0,2700000000.0,37661000000.0,61.70
sh688131,皓元医药,60.29,6.41,3.63,-0.18,2.64,2.54,6.18,134000000.00000001,86078300.0,5190000000.0,48.97
sz300864,南大环境,23.64,6.39,1.42,0.04,11.36,5.23,8.19,103000000.0,38760000.0,916000000.0,19.78
sh600977,中国电影,14.89,6.36,0.89,-0.07,3.38,2.96,7.0,934000000.0,1867000000.0000002,27800000000.0,38.26
sh688569,铁科轨道,42.44,6.31,2.52,-0.17,2.56,0.88,6.49,141000000.0,132000000.0,5588000000.0,16.11
sz002605,姚记科技,40.2,6.24,2.36,-0.08,5.71,1.03,9.2,733000000.0,329000000.0,13228000000.0,20.86
sz301349,信德新材,52.26,6.2,3.05,0.1,9.14,2.9,7.52,121000000.0,25500000.0,1333000000.0,46.80
sz301038,深水规院,20.37,6.15,1.18,0.0,35.78,1.9,13.39,308000000.0,42900000.0,874000000.0,亏损
sh601921,浙版传媒,8.83,6.13,0.51,0.0,9.01,2.31,6.13,330000000.0,422000000.0,3728000000.0,33.66
sz000037,深南电A,14.26,6.1,0.82,0.07,29.16,1.25,11.38,1383000000.0,339000000.0,4833000000.0,亏损
sh603906,龙蟠科技,18.5,6.08,1.06,-0.05,5.44,7.4,9.75,578000000.0,565000000.0,10454000000.0,亏损
sz300251,光线传媒,8.46,6.01,0.48,-0.12,3.77,3.09,7.52,881000000.0,2787000000.0,23580000000.0,50.86
sz300382,斯莱克,13.42,6.0,0.76,0.08,2.75,1.51,7.58,227000000.0,628000000.0,8428000000.0,55.98
sz301020,密封科技,24.33,5.97,1.37,0.17,13.4,1.52,10.15,236000000.0,72921800.0,1773999999.9999998,47.93
sz300833,浩洋股份,120.7,5.9,6.72,0.0,1.44,2.43,6.11,91946900.0,53536300.0,6462000000.0,25.53
sz001255,博菲电气,41.13,5.87,2.28,0.0,13.49,2.29,6.77,108000000.0,20000000.0,823000000.0,43.85
sz002749,国光股份,12.09,5.87,0.67,-0.08,1.31,2.43,7.18,61791500.0,400000000.0,4839000000.0,24.13
sz002980,华盛昌,35.25,5.86,1.95,-0.03,3.67,5.91,8.62,170000000.0,133000000.0,4700000000.0,57.05
sz000404,长虹华意,7.1,5.81,0.39,0.0,10.53,4.66,4.62,521000000.0,695000000.0,4935000000.0,19.62
sz300821,东岳硅材,10.08,5.77,0.55,0.1,1.59,2.66,8.71,193000000.0,1200000000.0,12096000000.0,亏损
sz300011,鼎汉技术,7.72,5.75,0.42,0.0,4.34,2.84,6.85,165000000.0,501000000.0,3865999999.9999995,708.60
sh600283,钱江水利,16.48,5.71,0.89,-0.06,10.86,2.03,11.55,618000000.0,353000000.0,5817000000.0,24.28
sz301061,匠心家居,39.64,5.71,2.14,-0.1,5.53,1.88,6.64,69249800.0,32000000.0,1268000000.0,16.56
sz301072,中捷精工,33.39,5.7,1.8,0.18,43.91,1.58,11.52,461000000.00000006,33354800.0,1114000000.0,120.91
sz002835,同为股份,21.58,5.68,1.16,0.09,12.46,1.13,6.17,335000000.0,127000000.0,2747000000.0,136.80
sz300700,岱勒新材,20.7,5.67,1.11,0.24,7.79,1.55,7.76,271000000.0,172000000.0,3557000000.0,54.95
sz001223,欧克科技,89.18,5.66,4.78,0.09,9.98,0.96,7.42,146000000.0,16680000.0,1488000000.0,50.46
sz301133,金钟股份,29.9,5.65,1.6,0.1,26.92,1.33,8.09,265000000.0,33208100.0,993000000.0,45.11
sz301091,深城交,19.11,5.64,1.02,0.16,9.02,1.43,9.23,246000000.0,145000000.0,2772000000.0,亏损
sz300928,华安鑫创,57.9,5.64,3.09,1.37,32.46,1.38,11.07,779000000.0,42799900.0,2478000000.0,200.99
836208,青矩技术,33.0,5.63,1.76,0.0,3.36,1.76,7.68,12663100.0,11478400.0,379000000.0,37.96
sh688523,航天环宇,29.19,5.57,1.54,-0.03,20.51,1.25,7.85,204000000.0,33838200.0,988000000.0000001,532.80
sz002527,新时达,13.66,5.56,0.72,0.07,22.13,1.05,10.82,1572000000.0,525000000.0,7178000000.0,17.44
sh603319,湘油泵,18.6,5.56,0.98,0.0,13.63,1.55,6.87,517000000.0,206999999.99999997,3850000000.0,26.92
sz002943,宇晶股份,32.33,5.55,1.7,0.0,12.6,5.36,10.32,379000000.0,91945600.0,2973000000.0,70.93
sh603260,合盛硅业,72.12,5.5,3.76,-0.01,0.62,3.16,8.07,476000000.0,1074000000.0,77469000000.0,21.26
sh688387,信科移动-U,8.65,5.49,0.45,0.47,9.48,1.33,5.85,392000000.0,484000000.0,4183000000.0,197.81
sh605077,华康股份,27.02,5.46,1.4,-0.19,2.33,1.79,7.73,94484100.0,152000000.0,4111999999.9999995,17.14
sz301107,瑜欣电子,36.14,5.46,1.87,0.06,31.0,1.83,12.23,239000000.0,21559899.999999996,779000000.0,41.45
sz300122,智飞生物,44.1,5.45,2.28,0.02,1.67,2.68,7.51,1049000000.0,1421000000.0,62645000000.00001,13.02
sz300662,科锐国际,34.88,5.44,1.8,0.0,1.44,1.48,6.80,98161500.0,196000000.0,6845999999.999999,51.54
sz001258,立新能源,9.95,5.4,0.51,0.0,9.75,5.79,5.51,225000000.0,233000000.0,2322000000.0,88.50
sh600118,中国卫星,30.9,5.39,1.58,0.13,4.83,1.36,6.11,1754000000.0,1182000000.0,36539000000.0,183.29
sh603505,金石资源,25.31,5.37,1.29,0.0,1.31,1.73,6.25,199000000.0,605000000.0,15321000000.0,111.05
sz000589,贵州轮胎,6.15,5.31,0.31,0.0,4.97,2.33,5.99,341000000.0,1114000000.0,6848000000.0,19.02
sz000779,甘咨询,12.28,5.23,0.61,-0.08,7.92,2.69,12.77,359000000.0,376000000.0,4618000000.0,25.36
sz301386,未来电器,27.0,5.22,1.34,0.04,29.32,3.71,8.11,262000000.0,33195000.0,896000000.0000001,59.14
sz002518,科士达,40.28,5.14,1.97,0.05,3.98,1.59,7.28,907000000.0,565000000.0,22764000000.0,25.30
sz300371,汇中股份,13.72,5.13,0.67,0.22,4.34,3.62,8.12,81162600.0,136000000.0,1863000000.0,100.19
sz000711,*ST京蓝,2.26,5.12,0.11,0.44,2.51,0.79,8.84,53499799.99999999,982000000.0,2220000000.0,亏损
sh600389,江山股份,25.29,5.11,1.23,0.0,2.0,1.61,4.07,215000000.0,430999999.99999994,10891000000.0,22.68
sh603185,弘元绿能,52.02,5.11,2.53,-0.06,1.77,2.3,7.62,524000000.0,572000000.0,29739000000.0,11.10
sz000996,*ST中期,4.55,5.08,0.22,0.0,0.04,0.67,--,582400.0,345000000.0,1570000000.0,亏损
sz002232,启明信息,17.69,5.05,0.85,0.0,9.81,1.9,7.48,704000000.0,409000000.0,7227000000.0,158.23
sh600225,卓朗科技,6.48,5.02,0.31,0.0,1.62,1.53,5.51,351000000.0,3409000000.0000005,22089000000.0,亏损
sh605369,拱东医疗,60.8,5.01,2.9,0.2,9.37,1.85,9.60,160000000.0,28248100.0,1717000000.0000002,59.21
sz000007,*ST全新,4.86,4.97,0.23,0.0,1.34,0.52,5.62,19641000.0,309000000.0,1501000000.0,亏损
sh603489,八方股份,74.81,4.95,3.53,0.17,1.52,0.99,7.11,189000000.0,168000000.0,12567000000.0,67.56
sz002857,三晖电气,21.26,4.94,1.0,0.33,3.44,1.08,8.74,91830200.0,128000000.0,2721000000.0,亏损
sh603398,沐邦高科,25.36,4.92,1.19,0.04,1.41,2.54,6.54,121000000.0,343000000.0,8689000000.0,64.55
sh688041,海光信息,70.35,4.92,3.3,-0.03,7.17,1.47,5.31,1065000000.0,212000000.0,14899000000.0,170.76
sh688317,之江生物,24.78,4.91,1.16,0.0,3.23,4.51,5.88,99844500.0,124000000.0,3066000000.0,200.15
sz002882,金龙羽,16.28,4.9,0.76,0.06,11.76,1.58,8.76,466000000.0,247000000.00000003,4015000000.0,41.33
sh688177,百奥泰,30.23,4.89,1.41,0.07,0.66,1.55,6.11,82002400.0,413999999.99999994,12518000000.0,亏损
sz000620,*ST新联,1.72,4.88,0.08,0.0,1.03,0.39,3.05,33342900.0,1897000000.0,3261999999.9999995,亏损
sh600262,北方股份,21.55,4.87,1.0,-0.14,2.85,1.43,8.86,104000000.0,170000000.0,3663000000.0000005,44.29
sz000416,*ST民控,2.16,4.85,0.1,0.0,2.44,0.87,4.85,27654000.0,532000000.0,1148000000.0,亏损
sz002739,万达电影,14.06,4.85,0.65,0.0,3.75,1.47,3.95,1108000000.0,2107999999.9999998,29636000000.0,24.27
sh688443,智翔金泰-U,30.5,4.85,1.41,-0.26,6.68,0.67,6.19,168000000.0,82767099.99999999,2524000000.0,亏损
sz301073,君亭酒店,39.84,4.84,1.84,-0.03,7.32,1.44,5.24,247000000.00000003,85161200.00000001,3393000000.0,473.55
sh605577,龙版传媒,11.74,4.82,0.54,0.09,2.91,2.21,4.38,63694000.0,188000000.0,2211000000.0,9.22
sz301388,欣灵电气,28.31,4.81,1.3,0.14,26.65,2.21,5.18,190000000.0,25611900.0,725000000.0,36.88
sh688223,晶科能源,13.12,4.79,0.6,0.15,2.48,0.97,6.15,635000000.0,1960000000.0000002,25714999999.999996,19.78
sh601000,唐山港,3.72,4.79,0.17,0.27,1.33,1.79,5.35,289000000.0,5926000000.0,22044000000.0,10.67
sz002089,*ST新海,1.1,4.76,0.05,0.0,3.77,1.21,6.67,51465100.0,1259000000.0,1385000000.0,39.50
sz002482,*ST广田,2.2,4.76,0.1,0.0,1.08,1.0,5.24,35730000.0,1529000000.0,3364000000.0,亏损
sz300422,博世科,6.87,4.73,0.31,0.0,8.29,2.25,4.88,217000000.0,389000000.0,2669000000.0,951.94
sz000785,居然之家,4.02,4.69,0.18,0.0,0.73,2.83,7.55,184000000.0,6238000000.0,25075000000.0,13.95
sz300027,华谊兄弟,2.91,4.68,0.13,-0.34,4.75,2.66,7.19,318000000.0,2305000000.0,6706999999.999999,亏损
sz000046,*ST泛海,1.12,4.67,0.05,0.0,1.2,0.63,6.54,68543200.0,5194000000.0,5817000000.0,亏损
sz000539,粤电力Ａ,7.84,4.67,0.35,0.26,5.46,2.98,7.08,1111000000.0,2554000000.0,20023000000.0,116.37
sz301439,泓淋电力,18.63,4.66,0.83,0.05,13.61,3.37,4.94,231000000.0,92266800.0,1719000000.0000002,44.09
sz300982,苏文电能,57.14,4.65,2.54,0.0,11.3,1.21,8.94,515000000.00000006,79436400.0,4539000000.0,30.59
sh603063,禾望电气,31.08,4.61,1.37,-0.03,2.0,0.81,5.15,274000000.0,443000000.0,13775000000.0,43.89
sz002116,中国海诚,13.02,4.58,0.57,0.0,5.62,1.73,6.67,299000000.0,416000000.0,5422000000.0,26.89
sz301285,鸿日达,15.54,4.58,0.68,0.26,28.35,3.16,7.4,222000000.00000003,51670000.0,802999999.9999999,亏损
sh600859,王府井,21.58,4.55,0.94,-0.05,2.92,2.57,6.64,687000000.0,1093000000.0,23597000000.0,27.04
sh600975,新五丰,10.39,4.53,0.45,0.0,10.23,1.7,8.95,699000000.0,653000000.0,6781000000.0,亏损
832662,方盛股份,10.86,4.52,0.47,0.0,5.19,1.43,7.51,13538400.0,24180700.0,263000000.0,14.71
sz002458,益生股份,13.18,4.52,0.57,-0.08,4.61,2.51,4.36,409000000.0,676000000.0,8916000000.0,10.43
sz300902,国安达,39.8,4.52,1.72,0.15,9.06,2.12,9.24,194000000.0,53065500.0,2112000000.0,亏损
sz300693,盛弘股份,41.2,4.52,1.78,0.0,7.25,1.03,7.97,749000000.0,248000000.0,10199000000.0,50.88
sh603099,长白山,14.12,4.51,0.61,0.0,4.86,0.84,5.48,178000000.0,267000000.0,3765000000.0,亏损
sh603105,芯能科技,17.86,4.51,0.77,0.06,4.59,1.5,5.62,408000000.0,500000000.0,8930000000.0,74.23
sz300679,电连技术,36.29,4.49,1.56,0.03,3.77,1.22,5.36,484999999.99999994,356000000.0,12916000000.0,81.54
sz301358,湖南裕能,43.98,4.49,1.89,0.0,5.56,1.74,6.18,304000000.0,125000000.0,5478000000.0,29.62
sz301102,兆讯传媒,26.71,4.46,1.14,0.04,4.9,1.92,6.96,92554700.0,71136500.0,1900000000.0,30.75
sh688179,阿拉丁,21.19,4.44,0.9,0.05,3.19,1.81,3.89,68953300.0,103000000.0,2188000000.0,60.84
sh601567,三星医疗,15.0,4.38,0.63,0.0,5.38,10.86,6.96,1142000000.0,1395000000.0,20924000000.0,19.66
sz300840,酷特智能,12.88,4.38,0.54,0.08,4.19,0.98,4.38,94699900.0,177000000.0,2281000000.0,26.49
sz301168,通灵股份,60.5,4.35,2.52,0.03,8.45,1.34,6.85,252000000.0,49653000.0,3004000000.0,48.82
sh601002,晋亿实业,5.05,4.34,0.21,0.0,2.53,3.09,6.41,121000000.0,953999999.9999999,4820000000.0,63.34
sh688270,臻镭科技,68.43,4.31,2.83,0.0,2.63,1.01,6.17,156000000.0,86641100.0,5929000000.0,361.26
sz300762,上海瀚讯,12.83,4.31,0.53,-0.08,6.93,2.39,7.89,565000000.0,628000000.0,8056999999.999999,亏损
sz300014,亿纬锂能,59.34,4.31,2.45,0.02,1.36,1.65,6.28,1495000000.0,1848999999.9999998,109692000000.0,26.63
sz301221,光庭信息,77.79,4.29,3.2,0.08,31.27,1.14,7.76,1069999999.9999999,43506800.0,3384000000.0000005,282.09
sh688063,派能科技,201.38,4.29,8.28,0.04,3.81,1.04,5.86,639000000.0,83734100.0,16862000000.0,19.14
sz002848,高斯贝尔,10.87,4.22,0.44,0.09,11.09,1.11,7.29,193000000.0,161000000.0,1753000000.0,亏损
sz300182,捷成股份,6.25,4.17,0.25,-0.16,7.33,1.81,4.5,1006000000.0,2213000000.0,13831000000.0,26.09
sh605008,长鸿高科,15.04,4.16,0.6,0.13,1.2,2.78,5.26,36165100.0,202999999.99999997,3051000000.0,31.55
sh603050,科林电气,16.89,4.13,0.67,0.0,4.44,1.13,4.32,168000000.0,227000000.0,3836000000.0,23.56
sh601599,浙文影业,3.8,4.11,0.15,0.0,5.45,2.03,6.03,184000000.0,893000000.0,3392000000.0,31.93
sh603069,海汽集团,19.55,4.1,0.77,0.0,3.56,2.67,10.01,223000000.0,316000000.0,6178000000.0,亏损
sh605296,神农集团,23.15,4.09,0.91,-0.13,4.88,3.42,5.67,74528500.0,66086800.0,1530000000.0,亏损
sz300661,圣邦股份,85.0,4.09,3.34,-0.08,0.89,1.38,7.0,338000000.0,448000000.00000006,38064000000.0,328.77
sz300532,今天国际,20.93,4.08,0.82,0.0,11.81,2.07,5.72,459999999.99999994,187000000.0,3920000000.0000005,17.59
sh600778,友好集团,7.19,4.05,0.28,0.14,1.82,4.09,5.5,40596700.0,311000000.0,2238000000.0,12.11
sh688408,中信博,83.3,4.05,3.24,0.08,3.75,1.1,7.48,227000000.0,73042800.0,6084000000.0,72.95
sz003039,顺控发展,17.49,4.04,0.68,0.0,5.44,4.13,7.08,115999999.99999999,123000000.0,2143000000.0,92.62
sz300015,爱尔眼科,18.53,4.04,0.72,0.0,0.87,1.59,5.56,1270000000.0,7879000000.000001,145990000000.0,55.33
sz300125,聆达股份,17.0,4.04,0.66,0.06,3.18,1.63,4.53,141000000.0,264000000.0,4480000000.0,亏损
sh601698,中国卫通,19.7,4.01,0.76,0.0,1.3,0.84,5.33,1078000000.0,4224000000.0,83220000000.0,147.13
sh603190,亚通精工,32.68,4.01,1.26,0.09,21.19,1.19,5.54,204999999.99999997,30000000.0,980000000.0000001,17.96
sz002798,帝欧家居,7.02,4.0,0.27,0.0,1.99,1.69,2.37,40528200.0,293000000.0,2055999999.9999998,亏损
sz000819,岳阳兴长,20.33,3.99,0.78,0.05,2.25,1.91,5.37,136000000.0,299000000.0,6082000000.0,94.94
sz301319,唯特偶,59.14,3.97,2.26,-0.19,5.32,1.25,5.78,45786600.0,14660000.0,867000000.0,32.00
sz300073,当升科技,50.17,3.96,1.91,-0.12,2.02,1.85,4.77,495000000.0,488000000.0,24506000000.0,14.75
sz002459,晶澳科技,37.58,3.93,1.42,0.03,1.47,1.48,6.61,1818000000.0,3299000000.0,123988000000.00002,12.04
sz300957,贝泰妮,90.63,3.91,3.41,0.01,1.51,1.39,4.88,296000000.0,217000000.0,19702000000.0,60.64
sz300225,金力泰,7.45,3.9,0.28,0.0,4.24,2.19,5.3,149000000.0,474000000.0,3531000000.0,亏损
sz002407,多氟多,19.98,3.9,0.75,-0.05,2.28,1.83,4.84,436000000.00000006,957000000.0,19131000000.0,48.79
sz300751,迈为股份,163.8,3.87,6.1,0.01,2.03,1.03,7.54,627000000.0,190000000.0,31174000000.0,51.64
sz002192,融捷股份,66.48,3.86,2.47,0.0,3.47,1.32,6.33,599000000.0,259000000.0,17226000000.0,69.51
sh600141,兴发集团,23.21,3.85,0.86,0.04,2.13,1.66,5.24,545000000.0,1106000000.0,25677999999.999996,14.36
sh603225,新凤鸣,11.62,3.84,0.43,0.0,0.91,2.06,5.0,160000000.0,1529000000.0,17772000000.0,23.45
sz002027,分众传媒,7.03,3.84,0.26,0.14,0.91,0.98,3.4,918000000.0,14441999999.999998,101529000000.0,26.97
sz300505,川金诺,17.35,3.83,0.64,0.12,3.94,1.84,5.8,112999999.99999999,165000000.0,2862000000.0,245.01
sz002234,民和股份,18.98,3.83,0.7,0.0,2.99,2.52,4.49,171000000.0,303000000.0,5759000000.0,29.12
sz002840,华统股份,17.23,3.79,0.63,0.0,3.2,2.24,5.6,259000000.0,463000000.0,7972000000.0,亏损
