代码,名称,现价,涨跌幅(%),涨跌,涨速(%),换手(%),量比,振幅(%),成交额,流通股,流通市值,市盈率
sz300429,强力新材,10.98,12.04,1.18,-0.09,16.18,5.5,17.04,640000000.0,376000000.0,4125000000.0,亏损
sz300322,硕贝德,8.94,11.61,0.93,0.0,13.34,4.81,15.11,513999999.99999994,444000000.00000006,3965000000.0,亏损
sz301045,天禄科技,27.41,11.6,2.85,0.04,14.94,3.76,17.63,223000000.0,55320600.00000001,1516000000.0,196.73
sz301095,广立微,88.95,11.52,9.19,0.01,12.89,1.98,14.83,1011000000.0,91089100.0,8102000000.0,389.39
sz301036,双乐股份,23.0,11.49,2.37,0.13,23.3,3.86,13.86,206999999.99999997,40331600.0,927999999.9999999,127.39
sz300538,同益股份,23.74,10.94,2.34,-0.04,39.73,2.89,19.63,1028999999.9999999,113999999.99999999,2714000000.0,289.94
sh688138,清溢光电,22.4,10.78,2.18,0.0,4.51,3.56,12.71,260000000.0,267000000.0,5976000000.0,55.99
sz300260,新莱应材,35.72,10.72,3.46,0.0,8.57,1.99,18.82,823000000.0,279000000.0,9954000000.0,65.80
sz300666,江丰电子,65.67,10.67,6.33,0.0,6.84,2.96,12.02,902000000.0,208000000.0,13657000000.0,56.97
sz000797,中国武夷,3.49,10.1,0.32,0.0,7.15,2.68,11.67,383000000.0,1570000000.0,5480000000.0,亏损
sh600189,泉阳泉,7.87,10.07,0.72,0.0,5.39,4.34,10.63,298000000.0,715000000.0,5629000000.0,77.55
sh603226,菲林格尔,6.79,10.05,0.62,0.0,5.62,1.46,9.56,133000000.0,355000000.0,2414000000.0,亏损
sh601133,柏诚股份,15.13,10.04,1.38,0.0,19.23,2.68,11.64,353000000.0,126000000.0,1907999999.9999998,42.58
sh603326,我乐家居,16.13,10.03,1.47,0.0,14.69,4.72,5.46,740000000.0,316000000.0,5089000000.0,42.51
sz002547,春兴精工,4.83,10.02,0.44,0.0,3.9,3.35,10.93,204999999.99999997,1104000000.0,5332000000.0,395.60
sh603629,利通电子,23.39,10.02,2.13,0.0,9.95,1.15,12.18,574000000.0,254999999.99999997,5960000000.0,109.59
sh603101,汇嘉时代,7.03,10.02,0.64,0.0,5.84,1.12,10.96,189000000.0,470000000.0,3307000000.0,13.16
sh603125,常青科技,37.9,10.02,3.45,0.0,35.13,1.74,12.54,594000000.0,47174100.0,1788000000.0,33.35
sz002338,奥普光电,36.58,10.02,3.33,0.0,6.33,2.16,10.38,534000000.0,240000000.0,8779000000.0,82.86
sh603163,圣晖集成,39.11,10.01,3.56,0.0,20.39,3.04,12.35,191000000.0,25000000.0,977999999.9999999,25.37
sh605588,冠石科技,46.05,10.01,4.19,0.0,36.73,1.39,8.58,379000000.0,23099600.0,1064000000.0,57.51
sh605365,立达信,17.37,10.01,1.58,0.0,16.34,5.26,10.83,156000000.0,57267500.0,994999999.9999999,42.74
sh603190,亚通精工,34.74,10.01,3.16,0.0,18.4,0.59,10.01,188000000.0,30000000.0,1042000000.0,22.82
sz003031,中瓷电子,111.29,10.0,10.12,0.0,4.56,1.68,10.66,338000000.0,69478500.0,7731999999.999999,147.52
sz002725,跃岭股份,11.44,10.0,1.04,0.0,11.06,2.9,3.08,264000000.0,210000000.0,2403000000.0,亏损
sh600360,华微电子,7.37,10.0,0.67,0.0,3.57,4.03,9.85,250999999.99999997,960000000.0,7077000000.0,347.03
sh603161,科华控股,17.16,10.0,1.56,0.0,8.47,1.63,10.64,189000000.0,133000000.0,2289000000.0,17.31
sh603679,华体科技,15.4,10.0,1.4,0.0,6.7,4.32,10.71,167000000.0,163000000.0,2513000000.0,54.09
sz000536,华映科技,2.64,10.0,0.24,0.0,7.55,1.3,7.5,542000000.0,2763000000.0,7295000000.0,亏损
sz002855,捷荣技术,17.71,10.0,1.61,0.0,5.57,1.63,3.98,239000000.0,246000000.0,4359000000.0,亏损
sh603324,盛剑环境,39.62,9.99,3.6,0.0,14.41,1.57,12.24,247000000.00000003,44379799.99999999,1757999999.9999998,32.16
sz002222,福晶科技,30.72,9.99,2.79,0.0,12.05,1.25,10.56,1504000000.0,426000000.0,13074000000.0,59.55
sh600895,张江高科,17.84,9.99,1.62,0.0,4.65,1.29,10.23,1252000000.0,1549000000.0,27629000000.000004,35.21
sz000058,深 赛 格,7.05,9.98,0.64,0.0,3.25,2.38,11.23,221000000.0,985000000.0,6942000000.0,31.36
sh603607,京华激光,17.3,9.98,1.57,0.0,6.5,3.42,12.65,190000000.0,179000000.0,3088000000.0,41.99
sz300200,高盟新材,9.3,9.93,0.84,0.11,12.08,10.89,11.58,463000000.0,422000000.0,3921000000.0,26.24
sh688259,创耀科技,76.57,9.49,6.64,0.08,13.11,2.46,10.81,559000000.0,57088800.0,4371000000.0,89.95
sz301128,强瑞技术,43.3,9.34,3.7,-0.05,52.24,1.16,18.59,619000000.0,27256700.0,1180000000.0,107.04
sh688282,理工导航,46.98,9.31,4.0,0.06,7.86,3.0,11.21,128000000.0,35640000.0,1673999999.9999998,143.98
sz300346,南大光电,34.4,9.21,2.9,0.0,11.05,2.53,15.02,1887000000.0,513000000.0,17660000000.0,61.43
838701,豪声电子,7.72,9.19,0.65,0.0,27.95,1.93,15.7,42267500.0,19601000.0,151000000.0,21.80
sz300331,苏大维格,25.2,9.19,2.12,0.04,15.59,2.92,14.52,778000000.0,200999999.99999997,5064000000.0,268.68
sz300917,特发服务,33.07,9.11,2.76,0.03,27.01,1.02,15.08,748000000.0,86612500.0,2864000000.0,46.46
sz300236,上海新阳,40.01,8.72,3.21,0.1,6.54,3.34,12.5,712000000.0,278000000.0,11140000000.0,72.22
sz300521,爱司凯,14.51,8.61,1.15,0.0,14.71,1.82,14.45,301000000.0,144000000.0,2089000000.0,110926.48
sz300657,弘信电子,19.18,8.48,1.5,0.05,8.78,1.33,10.24,752000000.0,463000000.0,8887000000.0,亏损
sz301510,固高科技,53.0,8.43,4.12,0.06,40.92,1.59,21.3,734000000.0,34449600.0,1826000000.0000002,522.81
sh688135,利扬芯片,24.9,8.36,1.92,0.04,17.62,1.54,12.49,557000000.0,129000000.0,3215999999.9999995,116.97
sz300218,安利股份,11.2,8.32,0.86,0.72,9.51,1.8,12.57,217000000.0,216000000.0,2422000000.0,1304.59
sz301183,东田微,54.6,8.31,4.19,0.04,28.27,2.92,10.26,687000000.0,46088000.0,2516000000.0,亏损
sh688167,炬光科技,98.0,8.29,7.5,0.01,6.79,2.3,11.35,424000000.0,65981700.0,6466000000.0,168.03
sh688401,路维光电,34.05,8.13,2.56,0.18,7.83,2.0,7.62,281000000.0,107000000.0,3654000000.0,46.60
sz301191,菲菱科思,81.27,8.07,6.07,-0.03,14.48,2.56,10.0,248000000.0,21796600.0,1771000000.0,31.13
sh688048,长光华芯,69.45,8.06,5.18,0.26,7.66,1.9,9.83,405999999.99999994,79116500.0,5495000000.0,亏损
sz301297,富乐德,23.1,8.04,1.72,0.0,30.57,2.47,12.16,509999999.99999994,73986800.0,1709000000.0,100.13
sz002169,智光电气,7.82,8.01,0.58,-0.26,9.64,11.53,10.63,578000000.0,764000000.0,5973000000.0,52.45
sz300342,天银机电,12.76,7.95,0.94,0.08,16.98,2.02,16.33,888000000.0000001,416000000.0,5311000000.0,78.08
sz300776,帝尔激光,65.85,7.92,4.83,0.0,16.92,8.62,8.28,1876000000.0000002,167000000.0,11005000000.0,51.61
sh688125,安达智能,42.79,7.78,3.09,0.0,7.21,2.83,8.77,61180600.00000001,20413900.0,874000000.0,56.00
sh603306,华懋科技,32.95,7.75,2.37,-0.03,7.15,3.46,8.99,743000000.0,325000000.0,10718000000.0,69.60
sh688458,美芯晟,95.0,7.71,6.8,0.25,22.79,1.09,12.79,383000000.0,18048300.0,1714999999.9999998,345.40
sz301018,申菱环境,29.23,7.7,2.09,-0.03,10.73,4.16,9.4,270000000.0,88552000.0,2588000000.0,44.72
sz300909,汇创达,28.16,7.69,2.01,-0.46,18.77,4.0,12.73,307000000.0,60593400.0,1705999999.9999998,97.47
sh600638,新黄浦,6.59,7.68,0.47,2.81,2.33,1.24,9.48,99232900.00000001,673000000.0,4438000000.0,30.64
sz002544,普天科技,22.8,7.6,1.61,-0.09,1.51,2.87,9.11,224000000.00000003,668000000.0,15235000000.0,119.14
sz300581,晨曦航空,10.25,7.44,0.71,0.0,4.96,6.14,13.42,280000000.0,550000000.0,5639000000.0,亏损
sh600792,云煤能源,4.8,7.38,0.33,0.0,13.72,6.74,8.72,648000000.0,990000000.0,4752000000.0,亏损
sz002642,荣联科技,7.2,7.3,0.49,0.0,12.19,4.81,12.07,528000000.0,605000000.0,4355000000.0,441.33
sh603650,彤程新材,32.63,7.26,2.21,0.0,4.49,3.56,12.33,863000000.0000001,594000000.0,19384000000.0,43.52
sh600641,万业企业,17.2,7.23,1.16,0.0,4.29,3.11,9.6,673000000.0,931000000.0,16007000000.0,67.48
sh688107,安路科技,49.43,7.22,3.33,-0.12,2.12,2.47,9.5,197000000.0,191000000.0,9429000000.0,亏损
sz300474,景嘉微,78.36,7.09,5.19,0.0,5.4,2.24,9.22,1353000000.0,329000000.0,25770000000.0,亏损
sh688182,灿勤科技,24.57,7.06,1.62,0.08,6.89,1.58,9.89,157000000.0,96000000.0,2359000000.0,227.22
sz300567,精测电子,98.98,7.02,6.49,-0.01,2.75,1.26,7.54,549000000.0,206999999.99999997,20474000000.0,1138.20
sh688682,霍莱沃,56.7,6.98,3.7,0.0,2.35,1.69,9.72,56488800.0,43342100.0,2457000000.0,180.19
sh601127,赛力斯,43.91,6.97,2.86,0.0,5.9,1.41,10.01,3826000000.0,1507000000.0,66189000000.0,亏损
sh688372,伟测科技,128.1,6.96,8.33,0.08,20.52,1.25,15.77,601000000.0,24375400.0,3122000000.0,102.62
sz301236,软通动力,25.63,6.92,1.66,0.0,13.37,2.34,13.6,2237000000.0,680000000.0,17436000000.0,60.27
sh603220,中贝通信,27.58,6.9,1.78,0.29,21.54,0.96,10.7,1932999999.9999998,334000000.0,9207000000.0,70.19
sh688376,美埃科技,38.14,6.87,2.45,0.13,11.94,1.38,6.11,144000000.0,32229699.999999996,1229000000.0,33.29
sh603690,至纯科技,28.97,6.86,1.86,0.04,5.92,2.8,7.82,643000000.0,385000000.0,11162000000.0,51.51
sz300936,中英科技,41.45,6.86,2.66,0.39,41.12,1.78,12.3,446000000.0,26558800.0,1101000000.0,93.06
sz000409,云鼎科技,8.58,6.85,0.55,0.0,7.76,4.78,9.71,277000000.0,423000000.00000006,3633000000.0,83.69
sz300252,金信诺,9.68,6.84,0.62,0.0,15.63,2.29,10.27,786000000.0,533000000.0,5162000000.0,106.11
sh688143,长盈通,34.46,6.82,2.2,0.17,4.26,2.01,9.73,37552700.0,26076400.0,899000000.0,142.80
835174,五新隧装,13.9,6.76,0.88,0.0,9.86,1.46,14.98,70988000.0,51813600.0,720000000.0,8.67
sz300460,惠伦晶体,13.59,6.76,0.86,0.07,22.73,2.09,12.41,846000000.0000001,281000000.0,3815999999.9999995,亏损
sz300053,航宇微,12.36,6.74,0.78,-0.08,8.29,2.35,10.28,651000000.0,643000000.0,7954000000.000001,83.93
sz301316,慧博云通,37.15,6.72,2.34,0.0,39.56,1.06,8.88,519000000.00000006,36654700.0,1362000000.0,205.43
sz300341,麦克奥迪,10.94,6.63,0.68,-0.09,2.43,4.22,8.19,134000000.00000001,517000000.0,5654000000.0,37.48
sz002717,岭南股份,3.56,6.59,0.22,0.28,18.44,3.64,12.57,942000000.0,1461000000.0,5200000000.0,亏损
sz300398,飞凯材料,17.54,6.56,1.08,0.06,6.44,3.82,9.48,586000000.0,526000000.0,9218000000.0,26.59
sz301117,佳缘科技,52.34,6.53,3.21,0.02,6.35,2.39,7.96,176000000.0,54334900.0,2844000000.0,87.73
sh688012,中微公司,158.48,6.46,9.62,0.04,2.44,1.16,7.14,2324000000.0,618000000.0,97972000000.0,48.84
sh688268,华特气体,71.17,6.46,4.32,0.01,2.29,1.83,7.88,191000000.0,120000000.0,8556000000.0,57.46
sh688535,华海诚科,92.78,6.46,5.63,-0.01,38.3,1.22,12.62,562000000.0,16433100.0,1525000000.0,309.58
sh688515,裕太微-U,136.65,6.46,8.29,-0.02,9.32,1.35,9.26,239000000.0,19347800.0,2644000000.0,亏损
sz001373,翔腾新材,45.27,6.44,2.74,0.0,22.44,2.01,9.26,172000000.0,17171700.0,777000000.0,62.45
sh600834,申通地铁,8.79,6.42,0.53,0.11,4.04,10.73,10.65,171000000.0,476999999.99999994,4196000000.0,58.17
sh603949,雪龙集团,21.02,6.38,1.26,0.0,3.2,1.34,7.74,138000000.0,210000000.0,4410000000.0,63.17
sz300758,七彩化学,10.55,6.35,0.63,0.0,7.04,5.91,10.69,231000000.0,316000000.0,3331000000.0,亏损
sz002760,凤形股份,24.46,6.35,1.46,0.04,4.28,3.54,8.26,90350100.0,87980900.0,2152000000.0,62.74
sz300419,浩丰科技,7.23,6.32,0.43,0.0,11.43,1.4,9.71,297000000.0,368000000.0,2659000000.0,149.48
sh688419,耐科装备,41.2,6.32,2.45,0.32,13.93,0.98,6.71,110000000.00000001,19475000.0,802000000.0,73.34
sz000656,金科股份,2.19,6.31,0.13,0.0,19.48,0.89,10.19,2170000000.0,5308000000.0,11625000000.0,亏损
sh688361,中科飞测-U,85.9,6.3,5.09,0.41,10.01,1.09,8.79,509000000.0,59928000.0,5148000000.0,299.18
sh688656,浩欧博,37.66,6.29,2.23,-0.45,9.16,3.6,6.86,62583800.0,18058300.0,680000000.0,55.05
sh688020,方邦股份,48.1,6.28,2.84,0.0,1.57,2.12,7.53,59656600.0,80210500.0,3858000000.0,亏损
sz300410,正业科技,8.86,6.24,0.52,-0.11,7.95,3.43,10.55,256000000.0,367000000.0,3256000000.0,亏损
sh688383,新益昌,91.04,6.19,5.31,-0.12,7.03,1.57,9.32,196000000.0,31462199.999999996,2864000000.0,105.43
sz300231,银信科技,11.66,6.1,0.67,0.0,28.66,1.18,11.83,1109000000.0,342000000.0,3993000000.0,30.54
sz301336,趣睡科技,50.0,6.09,2.87,0.0,12.74,2.82,9.7,162000000.0,25746600.0,1287000000.0,73.39
sz301525,儒竞科技,122.7,6.05,7.0,0.0,33.53,0.75,7.73,902000000.0,22373100.0,2745000000.0,49.92
sh688010,福光股份,22.37,6.02,1.27,0.09,1.78,1.67,8.44,62771700.0,161000000.0,3592000000.0,亏损
sz300455,航天智装,12.16,6.02,0.69,0.08,6.71,2.1,8.2,563000000.0,709000000.0,8617000000.0,194.61
sh600159,大龙地产,3.36,5.99,0.19,0.0,9.98,0.93,8.2,270000000.0,830000000.0000001,2789000000.0,265.82
sh600619,海立股份,6.58,5.96,0.37,-0.15,5.9,10.98,10.79,308000000.0,789000000.0,5193000000.0,亏损
sz300522,世名科技,11.95,5.94,0.67,-0.08,4.67,3.93,8.6,120000000.0,218000000.00000003,2610000000.0,93.57
sz300686,智动力,11.1,5.92,0.62,-0.36,9.52,2.85,8.97,206999999.99999997,199000000.0,2205000000.0,亏损
sz301269,华大九天,114.03,5.9,6.35,0.15,5.82,2.41,9.73,1722000000.0,262000000.0,29913000000.0,369.36
sh600225,卓朗科技,5.39,5.89,0.3,0.19,0.65,1.78,6.29,115999999.99999999,3409000000.0000005,18374000000.0,369.21
sh688409,富创精密,97.2,5.87,5.39,0.21,5.44,1.5,6.19,243000000.00000003,46754000.0,4544000000.0,106.19
sh688256,寒武纪-U,152.95,5.85,8.45,0.01,4.53,1.1,8.82,1698000000.0,252999999.99999997,38642000000.0,亏损
sh688498,源杰科技,171.0,5.8,9.38,0.19,11.24,1.33,7.65,344000000.0,18530600.0,3169000000.0,374.07
sh603078,江化微,17.87,5.8,0.98,0.0,10.52,2.35,10.95,616000000.0,331000000.0,5918000000.0,53.20
sz300212,易华录,36.93,5.79,2.02,-0.11,11.95,1.54,12.49,2788000000.0,641000000.0,23662000000.0,亏损
sz002977,天箭科技,33.1,5.79,1.81,0.0,6.0,4.07,7.32,128000000.0,65365300.0,2164000000.0,55.85
sz300806,斯迪克,18.33,5.77,1.0,-0.27,1.42,1.54,7.5,67874800.0,267000000.0,4894000000.0,64.41
sz300351,永贵电器,13.6,5.75,0.74,0.3,4.68,3.12,7.46,160000000.0,258000000.0,3511000000.0,37.91
sz301212,联盛化学,33.31,5.75,1.81,0.09,8.76,2.62,7.52,77355900.0,27000000.0,899000000.0,30.60
sz300054,鼎龙股份,22.54,5.72,1.22,0.04,2.35,2.18,8.35,380000000.0,731000000.0,16472999999.999998,110.59
sh688103,国力股份,60.15,5.67,3.23,0.0,2.97,2.32,8.47,107000000.0,60827200.0,3659000000.0000005,102.38
sh688100,威胜信息,26.26,5.67,1.41,0.0,0.61,2.05,8.25,79149300.0,500000000.0,13130000000.000002,30.56
sh688661,和林微纳,55.2,5.63,2.94,0.0,8.35,1.2,7.18,161000000.0,35733200.0,1972000000.0,亏损
sz300397,天和防务,10.9,5.62,0.58,0.28,4.76,4.21,6.88,204000000.0,401000000.0,4369000000.0,亏损
sh688233,神工股份,32.12,5.59,1.7,-0.25,2.77,1.52,7.1,140000000.0,160000000.0,5139000000.0,亏损
sh688019,安集科技,168.94,5.59,8.94,0.2,3.01,1.29,7.25,484999999.99999994,97416100.0,16457000000.0,35.61
sh603329,上海雅仕,13.83,5.57,0.73,-0.07,6.49,2.77,10.23,142000000.0,159000000.0,2196000000.0,亏损
sh600353,旭光电子,7.77,5.57,0.41,-0.51,2.96,2.28,7.2,183000000.0,809000000.0,6282000000.0,63.91
832651,天罡股份,12.35,5.56,0.65,0.0,8.98,4.21,10.94,16082300.0,14345400.0,177000000.0,14.90
sh603123,翠微股份,10.28,5.54,0.54,0.1,4.06,3.17,9.04,269000000.0,652000000.0,6705000000.0,137.63
sz300706,阿石创,28.02,5.54,1.47,-0.11,8.28,1.8,7.65,258000000.0,112999999.99999999,3174000000.0,270.36
sz300615,欣天科技,17.18,5.53,0.9,0.06,9.07,2.34,6.82,197000000.0,129000000.0,2222000000.0,28.23
sz002669,康达新材,14.13,5.53,0.74,0.14,7.83,3.82,8.66,317000000.0,291000000.0,4107000000.0,59.86
sz300270,中威电子,7.46,5.52,0.39,-0.13,7.39,2.92,7.92,132000000.0,243000000.00000003,1810000000.0000002,亏损
sh688618,三旺通信,61.55,5.48,3.2,-0.1,1.12,0.96,5.67,17125600.0,25241800.0,1554000000.0,57.87
sh688260,昀冢科技,18.09,5.48,0.94,0.0,5.67,0.73,6.65,68166600.0,68116300.0,1232000000.0,亏损
sh688199,久日新材,30.66,5.47,1.59,0.0,4.22,4.29,8.74,142000000.0,111000000.00000001,3410000000.0,亏损
sz300400,劲拓股份,18.93,5.46,0.98,-0.53,12.68,2.82,13.87,562000000.0,241000000.0,4562000000.0,70.00
sh688478,晶升股份,50.82,5.46,2.63,0.16,15.77,1.53,7.18,225999999.99999997,28585100.000000004,1453000000.0,233.03
sz301221,光庭信息,63.61,5.45,3.29,0.05,19.98,1.98,8.75,543000000.0,43506800.0,2767000000.0,287.31
sz003026,中晶科技,38.71,5.45,2.0,0.0,6.75,2.06,7.36,143000000.0,55682000.0,2155000000.0,亏损
sz300353,东土科技,11.05,5.44,0.57,0.09,3.77,2.29,7.35,179000000.0,440000000.00000006,4861000000.0,亏损
sh688311,盟升电子,43.96,5.42,2.26,0.11,5.97,1.49,8.95,415000000.00000006,160000000.0,7045000000.0,113.57
sh600850,电科数字,23.16,5.42,1.19,0.0,2.06,4.21,10.38,266000000.0,555000000.0,12852000000.000002,60.30
sh688662,富信科技,36.6,5.42,1.88,0.0,8.62,1.54,6.48,168000000.0,54230000.0,1985000000.0000002,亏损
sh600689,上海三毛,10.73,5.4,0.55,0.0,13.24,3.02,6.78,214000000.0,152000000.0,1632999999.9999998,70.86
sh688037,芯源微,152.3,5.38,7.78,0.01,3.77,1.04,6.56,774000000.0,137000000.0,20933000000.0,77.14
sz300965,恒宇信通,54.26,5.38,2.77,-0.09,17.27,2.36,7.03,152000000.0,16428800.000000002,891000000.0,亏损
sh688592,司南导航,73.4,5.37,3.74,0.14,36.81,1.01,11.1,335000000.0,12737700.0,935000000.0,303.48
sh605128,上海沿浦,44.62,5.36,2.27,-0.02,5.85,2.72,7.3,107000000.0,41710200.00000001,1861000000.0,56.26
sz300870,欧陆通,49.95,5.36,2.54,-0.02,6.86,2.11,5.46,132000000.0,39096700.0,1953000000.0,304.28
sh600649,城投控股,4.74,5.33,0.24,-0.42,2.62,1.61,8.0,310000000.0,2530000000.0,11990000000.0,21.08
sz000736,中交地产,14.06,5.32,0.71,0.07,6.81,1.83,10.11,658000000.0,695000000.0,9778000000.0,亏损
sz300902,国安达,33.27,5.29,1.67,0.06,3.85,0.98,7.66,68771400.0,54795700.0,1823000000.0,亏损
sz301418,协昌科技,75.36,5.28,3.78,0.4,34.58,1.31,8.68,442000000.0,17386200.0,1310000000.0,55.72
sz300046,台基股份,17.24,5.25,0.86,0.0,4.77,3.03,5.86,191000000.0,237000000.0,4078000000.0,87.50
sh688329,艾隆科技,27.48,5.25,1.37,0.22,6.22,2.07,8.12,76364000.0,45663500.0,1255000000.0,38.14
sh688283,坤恒顺维,69.2,5.18,3.41,0.42,1.45,3.85,7.49,51728200.0,52537900.0,3636000000.0,135.56
sz300371,汇中股份,15.71,5.15,0.77,-0.44,9.57,2.87,10.38,200000000.0,136000000.0,2132999999.9999998,37.35
sz002355,兴民智通,6.74,5.15,0.33,0.15,20.39,1.42,11.86,852000000.0,617000000.0,4160000000.0,亏损
sh688227,品高股份,22.48,5.14,1.1,0.27,5.46,1.2,7.3,74192800.0,62031100.0,1394000000.0,亏损
sz000801,四川九洲,7.57,5.14,0.37,-0.26,7.05,2.97,8.61,536000000.00000006,1023000000.0,7743000000.000001,45.27
sz301511,德福科技,34.14,5.08,1.65,0.03,28.47,1.74,9.39,558000000.0,58152700.00000001,1985000000.0000002,138.31
sh603186,华正新材,34.93,5.05,1.68,-0.03,4.49,3.0,6.71,218000000.00000003,142000000.0,4956000000.0,亏损
sh600884,杉杉股份,14.44,5.02,0.69,-0.07,2.22,2.91,9.02,554000000.0,1757000000.0,25374000000.0,16.14
sz002383,合众思壮,7.54,5.01,0.36,0.0,6.84,2.86,6.27,311000000.0,616000000.0,4646000000.0,195.71
sz000961,中南建设,1.89,5.0,0.09,0.0,5.2,1.11,7.22,363000000.0,3811000000.0,7203000000.0,亏损
sh603267,鸿远电子,67.4,4.98,3.2,0.0,4.18,1.98,8.41,639000000.0,231999999.99999997,15626000000.0,35.10
sh688521,芯原股份,69.18,4.98,3.28,-0.33,0.97,1.34,6.84,319000000.0,484999999.99999994,33539000000.0,777.45
sz001287,中电港,29.58,4.97,1.4,0.0,23.99,2.23,8.09,1282000000.0,184000000.0,5451000000.0,141.11
sz002913,奥士康,33.08,4.95,1.56,0.0,2.23,2.03,7.9,194000000.0,266000000.0,8797000000.0,18.87
sh603005,晶方科技,22.75,4.93,1.07,-0.04,12.92,1.59,10.29,1898000000.0,652000000.0,14837000000.0,96.99
sz000046,*ST泛海,2.13,4.93,0.1,0.0,3.33,1.88,4.43,365000000.0,5174000000.0,11020000000.0,亏损
sz003043,华亚智能,51.18,4.92,2.4,0.02,7.53,2.42,6.05,110000000.00000001,28985200.0,1483000000.0,40.59
sz002077,大港股份,17.19,4.88,0.8,-0.06,16.4,1.47,10.37,1610000000.0000002,580000000.0,9976000000.0,50.99
sz300696,爱乐达,22.18,4.87,1.03,0.09,2.52,2.29,6.71,97255000.0,177000000.0,3935000000.0,33.71
sh603528,多伦科技,7.76,4.87,0.36,-0.13,3.29,4.37,10.13,160000000.0,624000000.0,4843000000.0,184.58
sz300366,创意信息,13.15,4.86,0.61,0.0,15.41,1.44,9.33,994999999.9999999,501999999.99999994,6604000000.000001,420.38
sz301338,凯格精机,43.21,4.83,1.99,0.07,25.5,1.42,6.24,373000000.0,34300000.0,1482000000.0,65.68
sh688596,正帆科技,38.32,4.81,1.76,0.29,1.9,1.19,7.5,200000000.0,279000000.0,10684000000.0,35.67
sz301190,善水科技,20.92,4.81,0.96,0.1,6.46,2.42,7.06,94405500.0,71046900.0,1486000000.0,31.15
sh688181,八亿时空,28.93,4.78,1.32,0.17,2.34,1.78,5.47,90129900.0,134000000.00000001,3890999999.9999995,36.23
sh600322,天房发展,3.07,4.78,0.14,0.0,15.26,0.9,8.19,505000000.0,1106000000.0,3394000000.0,亏损
sz300504,天邑股份,18.01,4.77,0.82,0.0,4.68,3.1,7.68,178000000.0,215000000.0,3870000000.0000005,25.76
sz300990,同飞股份,44.01,4.76,2.0,0.02,4.48,2.38,6.05,81373600.0,42120000.0,1854000000.0,55.31
sh603283,赛腾股份,42.55,4.75,1.93,0.02,1.53,1.28,5.76,119000000.0,186000000.0,7916000000.0,39.20
