代码,名称,现价,涨跌幅(%),涨跌,涨速(%),换手(%),量比,振幅(%),成交额,流通股,流通市值,市盈率
sh688582,N芯动,46.85,75.21,20.11,0.34,68.21,--,29.47,1566000000.0,46072400.0,2158000000.0,亏损
sz300769,德方纳米,110.23,20.0,18.37,0.0,6.37,5.60,9.93,1726000000.0000002,249000000.00000003,27450000000.0,亏损
sz300503,昊志机电,19.87,19.99,3.31,0.0,35.91,1.20,22.52,1468000000.0,218000000.00000003,4325000000.0,亏损
sh688609,九联科技,11.9,17.01,1.73,-0.17,19.63,2.65,21.34,742000000.0,326000000.0,3875000000.0,169.90
sz300412,迦南科技,5.93,16.05,0.82,0.0,17.29,14.96,20.55,483000000.0,472000000.0,2802000000.0,89.78
sz300287,飞利信,4.45,14.4,0.56,0.23,12.72,3.67,15.17,690000000.0,1284000000.0,5715000000.0,287.55
sh688328,深科达,33.48,14.34,4.2,0.36,22.68,1.94,19.13,353000000.0,48108400.0,1611000000.0,亏损
sh688700,东威科技,99.73,13.73,12.04,0.29,7.36,1.15,17.87,1034000000.0,147000000.0,14634000000.0,113.25
sh688502,茂莱光学,192.0,13.33,22.58,-0.01,18.62,2.94,15.02,413999999.99999994,12061400.000000002,2316000000.0,181.39
sh688543,国科军工,56.15,12.64,6.3,0.02,38.59,0.97,17.15,694000000.0,33160800.0,1862000000.0,217.97
sz300502,新易盛,67.97,12.16,7.37,0.0,15.5,1.41,18.89,6236000000.0,618000000.0,41979000000.0,111.87
sz300282,*ST三盛,3.06,12.09,0.33,-0.33,8.29,1.61,16.48,92521100.0,374000000.0,1145000000.0,亏损
sz301069,凯盛新材,25.44,11.92,2.71,0.0,7.34,9.43,11.62,259000000.0,140000000.0,3572999999.9999995,52.80
sz300254,仟源医药,7.38,11.82,0.78,0.14,13.27,5.31,13.18,213000000.0,224000000.00000003,1654000000.0,亏损
sz300403,汉宇集团,10.99,11.46,1.13,0.37,27.33,1.70,15.21,1130000000.0,392000000.0,4310000000.0,35.30
sz000838,财信发展,3.92,10.11,0.36,0.0,4.26,3.12,10.11,174000000.0,1053999999.9999999,4131000000.0,亏损
sh600103,青山纸业,3.16,10.11,0.29,0.0,10.98,1.49,11.15,779000000.0,2306000000.0,7286000000.0,30.55
sz002356,赫美集团,4.36,10.1,0.4,0.0,0.67,1.16,10.61,36721200.0,1310000000.0,5713000000.0,383.38
sz002031,巨轮智能,4.48,10.07,0.41,0.0,19.03,0.96,4.67,1632999999.9999998,1934000000.0,8663000000.0,446.18
sz002560,通达股份,9.52,10.06,0.87,0.0,19.53,4.31,5.9,827999999.9999999,453000000.0,4314000000.0,36.31
