代码,名称,现价,涨跌幅(%),涨跌,涨速(%),换手(%),量比,振幅(%),成交额,流通股,流通市值,市盈率
sz301533,N威马,75.5,155.93,46.0,-0.03,81.6,--,82.37,1256000000.0,21637000.0,1634000000.0,102.61
sh688693,N锴威特,85.5,109.41,44.67,0.26,86.58,--,53.81,1187000000.0,16445900.0,1406000000.0,107.44
sh688573,C信宇人,57.2,37.17,15.5,0.04,87.98,0.98,51.51,938000000.0000001,19522300.0,1117000000.0,亏损
sh688285,高铁电气,10.37,20.02,1.73,0.0,33.69,19.62,18.29,301000000.0,89395000.0,927000000.0,69.67
sz301203,国泰环保,47.86,20.01,7.98,0.0,58.41,4.55,21.54,458000000.0,17067700.0,817000000.0,31.02
sz301487,盟固利,73.3,20.01,12.22,0.0,42.14,0.75,13.26,1599000000.0,54458900.0,3992000000.0,406.81
sz300904,威力传动,114.0,20.0,19.0,0.0,72.91,1.11,20.63,1327000000.0,17162100.0,1955999999.9999998,509.66
sh688450,光格科技,55.26,20.0,9.21,0.0,24.15,2.91,2.74,197000000.0,14794900.0,818000000.0,亏损
sz301210,金杨股份,58.8,20.0,9.8,0.0,47.03,1.85,22.73,434999999.99999994,16436199.999999998,966000000.0,89.03
sz300958,建工修复,23.22,20.0,3.87,0.0,28.02,3.33,20.00,468000000.0,76969300.0,1787000000.0,48.66
sh688671,碧兴物联,51.25,20.0,8.54,0.0,14.75,0.36,--,126000000.0,16610800.0,851000000.0,73.48
sz301137,哈焊华通,21.67,19.99,3.61,0.0,56.63,5.45,19.60,533000000.0,45453400.0,985000000.0,172.53
sz301448,开创电气,41.3,19.99,6.88,0.0,58.06,1.11,24.06,429000000.0,20000000.0,826000000.0,69.38
sh688485,九州一轨,16.72,11.32,1.7,-0.24,35.33,20.88,15.85,196000000.0,33450300.000000004,559000000.0,亏损
sz001213,中铁特货,4.9,10.11,0.45,0.0,9.08,8.05,10.56,459000000.0,1044000000.0,5118000000.0,39.39
sz000010,美丽生态,3.16,10.11,0.29,0.0,29.11,4.13,11.50,457000000.0,522000000.0,1650000000.0,亏损
sh603162,海通发展,20.63,10.03,1.88,0.0,17.36,2.66,5.12,217000000.0,61088500.0,1260000000.0,47.14
sz003023,彩虹集团,21.96,10.02,2.0,0.0,11.9,0.82,10.27,131000000.0,51409200.0,1129000000.0,20.21
sz001360,南矿集团,21.63,10.02,1.97,0.0,33.69,2.33,9.71,351000000.0,49975500.0,1081000000.0,74.79
sz001202,炬申股份,17.46,10.02,1.59,0.0,17.81,6.37,10.96,122000000.0,40222000.0,702000000.0,52.98
sz000995,皇台酒业,18.89,10.02,1.72,0.0,0.72,1.28,--,24139500.0,177000000.0,3351000000.0,340.21
sz001324,长青科技,34.96,10.01,3.18,0.0,47.87,1.65,3.30,565000000.0,33804600.0,1182000000.0,92.86
sz002703,浙江世宝,17.48,10.01,1.59,0.0,23.9,2.23,13.22,2199000000.0,553000000.0,9667000000.0,380.45
sh600292,远达环保,6.6,10.0,0.6,0.0,6.03,10.08,10.00,304000000.0,781000000.0,5153000000.0,43.10
sh603291,联合水务,18.37,10.0,1.67,0.0,45.71,1.74,9.94,344000000.0,42322100.0,777000000.0,113.78
sz001380,华纬科技,35.77,9.99,3.25,0.0,17.93,3.67,11.47,194000000.0,31572300.0,1129000000.0,35.95
sh601022,宁波远洋,12.0,9.99,1.09,0.0,39.88,9.41,9.90,618000000.0,131000000.0,1570000000.0,25.02
sz002724,海洋王,8.15,9.99,0.74,0.0,2.26,3.9,4.45,105000000.0,571000000.0,4653000000.0,39.07
sz001299,美能能源,20.06,9.98,1.82,0.0,36.85,0.76,11.68,330000000.0,46900000.0,941000000.0,44.19
sz002527,新时达,13.67,9.98,1.24,0.0,25.21,1.3,6.11,1796000000.0,525000000.0,7183000000.0,17.46
sz000826,启迪环境,4.19,9.97,0.38,0.0,11.98,3.76,6.30,710000000.0,1425000000.0,5971000000.0,亏损
sh605069,正和生态,10.37,9.97,0.94,0.0,9.73,4.21,10.18,82415800.0,84161299.99999999,873000000.0,亏损
sz301372,科净源,82.92,9.64,7.29,0.0,64.42,1.09,20.79,846000000.0000001,16257900.0,1348000000.0,亏损
sh605001,威奥股份,8.2,9.63,0.72,-0.12,14.21,2.58,12.30,454000000.0,393000000.0,3222000000.0,亏损
837174,N宏裕,8.77,9.62,0.77,0.0,91.31,176383.12,25.62,150000000.0,19316900.0,169000000.0,14.98
sz301181,标榜股份,31.26,9.45,2.7,-0.03,19.94,5.6,10.22,243000000.00000003,39000000.0,1219000000.0,25.77
sh688588,凌志软件,15.76,9.44,1.36,0.06,11.86,3.98,19.17,564000000.0,290000000.0,4577000000.0,39.59
sh688157,松井股份,54.03,9.39,4.64,-0.19,3.79,5.18,9.68,119000000.0,57853300.0,3126000000.0,112.98
sz301511,C德福,47.71,8.83,3.87,0.0,69.09,0.87,18.29,1944000000.0000002,58152700.00000001,2774000000.0,131.91
sz301255,通力科技,55.9,8.73,4.49,0.0,64.91,1.84,9.43,989000000.0,27200000.0,1520000000.0,87.44
sz300742,*ST越博,6.32,8.59,0.5,0.0,12.55,1.97,17.53,88383700.00000001,112000000.00000001,711000000.0,亏损
sh688007,光峰科技,21.98,8.01,1.63,-0.09,3.23,6.47,10.22,331000000.0,459999999.99999994,10120000000.0,67.54
sz300906,日月明,26.8,7.89,1.96,-0.11,28.6,4.4,19.0,254000000.0,32230300.000000004,864000000.0,48.38
sh603767,中马传动,14.33,7.83,1.04,0.0,20.34,2.35,6.7,889000000.0,307000000.0,4406000000.0,137.14
sz300690,双一科技,16.01,7.81,1.16,-0.13,8.17,8.24,8.62,140000000.0,109000000.00000001,1753000000.0,96.02
sz301016,雷尔伟,27.41,7.66,1.95,0.0,49.94,1.94,17.99,413000000.0,30000000.0,822000000.0000001,171.09
sh688251,井松智能,29.95,7.58,2.11,0.47,8.74,9.11,14.8,93834800.0,34799100.0,1042000000.0,亏损
sh603283,赛腾股份,45.1,7.51,3.15,0.22,5.49,1.95,8.75,450000000.0,186000000.0,8391000000.0,41.55
sz301288,清研环境,22.55,7.33,1.54,0.27,32.0,1.65,18.61,283000000.0,39886200.0,899000000.0,101.84
sh688548,C广钢,12.75,7.32,0.87,-0.16,40.84,0.84,8.84,1281000000.0,243000000.00000003,3101000000.0,53.04
sz301156,美农生物,18.69,7.11,1.24,0.05,19.15,6.62,18.28,173000000.0,47034100.0,878999999.9999999,54.86
sh688448,磁谷科技,30.2,7.09,2.0,-0.2,14.69,3.62,10.11,75616000.0,16924500.0,511000000.00000006,亏损
sh603722,阿科力,45.96,7.01,3.01,-0.04,3.77,9.22,7.52,153000000.0,87937500.0,4042000000.0,161.07
sh688478,晶升股份,44.6,6.9,2.88,-0.13,18.35,3.91,10.31,236000000.0,28585100.000000004,1275000000.0,204.51
sh603195,公牛集团,107.6,6.57,6.63,0.0,0.45,5.11,4.94,426999999.99999994,888000000.0000001,95547000000.0,26.33
sh688429,时创能源,26.55,6.33,1.58,-0.41,22.08,3.49,10.21,174000000.0,29755300.000000004,790000000.0,41.32
sz300865,大宏立,23.13,6.2,1.35,-0.3,16.5,4.45,9.92,105000000.0,27551800.0,637000000.0,122.78
sz300435,中泰股份,14.4,6.2,0.84,0.07,9.09,3.14,5.24,455999999.99999994,344000000.0,4959000000.0,14.91
sh605287,德才股份,19.22,6.19,1.12,0.0,7.08,3.9,6.8,118000000.0,87956299.99999999,1691000000.0,14.18
sh688638,誉辰智能,72.44,6.09,4.16,-0.12,30.16,7.13,8.45,200000000.0,8947400.0,648000000.0,亏损
sh603137,恒尚节能,22.65,6.09,1.3,-1.18,23.06,2.36,9.65,171000000.0,32010300.000000004,725000000.0,20.91
sh688366,昊海生科,98.1,5.99,5.54,-0.03,2.05,4.08,8.63,281000000.0,138000000.0,13576000000.0,40.94
sz301265,华新环保,12.61,5.88,0.7,0.0,28.07,5.23,13.1,269000000.0,75750000.0,955000000.0000001,30.53
sh688201,信安世纪,28.95,5.73,1.57,0.17,10.9,3.07,15.96,296000000.0,93087600.0,2695000000.0,亏损
sz301386,未来电器,33.33,5.67,1.79,0.06,40.0,1.25,12.11,436000000.00000006,33195000.0,1106000000.0,73.00
sh601606,长城军工,14.7,5.6,0.78,0.14,11.47,5.31,9.48,1213000000.0,724000000.0,10646000000.0,亏损
sz301359,东南电子,27.6,5.54,1.45,0.0,21.77,2.99,8.87,128000000.0,21460000.0,592000000.0,71.95
sh688282,理工导航,47.15,5.36,2.4,-0.32,10.87,4.31,9.18,181000000.0,35640000.0,1680000000.0,144.50
sz301213,观想科技,58.13,5.33,2.94,-0.03,50.01,3.45,11.63,872000000.0000001,28756400.0,1672000000.0,814.20
