代码,名称,现价,涨跌幅(%),涨跌,涨速(%),换手(%),量比,振幅(%),成交额,流通股,流通市值,市盈率
sz301348,N蓝箭,55.58,207.41,37.5,0.0,80.97,--,181.08,2514000000.0,47421600.0,2636000000.0,176.30
834058,N华洋,20.62,24.97,4.12,0.0,80.65,37943.63,98.18,238000000.0,13342400.0,275000000.0,20.45
sz301315,威士顿,85.37,20.0,14.23,0.0,64.07,1.26,22.05,1051000000.0,20863900.0,1780999999.9999998,212.08
sz301395,仁信新材,27.96,20.0,4.66,0.0,64.36,11.25,12.96,604000000.0,34362100.0,961000000.0,65.63
sz301281,科源制药,47.52,20.0,7.92,0.0,62.14,1.58,10.91,739000000.0,25691200.0,1221000000.0,40.09
sz301448,开创电气,36.55,19.99,6.09,0.0,27.15,2.43,--,198000000.0,20000000.0,731000000.0,61.40
sz300483,首华燃气,14.78,19.97,2.46,0.0,11.9,26.02,14.45,433000000.0,262000000.0,3865000000.0,97.50
sz300169,天晟新材,9.53,13.18,1.11,0.85,43.55,1.10,20.07,1176000000.0,302000000.0,2876000000.0,亏损
sz300803,指南针,79.72,12.41,8.8,0.03,13.15,1.08,17.00,3968000000.0,403000000.0,32167000000.0,141.84
sz301355,南王科技,20.11,11.85,2.13,-0.1,56.18,6.54,17.57,511000000.00000006,46265000.0,930000000.0000001,56.47
sz300245,天玑科技,10.44,11.42,1.07,0.0,18.45,8.82,16.22,588000000.0,311000000.0,3246000000.0,亏损
sz000903,云内动力,2.82,10.16,0.26,0.0,1.42,1.80,--,76797900.0,1920000000.0,5415000000.0,亏损
sh601975,招商南油,3.49,10.1,0.32,0.0,6.03,4.36,10.10,994000000.0,4853000000.0,16936000000.000002,10.43
sh603778,乾景园林,5.46,10.08,0.5,0.0,1.59,0.21,--,55703700.0,643000000.0,3510000000.0,75.58
sh600903,贵州燃气,9.31,10.05,0.85,0.0,3.47,7.25,7.92,364000000.0,1150000000.0,10703000000.0,30.62
sh601099,太平洋,4.93,10.04,0.45,0.0,29.22,1.16,12.95,9214000000.0,6816000000.0,33604000000.000004,56.41
sh600191,华资实业,7.45,10.04,0.68,0.0,8.53,1.94,11.08,298000000.0,484999999.99999994,3613000000.0000005,20.34
sh601236,红塔证券,9.97,10.04,0.91,0.0,6.04,2.10,8.72,2799000000.0,4717000000.0,47026000000.0,52.16
sz001299,美能能源,17.44,10.03,1.59,0.0,12.44,5.29,0.25,102000000.0,46900000.0,818000000.0,38.42
sz002177,御银股份,5.6,10.02,0.51,0.0,34.65,2.32,13.16,1419000000.0,761000000.0,4263000000.0000005,96.27
sz001331,胜通能源,18.78,10.02,1.71,0.0,11.33,7.08,7.5,88251700.0,42000000.0,789000000.0,207.94
sh603106,恒银科技,9.45,10.01,0.86,0.0,27.6,2.51,15.72,1240000000.0,521000000.0,4919000000.0,亏损
sz000701,厦门信达,6.93,10.0,0.63,0.0,10.31,4.77,10.16,290000000.0,411000000.00000006,2849000000.0,169.39
sh601136,首创证券,24.97,10.0,2.27,0.0,57.35,1.3,15.2,3632000000.0,273000000.0,6825000000.0,97.00
sh603318,水发燃气,8.69,10.0,0.79,0.0,10.97,6.68,8.86,365000000.0,389000000.0,3379000000.0,59.31
sz002719,麦趣尔,13.54,9.99,1.23,0.0,20.0,0.91,13.32,416000000.0,162000000.0,2192000000.0,亏损
sh603716,塞力医疗,13.21,9.99,1.2,0.0,10.24,1.2,2.17,272000000.0,200999999.99999997,2659000000.0,亏损
sz002995,天地在线,28.31,9.98,2.57,0.0,24.1,1.84,10.33,751000000.0,112000000.00000001,3183000000.0,亏损
sh600681,百川能源,4.77,9.91,0.43,0.0,4.16,6.04,9.22,261000000.0,1340000000.0,6391000000.0,14.70
sz002652,扬子新材,3.12,9.86,0.28,0.0,6.28,1.06,10.56,99340300.0,512000000.0,1596000000.0,亏损
sz301209,联合化学,25.61,9.26,2.17,-0.23,19.55,5.39,13.61,98923900.0,20000000.0,512000000.0,53.69
sz300242,佳云科技,4.02,9.24,0.34,0.0,21.33,3.44,21.47,530999999.99999994,627000000.0,2522000000.0,亏损
sz300435,中泰股份,15.0,8.15,1.13,0.0,8.6,5.36,7.86,437000000.0,344000000.0,5166000000.0,20.48
sz301159,三维天地,44.1,8.09,3.3,0.11,22.05,2.29,9.56,310000000.0,32714200.0,1443000000.0,亏损
sh603053,成都燃气,10.85,8.07,0.81,0.0,1.82,6.26,8.47,172000000.0,889000000.0,9644000000.0,14.24
sh601059,信达证券,19.79,7.79,1.43,0.0,36.51,0.92,7.95,2278000000.0,324000000.0,6418000000.000001,74.32
sz002928,华夏航空,9.3,7.76,0.67,0.22,4.25,5.2,9.27,476999999.99999994,1224000000.0,11382000000.0,亏损
sh600026,中远海能,14.61,7.66,1.04,0.07,1.7,3.56,7.0,851000000.0,3475000000.0,50766000000.0,15.90
sz300898,熊猫乳品,30.3,7.49,2.11,0.03,36.26,1.38,12.38,570000000.0,53181899.99999999,1611000000.0,49.47
sh688117,圣诺生物,29.2,7.35,2.0,0.03,20.12,3.4,13.71,367000000.0,63968100.00000001,1868000000.0,58.26
sz300350,华鹏飞,5.31,7.27,0.36,0.0,16.79,2.1,10.51,407000000.0,468000000.0,2487000000.0,亏损
sh600114,东睦股份,8.75,7.23,0.59,0.11,7.7,7.65,8.33,409000000.0,616000000.0,5393000000.0,75.60
sz300708,聚灿光电,11.03,7.19,0.74,0.0,9.65,4.24,6.41,399000000.0,378000000.0,4172999999.9999995,121.46
sh688318,财富趋势,161.8,6.92,10.47,0.18,15.21,0.9,7.99,1499000000.0,62925800.0,10181000000.0,94.11
sz300940,南极光,17.78,6.92,1.15,0.06,8.41,5.56,8.84,112000000.00000001,75775400.0,1347000000.0,亏损
sz301331,恩威医药,46.99,6.8,2.99,0.15,56.58,4.04,15.66,479000000.0,17540000.0,824000000.0,29.78
sh600610,中毅达,13.27,6.76,0.84,0.0,5.75,1.61,8.61,337000000.0,449000000.0,5954000000.0,亏损
sz001366,播恩集团,16.39,6.71,1.03,0.12,32.18,6.47,10.29,214000000.0,40350000.0,661000000.0,35.54
sz000006,深振业Ａ,5.3,6.64,0.33,0.19,9.79,4.05,10.66,704000000.0,1350000000.0,7155000000.0,亏损
sz002828,贝肯能源,9.06,6.59,0.56,-0.11,14.11,10.52,5.76,248000000.0,194000000.0,1755000000.0,亏损
sz000712,锦龙股份,16.56,6.56,1.02,0.24,13.17,1.93,11.9,1926000000.0000002,894999999.9999999,14825000000.0,亏损
sh601021,春秋航空,61.4,6.49,3.74,0.33,0.96,2.56,6.9,565000000.0,978999999.9999999,60083000000.00001,42.24
sh688361,中科飞测-U,79.36,6.48,4.83,-0.16,5.6,2.07,8.19,262000000.0,59928000.0,4756000000.0,202.40
sz301316,慧博云通,34.95,6.39,2.1,0.26,70.16,1.1,16.53,850000000.0,36654700.0,1281000000.0,269.48
sz301287,康力源,45.62,6.34,2.72,0.04,46.96,1.79,7.2,352000000.0,16670000.0,760000000.0,35.93
sz000968,蓝焰控股,8.25,6.31,0.49,0.0,4.21,7.27,4.51,330000000.0,968000000.0,7981999999.999999,8.44
sz000593,德龙汇能,7.59,6.3,0.45,-0.13,7.05,7.18,6.86,190000000.0,358000000.0,2721000000.0,180.65
sh603569,长久物流,12.88,6.27,0.76,0.0,4.65,2.26,11.8,335000000.0,560000000.0,7217000000.0,139.19
sh688390,固德威,173.1,6.2,10.1,-0.03,4.51,1.86,7.36,876000000.0,112999999.99999999,19637000000.0,22.24
sz301387,光大同创,50.13,6.09,2.88,0.12,16.61,2.68,5.67,137000000.0,16663200.0,835000000.0,37.48
sh605117,德业股份,112.42,6.01,6.37,-0.07,7.3,1.9,8.56,1197000000.0,146000000.0,16438999999.999998,20.53
sh603863,松炀资源,21.67,5.97,1.22,0.05,3.14,3.63,7.58,137000000.0,204999999.99999997,4435000000.0,亏损
sh603885,吉祥航空,17.8,5.95,1.0,0.06,1.14,1.94,5.3,444000000.00000006,2214000000.0,39409000000.0,59.66
sz300097,智云股份,6.6,5.94,0.37,-0.15,6.43,3.52,10.75,114999999.99999999,270000000.0,1782000000.0,亏损
sz300804,广康生化,37.98,5.91,2.12,0.0,35.12,3.43,9.98,227000000.0,16983000.0,645000000.0,32.33
sh603209,兴通股份,21.85,5.86,1.21,-0.05,2.76,1.35,7.61,99865400.00000001,166000000.0,3636000000.0,22.32
sz301234,五洲医疗,33.08,5.82,1.82,0.03,28.58,5.4,9.56,174000000.0,18428000.0,610000000.0,43.37
sh688063,派能科技,164.98,5.82,9.07,0.04,5.7,1.61,6.45,969000000.0,104000000.0,17124000000.0,15.68
sz301158,德石股份,18.41,5.8,1.01,0.0,12.16,2.3,6.21,172000000.0,77676900.0,1430000000.0,51.62
sz300575,中旗股份,11.24,5.64,0.6,0.0,1.79,3.36,5.73,68042900.0,344000000.0,3868000000.0,14.09
sz301303,真兰仪表,24.6,5.62,1.31,0.0,16.55,2.79,5.11,278000000.0,69237700.0,1703000000.0,36.27
sz000421,南京公用,5.48,5.59,0.29,0.0,5.45,4.45,6.55,168000000.0,573000000.0,3138000000.0,亏损
sz300763,锦浪科技,91.55,5.58,4.84,0.03,5.94,2.79,8.36,1730999999.9999998,321000000.0,29429000000.000004,28.30
sz002670,国盛金控,10.99,5.57,0.58,0.0,6.95,0.89,7.3,1203000000.0,1623000000.0,17841000000.0,117.69
sh600188,兖矿能源,18.1,5.54,0.95,0.0,1.3,3.37,6.18,1052999999.9999999,4499000000.0,81440000000.0,5.96
