代码,名称,现价,涨跌幅(%),涨跌,涨速(%),换手(%),量比,振幅(%),成交额,流通股,流通市值,市盈率
sz000719,中原传媒,11.18,10.04,1.02,0.0,6.79,1.77,9.74,496000000.0,667000000.0,7459000000.0,12.13
sh601059,信达证券,19.98,10.02,1.82,0.0,54.14,1.46,10.02,3440999999.9999995,324000000.0,6480000000.0,75.03
sz000936,华西股份,10.87,10.02,0.99,0.0,11.17,1.97,10.02,1039000000.0,886000000.0,9628000000.0,108.59
sh601136,首创证券,22.09,10.01,2.01,0.0,32.18,0.8,5.58,1917000000.0000002,273000000.0,6038000000.0,85.81
sz002095,生 意 宝,22.65,10.01,2.06,0.0,7.16,3.09,10.39,398000000.0,252000000.0,5701000000.0,338.01
sz002400,省广集团,6.71,10.0,0.61,0.0,21.31,1.49,10.98,2343000000.0,1687000000.0,11321000000.0,63.62
sz000609,中迪投资,6.38,10.0,0.58,0.0,24.39,1.46,10.86,434999999.99999994,292000000.0,1864000000.0,亏损
sh603383,顶点软件,68.97,10.0,6.27,0.0,4.7,1.12,6.32,539000000.0,169000000.0,11647000000.0,133.36
sh600683,京投发展,8.48,9.99,0.77,0.0,17.79,1.59,5.32,1107000000.0,741000000.0,6282000000.0,18.02
sz002830,名雕股份,14.87,9.98,1.35,0.0,6.64,0.64,9.91,65336700.0,66852500.0,994000000.0,亏损
sh600851,海欣股份,7.39,9.97,0.67,0.0,5.95,6.70,10.27,318000000.0,738000000.0,5455000000.0,84.07
sh600468,百利电气,6.96,9.95,0.63,0.0,19.31,2.73,16.43,1322000000.0,1088000000.0,7570999999.999999,65.02
sz002084,海鸥住工,4.66,9.91,0.42,0.0,4.47,4.32,10.38,132000000.0,647000000.0,3017000000.0,亏损
sz301316,慧博云通,33.3,9.9,3.0,0.85,76.29,1.98,15.48,944999999.9999999,36654700.0,1221000000.0,256.75
sz300803,指南针,68.99,9.53,6.0,0.1,16.94,1.91,18.38,4774000000.0,403000000.0,27837000000.0,122.75
830799,艾融软件,8.96,9.27,0.76,0.0,7.59,2.67,16.22,81457500.0,117000000.0,1052000000.0,71.46
sz300995,奇德新材,26.5,8.92,2.17,0.19,46.79,1.55,23.51,353000000.0,29110000.0,771000000.0,180.28
sz300130,新国都,26.21,8.71,2.1,0.19,10.71,3.32,10.74,1043000000.0,378000000.0,9904000000.0,25.27
sz301362,N民爆,55.43,8.58,4.38,0.02,72.96,--,17.94,1024000000.0,24020900.0,1331000000.0,32.21
sh688292,浩瀚深度,27.3,8.51,2.14,-0.29,17.84,2.10,9.78,172000000.0,36133200.0,986000000.0,亏损
sz300779,惠城环保,55.88,8.29,4.28,0.14,6.15,1.89,10.02,314000000.0,95428700.00000001,5333000000.0,43.91
sh688259,创耀科技,67.12,8.29,5.14,0.03,3.13,2.63,10.84,117000000.0,57088800.0,3832000000.0,88.97
sh688160,步科股份,65.0,8.17,4.91,0.23,19.49,1.91,11.3,341000000.0,27716900.0,1802000000.0,97.43
sz301159,三维天地,40.2,8.12,3.02,-0.03,11.91,2.27,12.05,154000000.0,32714200.0,1315000000.0,亏损
sz000997,新 大 陆,19.57,7.94,1.44,-0.05,3.16,4.29,9.32,630000000.0,1026000000.0,20086000000.0,16.88
sh600446,金证股份,15.79,7.86,1.15,-0.06,13.32,1.99,8.88,1963000000.0,941000000.0,14855000000.000002,亏损
sz300925,法本信息,14.7,7.85,1.07,0.0,12.32,5.58,8.0,356000000.0,200000000.0,2944000000.0,48.06
sh600613,神奇制药,8.02,7.8,0.58,0.0,17.9,11.07,9.41,675000000.0,479000000.0,3844000000.0,45.01
sz002777,久远银海,33.35,7.79,2.41,0.03,10.45,2.16,11.8,1369000000.0,399000000.0,13300000000.0,203.21
sz300663,科蓝软件,15.53,7.77,1.12,-0.06,12.42,4.13,11.45,772000000.0,403000000.0,6265000000.0,亏损
sz300619,金银河,75.54,7.68,5.39,0.03,6.23,3.42,9.12,334000000.0,72300900.0,5462000000.0,56.42
sh688588,凌志软件,15.81,7.55,1.11,0.32,6.54,3.38,11.22,295000000.0,290000000.0,4592000000.0,39.72
sz300175,朗源股份,4.87,7.51,0.34,-0.21,10.52,1.63,7.51,236000000.0,471000000.0,2293000000.0,亏损
sh688612,威迈斯,48.6,7.47,3.38,0.0,29.31,0.89,8.18,430999999.99999994,31319500.0,1522000000.0,58.02
sh600050,中国联通,5.48,7.45,0.38,0.37,3.13,3.27,10.0,5286000000.0,30966000000.000004,169692000000.0,19.23
sz301397,溯联股份,49.2,7.33,3.36,-0.24,21.36,1.44,8.46,245000000.00000003,23720800.0,1167000000.0,40.23
sz000890,法尔胜,5.73,7.3,0.39,0.0,32.54,1.54,17.79,715000000.0,420000000.0,2404000000.0,亏损
sz002068,黑猫股份,13.52,7.3,0.92,0.37,6.6,2.28,7.38,651000000.0,734000000.0,9917000000.0,亏损
sh688590,新致软件,24.45,7.24,1.65,-0.12,6.71,1.55,12.68,259000000.0,161000000.0,3936000000.0,200.63
sz300308,中际旭创,139.95,7.23,9.44,0.06,6.11,1.3,8.83,6213000000.0,750000000.0,104991000000.00002,112.39
sz002528,英飞拓,8.15,7.1,0.54,0.0,7.32,4.77,10.38,617000000.0,1046000000.0000001,8528000000.0,亏损
sz002177,御银股份,4.85,7.06,0.32,0.0,24.41,2.51,10.6,901000000.0,761000000.0,3692000000.0,83.38
sz301349,信德新材,64.2,7.05,4.23,0.05,20.94,1.95,13.14,335000000.0,25500000.0,1637000000.0,57.49
sz300559,佳发教育,15.2,7.04,1.0,0.0,3.45,2.15,7.61,156000000.0,302000000.0,4584000000.0,435.78
sz300231,银信科技,9.61,7.02,0.63,0.1,19.08,3.12,10.13,623000000.0,342000000.0,3290999999.9999995,47.77
sz300287,飞利信,4.45,6.97,0.29,0.45,13.77,3.16,8.89,777000000.0,1284000000.0,5715000000.0,287.55
sz300417,南华仪器,13.06,6.96,0.85,0.38,27.1,2.62,13.27,296000000.0,85113100.0,1112000000.0,亏损
sz300377,赢时胜,9.28,6.67,0.58,0.0,11.87,3.11,13.1,741000000.0,668000000.0,6203000000.0,亏损
sh600363,联创光电,38.1,6.6,2.36,-0.26,5.12,1.24,8.09,869000000.0,451000000.0,17166999999.999998,40.36
sh603050,科林电气,16.99,6.59,1.05,0.12,4.16,1.99,6.59,157000000.0,227000000.0,3858000000.0,23.70
sz300226,上海钢联,31.2,6.56,1.92,-0.03,6.37,2.4,9.77,610000000.0,310000000.0,9657000000.0,45.94
sz002517,恺英网络,15.45,6.48,0.94,-0.07,3.91,1.47,8.55,1123000000.0,1907000000.0,29460000000.000004,28.69
sh603206,嘉环科技,17.48,6.46,1.06,-0.06,9.82,4.94,7.79,147000000.0,87200000.0,1524000000.0,40.41
sz300603,立昂技术,12.17,6.38,0.73,0.0,9.38,5.54,6.64,283000000.0,252000000.0,3070000000.0,61.49
sz300503,昊志机电,17.18,6.38,1.03,0.06,21.2,1.8,9.6,774000000.0,218000000.00000003,3739000000.0,亏损
sz300419,浩丰科技,6.71,6.34,0.4,0.15,8.5,4.3,7.61,208000000.0,368000000.0,2468000000.0,亏损
sh600699,均胜电子,19.77,6.29,1.17,0.0,3.65,1.37,6.72,966000000.0,1368000000.0,27047000000.000004,34.78
sz002236,大华股份,22.29,6.24,1.31,0.09,5.27,1.75,7.48,2269000000.0,1957999999.9999998,43645000000.0,18.76
sz300852,四会富仕,41.87,6.24,2.46,0.1,4.33,4.05,7.64,184000000.0,102000000.0,4268000000.0,22.64
sh603093,南华期货,14.96,6.17,0.87,-0.07,4.48,1.67,9.01,398000000.0,610000000.0,9127000000.0,36.61
sh688188,柏楚电子,243.51,6.16,14.13,-0.27,0.77,1.77,8.88,270000000.0,146000000.0,35624000000.0,67.44
sh688168,安博通,36.52,6.1,2.1,0.19,2.71,3.17,7.5,74407600.0,76292700.0,2786000000.0,亏损
sz300413,芒果超媒,34.5,6.09,1.98,0.0,2.46,1.66,7.01,856000000.0,1022000000.0000001,35249000000.0,29.61
873152,天宏锂电,7.02,6.04,0.4,0.0,6.5,3.57,9.21,17679700.0,38891600.0,273000000.0,44.11
sz300502,新易盛,56.73,6.02,3.22,-0.02,8.29,1.26,8.58,2817000000.0,618000000.0,35037000000.0,93.37
sz301339,通行宝,24.04,6.0,1.36,0.13,8.02,2.42,7.28,113999999.99999999,60000000.0,1442000000.0,49.72
sh600629,华建集团,7.78,6.0,0.44,-0.13,8.99,1.04,8.99,648000000.0,944999999.9999999,7348999999.999999,21.43
sz300896,爱美客,473.66,5.98,26.74,-0.05,4.66,2.27,3.69,1939999999.9999998,88390000.0,41867000000.0,61.88
sh688227,品高股份,22.68,5.98,1.28,0.0,5.12,2.77,8.18,71149400.0,62031100.0,1407000000.0,亏损
sz002376,新北洋,8.51,5.98,0.48,-0.23,6.9,9.99,9.59,372000000.0,625000000.0,5322000000.0,亏损
sz002736,国信证券,10.51,5.95,0.59,0.19,1.69,2.42,8.06,1570000000.0,8827000000.0,92773000000.0,14.28
sz002896,中大力德,33.67,5.91,1.88,0.03,19.08,3.19,11.39,967000000.0,151000000.0,5090000000.0,84.41
sh688326,经纬恒润-W,148.4,5.86,8.21,-0.18,3.36,1.03,6.56,250000000.0,50936300.0,7559000000.0,亏损
sh600595,中孚实业,3.44,5.85,0.19,0.0,7.96,1.88,15.38,1023000000.0,3965000000.0,13638000000.0,17.33
sz301072,中捷精工,28.61,5.84,1.58,-0.14,28.34,1.7,10.43,266000000.0,33354800.0,953999999.9999999,103.60
sz300682,朗新科技,21.22,5.83,1.17,0.14,1.08,1.81,6.58,240000000.0,1063000000.0000001,22547000000.0,289.94
sz002649,博彦科技,14.04,5.8,0.77,0.0,7.96,4.23,6.63,576000000.0,521000000.0,7309000000.0,31.56
sh600571,信雅达,10.22,5.8,0.56,0.1,7.64,2.97,6.83,343000000.0,446000000.0,4554000000.0,120.64
sz000977,浪潮信息,50.6,5.72,2.74,0.0,9.91,1.19,7.94,7229000000.000001,1470000000.0,74373000000.0,88.57
sh688518,联赢激光,24.8,5.71,1.34,0.08,4.16,3.39,5.12,276000000.0,270000000.0,6698000000.0,23.76
sh600239,云南城投,3.73,5.67,0.2,0.0,26.61,3.5,10.48,1603000000.0,1605999999.9999998,5989000000.0,9.75
sh601138,工业富联,23.77,5.64,1.27,0.0,0.94,1.5,9.38,4307000000.0,19805000000.0,470772000000.0,37.74
sh600864,哈投股份,6.74,5.64,0.36,0.45,9.49,1.69,10.03,1328000000.0,2080999999.9999998,14022999999.999998,17.77
sz002152,广电运通,12.17,5.64,0.65,0.08,2.15,4.23,6.68,640000000.0,2482000000.0,30208000000.0,32.02
sh600085,同仁堂,54.99,5.61,2.92,-0.04,1.64,2.83,4.99,1236000000.0,1371000000.0,75417000000.0,36.03
sh603119,C浙荣,33.0,5.53,1.73,0.09,51.88,0.82,14.52,1175000000.0,68595300.0,2264000000.0,74.52
sz300212,易华录,32.28,5.53,1.69,0.0,3.8,2.42,7.55,776000000.0,641000000.0,20683000000.0,亏损
sh601099,太平洋,4.81,5.48,0.25,0.0,35.27,1.65,11.18,11490000000.0,6816000000.0,32786000000.0,55.04
sz300348,长亮科技,10.99,5.47,0.57,0.0,6.66,2.94,6.72,447000000.0,616000000.0,6773999999.999999,亏损
sh600105,永鼎股份,6.99,5.43,0.36,-0.14,15.32,1.03,9.05,1439000000.0,1381000000.0,9654000000.0,101.64
sh688519,南亚新材,25.18,5.4,1.29,0.0,2.99,1.61,6.07,67940400.0,91909700.0,2314000000.0,亏损
sh688665,四方光电,86.35,5.39,4.42,0.2,3.59,2.3,6.42,66358100.00000001,21550000.0,1861000000.0,38.96
sz300386,飞天诚信,11.34,5.39,0.58,0.09,7.26,4.29,7.62,199000000.0,242000000.0,2747000000.0,亏损
sz002463,沪电股份,22.98,5.37,1.17,0.0,4.37,1.21,7.52,1877000000.0,1904000000.0,43755000000.0,54.64
sz301202,朗威股份,35.02,5.36,1.78,0.0,27.05,1.75,6.56,300000000.0,32310100.000000004,1132000000.0,157.59
sh600410,华胜天成,7.5,5.34,0.38,0.0,6.89,4.62,8.85,563000000.0,1096000000.0,8223999999.999999,33.50
sz301287,康力源,44.55,5.32,2.25,-0.02,43.63,1.68,8.82,318000000.0,16670000.0,743000000.0,35.09
sh603466,风语筑,13.56,5.28,0.68,0.07,4.53,2.84,6.75,362000000.0,595000000.0,8065000000.000001,45.70
sh688279,峰岹科技,112.6,5.23,5.6,-0.62,3.5,2.08,8.51,215000000.0,55126500.0,6207000000.0,65.24
sz300858,科拓生物,17.11,5.23,0.85,0.06,8.51,1.94,11.07,276000000.0,192000000.0,3279000000.0,55.89
sz002657,中科金财,17.35,5.21,0.86,0.0,9.12,4.13,6.97,467000000.0,297000000.0,5159000000.0,亏损
sz002553,南方精工,13.95,5.2,0.69,0.0,21.36,1.77,7.62,701000000.0,238000000.0,3317000000.0,亏损
sz002104,恒宝股份,9.14,5.18,0.45,0.0,9.58,4.46,5.52,511000000.00000006,592000000.0,5412000000.0,46.71
sz300399,天利科技,14.67,5.16,0.72,0.14,14.74,2.96,15.05,429000000.0,195000000.0,2856000000.0,103.34
sz300333,兆日科技,8.2,5.13,0.4,0.24,25.45,2.93,12.95,692000000.0,334000000.0,2737000000.0,亏损
sz002961,瑞达期货,18.9,5.12,0.92,0.0,8.35,1.55,10.01,700000000.0,445000000.0,8411000000.0,38.43
sz002530,金财互联,8.7,5.07,0.42,0.12,5.63,2.6,6.88,322000000.0,660000000.0,5743000000.0,亏损
sh600705,中航产融,4.36,5.06,0.21,0.0,7.44,3.35,5.3,2931000000.0,8804000000.0,38387000000.0,57.47
sz002472,双环传动,33.23,5.06,1.6,0.09,5.04,1.11,6.96,1233000000.0,757000000.0,25164000000.0,41.42
sh600684,珠江股份,4.57,5.06,0.22,-0.22,16.71,3.15,15.17,629000000.0,852999999.9999999,3900000000.0,亏损
sz300941,创识科技,21.83,5.05,1.05,0.0,9.56,4.91,7.32,177000000.0,85205300.0,1860000000.0000002,72.78
sz300766,每日互动,16.22,5.05,0.78,0.19,4.74,2.02,5.83,276000000.0,364000000.0,5898000000.0,980.95
sh603039,泛微网络,73.42,5.04,3.52,0.0,0.61,1.82,5.51,115999999.99999999,261000000.0,19133000000.0,8311.67
sh600750,江中药业,19.43,5.03,0.93,0.0,3.6,2.39,5.73,433000000.0,624000000.0,12118000000.0,12.70
sh603105,芯能科技,16.15,5.01,0.77,0.0,3.28,2.24,4.23,264000000.0,500000000.0,8075000000.0,67.12
sz300546,雄帝科技,18.47,5.0,0.88,-0.05,8.29,5.25,6.59,199000000.0,130000000.0,2402000000.0,231.56
sh603629,利通电子,20.5,4.97,0.97,0.0,9.28,2.31,9.98,484999999.99999994,254999999.99999997,5223000000.0,89.62
sz003007,直真科技,25.83,4.96,1.22,0.0,10.12,3.07,5.85,99718200.0,38504400.0,994999999.9999999,亏损
sz000752,*ST西发,6.39,4.93,0.3,0.0,5.31,0.94,5.25,88060700.0,264000000.0,1685000000.0000002,亏损
sh688322,奥比中光-UW,37.3,4.92,1.75,0.13,5.69,2.77,9.65,384000000.0,181000000.0,6733000000.0,亏损
sz300242,佳云科技,3.64,4.9,0.17,0.28,9.91,2.08,9.22,227000000.0,627000000.0,2283000000.0,亏损
sz300368,汇金股份,8.14,4.9,0.38,0.0,15.29,1.18,7.09,639000000.0,519000000.00000006,4224000000.0,380.10
sz000971,ST高升,1.93,4.89,0.09,0.0,1.88,1.07,4.89,29879300.0,843000000.0,1627000000.0,亏损
sz000938,紫光股份,28.84,4.87,1.34,-0.04,2.24,1.89,6.22,1826000000.0000002,2860000000.0,82485000000.0,46.98
sh688610,埃科光电,67.0,4.87,3.11,0.0,10.44,1.75,9.85,94592900.00000001,13520000.0,906000000.0,390.06
sz300959,线上线下,38.03,4.85,1.76,0.0,9.83,3.58,7.47,139000000.0,37175200.0,1414000000.0,60.05
sz002112,三变科技,11.69,4.84,0.54,0.0,8.01,1.72,5.74,237000000.0,256999999.99999997,3007000000.0,114.30
sz300732,设研院,10.85,4.83,0.5,0.09,8.15,2.51,8.5,287000000.0,322000000.0,3499000000.0,21.16
sh603869,新智认知,10.86,4.83,0.5,0.0,4.41,4.09,7.14,241000000.0,505000000.0,5479000000.0,177.62
sz300611,美力科技,10.87,4.82,0.5,0.18,6.45,1.21,4.82,101000000.0,147000000.0,1597000000.0,64.02
sz300872,天阳科技,15.91,4.81,0.73,0.19,6.21,3.08,5.14,250000000.0,256000000.0,4077000000.0000005,57.58
sh603220,中贝通信,17.26,4.8,0.79,0.0,6.29,1.38,5.22,356000000.0,334000000.0,5762000000.0,43.93
sh688182,灿勤科技,22.46,4.76,1.02,0.22,2.21,1.4,5.78,47364200.0,96000000.0,2156000000.0,220.44
sz300991,创益通,16.19,4.72,0.73,0.25,12.42,1.64,6.14,130000000.0,65376000.0,1058000000.0,亏损
sh600601,方正科技,3.77,4.72,0.17,0.27,3.12,2.12,6.94,484000000.0,4170000000.0000005,15722000000.0,亏损
sz300098,高新兴,3.79,4.7,0.17,0.27,4.58,2.75,5.53,261000000.0,1521000000.0,5765000000.0,亏损
sz300609,汇纳科技,25.01,4.69,1.12,-0.08,3.45,1.28,5.78,80919200.0,95027900.00000001,2377000000.0,亏损
sh688201,信安世纪,27.11,4.67,1.21,0.0,3.55,2.13,8.26,89729100.0,93087600.0,2524000000.0,亏损
sh600602,云赛智联,13.45,4.67,0.6,-0.07,6.93,1.31,6.46,986000000.0,1074000000.0,14449000000.0,110.38
sz001338,永顺泰,18.4,4.66,0.82,0.0,13.76,2.83,7.62,317000000.0,125000000.0,2308000000.0,65.84
sz000032,深桑达Ａ,30.7,4.63,1.36,0.07,3.07,1.67,6.27,600000000.0,645000000.0,19794000000.0,亏损
sz000948,南天信息,18.52,4.63,0.82,0.0,7.1,3.13,7.29,500000000.0,381000000.0,7058000000.0,170.08
sz002351,漫步者,17.42,4.62,0.77,-0.06,6.56,1.54,7.27,554000000.0,492000000.0,8569000000.0,50.81
sh688365,光云科技,13.58,4.62,0.6,-0.07,2.53,2.62,6.78,126000000.0,368000000.0,5001000000.0,亏损
sh688390,固德威,168.1,4.6,7.39,-0.04,3.43,1.36,5.61,642000000.0,112999999.99999999,19069000000.0,21.60
sh688579,山大地纬,14.84,4.58,0.65,0.0,4.86,1.63,7.33,287000000.0,400000000.0,5936000000.0,146.92
sh688498,源杰科技,198.52,4.57,8.67,0.51,13.57,1.17,5.74,488999999.99999994,18530600.0,3679000000.0,355.46
836892,广咨国际,9.17,4.56,0.4,0.0,1.42,1.19,9.46,14504100.0,111000000.00000001,1021000000.0000001,65.62
sz300541,先进数通,13.99,4.56,0.61,0.0,7.79,2.68,4.71,275000000.0,254999999.99999997,3565999999.9999995,141.10
sz300674,宇信科技,17.93,4.55,0.78,0.0,4.74,2.5,4.9,593000000.0,703000000.0,12609000000.0,76.10
sz301309,万得凯,30.12,4.55,1.31,0.1,12.93,2.93,5.66,96548900.0,25000000.0,753000000.0,50.94
sz300036,超图软件,23.0,4.55,1.0,0.17,4.95,2.3,5.64,487000000.0,433000000.0,9952000000.0,232.50
sh603927,中科软,35.68,4.54,1.55,-0.06,1.15,2.61,4.86,241000000.0,594000000.0,21180000000.0,229.88
sz300935,盈建科,30.01,4.53,1.3,-0.03,7.25,2.54,7.59,86865400.00000001,39870500.0,1197000000.0,亏损
sz300691,联合光电,17.8,4.52,0.77,0.0,6.52,2.13,5.17,227000000.0,198000000.0,3526000000.0,138.47
sz301085,亚康股份,64.39,4.51,2.78,0.09,15.87,2.81,9.04,326000000.0,31821200.0,2048999999.9999998,61.44
sz300738,奥飞数据,9.98,4.5,0.43,-0.1,3.41,3.19,5.45,277000000.0,821000000.0000001,8197000000.0,53.87
sz300520,科大国创,21.85,4.5,0.94,-0.09,4.63,2.8,5.64,234000000.0,233000000.0,5087000000.0,567.07
sz300597,吉大通信,9.33,4.48,0.4,0.11,6.14,3.71,5.49,144000000.0,254000000.0,2367000000.0,123.89
sz300193,佳士科技,8.41,4.47,0.36,-0.12,6.84,0.85,4.1,245000000.00000003,432000000.0,3635000000.0,17.64
sz300751,迈为股份,214.0,4.41,9.03,-0.23,2.38,1.42,4.96,955000000.0000001,190000000.0,40728000000.0,67.47
sh600633,浙数文化,14.71,4.4,0.62,0.0,3.13,1.39,5.68,577000000.0,1266000000.0,18619000000.0,17.18
sh603000,人民网,33.1,4.38,1.39,-0.03,10.38,1.41,8.83,3803000000.0,1106000000.0,36598000000.0,332.72
sz300687,赛意信息,24.61,4.37,1.03,-0.2,2.75,1.91,6.02,213000000.0,316000000.0,7787000000.0,亏损
sh688002,睿创微纳,48.96,4.33,2.03,0.16,0.97,2.0,4.82,210000000.0,447000000.0,21900000000.0,67.10
sh603728,鸣志电器,63.53,4.32,2.63,-0.19,2.47,1.34,7.7,652000000.0,419000000.00000006,26601000000.0,205.35
sz300442,润泽科技,28.6,4.3,1.18,0.0,3.89,1.36,5.36,130000000.0,119000000.0,3392000000.0,37.23
sz002694,顾地科技,8.06,4.27,0.33,-0.12,4.16,1.49,5.43,179000000.0,539000000.0,4341000000.0,亏损
sh600155,华创云信,8.32,4.26,0.34,-0.12,15.27,1.66,8.4,2922000000.0,2261000000.0,18815000000.0,34.89
sz002316,亚联发展,5.88,4.25,0.24,0.17,24.17,1.2,8.51,447000000.0,315000000.0,1852000000.0,亏损
sh601728,中国电信,5.88,4.25,0.24,0.0,2.17,2.39,6.03,2489000000.0,19590000000.0,115192000000.0,16.85
430476,海能技术,12.25,4.25,0.5,0.0,0.82,1.51,3.06,6024400.000000001,60712299.99999999,744000000.0,亏损
sz301153,中科江南,71.43,4.25,2.91,0.04,2.17,1.46,6.14,195000000.0,127000000.0,9095000000.0,284.41
sz000586,汇源通信,15.73,4.17,0.63,0.0,2.92,0.97,7.29,86894800.0,193000000.0,3043000000.0,149.84
sh688698,伟创电气,33.48,4.17,1.34,0.15,5.27,1.53,5.76,79844500.0,45901500.0,1537000000.0,35.36
sz000969,安泰科技,9.77,4.16,0.39,-0.1,6.15,2.3,8.32,622000000.0,1026000000.0,10021000000.0,33.39
836239,长虹能源,15.78,4.16,0.63,0.0,1.74,4.46,6.73,13581600.0,49411800.0,780000000.0,亏损
sz002693,双成药业,7.02,4.15,0.28,0.0,17.34,5.88,8.01,491000000.0,411000000.00000006,2883000000.0,162.11
sz002036,联创电子,11.56,4.14,0.46,0.0,7.02,1.73,8.38,861000000.0,1051000000.0,12144000000.0,亏损
sh688158,优刻得-W,17.89,4.13,0.71,0.0,4.54,1.86,5.41,287000000.0,355000000.0,6358000000.0,亏损
sh688066,航天宏图,64.25,4.13,2.55,0.11,1.37,1.1,6.3,225000000.0,260000000.0,16702000000.000002,亏损
sz300662,科锐国际,37.8,4.13,1.5,0.0,1.88,1.03,5.51,139000000.0,196000000.0,7419000000.0,55.85
sz301313,凡拓数创,42.65,4.13,1.69,0.0,23.44,1.37,5.79,250999999.99999997,25583400.0,1091000000.0,亏损
sz300035,中科电气,13.43,4.11,0.53,0.0,9.01,1.46,6.36,751000000.0,635000000.0,8533000000.0,亏损
sz300274,阳光电源,110.74,4.11,4.37,0.0,1.66,1.19,4.49,2045000000.0,1126000000.0,124723000000.0,27.27
sh688051,佳华科技,33.21,4.11,1.31,-0.09,1.1,2.24,7.33,24922600.000000004,68266800.0,2267000000.0,亏损
sz002920,德赛西威,160.06,4.1,6.31,0.04,1.02,1.29,5.87,894999999.9999999,550000000.0,88009000000.0,67.22
sz300778,新城市,21.37,4.09,0.84,0.0,16.01,1.08,9.45,688000000.0,204000000.0,4350000000.0,88.59
sh605398,新炬网络,26.46,4.09,1.04,0.08,4.79,1.95,4.72,47654900.0,37787100.0,1000000000.0,61.34
sz300638,广和通,22.91,4.09,0.9,0.0,4.38,1.9,4.82,488999999.99999994,493000000.0,11288000000.0,31.22
sh600501,航天晨光,15.07,4.08,0.59,0.07,1.95,2.16,5.04,122000000.0,421000000.0,6349000000.0,亏损
sz300018,中元股份,7.17,4.06,0.28,0.14,11.29,2.39,4.5,309000000.0,388000000.0,2782000000.0,66.94
sz002670,国盛金控,10.28,4.05,0.4,0.0,9.81,1.98,9.82,1651000000.0000002,1623000000.0,16688000000.0,110.09
sh603799,华友钴业,52.02,4.04,2.02,0.02,2.03,2.53,5.32,1772000000.0,1686000000.0,87723000000.0,21.58
sz002551,尚荣医疗,4.38,4.04,0.17,-0.23,8.5,2.6,8.55,225999999.99999997,610000000.0,2673000000.0,131.55
sz300166,东方国信,10.31,4.04,0.4,0.0,6.12,2.6,4.44,577000000.0,919000000.0,9479000000.0,64.62
sz300061,旗天科技,6.96,4.04,0.27,0.0,8.1,3.17,8.52,318000000.0,567000000.0,3946000000.0,718.22
sz002599,盛通股份,7.22,4.04,0.28,-0.14,8.46,1.87,5.62,239000000.0,395000000.0,2851000000.0,亏损
sh603767,中马传动,13.42,4.03,0.52,0.0,12.66,1.4,9.15,516000000.0,307000000.0,4126000000.0,128.43
sz300350,华鹏飞,4.91,4.03,0.19,0.2,10.17,2.89,7.2,234000000.0,468000000.0,2300000000.0,亏损
sz300895,铜牛信息,33.09,4.02,1.28,0.0,7.27,1.71,4.56,160000000.0,67038600.0,2218000000.0,亏损
872808,曙光数创,57.5,4.02,2.22,0.0,5.64,1.08,5.25,219000000.0,68686300.0,3949000000.0,46.52
873593,鼎智科技,95.4,4.01,3.68,0.0,5.43,1.2,5.9,92289700.0,17965300.0,1714000000.0,30.42
sz300571,平治信息,33.52,4.0,1.29,0.0,2.37,1.72,5.03,91136100.0,115999999.99999999,3875000000.0,67.47
sz002476,宝莫股份,4.95,3.99,0.19,0.0,2.47,2.31,5.46,74045200.0,612000000.0,3029000000.0,亏损
