代码,名称,现价,涨跌幅(%),涨跌,涨速(%),换手(%),量比,振幅(%),成交额,流通股,流通市值,市盈率
sz301315,C威士顿,69.5,20.45,11.8,0.61,67.27,0.95,26.83,896000000.0000001,20863900.0,1450000000.0,172.66
831278,泰德股份,3.53,17.28,0.52,0.0,13.03,17.45,19.93,26519000.0,60088100.00000001,212000000.0,71.91
sh688065,凯赛生物,63.9,15.07,8.37,-0.11,3.05,9.62,14.62,511000000.00000006,264000000.0,16841999999.999998,162.22
sz301086,鸿富瀚,57.05,13.83,6.93,0.02,20.62,4.66,18.59,370000000.0,32496800.0,1854000000.0,35.96
430418,苏轴股份,18.49,13.64,2.22,0.0,12.48,4.29,21.57,117000000.0,51142500.0,946000000.0000001,20.66
sz301141,中科磁业,41.51,12.92,4.75,-0.07,38.69,4.0,21.36,318000000.0,20271500.0,841000000.0,70.18
sz300780,德恩精工,15.95,11.46,1.64,-0.31,33.23,5.83,22.57,467000000.0,86320700.0,1377000000.0,77.95
sh688393,安必平,29.05,11.3,2.95,0.17,16.15,3.81,12.72,295000000.0,60799300.0,1766000000.0,86.90
sz000691,亚太实业,4.36,10.1,0.4,0.0,3.65,2.87,11.11,50691899.99999999,323000000.0,1409000000.0,255.25
sz002211,宏达新材,3.71,10.09,0.34,0.0,2.29,0.58,10.98,35996100.0,432000000.0,1604000000.0,亏损
sz002519,银河电子,7.0,10.06,0.64,0.0,11.72,2.23,12.11,873000000.0,1116000000.0,7813000000.0,31.39
sh603890,春秋电子,8.65,10.05,0.79,0.0,2.39,2.85,9.67,89378300.0,438999999.99999994,3797999999.9999995,亏损
sh600310,桂东电力,5.15,10.04,0.47,0.0,14.75,1.6,7.48,909000000.0,1215000000.0,6259000000.0,56.48
sz000037,深南电A,10.52,10.04,0.96,0.0,11.64,1.17,6.7,404000000.0,339000000.0,3565000000.0,亏损
sh603926,铁流股份,11.07,10.04,1.01,0.0,8.32,5.61,4.87,191000000.0,208000000.0,2305000000.0,27.82
sz002199,东晶电子,9.21,10.04,0.84,0.0,19.58,4.16,8.96,425000000.0,243000000.00000003,2242000000.0,亏损
sz002585,双星新材,12.5,10.04,1.14,0.0,14.96,3.92,6.16,1630000000.0,883000000.0,11043000000.0,1460.34
sh605007,五洲特纸,15.57,10.04,1.42,0.0,15.45,8.42,7.56,197000000.0,82907700.0,1291000000.0,亏损
sh600892,大晟文化,6.8,10.03,0.62,0.0,6.08,1.01,9.38,229000000.0,559000000.0,3803000000.0,6614.27
sz000020,深华发Ａ,11.96,10.03,1.09,0.0,1.45,1.39,8.83,30817900.0,181000000.0,2167000000.0,131.62
sz002514,宝馨科技,10.65,10.02,0.97,0.09,22.07,4.42,9.92,1254000000.0,554000000.0,5900000000.0,187.57
sh600860,京城股份,12.3,10.02,1.12,0.0,8.7,5.24,7.78,347000000.0,333000000.0,4093000000.0,亏损
sh605028,世茂能源,21.31,10.02,1.94,0.0,30.46,2.98,10.02,249000000.00000003,40000000.0,852000000.0,21.01
