代码,名称,现价,涨跌幅(%),涨跌,涨速(%),换手(%),量比,振幅(%),成交额,流通股,流通市值,市盈率
sz301381,N赛维,43.99,115.11,23.54,0.0,87.43,--,71.15,951000000.0,31410900.0,1382000000.0,84.67
sz301370,N国科恒,26.08,94.77,12.69,0.0,74.69,--,51.01,1022000000.0000001,66249799.99999999,1728000000.0,116.50
873576,N天力,18.03,92.83,8.68,0.0,40.34,1466.93,49.41,191000000.0,29817199.999999996,538000000.0,26.36
sz301393,N昊帆,103.09,52.32,35.41,0.01,76.06,--,35.28,1867000000.0000002,23394699.999999996,2412000000.0,76.70
sz300926,博俊科技,28.14,20.0,4.69,0.0,54.42,4.64,12.24,1048000000.0,70260100.0,1977000000.0,56.96
sz301226,祥明智能,31.08,20.0,5.18,0.0,19.87,2.26,15.37,293000000.0,49079900.0,1525000000.0,53.78
sz301386,未来电器,32.76,20.0,5.46,0.0,48.69,2.99,21.83,490000000.00000006,33195000.0,1087000000.0,71.76
sz300936,中英科技,40.93,19.99,6.82,0.0,23.81,5.14,18.68,249000000.00000003,26558800.0,1087000000.0,109.52
sh688535,华海诚科,92.5,16.97,13.42,0.65,54.01,2.58,14.42,795000000.0,16433100.0,1520000000.0,449.00
sz300807,天迈科技,44.56,16.89,6.44,0.05,41.32,1.79,21.12,830000000.0000001,48638600.0,2167000000.0,亏损
sz301307,美利信,39.8,12.46,4.41,-0.03,36.34,3.13,19.02,664000000.0,46954399.99999999,1869000000.0000002,37.66
sz300343,联创股份,9.11,11.92,0.97,0.11,14.2,2.90,16.22,1331000000.0,1066000000.0,9713000000.0,276.58
sz300128,锦富技术,5.91,11.51,0.61,0.0,16.9,1.09,16.60,1044999999.9999999,1093000000.0,6459999999.999999,亏损
sz301016,雷尔伟,28.62,11.06,2.85,-0.11,56.98,2.02,18.51,472000000.0,30000000.0,859000000.0,178.65
sh600540,新赛股份,5.23,10.11,0.48,0.0,6.37,5.37,6.53,190000000.0,581000000.0,3041000000.0,260.61
sz002877,智能自控,10.4,10.05,0.95,0.0,4.62,1.42,5.40,99330800.0,208000000.0,2168000000.0,63.15
sz002616,长青集团,6.57,10.05,0.6,0.0,16.63,2.75,12.39,480000000.0,470000000.0,3089000000.0,75.69
sz002265,西仪股份,16.34,10.03,1.49,0.0,9.39,4.71,7.95,480999999.99999994,319000000.0,5205000000.0,37.75
sz002708,光洋股份,8.34,10.03,0.76,0.0,10.1,0.88,11.74,335000000.0,405000000.0,3379999999.9999995,亏损
sz002026,山东威达,11.09,10.02,1.01,0.0,1.92,1.11,--,91025100.0,428000000.0,4746000000.0,76.60
sh603161,科华控股,16.47,10.02,1.5,0.0,7.72,3.37,6.41,166000000.0,133000000.0,2197000000.0,20.80
sh605258,协和电子,29.01,10.01,2.64,0.0,5.35,2.41,10.66,57613300.0,37790000.0,1096000000.0,80.88
sh603948,建业股份,24.53,10.0,2.23,0.0,5.52,12.44,10.58,214000000.0,161000000.0,3956000000.0,10.81
sz002490,山东墨龙,4.95,10.0,0.45,0.0,12.82,4.2,10.00,338000000.0,542000000.0,2681000000.0,亏损
sh603000,人民网,28.16,10.0,2.56,0.0,9.04,1.95,7.81,2716000000.0,1106000000.0,31136000000.0,283.06
sh603933,睿能科技,22.12,9.99,2.01,0.0,20.99,3.93,8.26,915000000.0,204999999.99999997,4533000000.0,69.29
sz002590,万安科技,14.31,9.99,1.3,0.0,13.18,1.18,7.76,839000000.0,455999999.99999994,6519000000.0,1614.01
sz002112,三变科技,12.77,9.99,1.16,0.0,17.13,2.62,9.65,547000000.0,256999999.99999997,3285000000.0,124.86
sh603045,福达合金,19.82,9.99,1.8,0.0,31.77,1.24,10.54,819999999.9999999,135000000.0,2685000000.0,93.86
sz002196,方正电机,8.15,9.99,0.74,0.0,12.69,1.42,10.80,484000000.0,486000000.00000006,3957000000.0,124.34
sz001266,宏英智能,32.71,9.99,2.97,0.0,10.37,1.56,9.99,98543300.0,29559600.0,967000000.0,143.31
sh603097,江苏华辰,24.89,9.99,2.26,0.0,34.61,4.69,9.94,337000000.0,40000000.0,996000000.0000001,79.42
sh603677,奇精机械,15.97,9.99,1.45,0.0,11.89,11.55,7.37,354000000.0,192000000.0,3069000000.0,44.67
sh603070,万控智造,22.58,9.98,2.05,0.0,27.1,2.02,11.30,475000000.0,81086000.0,1830999999.9999998,78.57
sz002893,京能热力,16.53,9.98,1.5,0.0,39.81,2.49,17.63,1202000000.0,202000000.0,3334000000.0000005,4.94
sh600480,凌云股份,9.59,9.98,0.87,0.0,2.6,3.26,--,215000000.0,861000000.0,8259999999.999999,26.80
sz002535,林州重机,4.85,9.98,0.44,0.0,10.09,0.39,3.63,277000000.0,571000000.0,2769000000.0,37.43
sh600719,大连热电,8.6,9.97,0.78,0.0,1.59,3.67,--,55485000.0,405000000.0,3479999999.9999995,亏损
sz000980,众泰汽车,3.75,9.97,0.34,0.0,15.53,1.4,8.21,2435000000.0,4286999999.9999995,16078000000.0,亏损
sh605228,神通科技,11.81,9.96,1.07,0.0,19.73,1.43,11.64,227000000.0,98377400.0,1162000000.0,593.37
sh600537,亿晶光电,7.19,9.94,0.65,0.0,17.95,3.15,9.02,1456000000.0,1176000000.0,8458000000.0,16.94
sh601500,通用股份,4.66,9.91,0.42,1.3,6.64,11.18,9.91,394000000.0,1284000000.0,5985000000.0,165.22
sz300880,迦南智能,25.58,9.5,2.22,0.0,30.88,1.86,16.01,674000000.0,85126600.0,2178000000.0,63.78
sh688059,华锐精密,93.4,9.46,8.07,0.32,5.71,4.11,12.22,185000000.0,35378100.0,3304000000.0,59.67
sz300585,奥联电子,23.59,8.71,1.89,0.04,25.7,1.44,14.47,939000000.0,160000000.0,3764000000.0,1271.38
sz300713,英可瑞,23.87,8.6,1.89,0.0,24.79,3.74,9.96,501000000.0,86057200.0,2054000000.0,1495.44
sz300565,科信技术,20.46,8.48,1.6,-0.05,21.02,3.0,14.16,799000000.0,188000000.0,3852000000.0000005,亏损
sh603099,长白山,15.08,8.41,1.17,-0.07,7.83,1.96,10.06,305000000.0,267000000.0,4021000000.0,亏损
sh605118,力鼎光电,19.43,8.37,1.5,0.05,50.17,3.99,10.21,394000000.0,41737200.0,811000000.0,65.99
sz002703,浙江世宝,17.87,8.3,1.37,-0.17,33.92,1.43,8.97,3297999999.9999995,553000000.0,9883000000.0,388.94
sz301186,超达装备,50.5,8.3,3.87,-0.38,50.41,2.19,11.32,536000000.00000006,21600700.0,1091000000.0,57.72
sh601163,三角轮胎,17.95,8.07,1.34,0.0,6.2,8.9,5.54,900000000.0,800000000.0,14360000000.0,15.49
sh688291,金橙子,31.45,7.67,2.24,0.64,15.2,3.21,12.77,115999999.99999999,24383400.0,767000000.0,65.82
sz300282,*ST三盛,3.34,7.4,0.23,-0.3,5.5,1.07,8.36,66785500.0,374000000.0,1250000000.0,亏损
sh688169,石头科技,353.99,7.27,23.99,0.14,2.27,1.54,7.93,612000000.0,77421000.0,27406000000.0,40.59
sh688102,斯瑞新材,13.62,7.24,0.92,0.52,8.43,4.36,10.79,275000000.0,243000000.00000003,3308000000.0,88.11
sz300939,秋田微,46.42,7.16,3.1,0.04,31.23,1.66,19.92,943000000.0,65892000.0,3059000000.0,43.85
sz301141,中科磁业,76.68,7.02,5.03,0.0,68.96,1.12,23.11,1047000000.0000001,20271500.0,1554000000.0,129.64
sz300342,天银机电,15.17,6.98,0.99,0.0,26.01,2.02,11.35,1601000000.0000002,416000000.0,6314000000.0,90.67
sz300317,珈伟新能,6.39,6.86,0.41,0.0,12.75,1.84,9.87,651000000.0,826000000.0,5278000000.0,亏损
sh600738,丽尚国潮,5.78,6.84,0.37,0.0,8.11,7.11,9.43,361000000.0,761000000.0,4397000000.0,44.84
sz300763,锦浪科技,113.59,6.81,7.24,-0.07,6.64,2.1,9.01,2226000000.0,302000000.0,34282000000.0,34.74
sh688308,欧科亿,42.79,6.66,2.67,0.23,5.04,2.38,9.75,235000000.0,111000000.00000001,4742000000.0,28.61
sz000767,晋控电力,3.85,6.65,0.24,0.0,9.22,2.14,12.74,1000000000.0,2912000000.0,11212000000.0,亏损
sh600452,涪陵电力,18.53,6.62,1.15,0.0,1.57,2.12,9.49,313000000.0,1098000000.0,20337000000.0,44.01
sz301157,华塑科技,60.01,6.55,3.69,0.02,21.02,1.29,10.58,175000000.0,14226000.0,853999999.9999999,200.75
sz300882,万胜智能,30.25,6.51,1.85,0.4,28.42,1.77,9.68,491000000.0,57606400.0,1743000000.0,41.38
sz301361,众智科技,31.71,6.48,1.93,-0.03,43.43,1.46,14.57,397000000.0,29084000.0,922000000.0000001,58.97
sz300817,双飞股份,18.94,6.46,1.15,0.21,24.15,1.15,10.29,443000000.0,99366900.0,1882000000.0,72.29
sh603348,文灿股份,47.99,6.46,2.91,-0.02,7.48,3.8,6.23,927000000.0,261000000.0,12535000000.0,1245.29
sh605333,沪光股份,17.98,6.45,1.09,0.0,24.89,3.53,10.84,434999999.99999994,98346100.0,1768000000.0,亏损
sz300751,迈为股份,173.1,6.37,10.36,-0.49,3.25,2.07,11.0,1043000000.0,190000000.0,32944000000.0,54.57
sz000581,威孚高科,18.4,6.36,1.1,0.0,9.43,5.85,6.36,1460000000.0,824000000.0,15163000000.0,11.12
sh603767,中马传动,13.66,6.3,0.81,-0.15,15.85,1.27,11.67,660000000.0,307000000.0,4200000000.0,130.73
sz300780,德恩精工,20.8,6.29,1.23,-0.05,40.6,1.25,13.18,712000000.0,86320700.0,1795000000.0,101.65
sh603879,永悦科技,8.21,6.21,0.48,-0.24,8.78,2.44,11.13,258000000.0,359000000.0,2950000000.0,亏损
sz300510,金冠股份,7.29,6.11,0.42,0.0,13.02,4.31,6.55,762000000.0,822000000.0000001,5994000000.0,123.31
sz003006,百亚股份,16.04,6.01,0.91,0.25,5.25,2.61,8.2,181000000.0,216000000.0,3459000000.0000005,21.49
sh600141,兴发集团,23.78,5.97,1.34,-0.04,3.63,2.08,7.8,942000000.0,1106000000.0,26308000000.0,14.71
sh688300,联瑞新材,51.75,5.92,2.89,-0.1,3.65,4.06,9.19,348000000.0,186000000.0,9612000000.0,83.68
sz001223,欧克科技,94.59,5.85,5.23,0.01,14.45,2.01,9.63,224000000.00000003,16680000.0,1578000000.0,53.52
sh603048,浙江黎明,19.99,5.82,1.1,0.05,41.82,1.2,11.75,306000000.0,37720000.0,754000000.0,110.98
sh688551,科威尔,69.91,5.8,3.83,0.3,3.74,1.84,9.25,79840900.0,30994699.999999996,2167000000.0,63.52
sh603088,宁波精达,8.79,5.78,0.48,0.11,9.46,10.07,10.35,361000000.0,430000000.0,3782000000.0,25.45
sh603888,新华网,30.59,5.74,1.66,0.0,5.01,1.13,8.61,788000000.0,519000000.00000006,15877000000.000002,153.74
sz002028,思源电气,51.93,5.66,2.78,-0.02,2.85,3.81,4.29,877999999.9999999,598000000.0,31041000000.000004,28.55
sz301398,星源卓镁,67.6,5.62,3.6,0.0,80.43,1.61,20.61,1034000000.0,19273300.0,1303000000.0,79.81
sz300907,康平科技,22.49,5.59,1.19,0.04,18.02,6.08,8.64,149000000.0,36958500.0,831000000.0,78.50
sh603379,三美股份,26.15,5.57,1.38,-0.04,3.32,3.85,8.56,524000000.0,610000000.0,15963999999.999998,199.83
sh600251,冠农股份,9.57,5.51,0.5,-0.1,5.8,5.86,6.06,428000000.0,777000000.0,7436000000.0,6.35
sz002176,江特电机,13.22,5.51,0.69,-0.08,8.56,2.24,9.18,1911000000.0,1705999999.9999998,22554000000.0,111.34
sz300360,炬华科技,18.41,5.44,0.95,0.16,8.37,3.22,8.99,650000000.0,420000000.0,7739000000.0,19.48
sh605020,永和股份,29.56,5.42,1.52,0.0,5.16,2.16,8.42,262000000.0,174000000.0,5146000000.0,95.89
sh603131,上海沪工,15.78,5.41,0.81,-0.06,21.29,11.46,6.88,1088000000.0,318000000.0,5018000000.0,180.02
sz300691,联合光电,19.5,5.41,1.0,0.1,22.39,2.19,13.46,877000000.0,198000000.0,3860000000.0,151.62
sz002927,泰永长征,14.67,5.39,0.75,-0.07,10.89,7.67,10.85,355000000.0,221000000.0,3236999999.9999995,56.60
sz300611,美力科技,10.57,5.38,0.54,0.0,15.52,5.03,12.86,244000000.0,147000000.0,1553000000.0,62.25
sh605011,杭州热电,42.01,5.34,2.13,0.0,17.81,1.31,11.84,861000000.0,121000000.0,5087000000.0,100.54
sh600860,京城股份,13.1,5.22,0.65,-0.76,9.31,2.07,10.92,525000000.0,428000000.0,5609000000.0,亏损
sz300457,赢合科技,18.95,5.22,0.94,0.0,5.83,5.54,8.94,606000000.0,553000000.0,10487000000.0,29.87
sz300189,神农科技,3.64,5.2,0.18,-0.27,8.79,1.83,8.09,304000000.0,963000000.0000001,3506000000.0,亏损
sz300991,创益通,19.79,5.15,0.97,0.82,35.43,3.73,10.63,451000000.0,65376000.0,1294000000.0,亏损
sz002728,特一药业,15.7,5.09,0.76,0.0,13.09,4.16,7.03,458000000.0,224000000.00000003,3514000000.0,11.95
sz000996,*ST中期,5.02,5.02,0.24,0.0,6.34,143.5,1.25,110000000.00000001,345000000.0,1732000000.0,亏损
sz002564,*ST天沃,2.93,5.02,0.14,0.0,10.29,2.33,6.81,254000000.0,858000000.0,2515000000.0,亏损
sz002289,ST宇顺,5.7,4.97,0.27,0.0,0.91,1.45,7.92,13365200.0,264000000.0,1506000000.0,亏损
sz301397,溯联股份,44.77,4.92,2.1,-0.51,30.93,2.22,9.96,326000000.0,23720800.0,1061999999.9999999,36.61
sz300978,东箭科技,15.31,4.86,0.71,0.13,14.72,1.75,6.85,293000000.0,132000000.0,2021000000.0,46.21
sz300885,海昌新材,10.85,4.83,0.5,-0.18,22.3,5.44,16.52,225000000.0,90915000.0,986000000.0,111.17
sz300985,致远新能,28.3,4.78,1.29,0.0,13.35,1.6,7.18,135000000.0,36333400.0,1027999999.9999999,亏损
sh600426,华鲁恒升,33.6,4.77,1.53,-0.18,1.49,4.35,7.45,1052999999.9999999,2112000000.0,70959000000.0,22.82
sh603988,中电电机,11.38,4.5,0.49,0.0,6.94,2.33,5.97,184000000.0,235000000.0,2677000000.0,187.19
sh688772,珠海冠宇,22.53,4.5,0.97,0.0,2.77,2.93,6.68,472000000.0,757000000.0,17047999999.999998,亏损
sh600160,巨化股份,14.45,4.48,0.62,0.0,2.05,2.16,6.0,792000000.0,2700000000.0,39011000000.0,63.91
sh601012,隆基绿能,30.55,4.48,1.31,0.0,3.76,2.15,7.76,8599000000.0,7578000000.0,231509000000.0,15.92
sh688032,禾迈股份,375.49,4.46,16.03,0.02,3.65,1.72,8.36,558000000.0,41478300.0,15575000000.0,44.36
sz301388,欣灵电气,29.14,4.44,1.24,0.0,37.86,2.09,9.79,279000000.0,25611900.0,746000000.0,37.96
sz301357,北方长龙,56.09,4.43,2.38,0.18,28.16,1.34,7.75,250000000.0,16123000.0,903999999.9999999,53.68
sh600552,凯盛科技,12.31,4.41,0.52,-0.08,7.33,5.01,6.28,819999999.9999999,894999999.9999999,11023000000.0,98.64
sh600612,老凤祥,68.56,4.35,2.86,-0.39,0.71,1.49,5.66,151000000.0,317000000.0,21741000000.0,12.52
sz301291,明阳电气,32.52,4.33,1.35,0.03,28.34,2.67,5.74,626000000.0,67885800.0,2208000000.0,57.21
sz300779,惠城环保,53.43,4.27,2.19,0.06,5.23,2.97,8.78,267000000.0,95361400.0,5095000000.0,39.97
sz002648,卫星化学,15.75,4.24,0.64,0.0,0.76,2.31,5.49,398000000.0,3365000000.0,52999000000.0,18.76
sz300141,和顺电气,11.11,4.22,0.45,0.09,11.59,2.16,4.88,252000000.0,197000000.0,2183000000.0,亏损
sh603505,金石资源,26.78,4.2,1.08,0.0,1.4,1.47,6.38,223000000.0,605000000.0,16211000000.000002,117.50
sh605555,德昌股份,20.15,4.19,0.81,0.25,21.77,3.25,8.07,609000000.0,136000000.0,2734000000.0,44.50
sz002380,科远智慧,25.05,4.16,1.0,-0.24,22.65,1.34,10.44,801000000.0,142000000.0,3545000000.0000005,148.25
sz300304,云意电气,6.02,4.15,0.24,0.17,8.65,2.2,5.19,437000000.0,851000000.0,5126000000.0,16.47
sz300879,大叶股份,20.32,4.15,0.81,0.05,25.93,1.38,5.69,285000000.0,55000000.0,1118000000.0,49.78
sz003035,南网能源,7.15,4.08,0.28,0.14,3.71,2.09,4.8,434000000.0,1636000000.0,11698000000.0,82.57
sh603027,千禾味业,21.21,4.07,0.83,-0.28,2.52,3.9,7.07,511000000.00000006,959000000.0,20331000000.0,35.25
sh600389,江山股份,25.55,4.07,1.0,-0.04,1.96,1.42,5.09,211000000.0,430999999.99999994,11003000000.0,22.91
sz300960,通业科技,22.97,3.98,0.88,0.22,22.19,1.63,8.06,129000000.0,25600000.0,588000000.0,亏损
sz002123,梦网科技,14.15,3.97,0.54,0.0,7.13,2.03,8.16,699000000.0,687000000.0,9721000000.0,259.19
sz001333,光华股份,26.24,3.96,1.0,0.0,10.37,9.56,10.1,87882700.0,32000000.0,840000000.0,34.26
sz300131,英唐智控,5.54,3.94,0.21,0.0,8.64,4.81,7.5,488000000.0,1027999999.9999999,5697000000.0,67.37
sh688390,固德威,178.5,3.92,6.73,-0.03,6.36,1.26,8.62,1263000000.0,112999999.99999999,20176000000.0,22.88
sz002740,*ST爱迪,3.19,3.91,0.12,0.31,2.22,1.31,5.54,28209899.999999996,405000000.0,1292000000.0,亏损
sz002482,*ST广田,2.4,3.9,0.09,0.0,1.82,1.4,5.2,66904300.0,1529000000.0,3670000000.0000005,亏损
sz002195,二三四五,2.96,3.86,0.11,0.0,4.9,5.97,5.96,836999999.9999999,5656000000.0,16743000000.0,38.40
sz300765,新诺威,13.05,3.82,0.48,0.08,1.58,2.6,7.8,204999999.99999997,983000000.0,12826000000.0,20.99
sh605028,世茂能源,23.39,3.82,0.86,0.0,27.88,0.76,5.55,258000000.0,40000000.0,936000000.0,23.07
sz002087,*ST新纺,2.18,3.81,0.08,0.0,4.57,0.72,5.71,79697100.0,816000000.0,1778000000.0,146.38
