代码,名称,现价,涨跌幅(%),涨跌,涨速(%),换手(%),量比,振幅(%),成交额,流通股,流通市值,市盈率
sz301218,华是科技,38.32,20.01,6.39,0.0,34.42,1.2,19.48,683000000.0,56040500.0,2147000000.0,亏损
sz301289,国缆检测,73.73,20.0,12.29,0.0,55.02,1.56,26.74,927999999.9999999,25349899.999999996,1869000000.0000002,94.84
sz301428,世纪恒通,46.8,20.0,7.8,0.0,47.43,3.15,20.97,474000000.0,23395100.000000004,1095000000.0,64.93
sz301141,中科磁业,81.0,20.0,13.5,0.0,59.28,1.36,23.88,872000000.0000001,20271500.0,1642000000.0000002,136.95
sz300380,安硕信息,28.46,19.98,4.74,0.0,25.49,2.47,14.38,847000000.0000001,125000000.0,3546000000.0,亏损
sz300528,幸福蓝海,13.15,19.98,2.19,0.0,14.03,2.6,16.88,631000000.0,373000000.0,4900000000.0,423.85
sz301299,卓创资讯,87.86,19.05,14.06,-0.11,67.28,2.5,19.73,806000000.0,15000000.0,1318000000.0,77.66
sz301518,C长华,38.58,18.96,6.15,0.18,69.71,1.09,23.19,811999999.9999999,33243500.0,1283000000.0,68.24
sz301208,中亦科技,48.64,15.04,6.36,0.12,38.05,3.16,19.51,626000000.0,35443800.0,1723999999.9999998,45.96
837242,建邦科技,10.43,13.87,1.27,0.0,6.09,24.48,12.55,21028200.0,33598700.0,350000000.0,10.95
sz300069,金利华电,15.72,12.77,1.78,0.19,7.8,3.07,21.23,142000000.0,117000000.0,1839000000.0,亏损
sz301016,雷尔伟,25.02,12.65,2.81,0.08,40.51,2.07,20.35,297000000.0,30000000.0,751000000.0,156.18
sz300570,太辰光,45.66,11.56,4.73,0.02,21.08,2.48,13.51,1848000000.0,194000000.0,8841000000.0,91.63
sz301380,挖金客,51.9,11.47,5.34,-0.02,28.25,3.24,18.39,240000000.0,17000000.0,882000000.0,64.44
sz300189,神农科技,4.18,11.17,0.42,0.0,22.28,3.62,12.5,882000000.0,963000000.0000001,4026000000.0,亏损
sz300913,兆龙互连,38.94,10.37,3.66,-0.03,34.0,2.12,10.86,846000000.0000001,65232000.0,2540000000.0,159.75
sh603336,宏辉果蔬,5.78,10.1,0.53,0.0,6.09,5.79,10.1,197000000.0,570000000.0,3297000000.0,82.17
sz002084,海鸥住工,5.13,10.09,0.47,0.0,5.36,3.35,5.15,176000000.0,647000000.0,3321000000.0,亏损
sh603106,恒银科技,7.1,10.08,0.65,0.0,8.5,4.4,4.5,313000000.0,521000000.0,3696000000.0,亏损
sz002480,新筑股份,5.25,10.06,0.48,0.0,7.16,6.28,10.9,282000000.0,767000000.0,4028000000.0,亏损
sh600468,百利电气,7.66,10.06,0.7,0.0,20.73,2.06,13.79,1655000000.0,1088000000.0,8331999999.999999,71.56
sz002905,金逸影视,11.4,10.04,1.04,0.0,6.47,2.44,7.14,250000000.0,349000000.0,3984000000.0000005,52.48
sh600610,中毅达,12.06,10.04,1.1,0.0,4.49,3.15,10.4,236000000.0,449000000.0,5411000000.0,亏损
sh600361,创新新材,6.25,10.04,0.57,0.0,12.51,1.47,14.09,341000000.0,468000000.0,2925000000.0,23.54
sz002235,安妮股份,7.13,10.03,0.65,0.0,13.57,5.28,9.88,517000000.0,548000000.0,3909000000.0000005,193.21
sz000936,华西股份,11.96,10.03,1.09,0.0,27.97,4.02,5.52,2921000000.0,886000000.0,10594000000.0,119.48
sh600531,豫光金铅,8.01,10.03,0.73,0.0,9.99,0.82,9.89,847000000.0000001,1090000000.0,8733000000.0,11.96
sz002670,国盛金控,11.31,10.02,1.03,0.0,9.45,1.66,12.94,1648000000.0,1623000000.0,18360000000.0,121.12
sz000719,中原传媒,12.3,10.02,1.12,0.0,14.28,3.0,6.44,1136000000.0,667000000.0,8206000000.0,13.34
sh603283,赛腾股份,39.35,10.01,3.58,0.0,4.54,1.6,6.76,329000000.0,186000000.0,7320999999.999999,25.84
sh601136,首创证券,24.3,10.01,2.21,0.0,45.72,1.17,8.74,2968000000.0,273000000.0,6642000000.0,94.40
sh603629,利通电子,22.55,10.0,2.05,0.0,5.13,1.01,9.12,287000000.0,254999999.99999997,5746000000.0,98.58
sz002355,兴民智通,5.83,10.0,0.53,0.0,19.14,1.54,11.32,678000000.0,618000000.0,3604000000.0,356.49
sh601595,上海电影,27.4,10.0,2.49,0.0,5.41,2.88,8.31,641000000.0,448000000.00000006,12281000000.0,85.34
sh601900,南方传媒,20.17,9.98,1.83,0.0,5.26,2.03,9.49,924000000.0,896000000.0000001,18070000000.0,20.24
sh600127,金健米业,9.15,9.98,0.83,0.0,19.83,1.49,5.17,1146000000.0,642000000.0,5872000000.0,148.01
sz002599,盛通股份,7.94,9.97,0.72,0.0,6.95,1.29,6.79,214000000.0,395000000.0,3135000000.0,亏损
sz002787,华源控股,8.61,9.96,0.78,0.0,6.62,2.43,5.24,130000000.0,231999999.99999997,1995000000.0,331.86
sh600864,哈投股份,7.41,9.94,0.67,0.0,10.77,1.62,12.02,1607000000.0,2080999999.9999998,15416999999.999998,19.53
sh688475,萤石网络,44.49,9.85,3.99,0.38,6.87,4.28,6.89,274000000.0,89601700.0,3986000000.0,48.40
sz300923,研奥股份,25.53,9.71,2.26,-0.08,17.8,5.94,14.44,140000000.0,31697800.000000004,809000000.0,74.51
sh603383,顶点软件,75.61,9.63,6.64,-0.08,9.38,2.15,10.0,1172000000.0,169000000.0,12768000000.0,146.20
sz301382,蜂助手,41.97,8.62,3.33,0.1,27.24,3.01,11.28,401000000.0,36186600.0,1519000000.0,60.54
sh600105,永鼎股份,7.58,8.44,0.59,0.0,20.01,1.23,10.3,2051000000.0000002,1381000000.0,10469000000.0,110.21
sz301190,善水科技,21.02,8.35,1.62,-0.14,11.58,2.85,12.22,168000000.0,71046900.0,1493000000.0,42.38
sz300465,高伟达,12.06,8.16,0.91,0.08,24.46,4.21,13.09,1270000000.0,447000000.0,5388000000.0,128.28
sz301172,君逸数码,46.27,8.11,3.47,-0.11,60.19,1.02,12.24,738000000.0,27665200.0,1280000000.0,亏损
sh688152,麒麟信安,130.05,8.02,9.66,0.09,15.61,1.65,9.82,351000000.0,17639100.0,2294000000.0,亏损
sz300960,通业科技,22.24,7.91,1.63,0.0,17.01,3.0,12.37,95687800.0,25600000.0,569000000.0,亏损
sz300127,银河磁体,21.23,7.88,1.55,0.0,10.2,1.48,10.06,479000000.0,227999999.99999997,4849000000.0,34.25
sh600095,湘财股份,10.18,7.61,0.72,0.79,7.18,1.34,11.84,1998000000.0,2859000000.0,29106000000.0,47.60
sz000962,东方钽业,13.89,7.51,0.97,0.07,11.89,1.19,12.85,697000000.0,441000000.0,6123000000.0,26.39
sz300494,盛天网络,17.82,7.41,1.23,0.0,12.85,2.88,9.71,902999999.9999999,399000000.0,7108000000.0,29.64
sh603985,恒润股份,24.94,7.27,1.69,0.28,5.03,1.46,6.67,554000000.0,441000000.0,10995000000.0,93.93
sh603949,雪龙集团,17.01,7.25,1.15,-0.18,2.55,4.31,8.45,88928500.0,210000000.0,3569000000.0,48.43
873576,天力复合,19.99,7.18,1.34,0.0,11.19,1.01,9.54,64727299.99999999,29817199.999999996,596000000.0,29.23
sh688776,国光电气,91.9,7.12,6.11,0.27,7.07,1.19,8.24,209000000.0,33385900.0,3068000000.0,121.80
sz002292,奥飞娱乐,10.59,6.97,0.69,0.0,16.61,1.71,9.29,1678000000.0,975000000.0,10328000000.0,234.79
sz002929,润建股份,38.58,6.84,2.47,0.0,10.44,3.44,10.41,641000000.0,161000000.0,6210000000.0,16.07
sz300993,玉马遮阳,11.47,6.8,0.73,0.26,12.28,5.25,7.63,137000000.0,99461700.0,1141000000.0,32.70
sz301338,凯格精机,45.05,6.73,2.84,0.02,33.14,1.51,11.35,357000000.0,24614400.0,1109000000.0,103.81
sh600595,中孚实业,3.67,6.69,0.23,0.27,8.67,1.52,14.54,1209000000.0,3965000000.0,14550000000.0,18.49
sz300803,指南针,73.6,6.68,4.61,-0.05,13.09,1.24,8.97,3772000000.0,403000000.0,29698000000.0,130.95
sz301326,捷邦科技,37.45,6.54,2.3,-0.11,11.16,4.69,10.44,69842900.0,16856800.0,631000000.0,亏损
sz002515,金字火腿,5.13,6.43,0.31,0.0,8.79,5.98,7.05,396000000.0,871000000.0000001,4468000000.0,60.16
sh600621,华鑫股份,14.16,6.39,0.85,0.21,9.93,1.52,8.79,1430000000.0,1061000000.0,15022000000.0,43.29
sz300542,新晨科技,13.04,6.36,0.78,0.0,7.94,5.91,9.22,247000000.00000003,242000000.0,3157000000.0,亏损
sz300313,*ST天山,5.55,6.32,0.33,0.0,3.76,2.08,8.62,38144300.0,184000000.0,1022000000.0000001,亏损
sz300659,中孚信息,23.42,6.31,1.39,0.0,13.31,2.44,7.72,472000000.0,154000000.0,3603000000.0,亏损
sz301313,凡拓数创,45.33,6.28,2.68,0.0,30.46,1.71,8.23,348000000.0,25583400.0,1160000000.0,亏损
sz300814,中富电路,32.0,6.28,1.89,0.03,45.41,2.25,9.03,713000000.0,50796000.0,1625000000.0,96.55
sh688562,航天软件,30.96,6.21,1.81,-0.07,18.1,2.71,10.91,367000000.0,65795700.0,2037000000.0,亏损
sz000034,神州数码,27.6,6.2,1.61,0.25,7.11,3.43,7.7,1071000000.0000001,550000000.0,15179000000.0,22.08
sh600354,敦煌种业,7.28,6.12,0.42,0.0,15.29,3.85,6.85,580000000.0,528000000.0,3842000000.0,38.92
sz301070,开勒股份,45.45,6.07,2.6,-0.02,8.06,2.47,9.17,126000000.0,35045900.0,1593000000.0,亏损
sz300631,久吾高科,34.25,6.04,1.95,0.15,5.71,8.79,9.29,238000000.0,121000000.0,4132000000.0,203.69
sz301052,果麦文化,45.76,5.88,2.54,0.02,12.69,3.38,8.79,318000000.0,55094799.99999999,2521000000.0,60.95
sz300399,天利科技,15.53,5.86,0.86,0.52,16.2,2.29,9.54,480000000.0,195000000.0,3023000000.0,109.40
sz300706,阿石创,28.25,5.61,1.5,-0.04,14.83,1.79,8.26,458000000.0,111000000.00000001,3141000000.0,亏损
sz300588,熙菱信息,13.07,5.57,0.69,0.0,19.59,2.32,6.62,367000000.0,144000000.0,1888000000.0,亏损
sh600369,西南证券,5.15,5.53,0.27,0.59,7.39,0.84,8.81,2309000000.0,6315000000.0,32523000000.0,37.93
sz301085,亚康股份,67.95,5.53,3.56,0.0,21.14,2.65,7.97,455000000.0,31821200.0,2162000000.0,64.83
