代码,名称,现价,涨跌幅(%),涨跌,涨速(%),换手(%),量比,振幅(%),成交额,流通股,流通市值,市盈率
sh688429,N时创,31.47,63.91,12.27,0.26,78.51,--,29.17,700000000.0,29755300.000000004,936000000.0,48.98
831278,泰德股份,4.48,29.86,1.03,0.0,28.42,4.13,31.02,69517400.0,60088100.00000001,269000000.0,91.26
837663,明阳科技,17.05,28.68,3.8,0.0,39.07,3.98,28.08,87903900.0,14906900.0,254000000.0,17.55
836221,易实精密,9.03,21.21,1.58,0.0,27.98,1.63,22.01,59291800.0,25191800.0,227000000.0,22.44
sz300780,德恩精工,18.64,20.03,3.11,0.0,39.41,1.86,20.09,578000000.0,86320700.0,1609000000.0,91.09
sz301311,昆船智能,30.64,20.02,5.11,0.0,45.19,1.36,20.68,776000000.0,60000000.0,1838000000.0,286.46
sz300378,鼎捷软件,34.74,20.0,5.79,0.0,15.93,0.96,21.0,1334000000.0,268000000.00000003,9300000000.0,亏损
sz300549,优德精密,27.96,20.0,4.66,0.0,20.73,1.76,13.82,549000000.0,101000000.0,2825000000.0,125.36
sz301368,丰立智能,64.08,20.0,10.68,0.0,44.67,1.00,21.78,770000000.0,28398300.0,1820000000.0,240.01
sz301138,华研精机,36.98,19.99,6.16,0.0,23.37,2.21,20.7,249000000.00000003,30000000.0,1109000000.0,59.55
sz300913,兆龙互连,46.61,19.21,7.51,-0.09,47.78,1.55,16.52,1348000000.0,64312500.0,2998000000.0,190.53
sz301205,联特科技,308.0,19.06,49.31,0.0,31.78,1.07,21.26,1607000000.0,18020000.0,5550000000.0,209.58
sh688393,安必平,33.41,17.6,5.0,-0.21,19.02,2.31,18.06,368000000.0,60799300.0,2030999999.9999998,99.94
sh688077,大地熊,29.83,14.47,3.77,0.2,9.34,6.66,16.62,170000000.0,63071400.0,1880999999.9999998,亏损
sz301141,中科磁业,47.73,14.35,5.99,0.15,49.46,2.10,18.76,453000000.0,20271500.0,968000000.0,80.70
832491,奥迪威,12.41,13.02,1.43,0.0,4.94,1.42,19.22,51542000.0,86833600.0,1078000000.0,24.28
sh688328,深科达,29.28,12.66,3.29,0.31,18.76,1.68,14.31,254000000.0,48108400.0,1409000000.0,亏损
sz301226,祥明智能,28.25,12.15,3.06,0.0,22.29,2.08,15.88,300000000.0,49079900.0,1387000000.0,48.89
sh688286,敏芯股份,60.88,12.12,6.58,0.1,6.09,1.74,14.62,130000000.0,35627100.0,2169000000.0,亏损
sz300964,本川智能,62.8,11.94,6.7,0.0,37.9,1.25,22.07,722000000.0,32909000.0,2067000000.0000002,165.39
430510,丰光精密,10.0,11.86,1.06,0.0,4.96,7.84,16.78,31123400.0,62926400.0,629000000.0,亏损
sz301031,中熔电气,128.25,11.45,13.18,0.04,4.94,2.89,14.16,227999999.99999997,36308900.0,4657000000.0,65.31
sh688165,埃夫特-U,12.76,11.25,1.29,0.08,10.31,1.11,17.18,422000000.0,324000000.0,4140999999.9999995,亏损
sz300532,今天国际,21.0,11.11,2.1,0.0,11.31,2.12,13.23,432000000.0,187000000.0,3933000000.0,17.64
sh688320,禾川科技,47.44,10.25,4.41,-0.08,10.34,1.23,12.41,407000000.0,84635300.0,4015000000.0,83.32
sz002547,春兴精工,4.81,10.07,0.44,0.0,3.09,1.6,10.98,162000000.0,1104000000.0,5310000000.0,亏损
sz000795,英洛华,7.44,10.06,0.68,0.0,7.64,2.62,7.99,624000000.0,1134000000.0,8434999999.999999,54.40
sz000678,襄阳轴承,7.34,10.04,0.67,0.0,2.8,0.39,--,94314300.0,459999999.99999994,3374000000.0,亏损
sz000790,华神科技,5.26,10.04,0.48,0.0,4.91,1.11,10.88,156000000.0,619000000.0,3256000000.0,257.38
sz002614,奥佳华,8.33,10.04,0.76,0.0,3.33,2.77,10.30,120000000.0,441000000.0,3672000000.0,67.77
sz002058,威尔泰,11.29,10.04,1.03,0.0,5.0,0.88,10.62,80088000.0,143000000.0,1616000000.0,亏损
sz002337,赛象科技,6.36,10.04,0.58,0.0,7.38,1.76,10.38,268000000.00000003,588000000.0,3740000000.0,32.43
sh603165,荣晟环保,16.34,10.03,1.49,0.0,4.5,3.11,10.71,200999999.99999997,278000000.0,4550000000.0,13.95
sh603496,恒为科技,17.89,10.03,1.63,0.0,8.57,0.88,13.78,474000000.0,320000000.0,5729000000.0,81.72
