代码,名称,现价,涨跌幅(%),涨跌,涨速(%),换手(%),量比,振幅(%),成交额,流通股,流通市值,市盈率
sz301372,N科净源,96.0,113.33,51.0,0.0,82.84,--,108.42,1252000000.0,16257900.0,1561000000.0,亏损
sz301277,新天地,26.98,20.02,4.5,0.0,58.69,2.48,21.0,749000000.0,50040000.0,1350000000.0,28.88
sz301234,五洲医疗,39.7,20.01,6.62,0.0,37.08,3.55,20.83,259000000.0,18428000.0,732000000.0,52.05
sz301429,森泰股份,32.27,20.01,5.38,0.0,66.88,3.11,15.02,590000000.0,28036500.0,905000000.0000001,56.82
sz301075,多瑞医药,32.4,20.0,5.4,0.0,48.75,4.19,21.41,399000000.0,27423700.0,889000000.0,亏损
sh688117,圣诺生物,35.04,20.0,5.84,0.0,34.86,3.62,22.36,755000000.0,63968100.00000001,2241000000.0,69.92
sz301281,科源制药,57.02,19.99,9.5,0.0,54.71,1.22,17.3,765000000.0,25691200.0,1465000000.0,48.11
sz300904,C威力,83.95,19.06,13.44,0.06,74.09,0.93,37.26,1025000000.0,17162100.0,1441000000.0,375.31
sz301515,港通医疗,51.4,17.62,7.7,-0.96,72.0,1.59,21.58,791000000.0,23708500.0,1219000000.0,210.72
sz301130,西点药业,34.58,14.92,4.49,0.0,18.62,5.53,20.74,385000000.0,61176899.99999999,2114999999.9999998,72.95
sz300434,金石亚药,13.84,11.52,1.43,-0.07,12.54,3.96,18.61,562000000.0,332000000.0,4594000000.0,9.69
sz000573,粤宏远Ａ,4.26,10.08,0.39,0.0,9.6,1.28,7.75,256000000.0,633000000.0,2696000000.0,80.84
sh603778,乾景园林,6.01,10.07,0.55,0.0,7.21,1.08,1.65,279000000.0,643000000.0,3864000000.0,83.20
sz002786,银宝山新,6.9,10.05,0.63,0.0,13.25,6.93,9.89,434999999.99999994,494000000.00000006,3409000000.0000005,亏损
sz002527,新时达,12.08,10.02,1.1,0.0,16.92,1.64,10.2,1052000000.0,525000000.0,6347000000.0,15.43
sz002451,摩恩电气,7.36,10.02,0.67,0.0,6.39,1.79,6.58,204999999.99999997,438999999.99999994,3232000000.0,284.36
sz000705,浙江震元,9.24,10.0,0.84,0.0,10.98,2.29,10.12,281000000.0,282000000.0,2605000000.0,41.58
sz000006,深振业Ａ,5.83,10.0,0.53,0.0,14.22,3.89,6.23,1109000000.0,1350000000.0,7870000000.0,亏损
sz002173,创新医疗,9.35,10.0,0.85,0.0,17.26,1.35,11.88,661000000.0,423000000.00000006,3959000000.0000005,亏损
sh600322,天房发展,2.86,10.0,0.26,0.0,25.08,1.82,4.62,785000000.0,1106000000.0,3162000000.0,亏损
sh603716,塞力医疗,14.53,9.99,1.32,0.0,13.23,1.48,6.13,380000000.0,200999999.99999997,2925000000.0,亏损
sh600272,开开实业,11.79,9.98,1.07,0.0,23.26,3.19,15.58,424000000.0,160000000.0,1886000000.0,73.12
sz001299,美能能源,19.18,9.98,1.74,0.0,54.08,11.98,3.78,483000000.0,46900000.0,900000000.0,42.26
sz002787,华源控股,9.37,9.98,0.85,0.0,10.37,0.94,8.69,221000000.0,231999999.99999997,2171000000.0,361.15
sz002584,西陇科学,5.97,9.95,0.54,0.0,6.65,4.88,10.13,159000000.0,405999999.99999994,2426000000.0,87.06
sh600622,光大嘉宝,3.54,9.94,0.32,0.0,7.38,3.7,9.63,380000000.0,1500000000.0,5309000000.0,242.38
sz300414,中光防雷,10.13,9.51,0.88,-0.2,13.44,10.69,11.89,424000000.0,311000000.0,3153000000.0,34.23
sz301097,天益医疗,48.18,9.35,4.12,-0.04,13.55,5.6,15.93,120000000.0,18347300.0,884000000.0,51.37
sz000029,深深房Ａ,12.86,8.62,1.02,0.0,3.67,5.58,7.52,413000000.0,892000000.0,11467000000.0,亏损
sz301230,泓博医药,51.03,8.6,4.04,0.06,25.97,2.21,11.56,314000000.0,24255000.0,1238000000.0,89.88
sz301448,开创电气,39.31,7.55,2.76,0.03,76.7,5.17,11.96,594000000.0,20000000.0,786000000.0,66.03
sh600829,人民同泰,7.72,7.22,0.52,0.0,4.83,6.41,8.47,212000000.0,580000000.0,4477000000.0,15.59
sh688247,宣泰医药,13.7,6.7,0.86,-0.22,23.26,2.79,12.15,138000000.0,43073000.0,590000000.0,201.21
sz301408,华人健康,19.79,6.28,1.17,-0.2,44.88,3.08,12.89,500000000.0,56346100.0,1115000000.0,67.12
sz000978,桂林旅游,8.23,6.19,0.48,0.12,14.91,12.19,10.45,445000000.0,360000000.0,2963000000.0,亏损
835184,国源科技,4.3,6.17,0.25,0.0,0.98,14.96,10.37,3772900.0,88426299.99999999,380000000.0,55.98
sz300937,药易购,34.25,6.14,1.98,-0.12,22.48,2.77,8.21,315000000.0,41111600.0,1408000000.0,25.90
sz301290,东星医疗,36.39,6.03,2.07,0.28,27.12,4.23,8.54,233000000.0,23909300.0,869999999.9999999,50.65
sz002279,久其软件,7.05,6.01,0.4,0.0,18.28,4.71,9.77,1025000000.0,788000000.0,5556000000.0,亏损
sz002317,众生药业,17.21,5.91,0.96,0.06,13.17,2.43,8.98,1636000000.0,723000000.0,12439000000.0,26.34
sz300630,普利制药,21.55,5.74,1.17,0.0,10.65,3.07,9.32,731000000.0,322000000.0,6940000000.000001,16.98
sz300371,汇中股份,13.9,5.7,0.75,-0.29,5.58,4.29,5.17,104000000.0,136000000.0,1888000000.0,101.51
sz002694,顾地科技,8.18,5.68,0.44,-0.12,4.47,1.14,9.30,197000000.0,539000000.0,4405000000.0,亏损
sz000903,云内动力,2.98,5.67,0.16,-0.33,13.24,15.72,8.51,753000000.0,1920000000.0,5722000000.0,亏损
sh603042,华脉科技,16.79,5.66,0.9,0.18,31.09,2.87,9.76,850000000.0,161000000.0,2696000000.0,亏损
sz301509,金凯生科,97.45,5.43,5.02,0.53,59.66,1.0,15.50,1212000000.0,20398700.0,1988000000.0,51.54
sz000656,金科股份,2.33,5.43,0.12,0.0,24.33,1.18,6.33,2992000000.0,5311000000.0,12374000000.0,亏损
sz301092,争光股份,28.06,5.37,1.43,-0.18,13.0,6.33,8.79,156000000.0,42855900.0,1203000000.0,45.43
sz301122,采纳股份,35.11,5.31,1.77,0.0,3.96,5.68,8.31,61254000.0,44245700.0,1553000000.0,67.58
sz300097,智云股份,6.95,5.3,0.35,0.14,9.88,3.46,9.39,185000000.0,270000000.0,1877000000.0,亏损
sz000046,*ST泛海,1.6,5.26,0.08,0.0,1.74,1.48,2.63,144000000.0,5194000000.0,8309999999.999999,亏损
sz002157,*ST 正邦,3.1,5.08,0.15,0.0,6.84,2.86,6.10,554000000.0,2670000000.0,8276000000.000001,亏损
sz000752,*ST西发,7.9,5.05,0.38,0.0,1.37,0.24,0.93,28524699.999999996,264000000.0,2084000000.0,亏损
sz002433,*ST太安,2.29,5.05,0.11,0.0,0.33,0.25,--,5614200.0,744000000.0,1705000000.0,亏损
sz000011,深物业A,10.83,5.04,0.52,0.19,6.87,4.99,6.98,397000000.0,526000000.0,5702000000.0,122.09
sz301348,C蓝箭,58.38,5.04,2.8,0.02,56.06,0.69,21.43,1533000000.0,47421600.0,2768000000.0,185.18
sz301235,华康医疗,28.88,5.02,1.38,0.42,12.23,5.36,10.55,177000000.0,49896000.0,1441000000.0,亏损
sh600239,云南城投,2.96,4.96,0.14,0.0,16.87,1.06,9.93,795000000.0,1605999999.9999998,4753000000.0,7.73
sz301211,亨迪药业,25.7,4.94,1.21,0.08,25.7,2.46,7.55,455999999.99999994,69209300.0,1779000000.0,46.35
sz301246,宏源药业,35.63,4.83,1.64,0.0,27.21,3.76,10.56,433000000.0,44371700.0,1581000000.0,55.03
sz301111,粤万年青,21.03,4.78,0.96,-0.05,9.07,2.04,6.88,133000000.0,70138500.0,1475000000.0,56.77
sz301487,C盟固利,51.97,4.78,2.37,0.02,60.96,0.73,20.71,1714000000.0,54458900.0,2830000000.0,288.43
sz301210,金杨股份,50.02,4.69,2.24,-0.16,33.47,3.25,8.64,272000000.0,16436199.999999998,822000000.0000001,75.73
sz300049,福瑞股份,23.18,4.65,1.03,0.22,5.74,2.31,8.67,309000000.0,231000000.0,5348000000.0,117.25
832735,德源药业,23.63,4.65,1.05,0.0,0.49,5.35,6.78,6249100.0,53875100.0,1273000000.0,14.41
sz301365,矩阵股份,18.43,4.54,0.8,0.11,24.48,2.35,5.96,198000000.0,45000000.0,828999999.9999999,52.67
sh600657,信达地产,5.07,4.54,0.22,-0.2,2.88,3.06,9.48,413999999.99999994,2852000000.0,14459000000.0,161.00
sh600378,昊华科技,39.98,4.47,1.71,0.08,0.71,1.93,6.01,252999999.99999997,903999999.9999999,36140000000.0,39.99
sz002849,威星智能,15.43,4.33,0.64,0.26,3.76,2.78,7.5,109000000.00000001,188000000.0,2903000000.0,101.08
sz301288,清研环境,22.2,4.22,0.9,0.05,27.02,1.51,8.92,235000000.0,39886200.0,885000000.0,100.26
sh603108,润达医疗,15.15,4.2,0.61,-0.13,12.38,1.67,9.22,1075000000.0,580000000.0,8782000000.0,27.09
sz301512,智信精密,70.75,4.17,2.83,0.07,43.76,1.46,8.1,409999999.99999994,13333400.0,943000000.0,亏损
sz300878,维康药业,23.35,4.15,0.93,-0.13,9.5,3.39,7.45,88217600.0,39826000.0,930000000.0000001,30.71
sz002900,哈三联,13.49,4.09,0.53,0.07,6.13,2.94,9.26,137000000.0,165000000.0,2229000000.0,27.26
sh688076,诺泰生物,34.81,4.07,1.36,0.03,10.88,2.61,12.14,549000000.0,146000000.0,5095000000.0,88.29
sz301255,通力科技,44.79,4.04,1.74,0.02,28.42,1.24,6.46,343000000.0,27200000.0,1218000000.0,70.06
sz300926,博俊科技,23.71,3.99,0.91,-0.04,12.06,1.7,4.39,199000000.0,70260100.0,1666000000.0,47.99
sz000971,ST高升,2.12,3.92,0.08,0.0,2.4,1.12,5.88,42712400.0,843000000.0,1787000000.0,亏损
sz300966,共同药业,23.61,3.87,0.88,0.04,10.15,3.4,6.55,142000000.0,59086500.0,1395000000.0,169.07
sz300418,昆仑万维,37.17,3.86,1.38,0.0,11.55,2.2,6.82,4736000000.0,1087000000.0,40403000000.0,52.39
sz003023,彩虹集团,21.87,3.8,0.8,0.05,24.57,4.48,7.26,273000000.0,51409200.0,1124000000.0,20.13
sz300503,昊志机电,16.42,3.73,0.59,0.0,15.93,1.13,7.77,571000000.0,218000000.00000003,3574000000.0,亏损
sz002502,ST鼎龙,2.53,3.69,0.09,0.4,4.53,1.99,4.92,94149300.0,833000000.0,2107999999.9999998,亏损
sz300238,冠昊生物,14.69,3.67,0.52,0.0,6.67,1.73,6.42,259000000.0,265000000.0,3895000000.0000005,44.03
sh605116,奥锐特,22.84,3.63,0.8,0.13,4.66,2.03,9.57,83494700.0,77331200.0,1766000000.0,50.55
sz000908,景峰医药,3.16,3.61,0.11,0.0,10.07,0.88,7.87,248000000.0,782000000.0,2471000000.0,543.57
