代码,名称,现价,涨跌幅(%),涨跌,涨速(%),换手(%),量比,振幅(%),成交额,流通股,流通市值,市盈率
sz301528,N多浦乐,128.21,78.57,56.41,0.16,77.57,--,87.05,1628000000.0,14116900.0,1810000000.0000002,132.69
sz301469,C恒达,59.89,24.05,11.61,-0.13,88.06,1.44,60.9,1382000000.0,20769899.999999996,1244000000.0,63.72
sh688671,碧兴物联,67.3,20.01,11.22,0.0,63.44,1.00,25.18,636000000.0,16610800.0,1118000000.0,96.49
sz300295,三六五网,18.6,20.0,3.1,0.0,32.63,2.69,6.39,1014000000.0,168000000.0,3116000000.0,130.25
sz300875,捷强装备,51.54,20.0,8.59,0.0,42.77,1.78,19.42,963000000.0000001,46149100.0,2379000000.0,519.83
sz300958,建工修复,26.16,20.0,4.36,0.0,39.34,1.15,20.87,740000000.0,76969000.0,2014000000.0,42.46
sz300948,冠中生态,22.03,19.99,3.67,0.0,40.54,2.62,18.95,592000000.0,69660000.0,1535000000.0,62.67
sz301136,招标股份,18.97,19.99,3.16,0.0,47.22,3.60,23.02,890000000.0,104000000.0,1971000000.0,94.42
sz300172,中电环保,9.32,19.95,1.55,0.0,44.73,1.62,18.4,2023000000.0,524000000.0,4879000000.0,38.89
sh688629,华丰科技,20.92,19.82,3.46,0.05,37.06,2.42,13.35,415000000.00000006,54750100.0,1145000000.0,206.74
sz300169,天晟新材,11.33,19.52,1.85,-0.44,50.54,1.28,4.22,1726000000.0000002,302000000.0,3419000000.0,亏损
sz300355,蒙草生态,4.14,15.0,0.54,-0.24,20.12,3.08,18.06,1101000000.0,1369000000.0,5667000000.0,19.42
sz301233,盛帮股份,47.86,14.83,6.18,-0.19,41.82,2.38,18.74,354000000.0,18460800.0,884000000.0,42.37
sh688058,宝兰德,50.28,14.32,6.3,-0.12,3.5,3.30,10.78,96802800.0,56000000.0,2816000000.0,331.50
sz300688,创业黑马,34.13,13.28,4.0,0.0,17.18,1.61,15.83,799000000.0,142000000.0,4843000000.0,亏损
sh688776,国光电气,72.29,13.22,8.44,-0.22,6.78,2.27,11.62,164000000.0,33385900.0,2413000000.0,82.32
sz301081,严牌股份,12.1,12.14,1.31,-0.08,23.43,3.14,16.68,235000000.0,84384000.0,1021000000.0000001,63.01
sz300155,安居宝,5.74,12.11,0.62,0.0,19.28,6.71,17.58,365000000.0,330000000.0,1896000000.0,188.76
sz300417,南华仪器,12.34,11.67,1.29,0.41,16.98,2.43,13.76,175000000.0,85113100.0,1050000000.0,亏损
sz301288,清研环境,30.91,11.31,3.14,0.1,39.24,0.97,16.13,458000000.0,39886200.0,1233000000.0,139.59
sz301372,科净源,87.23,10.84,8.53,-0.01,58.66,1.0,15.30,798000000.0,16257900.0,1418000000.0,亏损
sh688208,道通科技,28.02,10.84,2.74,-0.14,4.64,5.15,10.64,596000000.0,451999999.99999994,12661000000.0,33.49
sz300955,嘉亨家化,26.09,10.55,2.49,0.0,22.89,2.75,20.68,254000000.0,44861800.0,1170000000.0,96.16
sh688318,财富趋势,157.81,10.45,14.93,0.0,22.5,2.05,10.40,2374000000.0,62925800.0,9930000000.0,91.79
sz000961,中南建设,1.93,10.29,0.18,0.0,6.92,2.38,6.86,501000000.0,3811000000.0,7355000000.0,亏损
sh600743,华远地产,2.15,10.26,0.2,0.0,7.13,2.45,7.18,355000000.0,2346000000.0,5044000000.0,亏损
sz300917,特发服务,34.4,10.22,3.19,-0.29,32.76,2.37,14.26,1018000000.0,86612500.0,2979000000.0,48.33
sh600322,天房发展,3.48,10.13,0.32,0.0,29.62,1.47,8.54,1118000000.0,1106000000.0,3847999999.9999995,亏损
sz002631,德尔未来,5.89,10.09,0.54,0.0,3.17,4.1,8.04,120000000.0,655000000.0,3858000000.0,亏损
sz002146,荣盛发展,2.51,10.09,0.23,0.0,11.21,2.05,6.14,1084000000.0,3900000000.0,9790000000.0,亏损
sz002584,西陇科学,6.88,10.08,0.63,0.0,22.47,1.26,11.20,642000000.0,432000000.0,2976000000.0,160.38
sz002310,东方园林,3.06,10.07,0.28,0.0,14.63,1.08,10.07,1157000000.0,2684000000.0,8212000000.0,亏损
sz002314,南山控股,3.83,10.06,0.35,0.0,2.62,1.39,4.60,133000000.0,1338000000.0,5125000000.0,28.29
sz000656,金科股份,1.97,10.06,0.18,0.0,12.84,1.14,5.59,1334000000.0,5311000000.0,10462000000.0,亏损
sz000798,中水渔业,12.16,10.04,1.11,0.0,15.83,1.77,13.30,664000000.0,366000000.0,4448000000.0,亏损
sh603025,大豪科技,13.93,10.03,1.27,0.0,2.39,5.43,7.19,364000000.0,1108000000.0,15431000000.0,42.50
sz000881,中广核技,8.45,10.03,0.77,0.0,8.22,19.11,5.08,534999999.99999994,776000000.0,6556999999.999999,亏损
sh600684,珠江股份,4.94,10.02,0.45,0.0,0.84,0.26,--,35224900.0,852999999.9999999,4215999999.9999995,亏损
sz000712,锦龙股份,16.58,10.02,1.51,0.0,1.47,0.46,--,218000000.00000003,894999999.9999999,14843000000.0,亏损
sz003007,直真科技,34.07,10.01,3.1,0.0,64.41,1.75,14.30,798000000.0,38564400.0,1314000000.0,亏损
sh603190,亚通精工,30.78,10.01,2.8,0.0,22.74,1.42,9.51,204999999.99999997,30000000.0,923000000.0,16.92
sh603307,扬州金泉,47.61,10.01,4.33,0.0,7.8,1.5,3.26,62028300.0,16750000.0,797000000.0,9.72
sz001226,拓山重工,30.68,10.0,2.79,0.0,14.82,1.24,9.25,82182300.0,18666700.0,573000000.0,49.10
sz000010,美丽生态,3.74,10.0,0.34,0.0,31.2,0.98,11.77,577000000.0,522000000.0,1953000000.0,亏损
sh603918,金桥信息,28.16,10.0,2.56,0.0,21.05,1.54,8.55,2130999999.9999998,366000000.0,10295000000.0,572.85
sh600791,京能置业,5.39,10.0,0.49,0.19,8.32,2.52,5.92,200000000.0,451999999.99999994,2438000000.0,亏损
sz002980,华盛昌,37.08,10.0,3.37,0.0,13.13,2.23,9.14,342000000.0,71833400.0,2664000000.0,44.66
sz001366,播恩集团,18.05,9.99,1.64,0.0,62.42,2.6,8.04,449000000.0,40350000.0,728000000.0,58.17
sh600257,大湖股份,10.13,9.99,0.92,0.0,16.79,1.1,6.62,811000000.0,480999999.99999994,4875000000.0,亏损
sz002333,罗普斯金,8.15,9.99,0.74,0.0,3.85,0.73,--,126000000.0,403000000.0,3281000000.0,83.94
sz002968,新大正,13.99,9.98,1.27,0.0,2.62,1.62,7.00,73743000.0,206000000.0,2876000000.0,18.47
sz002778,中晟高科,16.97,9.98,1.54,0.0,19.06,2.8,9.92,387000000.0,123000000.0,2095000000.0,亏损
sz301421,C波长,59.3,9.98,5.38,0.05,70.77,1.08,35.22,1342000000.0,27437700.0,1627000000.0,99.28
sh600621,华鑫股份,15.0,9.97,1.36,0.0,11.85,1.46,3.23,1875000000.0,1061000000.0,15913000000.0,45.86
sh603326,我乐家居,8.28,9.96,0.75,0.0,0.68,2.01,1.73,17760600.0,316000000.0,2612000000.0,21.82
sz000609,中迪投资,6.53,9.93,0.59,0.0,3.83,0.6,--,73001500.0,292000000.0,1907000000.0,亏损
sh600622,光大嘉宝,3.34,9.87,0.3,0.0,4.56,1.39,6.25,225999999.99999997,1500000000.0,5009000000.0,228.69
sh603275,C众辰,53.81,9.82,4.81,-0.07,49.73,1.05,20.84,1057000000.0,36446800.0,1961000000.0,42.80
sz301118,恒光股份,28.55,9.72,2.53,0.04,15.47,3.75,8.65,225000000.0,52645200.00000001,1503000000.0,52.20
sh688109,品茗科技,25.93,9.64,2.28,0.0,8.04,3.01,17.76,78866500.0,38691700.0,1002999999.9999999,亏损
sz300774,倍杰特,13.75,9.47,1.19,-0.22,25.12,1.97,12.9,412000000.0,124000000.0,1700000000.0,25.43
sz300625,三雄极光,12.44,9.41,1.07,-1.03,6.92,10.39,7.3,138000000.0,159000000.0,1978000000.0,22.51
sz301061,匠心家居,39.92,9.37,3.42,0.0,6.73,2.97,8.41,86414800.0,32000000.0,1277000000.0,16.68
sh601918,新集能源,4.62,9.22,0.39,-0.22,6.27,9.05,4.73,748000000.0,2591000000.0,11968000000.0,4.58
sz000969,安泰科技,9.46,9.11,0.79,0.0,7.52,6.25,3.69,732000000.0,1026000000.0,9703000000.0,31.62
sz301122,采纳股份,35.08,9.08,2.92,0.2,4.28,3.57,7.71,65545800.0,44245700.0,1552000000.0,41.79
sz000897,津滨发展,2.9,9.02,0.24,-0.34,8.57,3.15,6.77,401000000.0,1617000000.0000002,4690000000.0,4.85
sh600745,闻泰科技,44.78,8.95,3.68,0.0,3.83,3.81,3.92,2141000000.0,1243000000.0,55653000000.0,22.12
sz301323,新莱福,53.27,8.94,4.37,0.17,53.62,1.5,18.1,638000000.0,23385200.0,1246000000.0,45.95
sz301227,森鹰窗业,32.64,8.91,2.67,0.12,16.77,2.62,14.25,122000000.0,22189699.999999996,724000000.0,35.87
sh600657,信达地产,4.91,8.87,0.4,0.0,2.96,2.57,3.33,416000000.0,2852000000.0,14003000000.0,155.91
sz300007,汉威科技,16.68,8.45,1.3,0.06,10.5,3.71,8.32,478000000.0,282000000.0,4704000000.0,96.62
sz300213,佳讯飞鸿,6.07,8.39,0.47,-0.16,7.97,4.48,6.96,271000000.0,551000000.0,3344000000.0,69.12
sh600292,远达环保,7.63,8.38,0.59,-0.13,13.26,1.23,13.21,752000000.0,781000000.0,5958000000.0,49.83
sz002305,南国置业,2.48,8.3,0.19,0.0,6.39,3.13,7.42,275000000.0,1734000000.0,4301000000.0,亏损
sz000011,深物业A,10.64,8.13,0.8,0.0,4.62,3.92,6.1,260000000.0,526000000.0,5602000000.0,14.35
sz300422,博世科,7.45,8.13,0.56,0.0,12.86,4.69,9.43,358000000.0,389000000.0,2895000000.0,524.66
sz002246,北化股份,10.04,8.07,0.75,0.0,8.53,3.0,9.69,459999999.99999994,549000000.0,5512000000.0,162.14
sh600792,云煤能源,3.62,8.06,0.27,0.0,2.31,3.28,7.46,82889000.0,990000000.0,3584000000.0000005,亏损
sh688312,燕麦科技,16.88,7.93,1.24,-1.0,2.14,5.35,4.22,52799000.0,145000000.0,2445000000.0,44.67
sz003004,声迅股份,27.94,7.88,2.04,-0.04,19.95,2.74,13.47,186000000.0,33748600.0,943000000.0,亏损
sh600565,迪马股份,1.92,7.87,0.14,0.0,4.26,2.58,6.18,204000000.0,2492000000.0,4784000000.0,53.24
sz002543,万和电气,7.98,7.84,0.58,-0.13,3.56,8.24,4.32,190000000.0,662000000.0,5280000000.0,7.17
sz300185,通裕重工,2.77,7.78,0.2,0.36,5.65,4.57,7.0,575000000.0,3704999999.9999995,10263000000.0,29.48
sz002068,黑猫股份,11.72,7.72,0.84,-0.93,4.13,2.21,6.89,351000000.0,734000000.0,8597000000.0,亏损
sh600533,栖霞建设,3.64,7.69,0.26,0.0,5.28,3.33,4.73,204000000.0,1050000000.0,3822000000.0,96.29
830799,艾融软件,8.78,7.6,0.62,0.0,8.41,9.68,23.16,97690400.00000001,118000000.0,1032000000.0,39.17
sh601858,中国科传,33.99,7.6,2.4,0.03,9.5,2.31,15.35,2466000000.0,791000000.0,26869000000.0,157.16
sz300165,天瑞仪器,6.82,7.57,0.48,0.15,12.72,2.8,10.25,335000000.0,400000000.0,2730000000.0,379.55
sh600894,广日股份,7.68,7.56,0.54,-0.39,2.49,5.81,4.76,166000000.0,860000000.0,6604000000.000001,11.16
sz000830,鲁西化工,10.7,7.54,0.75,-0.09,4.05,4.21,4.62,627000000.0,1464000000.0,15669000000.0,15.96
870436,大地电气,5.15,7.52,0.36,0.0,0.65,4.77,13.99,1552400.0,44679799.99999999,229999999.99999997,亏损
sh600708,光明地产,2.72,7.51,0.19,0.0,3.59,1.87,6.32,219000000.0,2225000000.0,6053000000.0,197.37
sz002431,棕榈股份,2.87,7.49,0.2,0.35,6.82,3.29,7.87,283000000.0,1449000000.0,4159000000.0000005,亏损
837592,华信永道,11.93,7.48,0.83,0.0,33.06,3.17,23.33,66017600.0,14934000.0,178000000.0,亏损
sz300615,欣天科技,16.11,7.47,1.12,-0.06,5.8,2.56,9.81,120000000.0,129000000.0,2082999999.9999998,32.48
sz300418,昆仑万维,35.05,7.45,2.43,0.03,11.95,1.54,10.64,4457000000.0,1087000000.0,38099000000.0,58.50
sh600683,京投发展,8.28,7.39,0.57,-1.43,13.39,1.7,6.23,831000000.0,741000000.0,6134000000.0,17.60
sz000965,天保基建,4.38,7.35,0.3,0.23,5.04,2.45,5.64,247000000.00000003,1110000000.0,4861000000.0,55.21
sz301257,普蕊斯,56.67,7.21,3.81,-0.18,8.43,3.21,7.38,172000000.0,35798900.0,2029000000.0,27.89
sz002718,友邦吊顶,16.08,7.2,1.08,0.31,4.66,2.88,5.67,46617299.99999999,61519900.0,989000000.0,17.93
sz301505,苏州规划,54.99,7.19,3.69,0.13,48.97,1.94,15.21,544000000.0,19715600.0,1084000000.0,310.33
sz000850,华茂股份,4.19,7.16,0.28,-0.24,6.27,5.43,5.12,250999999.99999997,943000000.0,3953000000.0,20.28
sz300968,格林精密,8.24,7.15,0.55,0.0,8.29,1.96,5.46,118000000.0,173000000.0,1427000000.0,47.73
sz002393,力生制药,28.5,7.14,1.9,0.04,9.61,2.33,7.82,487000000.0,182000000.0,5200000000.0,29.07
sh601162,天风证券,3.78,7.08,0.25,0.0,13.27,2.48,3.4,4432000000.0,8666000000.0,32757000000.0,14.96
sz300034,钢研高纳,23.97,7.06,1.58,0.0,1.26,3.04,5.76,223000000.0,730000000.0,17510000000.0,60.27
sz002474,榕基软件,8.22,7.03,0.54,0.12,18.4,1.93,9.77,798000000.0,530000000.0,4356000000.0,亏损
sh600649,城投控股,4.74,7.0,0.31,0.0,4.54,4.47,4.74,552000000.0,2530000000.0,11990000000.0,21.08
sz301092,争光股份,31.85,6.99,2.08,0.16,21.16,1.45,8.16,282000000.0,42855900.0,1365000000.0,41.47
sz300523,辰安科技,25.12,6.99,1.64,0.08,7.76,2.05,9.97,440000000.00000006,231999999.99999997,5824000000.0,194.06
sz300947,德必集团,16.5,6.93,1.07,-0.12,9.76,3.48,9.53,154000000.0,95293799.99999999,1572000000.0,176.99
sh603160,汇顶科技,54.4,6.92,3.52,0.0,1.73,2.85,5.37,434000000.0,458000000.0,24915000000.0,亏损
sz300906,日月明,24.28,6.91,1.57,-0.04,13.78,1.06,10.61,108000000.0,32230300.000000004,783000000.0,37.93
sz000736,中交地产,14.26,6.9,0.92,0.0,9.16,2.8,5.02,919999999.9999999,695000000.0,9917000000.0,亏损
sh600067,冠城大通,2.96,6.86,0.19,0.0,3.67,4.15,6.14,152000000.0,1392000000.0,4119000000.0,亏损
sz300694,蠡湖股份,10.6,6.86,0.68,0.19,4.55,5.14,4.03,101000000.0,209000000.0,2211000000.0,30.50
sz002285,世联行,2.98,6.81,0.19,-0.33,3.92,4.21,6.81,238000000.0,2016000000.0,6008000000.0,104.47
sh600340,华夏幸福,2.36,6.79,0.15,-0.42,5.79,3.44,5.43,539000000.0,3893000000.0,9188000000.0,3.13
sz301203,国泰环保,60.86,6.75,3.85,-0.03,66.67,0.87,13.24,669000000.0,17067700.0,1039000000.0,30.14
sz000573,粤宏远Ａ,3.98,6.7,0.25,0.0,12.83,2.17,5.63,327000000.0,633000000.0,2519000000.0,75.53
sz000926,福星股份,5.11,6.68,0.32,0.0,5.42,2.83,4.59,262000000.0,935000000.0,4778000000.0,29.09
sh600546,山煤国际,16.82,6.66,1.05,-0.06,2.23,2.35,6.53,731000000.0,1982000000.0,33345000000.0,5.45
sz300144,宋城演艺,12.84,6.64,0.8,0.08,3.49,4.81,5.57,1053999999.9999999,2351000000.0,30192000000.0,55.44
sz300675,建科院,16.91,6.62,1.05,-0.06,10.26,3.0,8.57,256000000.0,147000000.0,2480000000.0,亏损
sh600162,香江控股,2.26,6.6,0.14,0.44,2.38,2.39,5.66,177000000.0,3268000000.0,7387000000.0,33.15
sh600293,三峡新材,2.92,6.57,0.18,0.0,3.24,1.87,6.2,109000000.00000001,1160000000.0,3388000000.0000005,亏损
sh600383,金地集团,7.8,6.56,0.48,0.0,5.19,2.4,4.92,1854000000.0,4515000000.0,35214000000.0,17.34
sh603766,隆鑫通用,5.37,6.55,0.33,0.0,2.13,3.81,4.76,237000000.0,2054000000.0,11028000000.0,10.99
sz000826,启迪环境,4.59,6.5,0.28,0.0,19.39,1.02,16.47,1242000000.0,1425000000.0,6542000000.0,亏损
sh601001,晋控煤业,9.2,6.48,0.56,0.0,2.56,3.62,5.09,393000000.0,1673999999.9999998,15397999999.999998,5.56
sz002752,昇兴股份,4.93,6.48,0.3,0.0,3.35,7.78,5.83,164000000.0,975000000.0,4809000000.0,15.24
sz000560,我爱我家,3.0,6.38,0.18,0.33,9.8,3.54,8.51,666000000.0,2249000000.0,6747000000.0,亏损
sz000797,中国武夷,3.34,6.37,0.2,0.0,4.73,2.32,4.78,252000000.0,1570000000.0,5245000000.0,亏损
sz002106,莱宝高科,8.4,6.33,0.5,-0.71,3.98,6.57,5.06,240000000.0,704000000.0,5915000000.0,15.02
sz300561,汇金科技,16.36,6.3,0.97,-0.12,39.01,2.2,14.04,1256000000.0,181000000.0,2964000000.0,641.73
sh601155,新城控股,14.68,6.3,0.87,0.34,2.02,2.24,4.27,676000000.0,2256000000.0,33113000000.0,12.57
sh603806,福斯特,31.63,6.28,1.87,-0.03,1.14,2.03,4.57,681000000.0,1864000000.0,58964000000.0,33.33
sh688359,三孚新科,72.65,6.28,4.29,0.0,4.05,1.26,8.59,129000000.0,44655500.0,3244000000.0,亏损
sh600742,一汽富维,8.47,6.27,0.5,0.12,4.62,2.87,4.39,271000000.0,684000000.0,5790000000.0,12.58
sh688218,江苏北人,17.0,6.25,1.0,-0.06,6.93,3.22,8.62,145000000.0,118000000.0,2007000000.0,829.15
sz300897,山科智能,35.2,6.25,2.07,0.06,17.94,2.94,6.85,182000000.0,29547300.0,1040000000.0,32.51
sh605305,中际联合,33.04,6.24,1.94,0.09,4.14,2.8,5.66,147000000.0,106000000.0,3511000000.0,30.67
sh600604,市北高新,5.28,6.24,0.31,0.19,1.82,3.96,4.43,136000000.0,1407000000.0,7431000000.0,亏损
sz002830,名雕股份,13.2,6.2,0.77,-0.68,7.81,1.75,5.47,69254300.0,66852500.0,882000000.0,116.96
sz001223,欧克科技,88.3,6.18,5.14,-0.07,15.73,3.1,9.99,233000000.0,16680000.0,1473000000.0,60.30
sh601799,星宇股份,143.64,6.13,8.3,0.02,1.21,3.41,8.05,490000000.00000006,286000000.0,41035000000.0,43.97
sz300457,赢合科技,30.65,6.13,1.77,0.1,12.12,2.32,10.04,2117000000.0000002,553000000.0,16962000000.0,33.40
sz301113,雅艺科技,28.85,6.11,1.66,0.07,18.05,1.02,7.17,96169200.0,18484500.0,533000000.0,143.21
sz300765,新诺威,11.68,6.08,0.67,0.0,1.34,1.58,4.45,153000000.0,983000000.0,11479000000.0,17.07
sh600881,亚泰集团,2.27,6.08,0.13,0.0,2.81,4.8,4.67,210000000.0,3249000000.0,7375000000.0,亏损
sh600716,凤凰股份,4.2,6.06,0.24,-0.47,7.75,7.45,4.55,313000000.0,936000000.0,3931000000.0,59.95
sz301038,深水规院,20.95,6.02,1.19,0.24,27.62,1.83,6.33,280000000.0,49335000.0,1034000000.0,亏损
sz000014,沙河股份,14.45,6.02,0.82,0.21,15.16,3.33,8.58,536000000.00000006,242000000.0,3497999999.9999995,5.41
sz001323,慕思股份,36.37,6.0,2.06,0.0,6.64,1.93,4.72,97265000.0,40010000.0,1455000000.0,20.45
872953,国子软件,12.61,5.97,0.71,0.0,43.22,0.66,16.81,124000000.0,21514200.0,271000000.0,58.35
sh688512,慧智微-U,17.64,5.95,0.99,-0.34,10.85,3.14,8.77,94992200.0,48466300.0,855000000.0000001,亏损
sh603022,新通联,9.65,5.93,0.54,-0.92,2.37,1.67,4.39,46188200.0,200000000.0,1930000000.0,49.69
sz002609,捷顺科技,10.37,5.92,0.58,-0.19,3.02,2.39,4.19,145000000.0,455999999.99999994,4732000000.0,112.00
sz300637,扬帆新材,7.21,5.87,0.4,-0.14,3.68,3.15,4.55,62917299.99999999,234000000.0,1689999999.9999998,亏损
sh688507,索辰科技,111.33,5.83,6.13,-0.42,11.27,4.97,9.79,176000000.0,13433800.000000002,1496000000.0,亏损
sz000631,顺发恒业,3.09,5.82,0.17,0.65,0.76,2.04,3.42,55960600.00000001,2395000000.0,7401000000.000001,67.35
sh688573,信宇人,36.64,5.77,2.0,-0.25,48.07,0.93,13.16,349000000.0,19522300.0,715000000.0,亏损
sh601666,平煤股份,8.44,5.76,0.46,-0.12,3.6,1.92,5.89,702000000.0,2302000000.0,19425000000.0,4.37
sh605155,西大门,14.87,5.76,0.81,0.14,15.52,6.85,5.41,111000000.00000001,46837000.0,696000000.0,21.09
sz301429,森泰股份,24.31,5.7,1.31,0.0,28.59,0.97,9.61,196000000.0,28036500.0,682000000.0,51.74
sh601099,太平洋,4.46,5.69,0.24,-0.22,27.36,1.65,5.69,8558000000.0,6816000000.0,30401000000.0,72.44
