代码,名称,现价,涨跌幅(%),涨跌,涨速(%),换手(%),量比,振幅(%),成交额,流通股,流通市值,市盈率
sh603119,N浙荣,35.37,130.88,20.05,0.0,73.63,--,72.85,1562000000.0,68595300.0,2426000000.0,79.88
sz301371,N敷尔佳,70.7,26.98,15.02,0.06,73.92,--,19.83,2014999999.9999998,37632200.0,2661000000.0,44.38
sz301289,国缆检测,43.62,20.0,7.27,0.0,29.67,13.27,21.79,312000000.0,25349899.999999996,1106000000.0,56.11
sz300881,盛德鑫泰,40.98,20.0,6.83,0.0,40.73,2.57,20.73,465000000.00000006,29150000.0,1195000000.0,56.02
sz301316,慧博云通,27.6,20.0,4.6,0.0,37.04,3.10,21.04,348000000.0,36654700.0,1011999999.9999999,212.80
873576,天力复合,21.0,19.45,3.42,0.0,16.87,1.95,16.1,97244200.0,29817199.999999996,626000000.0,30.70
sz301315,威士顿,76.8,16.2,10.71,0.13,73.58,1.60,23.24,1100000000.0,20863900.0,1602000000.0,190.79
sz301141,中科磁业,72.99,16.17,10.16,0.0,52.41,1.71,23.68,714000000.0,20271500.0,1480000000.0,123.41
sz300551,古鳌科技,27.3,12.81,3.1,-0.11,7.3,0.94,15.25,443000000.0,235000000.0,6428000000.0,亏损
sz301398,星源卓镁,84.3,12.18,9.15,0.06,64.35,1.15,17.32,989000000.0,19273300.0,1625000000.0,99.53
sh688622,禾信仪器,34.85,10.95,3.44,-0.03,7.28,9.74,9.87,95746299.99999999,37967500.0,1323000000.0,亏损
sh688776,国光电气,87.8,10.66,8.46,-0.22,6.6,4.84,11.33,185000000.0,33385900.0,2931000000.0,116.36
sz000413,东旭光电,2.05,10.21,0.19,0.0,6.48,3.95,9.68,657000000.0,5029000000.0,10310000000.0,亏损
sz002256,兆新股份,2.7,10.2,0.25,0.0,7.94,2.01,11.84,291000000.0,1396000000.0,3769000000.0,亏损
sh600239,云南城投,2.92,10.19,0.27,0.0,7.34,1.40,9.06,333000000.0,1605999999.9999998,4689000000.0,7.63
sz002630,华西能源,3.15,10.14,0.29,0.0,28.91,4.18,8.74,921000000.0000001,1028999999.9999999,3240000000.0,亏损
sh600577,精达股份,4.79,10.12,0.44,0.0,9.31,9.05,10.8,865000000.0,1996000000.0,9560000000.0,24.64
sz002175,东方智造,3.27,10.1,0.3,0.0,2.28,1.03,8.08,93712900.00000001,1277000000.0,4175000000.0,1394.52
sh601777,力帆科技,4.36,10.1,0.4,0.0,2.74,3.79,11.62,265000000.0,2250000000.0,9812000000.0,122.48
sh600569,安阳钢铁,2.51,10.09,0.23,0.0,5.97,2.80,10.96,423000000.00000006,2872000000.0,7209999999.999999,亏损
sh600531,豫光金铅,7.65,10.07,0.7,0.0,11.32,3.13,10.07,905000000.0000001,1090000000.0,8340000000.000001,11.43
sh600595,中孚实业,3.28,10.07,0.3,0.0,2.45,4.49,10.07,307000000.0,3965000000.0,13004000000.0,16.52
sh600906,财达证券,8.86,10.06,0.81,0.0,16.73,4.3,11.68,1925000000.0,1312000000.0,11628000000.0,35.51
sh605162,新中港,10.41,10.04,0.95,0.0,26.65,4.87,10.78,273000000.0,101000000.0,1056000000.0,102.08
sz002471,中超控股,3.18,10.04,0.29,0.0,9.3,5.94,10.73,362000000.0,1266000000.0,4026000000.0,亏损
