代码,名称,现价,涨跌幅(%),涨跌,涨速(%),换手(%),量比,振幅(%),成交额,流通股,流通市值,市盈率
sz301487,N盟固利,98.02,1742.48,92.7,0.0,83.92,--,3416.35,1232000000.0,54458900.0,5338000000.0,544.00
sz300904,N威力,128.0,261.48,92.59,-0.78,84.39,--,710.25,949000000.0,17162100.0,2197000000.0,572.25
sh688671,N碧兴,70.0,93.8,33.88,0.0,84.08,--,389.04,628000000.0,16610800.0,1163000000.0,100.36
sz300542,新晨科技,15.34,20.03,2.56,0.0,10.98,2.96,11.42,398000000.0,242000000.0,3714000000.0,亏损
sz301281,科源制药,39.6,20.0,6.6,0.0,60.04,2.11,19.82,549000000.0,25691200.0,1017000000.0,33.41
sz301515,港通医疗,42.42,20.0,7.07,0.0,68.86,2.45,22.57,631000000.0,23708500.0,1006000000.0,173.90
sz300399,天利科技,18.24,20.0,3.04,0.0,28.96,2.42,20.72,985000000.0,195000000.0,3551000000.0,128.49
sz301393,昊帆生物,98.96,20.0,16.49,0.0,27.86,3.26,9.92,628000000.0,23394699.999999996,2315000000.0,73.63
sh688185,康希诺,97.84,19.54,15.99,-0.06,14.45,6.83,17.37,911999999.9999999,67312700.0,6586000000.0,亏损
sz301509,C金凯,92.1,16.29,12.9,0.05,74.68,1.29,36.53,1361000000.0,20398700.0,1879000000.0,48.71
sz301293,三博脑科,81.89,13.36,9.65,0.01,33.38,4.98,15.53,893000000.0,34124200.0,2794000000.0,130.88
sz300199,翰宇药业,11.14,12.41,1.23,-0.09,16.38,5.25,11.71,1195000000.0,666000000.0,7420000000.0,132.21
sh688137,近岸蛋白,58.13,11.98,6.22,0.0,17.33,3.69,15.85,168000000.0,16978800.0,986999999.9999999,91.54
sz301370,国科恒泰,22.83,11.2,2.3,0.04,76.04,3.40,16.37,1111000000.0,66249799.99999999,1512000000.0,101.98
sh688076,诺泰生物,32.91,11.03,3.27,-0.27,9.35,5.91,10.15,450000000.0,146000000.0,4817000000.0,83.47
sh688117,圣诺生物,27.2,10.93,2.68,0.0,20.12,9.28,14.23,360000000.0,63968100.00000001,1739999999.9999998,54.27
sz301038,深水规院,21.6,10.88,2.12,0.19,47.04,2.49,16.79,507000000.0,49335000.0,1066000000.0,亏损
sh600322,天房发展,2.59,10.21,0.24,0.0,17.67,1.38,11.06,496000000.0,1106000000.0,2864000000.0,亏损
sz000518,四环生物,3.05,10.11,0.28,0.0,3.64,2.83,10.47,111000000.00000001,1030000000.0000001,3140000000.0,亏损
sh603616,韩建河山,6.57,10.05,0.6,0.0,13.52,1.40,7.37,330000000.0,381000000.0,2506000000.0,亏损
sz000813,德展健康,3.4,10.03,0.31,0.0,2.05,3.88,10.03,147000000.0,2165000000.0,7359999999.999999,993.59
sz002907,华森制药,17.88,10.03,1.63,0.0,9.25,3.92,9.23,480999999.99999994,302000000.0,5404000000.0,62.01
sh603291,联合水务,17.34,10.03,1.58,0.0,52.57,3.94,8.63,380000000.0,42322100.0,734000000.0,107.40
sh603122,合富中国,9.33,10.02,0.85,0.0,14.31,5.86,11.32,233000000.0,179000000.0,1671000000.0,100.67
sh600272,开开实业,10.32,10.02,0.94,0.0,8.79,8.97,10.98,141000000.0,160000000.0,1651000000.0000002,64.00
sz002356,赫美集团,6.04,10.02,0.55,0.0,3.03,1.21,11.84,233000000.0,1310000000.0,7915000000.000001,531.10
sh603102,百合股份,47.07,10.0,4.28,0.0,12.96,7.14,7.17,212000000.0,35789300.0,1685000000.0000002,15.45
sz003005,竞业达,33.45,10.0,3.04,0.0,12.89,2.43,11.31,218000000.00000003,51043800.0,1707000000.0,亏损
sh603106,恒银科技,8.59,9.99,0.78,0.0,19.01,2.56,10.37,828999999.9999999,521000000.0,4471000000.0,亏损
sh603716,塞力医疗,12.01,9.98,1.09,0.0,15.5,2.06,5.77,371000000.0,200999999.99999997,2418000000.0,亏损
sz000948,南天信息,20.17,9.98,1.83,0.0,14.01,3.71,9.16,1027000000.0,381000000.0,7687000000.0,185.23
sh603963,大理药业,12.36,9.96,1.12,0.0,8.82,5.11,13.88,229000000.0,220000000.00000003,2715000000.0,亏损
sz002177,御银股份,5.09,9.94,0.46,0.0,10.19,0.65,10.15,386000000.0,761000000.0,3874000000.0,87.50
sz300841,康华生物,62.3,9.55,5.43,0.0,7.41,4.95,11.03,532000000.0,118000000.0,7348000000.0,19.94
sz300380,安硕信息,31.85,9.41,2.74,-0.41,34.08,1.83,19.48,1281000000.0,125000000.0,3968000000.0,亏损
sz301008,宏昌科技,33.5,9.16,2.81,0.0,37.78,3.77,13.85,302000000.0,24644000.0,826000000.0,69.74
sh688073,毕得医药,72.55,8.62,5.76,0.0,15.61,1.3,9.48,214000000.0,19539800.0,1418000000.0,39.34
sz000756,新华制药,22.68,7.85,1.65,0.0,13.18,2.88,11.94,1278000000.0,441000000.0,10002000000.0,25.23
sz300487,蓝晓科技,62.6,7.84,4.55,0.13,3.58,6.08,5.82,667000000.0,302000000.0,18900000000.0,58.76
sz300347,泰格医药,69.25,7.7,4.95,0.09,3.46,2.05,10.62,1351000000.0,570000000.0,39464000000.0,26.57
sh603379,三美股份,31.6,7.56,2.22,0.0,3.71,3.11,12.9,683000000.0,610000000.0,19291000000.0,241.47
sz301277,新天地,23.2,7.41,1.6,-0.04,42.83,3.11,10.65,480000000.0,50040000.0,1161000000.0,24.84
sz301331,恩威医药,44.0,7.32,3.0,0.05,36.23,4.82,11.61,270000000.0,17540000.0,772000000.0,27.88
sz301230,泓博医药,48.8,7.13,3.25,0.16,22.92,3.2,9.51,267000000.0,24255000.0,1184000000.0,85.95
sh605116,奥锐特,22.96,7.04,1.51,-0.09,4.44,2.9,9.46,77533700.0,77331200.0,1776000000.0000002,50.82
sz300858,科拓生物,18.63,7.01,1.22,-0.11,7.75,1.2,10.05,268000000.00000003,192000000.0,3570000000.0000005,60.85
sz300674,宇信科技,19.0,6.92,1.23,0.0,10.24,3.57,8.89,1380000000.0,703000000.0,13362000000.0,80.64
sh688202,美迪西,96.7,6.85,6.2,-0.03,5.05,2.48,8.7,447000000.0,92504200.0,8945000000.0,29.00
sh688631,莱斯信息,37.32,6.75,2.36,-0.05,6.51,2.06,8.35,80207000.0,33543100.0,1252000000.0,亏损
sz301089,拓新药业,64.52,6.75,4.08,0.06,12.81,2.86,10.92,629000000.0,77081000.0,4973000000.0,6.68
sh603429,集友股份,11.03,6.47,0.67,-0.09,2.65,4.67,8.78,151000000.0,524000000.0,5785000000.0,41.95
sh688621,阳光诺和,61.5,6.42,3.71,0.16,3.12,1.56,8.82,135000000.0,71019100.0,4368000000.0,35.92
sh600743,华远地产,2.16,6.4,0.13,0.0,6.44,0.81,10.84,319000000.0,2346000000.0,5068000000.0,亏损
sz301218,华是科技,39.3,6.33,2.34,0.03,46.02,1.24,17.75,1009000000.0,56040500.0,2202000000.0,亏损
sh600283,钱江水利,15.18,6.3,0.9,-0.07,8.73,2.87,9.1,468000000.0,353000000.0,5358000000.0,22.36
sh688247,宣泰医药,13.0,6.3,0.77,0.08,19.26,4.29,8.91,107000000.0,43073000.0,560000000.0,190.93
870726,鸿智科技,12.12,6.22,0.71,0.0,41.15,0.84,14.64,53835900.0,11217400.0,136000000.0,14.68
sh603179,新泉股份,54.62,6.18,3.18,0.06,1.39,1.76,5.68,362000000.0,487000000.0,26616000000.000004,43.91
sz300887,谱尼测试,22.19,6.12,1.28,0.05,3.8,3.18,8.13,162000000.0,195000000.0,4318000000.0,64.92
sz001367,海森药业,49.54,6.04,2.82,0.06,29.88,3.22,9.1,243000000.00000003,16658400.0,825000000.0,33.69
sz301371,敷尔佳,59.0,6.0,3.34,0.02,35.23,1.14,10.49,764000000.0,37632200.0,2220000000.0,37.04
