代码,名称,现价,涨跌幅(%),涨跌,涨速(%),换手(%),量比,振幅(%),成交额,流通股,流通市值,市盈率
sh688651,N盛邦,55.0,37.84,15.1,0.24,88.16,--,29.57,745000000.0,15776199.999999998,868000000.0,亏损
sz301172,N君逸,42.2,34.7,10.87,0.0,79.6,--,21.74,997000000.0000001,27665200.0,1167000000.0,亏损
sz300155,安居宝,6.23,20.04,1.04,0.0,14.82,15.43,19.07,297000000.0,330000000.0,2057000000.0,430.40
sz301429,森泰股份,30.1,20.02,5.02,0.0,69.23,4.82,21.49,554000000.0,28036500.0,844000000.0,53.00
sz301049,超越科技,26.45,20.01,4.41,0.0,32.73,1.61,19.24,214000000.0,25684000.0,679000000.0,亏损
sz301288,清研环境,21.9,20.0,3.65,0.0,10.79,2.08,16.93,92074599.99999999,39886200.0,874000000.0,98.90
sz301505,苏州规划,58.93,20.0,9.82,0.0,72.1,1.02,24.29,746000000.0,19715600.0,1162000000.0,332.56
sz300844,山水比德,51.85,20.0,8.64,0.0,27.12,1.71,6.60,229999999.99999997,16760000.0,869000000.0,亏损
836892,广咨国际,10.49,19.61,1.72,0.0,3.89,6.51,35.69,43500000.0,111000000.00000001,1167000000.0,75.07
sz300437,清水源,16.89,14.74,2.17,0.06,18.09,4.02,18.61,523000000.00000006,178000000.0,3003000000.0,149.81
sz300899,上海凯鑫,29.19,13.67,3.51,0.21,33.21,8.07,19.39,303000000.0,31817700.0,928999999.9999999,202.48
sz301024,霍普股份,37.99,13.54,4.53,0.24,60.85,4.98,11.96,404000000.0,17737500.0,674000000.0,亏损
sz300989,蕾奥规划,30.65,12.89,3.5,-0.07,60.12,1.21,19.37,702000000.0,40500000.0,1241000000.0,328.42
sz300983,尤安设计,39.1,12.65,4.39,0.0,29.86,5.46,20.71,368000000.0,32000000.0,1251000000.0,亏损
sz300915,海融科技,42.77,11.73,4.49,0.12,11.01,5.07,14.79,112000000.00000001,24817500.0,1061000000.0,40.93
sz301148,嘉戎技术,25.07,11.08,2.5,0.04,18.4,9.27,13.91,171000000.0,38097100.0,955000000.0000001,38.08
sz300116,保力新,1.67,10.6,0.16,0.0,10.5,1.35,18.54,678000000.0,4104000000.0,6853000000.0,亏损
sz300917,特发服务,33.36,10.28,3.11,-0.12,35.31,2.62,19.67,985000000.0,86612500.0,2889000000.0,42.41
sh600565,迪马股份,2.04,10.27,0.19,0.0,6.83,2.33,5.95,342000000.0,2492000000.0,5083000000.0,亏损
sz000656,金科股份,2.04,10.27,0.19,0.0,1.36,0.10,--,147000000.0,5311000000.0,10834000000.0,亏损
sz002305,南国置业,2.7,10.2,0.25,0.0,9.55,2.26,11.43,425000000.0,1734000000.0,4682000000.0,亏损
sz002310,东方园林,2.6,10.17,0.24,0.0,8.76,0.94,11.86,575000000.0,2605000000.0,6773999999.999999,亏损
sh600231,凌钢股份,2.5,10.13,0.23,0.0,2.46,12.09,10.13,171000000.0,2852000000.0,7130000000.0,38.76
sz000890,法尔胜,4.57,10.12,0.42,0.0,6.94,4.89,10.84,128000000.0,420000000.0,1917000000.0000002,亏损
sh600743,华远地产,2.07,10.11,0.19,0.0,3.39,1.16,--,165000000.0,2346000000.0,4856000000.0,亏损
sz000961,中南建设,2.18,10.1,0.2,0.0,5.25,0.64,4.04,430000000.0,3811000000.0,8308000000.0,亏损
sh603828,柯利达,4.15,10.08,0.38,0.0,6.18,2.31,--,153000000.0,596000000.0,2473000000.0,102.87
sh603682,锦和商管,7.55,10.06,0.69,0.0,1.14,0.41,--,40546800.0,472000000.0,3567000000.0,38.47
sz002596,海南瑞泽,3.29,10.03,0.3,0.0,13.66,5.72,11.04,463999999.99999994,1058000000.0,3479999999.9999995,亏损
sh605069,正和生态,10.32,10.02,0.94,0.0,4.58,2.04,10.55,39238700.0,84161299.99999999,869000000.0,亏损
