代码,名称,现价,涨跌幅(%),涨跌,涨速(%),换手(%),量比,振幅(%),成交额,流通股,流通市值,市盈率
sz301499,维科精密,50.93,20.0,8.49,0.0,74.04,1.12,29.95,1039000000.0,32781800.0,1670000000.0,179.92
sz301289,国缆检测,52.34,19.99,8.72,0.0,45.2,5.79,11.78,588000000.0,25349899.999999996,1327000000.0,67.33
sz300417,南华仪器,13.15,19.98,2.19,0.0,15.96,2.74,21.08,169000000.0,85113100.0,1119000000.0,亏损
sh688627,精智达,101.9,12.85,11.6,0.69,20.07,1.11,23.11,393000000.0,19962100.0,2034000000.0,亏损
sh688700,东威科技,69.86,11.78,7.36,-0.07,7.48,1.69,13.07,735000000.0,147000000.0,10251000000.0,78.47
sz300295,三六五网,15.45,11.31,1.57,0.0,27.93,1.87,21.33,726000000.0,168000000.0,2589000000.0,95.93
sz301161,唯万密封,26.1,11.06,2.6,0.04,51.26,4.21,22.6,377000000.0,28018800.0,731000000.0,45.36
sz300035,中科电气,13.05,10.31,1.22,0.08,13.18,3.67,12.93,1076000000.0,635000000.0,8291000000.0,亏损
sh603828,柯利达,4.24,10.13,0.39,0.0,14.42,1.2,12.73,356000000.0,596000000.0,2527000000.0,105.10
sh688502,茂莱光学,197.5,10.1,18.11,0.07,14.89,2.7,16.72,347000000.0,12061400.000000002,2382000000.0,186.58
sh601777,力帆科技,4.8,10.09,0.44,0.0,8.45,7.51,13.07,880000000.0000001,2250000000.0,10802000000.0,134.84
sh600595,中孚实业,3.61,10.06,0.33,0.0,9.82,10.36,4.27,1394000000.0,3965000000.0,14312000000.0,18.18
sh600906,财达证券,9.75,10.04,0.89,0.0,20.87,3.18,6.55,2615000000.0,1312000000.0,12796000000.0,39.08
sz002356,赫美集团,5.7,10.04,0.52,0.0,1.39,2.0,10.43,98090700.0,1310000000.0,7469000000.0,501.21
sz002647,仁东控股,6.47,10.03,0.59,0.0,11.41,3.24,10.2,405999999.99999994,560000000.0,3622999999.9999995,亏损
sh603496,恒为科技,19.64,10.03,1.79,0.0,7.0,1.34,9.19,432000000.0,320000000.0,6289000000.0,89.72
sz000890,法尔胜,5.93,10.02,0.54,0.0,17.38,1.01,1.3,432000000.0,420000000.0,2488000000.0,亏损
sh603800,道森股份,33.28,10.02,3.03,0.0,3.62,2.14,11.5,241000000.0,208000000.0,6922000000.0,97.59
sz002813,路畅科技,38.02,10.01,3.46,0.0,8.58,3.29,11.02,374000000.0,118000000.0,4487000000.0,亏损
sh601519,大智慧,9.01,10.01,0.82,0.0,9.53,1.51,10.74,1659000000.0,2004000000.0,18055000000.0,14.92
sz002703,浙江世宝,17.38,10.0,1.58,0.0,22.91,1.27,15.00,2055999999.9999998,553000000.0,9612000000.0,378.27
sz002992,宝明科技,61.93,10.0,5.63,0.0,6.19,1.7,11.76,289000000.0,78371700.0,4854000000.0,亏损
sz002229,鸿博股份,36.41,10.0,3.31,0.0,18.7,1.24,11.84,3215999999.9999995,493000000.0,17956000000.0,亏损
sz002527,新时达,11.77,10.0,1.07,0.0,12.47,2.26,11.68,739000000.0,525000000.0,6185000000.0,15.03
sh603000,人民网,32.35,10.0,2.94,0.0,9.92,1.54,12.75,3338000000.0000005,1106000000.0,35769000000.0,325.18
sh603536,惠发食品,8.81,9.99,0.8,0.0,10.6,7.05,10.86,216000000.0,245000000.00000003,2155000000.0,亏损
sh603767,中马传动,13.11,9.98,1.19,0.0,13.11,1.71,11.66,505000000.0,307000000.0,4031000000.0,125.46
sz002846,英联股份,13.12,9.97,1.19,0.0,6.48,2.01,11.23,185000000.0,227999999.99999997,2989000000.0,659.23
sh600468,百利电气,6.3,9.95,0.57,0.0,1.44,0.36,--,98431200.00000001,1088000000.0,6853000000.0,58.86
sh600239,云南城投,3.21,9.93,0.29,0.0,1.79,0.32,--,92418900.0,1605999999.9999998,5154000000.0,8.39
sh601933,永辉超市,3.99,9.92,0.36,0.0,6.67,6.59,13.50,2354000000.0,9075000000.0,36209000000.0,12.85
sz301218,华是科技,31.25,9.23,2.64,0.1,37.48,1.4,15.24,646000000.0,56040500.0,1751000000.0000002,亏损
sh688020,方邦股份,49.01,9.06,4.07,0.02,2.58,4.9,13.77,101000000.0,80210500.0,3931000000.0,亏损
sz301072,中捷精工,27.85,8.7,2.23,0.0,25.6,1.7,9.64,229000000.0,33354800.0,928999999.9999999,100.85
sh603888,新华网,30.3,8.6,2.4,0.0,4.95,1.85,11.54,746000000.0,519000000.00000006,15727000000.000002,152.29
sz002945,华林证券,15.17,8.36,1.17,0.0,3.67,4.29,10.50,1503000000.0,2700000000.0,40959000000.0,162.81
sz002587,奥拓电子,7.15,8.01,0.53,0.0,14.19,7.86,10.88,509000000.0,509000000.0,3639000000.0,372.44
sz000514,渝 开 发,5.26,7.79,0.38,-0.19,7.76,1.44,7.79,346000000.0,844000000.0,4438000000.0,亏损
sz002590,万安科技,12.44,7.71,0.89,0.0,16.81,1.89,12.55,919999999.9999999,455999999.99999994,5667000000.0,1403.09
871478,巨能股份,19.22,7.31,1.31,0.0,14.52,1.65,9.38,54173300.0,19800000.0,381000000.0,42.05
sz000736,中交地产,16.05,7.29,1.09,-0.06,14.77,1.69,10.09,1667000000.0000002,695000000.0,11162000000.0,亏损
sz300264,佳创视讯,6.84,7.21,0.46,-0.15,15.91,6.59,13.48,386000000.0,357000000.0,2438000000.0,亏损
sh688318,财富趋势,149.98,7.2,10.07,0.07,18.6,1.3,13.45,1726000000.0000002,62925800.0,9438000000.0,87.23
sh688458,美芯晟,81.87,7.17,5.48,0.14,6.17,1.71,9.71,89703100.0,18048300.0,1478000000.0,亏损
sh603283,赛腾股份,35.69,7.02,2.34,0.0,4.75,2.79,8.94,310000000.0,186000000.0,6640000000.000001,23.44
sz300840,酷特智能,13.74,6.93,0.89,0.22,12.24,4.68,11.05,294000000.0,177000000.0,2433000000.0,28.25
sz300647,超频三,7.55,6.79,0.48,-0.4,15.19,11.3,9.48,523000000.00000006,444000000.00000006,3349000000.0,亏损
sz300851,交大思诺,28.0,6.75,1.77,0.0,7.16,8.61,9.19,91181800.0,46154799.99999999,1292000000.0,亏损
sh600577,精达股份,5.11,6.68,0.32,0.0,19.09,6.92,5.43,1973000000.0,1996000000.0,10199000000.0,26.29
sh603665,康隆达,27.0,6.68,1.69,0.04,2.21,6.04,10.43,95562800.0,161000000.0,4338000000.0,亏损
sh600237,铜峰电子,7.83,6.68,0.49,0.0,6.44,2.64,8.58,279000000.0,564000000.0,4419000000.0,49.55
sh688603,天承科技,95.6,6.51,5.84,-0.14,9.47,1.93,9.66,105000000.0,12016300.000000002,1149000000.0,122.13
sz300169,天晟新材,7.07,6.48,0.43,-0.28,40.76,2.37,16.72,866000000.0,302000000.0,2132999999.9999998,亏损
sz301255,通力科技,48.35,6.45,2.93,-0.02,44.05,1.5,10.04,568000000.0,27200000.0,1315000000.0,75.63
sh688320,禾川科技,37.69,6.41,2.27,0.03,6.91,1.9,9.23,218000000.00000003,84635300.0,3190000000.0,66.20
sh688160,步科股份,59.45,6.41,3.58,-0.08,17.4,2.45,15.0,285000000.0,27716900.0,1648000000.0,89.11
sz002426,胜利精密,2.55,6.25,0.15,0.0,7.58,3.1,11.25,601000000.0,3151000000.0,8034000000.0,亏损
sh600649,城投控股,4.93,6.25,0.29,0.2,5.45,2.67,9.91,687000000.0,2530000000.0,12471000000.0,53.36
sh688659,元琛科技,13.85,6.21,0.81,0.0,12.46,3.27,8.74,149000000.0,87916000.0,1218000000.0,174.94
sz301272,英华特,70.28,6.18,4.09,0.07,19.49,1.17,6.66,185000000.0,13875100.0,975000000.0,137.34
sz301007,德迈仕,18.46,6.09,1.06,0.05,24.84,1.11,11.21,547000000.0,124000000.0,2282000000.0,89.60
sz300751,迈为股份,196.98,6.07,11.28,0.01,1.93,1.32,7.09,706000000.0,190000000.0,37489000000.0,62.10
sz002585,双星新材,11.01,6.07,0.63,0.09,6.85,3.71,7.9,663000000.0,893000000.0,9831000000.0,1286.27
sz301503,智迪科技,36.71,6.01,2.08,0.03,45.76,2.59,11.7,328000000.0,20000000.0,734000000.0,74.28
sh600683,京投发展,7.01,5.89,0.39,-0.14,13.64,1.26,12.84,697000000.0,741000000.0,5193000000.0,14.90
sz301309,万得凯,29.57,5.87,1.64,0.03,11.58,8.18,10.1,84452700.0,25000000.0,739000000.0,50.01
sz002444,巨星科技,22.98,5.85,1.27,-0.09,1.5,1.36,6.17,393000000.0,1153000000.0,26495000000.0,22.84
sz002177,御银股份,4.54,5.83,0.25,0.0,14.13,2.07,10.02,484999999.99999994,761000000.0,3456000000.0,78.05
sz301208,中亦科技,36.88,5.83,2.03,-0.03,9.8,2.46,11.94,129000000.0,35443800.0,1307000000.0,34.85
sz301269,华大九天,109.14,5.77,5.95,0.0,3.09,3.32,8.82,869000000.0,262000000.0,28564000000.0,353.52
sh600895,张江高科,17.26,5.57,0.91,0.0,5.84,1.98,11.38,1544000000.0,1549000000.0,26730000000.0,33.76
sh600675,中华企业,4.02,5.51,0.21,0.25,1.46,1.27,9.97,363000000.0,6096000000.0,24506000000.0,亏损
sh600159,大龙地产,3.83,5.51,0.2,0.53,13.88,0.79,8.81,426999999.99999994,830000000.0000001,3179000000.0,93.02
sz002771,真视通,16.87,5.44,0.87,0.0,8.31,0.76,7.38,231000000.0,169000000.0,2848000000.0,亏损
sz300928,华安鑫创,49.13,5.38,2.51,0.02,10.88,1.18,7.64,227000000.0,42799900.0,2103000000.0,170.55
sh605060,联德股份,29.25,5.37,1.49,-0.17,7.92,5.2,8.18,185000000.0,81600000.0,2387000000.0,25.80
sh600531,豫光金铅,8.06,5.36,0.41,0.12,20.25,3.58,6.93,1793000000.0,1090000000.0,8787000000.0,12.04
sz301045,天禄科技,28.94,5.31,1.46,-0.1,7.12,1.5,6.44,105000000.0,52032000.0,1506000000.0,176.53
sh600105,永鼎股份,7.34,5.31,0.37,0.0,27.31,3.75,6.03,2847000000.0,1381000000.0,10137000000.0,106.72
sz301181,标榜股份,32.95,5.27,1.65,0.03,17.43,1.45,6.2,220000000.00000003,39000000.0,1285000000.0,30.96
sh688153,唯捷创芯,65.7,5.27,3.29,-0.14,1.7,1.76,7.36,100000000.0,90000100.0,5913000000.0,亏损
sz002520,日发精机,6.07,5.2,0.3,0.0,6.39,4.15,6.93,240000000.0,625000000.0,3796000000.0,亏损
831278,泰德股份,3.44,5.2,0.17,0.0,8.35,2.79,7.03,16992300.0,60088100.00000001,206999999.99999997,70.07
sh688665,四方光电,84.31,5.19,4.16,0.0,2.43,1.98,6.6,43256800.0,21550000.0,1817000000.0000002,38.04
sh688798,艾为电子,70.15,5.16,3.44,-0.11,1.35,1.28,6.42,92291900.0,99005600.0,6945000000.0,亏损
sh688582,芯动联科,40.85,5.12,1.99,-0.02,11.17,1.77,9.96,206999999.99999997,46072400.0,1882000000.0,199.83
sh688188,柏楚电子,229.55,5.08,11.09,0.13,0.73,2.33,6.35,245000000.00000003,146000000.0,33581000000.0,63.57
sz000005,ST星源,1.45,5.07,0.07,0.0,2.51,1.49,6.52,37629900.0,1058000000.0,1534000000.0,亏损
sz002699,*ST美盛,1.66,5.06,0.08,0.0,4.56,1.42,6.33,66667900.0,909000000.0,1510000000.0,亏损
sh605178,时空科技,24.29,5.06,1.17,0.12,10.15,1.48,6.88,150000000.0,62083000.0,1508000000.0,亏损
sz002776,*ST柏龙,2.31,5.0,0.11,0.0,2.15,0.48,4.55,26316200.0,538000000.0,1243000000.0,亏损
sh603002,宏昌电子,6.09,5.0,0.29,-0.16,5.5,3.25,5.52,204999999.99999997,614000000.0,3742000000.0,74.57
sz002472,双环传动,31.81,4.98,1.51,0.03,6.57,1.8,7.76,1573000000.0,757000000.0,24088000000.0,39.65
sz000752,*ST西发,6.11,4.98,0.29,0.0,5.65,1.04,6.01,89698200.0,264000000.0,1612000000.0,亏损
837663,明阳科技,14.19,4.96,0.67,0.0,11.61,0.97,10.87,21309699.999999996,12971900.0,184000000.0,14.61
430418,苏轴股份,16.1,4.95,0.76,0.0,1.5,1.22,5.87,12105600.0,51142500.0,823000000.0,17.99
sz301381,赛维时代,42.63,4.95,2.01,-0.05,38.03,0.79,8.52,501999999.99999994,31410900.0,1339000000.0,82.05
sz002365,永安药业,10.43,4.93,0.49,-0.1,7.85,9.93,8.45,202999999.99999997,244000000.0,2548000000.0,51.28
sh603110,东方材料,28.64,4.91,1.34,0.04,3.31,2.34,5.53,189000000.0,200999999.99999997,5763000000.0,322.03
sh688120,华海清科,209.51,4.9,9.78,-0.02,2.52,1.6,7.11,555000000.0,106000000.0,22197000000.0,42.94
sz300697,电工合金,12.08,4.86,0.56,0.0,9.37,4.52,7.9,169000000.0,151000000.0,1819000000.0000002,20.61
sh688392,骄成超声,94.01,4.84,4.34,0.01,8.46,1.91,10.57,204999999.99999997,25546000.0,2402000000.0,87.72
sz000564,ST大集,1.3,4.84,0.06,0.0,1.18,0.98,5.64,227999999.99999997,15181000000.0,19736000000.0,亏损
sh600355,精伦电子,3.7,4.82,0.17,0.0,21.55,2.83,12.18,391000000.0,492000000.0,1821000000.0,亏损
sz002089,*ST新海,1.31,4.8,0.06,0.0,2.47,1.03,4.8,40155300.0,1259000000.0,1648999999.9999998,47.05
sh600361,创新新材,6.12,4.79,0.28,0.0,16.0,8.36,7.19,468000000.0,468000000.0,2865000000.0,23.05
