日期,概念名称,净流入
2023-08-01,券商概念,25亿
2023-08-01,科创板做市商,22亿
2023-08-01,CRO,7亿
2023-08-01,参股期货,2亿
2023-08-01,精准医疗,1亿
2023-08-01,CAR-T细胞疗法,1亿
