日期,概念名称,净流入
2023-08-10,科创板做市商,53亿
2023-08-10,券商概念,47亿
2023-08-10,参股期货,41亿
2023-08-10,CRO,12亿
2023-08-10,GDR,6亿
2023-08-10,PVDF概念,2亿
2023-08-10,eSIM,4882万
2023-08-10,复合集流体,2797万
