日期,概念名称,净流入
2023-08-15,CRO,3亿
2023-08-15,基因测序,1亿
2023-08-15,供销社概念,1亿
2023-08-15,CAR-T细胞疗法,8020万
2023-08-15,油价相关,5296万
2023-08-15,超级真菌,1641万
2023-08-15,宠物经济,818万
2023-08-15,光伏高速公路,276万
2023-08-15,同步磁阻电机,121万
