日期,概念名称,净流入
2023-07-21,白酒,29亿
2023-07-21,气溶胶检测,6亿
2023-07-21,水产养殖,2亿
2023-07-21,裸眼3D,1亿
2023-07-21,转基因,1亿
2023-07-21,地塞米松,1亿
2023-07-21,麒麟电池,8197万
2023-07-21,粮食概念,7828万
2023-07-21,京东金融,2355万
2023-07-21,血氧仪,2017万
