日期,概念名称,净流入
2023-08-08,科创板做市商,23亿
2023-08-08,PVDF概念,3亿
2023-08-08,eSIM,1亿
2023-08-08,体外诊断,1亿
2023-08-08,复合集流体,1亿
2023-08-08,GDR,1亿
2023-08-08,数字阅读,6620万
2023-08-08,MLOps概念,4883万
2023-08-08,减速器,3538万
2023-08-08,噪声防治,330万
