日期,概念名称,净流入
2023-08-08,科创板做市商,52亿
2023-08-08,券商概念,46亿
2023-08-08,参股期货,28亿
2023-08-08,CRO,10亿
2023-08-08,GDR,7亿
2023-08-08,CAR-T细胞疗法,2亿
