日期,概念名称,净流入
2023-08-31,中芯概念,14亿
2023-08-31,宁组合,13亿
2023-08-31,科创板做市股,5亿
2023-08-31,3D摄像头,4亿
2023-08-31,AI芯片,4亿
2023-08-31,光刻胶,3亿
2023-08-31,无线充电,2亿
2023-08-31,汽车一体化压铸,2亿
2023-08-31,CAR-T细胞疗法,2亿
2023-08-31,EDA概念,1亿
2023-08-31,超级真菌,1亿
2023-08-31,CRO,1亿
2023-08-31,HIT电池,1亿
2023-08-31,人造肉,1亿
2023-08-31,PVDF概念,1亿
2023-08-31,蓝宝石,9912万
2023-08-31,TOPCon电池,9245万
2023-08-31,机器人执行器,6906万
2023-08-31,空气能热泵,6563万
2023-08-31,阿兹海默,3628万
2023-08-31,PLC概念,1562万
