日期,概念名称,净流入
2023-07-19,白酒,7亿
2023-07-19,气溶胶检测,5亿
2023-07-19,屏下摄像,5亿
2023-07-19,裸眼3D,4亿
2023-07-19,WiFi,4亿
2023-07-19,MicroLED,3亿
2023-07-19,电子纸概念,3亿
2023-07-19,生物识别,3亿
2023-07-19,商汤概念,2亿
2023-07-19,盲盒经济,1亿
2023-07-19,电子车牌,1亿
2023-07-19,京东金融,6582万
2023-07-19,MLCC,5866万
2023-07-19,地塞米松,2815万
2023-07-19,空间计算,2611万
2023-07-19,DRG/DIP,2566万
2023-07-19,数字阅读,1014万
