日期,概念名称,净流入
2023-07-10,混合现实,30亿
2023-07-10,电子纸概念,20亿
2023-07-10,屏下摄像,17亿
2023-07-10,3D摄像头,15亿
2023-07-10,气溶胶检测,9亿
2023-07-10,油价相关,8亿
2023-07-10,钠离子电池,8亿
2023-07-10,AI芯片,6亿
2023-07-10,裸眼3D,6亿
2023-07-10,电子烟,5亿
2023-07-10,在线旅游,4亿
2023-07-10,MicroLED,4亿
2023-07-10,华为汽车,4亿
2023-07-10,转基因,2亿
2023-07-10,粮食概念,1亿
2023-07-10,GDR,1亿
2023-07-10,麒麟电池,9461万
2023-07-10,举牌,5062万
2023-07-10,赛马概念,4348万
2023-07-10,乳业,4144万
2023-07-10,低碳冶金,1287万
2023-07-10,万达概念,438万
