日期,概念名称,净流入
2023-07-31,券商概念,89亿
2023-07-31,互联金融,56亿
2023-07-31,参股期货,39亿
2023-07-31,科创板做市商,39亿
2023-07-31,GDR,6亿
2023-07-31,CRO,5亿
2023-07-31,AH股,2亿
2023-07-31,宁组合,2亿
2023-07-31,国资云概念,2亿
2023-07-31,精准医疗,1亿
2023-07-31,CAR-T细胞疗法,1亿
2023-07-31,京东金融,1亿
2023-07-31,超导概念,6220万
2023-07-31,地塞米松,1520万
2023-07-31,万达概念,395万
2023-07-31,共享经济,147万
