日期,概念名称,净流入
2023-07-11,混合现实,27亿
2023-07-11,电子纸概念,21亿
2023-07-11,屏下摄像,19亿
2023-07-11,华为汽车,18亿
2023-07-11,3D摄像头,14亿
2023-07-11,AI芯片,13亿
2023-07-11,存储芯片,11亿
2023-07-11,气溶胶检测,9亿
2023-07-11,钠离子电池,8亿
2023-07-11,MicroLED,8亿
2023-07-11,裸眼3D,6亿
2023-07-11,油价相关,5亿
2023-07-11,麒麟电池,1亿
2023-07-11,转基因,9019万
2023-07-11,电子烟,4517万
2023-07-11,在线旅游,4113万
2023-07-11,3D玻璃,213万
