日期,概念名称,净流入
2023-07-14,混合现实,25亿
2023-07-14,电子纸概念,24亿
2023-07-14,屏下摄像,17亿
2023-07-14,MicroLED,15亿
2023-07-14,气溶胶检测,14亿
2023-07-14,裸眼3D,11亿
2023-07-14,白酒,11亿
2023-07-14,WiFi,9亿
2023-07-14,3D摄像头,7亿
2023-07-14,AI芯片,4亿
2023-07-14,油价相关,4亿
2023-07-14,eSIM,3亿
2023-07-14,存储芯片,2亿
2023-07-14,转基因,1亿
2023-07-14,电子烟,5053万
