日期,概念名称,净流入
2023-08-07,科创板做市商,8亿
2023-08-07,数据安全,7亿
2023-08-07,光通信模块,6亿
2023-08-07,减速器,4亿
2023-08-07,CPO概念,3亿
2023-08-07,CRO,3亿
2023-08-07,知识产权,2亿
2023-08-07,eSIM,2亿
2023-08-07,复合集流体,1亿
2023-08-07,富士康,1亿
2023-08-07,MLOps概念,1亿
2023-08-07,数据确权,8842万
2023-08-07,CAR-T细胞疗法,7534万
2023-08-07,液冷概念,3745万
2023-08-07,同步磁阻电机,1362万
2023-08-07,尾气治理,975万
