日期,概念名称,净流入
2023-08-01,券商概念,53亿
2023-08-01,参股期货,29亿
2023-08-01,科创板做市商,28亿
2023-08-01,CRO,10亿
2023-08-01,GDR,6亿
2023-08-01,互联金融,5亿
2023-08-01,CAR-T细胞疗法,5亿
2023-08-01,精准医疗,4亿
2023-08-01,超导概念,3亿
2023-08-01,基因测序,1亿
2023-08-01,科创板做市股,2946万
