日期,概念名称,净流入
2023-08-02,科创板做市商,25亿
2023-08-02,券商概念,25亿
2023-08-02,CRO,6亿
2023-08-02,参股期货,5亿
2023-08-02,CAR-T细胞疗法,2亿
2023-08-02,精准医疗,1亿
2023-08-02,京东金融,1亿
