日期,概念名称,净流入
2023-08-09,科创板做市商,12亿
2023-08-09,CRO,8亿
2023-08-09,体外诊断,5亿
2023-08-09,PVDF概念,4亿
2023-08-09,GDR,2亿
2023-08-09,eSIM,1亿
2023-08-09,肝炎概念,1亿
2023-08-09,MLOps概念,3901万
2023-08-09,CAR-T细胞疗法,685万
