日期,概念名称,净流入
2023-07-11,电子纸概念,11亿
2023-07-11,气溶胶检测,5亿
2023-07-11,屏下摄像,5亿
2023-07-11,存储芯片,4亿
2023-07-11,裸眼3D,4亿
2023-07-11,MicroLED,3亿
2023-07-11,转基因,2亿
2023-07-11,PLC概念,1亿
2023-07-11,AI芯片,1亿
2023-07-11,混合现实,6899万
2023-07-11,粮食概念,4713万
2023-07-11,UWB概念,3675万
2023-07-11,净水概念,2765万
2023-07-11,乳业,1975万
