日期,概念名称,净流入
2023-09-06,中芯概念,38亿
2023-09-06,光刻胶,14亿
2023-09-06,科创板做市股,8亿
2023-09-06,租售同权,8亿
2023-09-06,EDA概念,8亿
2023-09-06,3D摄像头,7亿
2023-09-06,AI芯片,3亿
2023-09-06,汽车一体化压铸,3亿
2023-09-06,麒麟电池,3亿
2023-09-06,宁组合,3亿
2023-09-06,PVDF概念,1亿
2023-09-06,被动元件,1亿
2023-09-06,人造肉,8548万
2023-09-06,Chiplet概念,7247万
2023-09-06,PLC概念,3727万
2023-09-06,环氧丙烷,3032万
