日期,概念名称,净流入
2023-07-31,券商概念,58亿
2023-07-31,科创板做市商,29亿
2023-07-31,参股期货,13亿
2023-07-31,CRO,1亿
2023-07-31,京东金融,1亿
2023-07-31,租售同权,9818万
