日期,概念名称,净流入
2023-07-28,券商概念,108亿
2023-07-28,互联金融,47亿
2023-07-28,科创板做市商,45亿
2023-07-28,参股期货,38亿
2023-07-28,白酒,22亿
2023-07-28,租售同权,3亿
2023-07-28,GDR,2亿
2023-07-28,京东金融,1亿
2023-07-28,精准医疗,1亿
2023-07-28,国资云概念,8836万
2023-07-28,地塞米松,6166万
