日期,概念名称,净流入
2023-07-03,3D摄像头,24亿
2023-07-03,屏下摄像,21亿
2023-07-03,混合现实,18亿
2023-07-03,电子烟,13亿
2023-07-03,无线充电,12亿
2023-07-03,油价相关,10亿
2023-07-03,钠离子电池,5亿
2023-07-03,气溶胶检测,4亿
2023-07-03,麒麟电池,2亿
2023-07-03,MLCC,1亿
2023-07-03,同步磁阻电机,9099万
2023-07-03,举牌,8635万
2023-07-03,轮毂电机,8239万
2023-07-03,电子纸概念,3925万
2023-07-03,EDA概念,965万
