日期,概念名称,净流入
2023-08-10,PVDF概念,3亿
2023-08-10,体外诊断,2亿
2023-08-10,eSIM,2亿
2023-08-10,GDR,2亿
2023-08-10,拼多多概念,4247万
2023-08-10,科创板做市商,3499万
