成交时间,成交价,涨跌幅,价格变动,成交量(手),成交额(元),性质
09:15:03,0.0,-100.00%,--,0,0,中性盘
09:25:03,87.9,-2.39%,--,590,5186100,中性盘
09:25:03,87.9,-2.39%,--,590,5186100,--
09:30:03,88.18,-2.08%,+0.28,877,7733386,买盘
09:30:03,88.18,-2.08%,--,877,7733386,中性盘
09:30:03,88.18,-2.08%,--,877,7733386,卖盘
09:30:06,88.49,-1.73%,+0.31,292,2583908,买盘
09:30:09,88.4,-1.83%,-0.09,113,998920,卖盘
09:30:12,88.94,-1.23%,+0.54,46,409124,买盘
09:30:15,88.49,-1.73%,-0.45,14,123886,卖盘
09:30:18,88.68,-1.52%,+0.19,16,141888,中性盘
09:30:21,88.68,-1.52%,--,41,363588,卖盘
09:30:24,88.04,-2.23%,-0.64,26,228904,卖盘
09:30:27,88.0,-2.28%,-0.04,16,140800,卖盘
09:30:30,88.35,-1.89%,+0.35,18,159030,中性盘
09:30:33,87.89,-2.40%,-0.46,74,650386,卖盘
09:30:36,87.8,-2.50%,-0.09,16,140480,卖盘
09:30:39,87.79,-2.51%,-0.01,7,61453,中性盘
09:30:42,87.89,-2.40%,+0.1,28,246092,买盘
09:30:45,87.6,-2.72%,-0.29,13,113880,卖盘
09:30:48,87.66,-2.65%,+0.06,11,96426,中性盘
09:30:51,87.66,-2.65%,--,43,376938,买盘
09:30:54,87.3,-3.05%,-0.36,17,148410,卖盘
09:30:57,87.44,-2.90%,+0.14,87,760728,中性盘
09:31:00,87.02,-3.36%,-0.42,12,104424,卖盘
09:31:03,87.18,-3.19%,+0.16,29,252822,中性盘
09:31:06,87.11,-3.26%,-0.07,61,531371,卖盘
09:31:09,87.11,-3.26%,--,66,574926,卖盘
09:31:12,87.13,-3.24%,+0.02,54,470502,中性盘
09:31:15,87.1,-3.28%,-0.03,54,470340,卖盘
09:31:18,87.11,-3.26%,+0.01,131,1141141,中性盘
09:31:21,87.09,-3.29%,-0.02,196,1706964,中性盘
09:31:24,87.1,-3.28%,+0.01,50,435500,买盘
09:31:27,87.0,-3.39%,-0.1,60,522000,卖盘
09:31:30,87.01,-3.38%,+0.01,146,1270346,中性盘
09:31:33,87.0,-3.39%,-0.01,139,1209300,卖盘
09:31:36,86.95,-3.44%,-0.05,21,182595,中性盘
09:31:39,86.89,-3.51%,-0.06,54,469206,中性盘
09:31:42,86.68,-3.74%,-0.21,5,43340,卖盘
09:31:45,86.67,-3.75%,-0.01,247,2140749,卖盘
09:31:48,87.0,-3.39%,+0.33,87,756900,买盘
09:31:51,87.27,-3.09%,+0.27,206,1797762,中性盘
09:31:54,86.69,-3.73%,-0.58,65,563485,卖盘
09:31:57,87.11,-3.26%,+0.42,27,235197,中性盘
09:32:00,86.99,-3.40%,-0.12,86,748114,卖盘
09:32:03,87.0,-3.39%,+0.01,37,321900,买盘
09:32:06,86.97,-3.42%,-0.03,42,365274,买盘
09:32:09,87.19,-3.18%,+0.22,66,575454,买盘
09:32:12,87.19,-3.18%,--,47,409793,买盘
09:32:15,87.19,-3.18%,--,14,122066,卖盘
09:32:18,87.15,-3.22%,-0.04,9,78435,卖盘
09:32:21,87.37,-2.98%,+0.22,45,393165,买盘
09:32:24,87.0,-3.39%,-0.37,44,382800,中性盘
09:32:27,87.17,-3.20%,+0.17,3,26151,买盘
09:32:30,86.79,-3.62%,-0.38,44,381876,卖盘
09:32:33,87.38,-2.97%,+0.59,168,1467984,买盘
09:32:36,87.04,-3.34%,-0.34,8,69632,卖盘
09:32:39,87.2,-3.16%,+0.16,1,8720,中性盘
09:32:42,87.09,-3.29%,-0.11,15,130635,卖盘
09:32:45,87.09,-3.29%,--,1,8709,卖盘
09:32:48,87.03,-3.35%,-0.06,10,87030,卖盘
09:32:51,87.31,-3.04%,+0.28,44,384164,买盘
09:32:54,87.2,-3.16%,-0.11,138,1203360,中性盘
09:32:57,87.3,-3.05%,+0.1,10,87300,买盘
09:33:00,87.5,-2.83%,+0.2,61,533750,买盘
09:33:03,87.37,-2.98%,-0.13,103,899911,卖盘
09:33:06,87.51,-2.82%,+0.14,24,210024,中性盘
09:33:09,87.38,-2.97%,-0.13,83,725254,卖盘
09:33:12,88.34,-1.90%,+0.96,255,2252670,买盘
09:33:15,87.97,-2.31%,-0.37,48,422256,中性盘
09:33:18,87.66,-2.65%,-0.31,2,17532,中性盘
09:33:21,87.99,-2.29%,+0.33,16,140784,买盘
09:33:24,87.97,-2.31%,-0.02,79,694963,中性盘
09:33:27,87.67,-2.64%,-0.3,25,219175,卖盘
09:33:30,87.94,-2.34%,+0.27,41,360554,中性盘
09:33:33,87.75,-2.55%,-0.19,18,157950,卖盘
09:33:36,87.75,-2.55%,--,26,228150,卖盘
09:33:39,87.94,-2.34%,+0.19,19,167086,中性盘
09:33:42,87.79,-2.51%,-0.15,1,8779,卖盘
09:33:45,87.98,-2.30%,+0.19,67,589466,中性盘
09:33:48,87.79,-2.51%,-0.19,8,70232,中性盘
09:33:51,87.67,-2.64%,-0.12,37,324379,卖盘
09:33:54,87.68,-2.63%,+0.01,43,377024,买盘
09:33:57,87.64,-2.68%,-0.04,4,35056,中性盘
09:34:00,87.52,-2.81%,-0.12,114,997728,卖盘
09:34:03,87.59,-2.73%,+0.07,3,26277,中性盘
09:34:06,87.79,-2.51%,+0.2,31,272149,中性盘
09:34:09,87.65,-2.67%,-0.14,2,17530,中性盘
09:34:12,87.92,-2.37%,+0.27,12,105504,买盘
09:34:15,87.9,-2.39%,-0.02,157,1380030,卖盘
09:34:18,88.0,-2.28%,+0.1,17,149600,买盘
09:34:21,87.93,-2.35%,-0.07,39,342927,卖盘
09:34:24,87.98,-2.30%,+0.05,23,202354,中性盘
09:34:30,88.01,-2.27%,+0.03,33,290433,买盘
09:34:33,88.02,-2.25%,+0.01,1,8802,卖盘
09:34:36,88.27,-1.98%,+0.25,14,123578,买盘
09:34:42,88.29,-1.95%,+0.02,12,105948,中性盘
09:34:45,88.44,-1.79%,+0.15,16,141504,买盘
09:34:48,88.44,-1.79%,--,26,229944,买盘
09:34:51,88.27,-1.98%,-0.17,6,52962,卖盘
09:34:54,88.26,-1.99%,-0.01,21,185346,卖盘
09:34:57,88.18,-2.08%,-0.08,7,61726,中性盘
09:35:00,88.24,-2.01%,+0.06,26,229424,买盘
09:35:03,88.2,-2.05%,-0.04,77,679140,中性盘
09:35:03,88.2,-2.05%,--,77,679140,中性盘
09:35:03,88.2,-2.05%,--,77,679140,卖盘
09:35:06,88.24,-2.01%,+0.04,12,105888,中性盘
09:35:09,88.24,-2.01%,--,16,141184,卖盘
09:35:12,88.34,-1.90%,+0.1,20,176680,买盘
09:35:15,88.34,-1.90%,--,23,203182,买盘
09:35:18,88.4,-1.83%,+0.06,4,35360,买盘
09:35:21,88.49,-1.73%,+0.09,249,2203401,买盘
09:35:24,88.35,-1.89%,-0.14,33,291555,卖盘
09:35:27,88.21,-2.04%,-0.14,2,17642,卖盘
09:35:33,88.0,-2.28%,-0.21,60,528000,卖盘
09:35:36,87.8,-2.50%,-0.2,17,149260,卖盘
09:35:39,87.68,-2.63%,-0.12,10,87680,卖盘
09:35:42,87.66,-2.65%,-0.02,11,96426,卖盘
09:35:45,87.6,-2.72%,-0.06,23,201480,卖盘
09:35:48,87.6,-2.72%,--,4,35040,中性盘
09:35:51,87.99,-2.29%,+0.39,45,395955,买盘
09:35:54,87.58,-2.74%,-0.41,51,446658,中性盘
09:35:57,87.59,-2.73%,+0.01,9,78831,卖盘
09:36:00,87.6,-2.72%,+0.01,1,8760,卖盘
09:36:06,88.25,-2.00%,+0.65,125,1103125,买盘
09:36:09,88.07,-2.20%,-0.18,2,17614,卖盘
09:36:12,88.33,-1.91%,+0.26,21,185493,买盘
09:36:15,88.33,-1.91%,--,45,397485,买盘
09:36:18,88.24,-2.01%,-0.09,17,150008,买盘
09:36:21,88.29,-1.95%,+0.05,18,158922,中性盘
09:36:24,88.02,-2.25%,-0.27,16,140832,卖盘
09:36:27,88.01,-2.27%,-0.01,10,88010,卖盘
09:36:30,88.01,-2.27%,--,6,52806,卖盘
09:36:33,88.07,-2.20%,+0.06,21,184947,买盘
09:36:36,88.04,-2.23%,-0.03,14,123256,中性盘
09:36:39,88.05,-2.22%,+0.01,1,8805,卖盘
09:36:42,88.05,-2.22%,--,18,158490,中性盘
09:36:45,88.0,-2.28%,-0.05,16,140800,中性盘
09:36:48,88.07,-2.20%,+0.07,2,17614,中性盘
09:36:51,88.17,-2.09%,+0.1,7,61719,中性盘
09:36:54,88.0,-2.28%,-0.17,6,52800,卖盘
09:36:57,87.96,-2.32%,-0.04,3,26388,中性盘
09:37:00,87.96,-2.32%,--,3,26388,中性盘
09:37:03,88.05,-2.22%,+0.09,125,1100625,买盘
09:37:06,88.22,-2.03%,+0.17,6,52932,买盘
09:37:09,88.06,-2.21%,-0.16,11,96866,卖盘
09:37:12,88.29,-1.95%,+0.23,102,900558,买盘
