成交时间,成交价,涨跌幅,价格变动,成交量(手),成交额(元),性质
09:15:03,0.0,-100.00%,--,0,0,中性盘
09:25:03,92.51,-1.98%,--,931,8620267,中性盘
09:25:03,92.51,-1.98%,--,931,8620267,--
09:32:15,90.85,-3.74%,--,219,1989615,中性盘
09:32:15,90.85,-3.74%,--,219,1989615,卖盘
09:32:18,91.14,-3.43%,+0.29,65,592410,中性盘
09:32:21,91.65,-2.89%,+0.51,51,467415,买盘
09:32:24,91.65,-2.89%,--,13,119145,买盘
09:32:27,91.3,-3.26%,-0.35,24,219120,卖盘
09:32:30,91.6,-2.95%,+0.3,40,366400,卖盘
09:32:33,91.65,-2.89%,+0.05,143,1310595,买盘
09:32:36,91.65,-2.89%,--,46,421590,买盘
09:32:39,91.78,-2.75%,+0.13,122,1119716,买盘
09:32:42,91.8,-2.73%,+0.02,25,229500,中性盘
09:32:45,91.65,-2.89%,-0.15,16,146640,卖盘
09:32:48,91.65,-2.89%,--,67,614055,卖盘
09:32:51,91.8,-2.73%,+0.15,57,523260,买盘
09:32:54,91.8,-2.73%,--,60,550800,中性盘
09:32:57,91.8,-2.73%,--,20,183600,卖盘
09:33:00,91.65,-2.89%,-0.15,46,421590,卖盘
09:33:03,91.65,-2.89%,--,182,1668030,买盘
09:33:06,91.6,-2.95%,-0.05,79,723640,中性盘
09:33:09,91.6,-2.95%,--,133,1218280,买盘
09:33:12,91.35,-3.21%,-0.25,111,1013985,卖盘
09:33:15,91.48,-3.07%,+0.13,32,292736,中性盘
09:33:18,91.5,-3.05%,+0.02,143,1308450,中性盘
09:33:21,91.34,-3.22%,-0.16,101,922534,卖盘
09:33:24,91.48,-3.07%,+0.14,66,603768,中性盘
09:33:27,91.6,-2.95%,+0.12,28,256480,卖盘
09:33:30,91.35,-3.21%,-0.25,67,612045,卖盘
09:33:33,91.34,-3.22%,-0.01,32,292288,卖盘
09:33:36,91.34,-3.22%,--,3,27402,卖盘
09:33:39,91.36,-3.20%,+0.02,44,401984,卖盘
09:33:42,91.32,-3.24%,-0.04,95,867540,卖盘
09:33:45,91.17,-3.40%,-0.15,184,1677528,卖盘
09:33:48,91.11,-3.46%,-0.06,31,282441,卖盘
09:33:51,91.29,-3.27%,+0.18,74,675546,买盘
09:33:54,91.03,-3.55%,-0.26,167,1520201,卖盘
09:33:57,91.15,-3.42%,+0.12,44,401060,买盘
09:34:00,90.99,-3.59%,-0.16,372,3384828,卖盘
09:34:03,90.86,-3.73%,-0.13,10,90860,卖盘
09:34:06,90.99,-3.59%,+0.13,22,200178,买盘
09:34:09,90.86,-3.73%,-0.13,94,854084,卖盘
09:34:12,90.86,-3.73%,--,82,745052,卖盘
09:34:15,90.77,-3.82%,-0.09,20,181540,卖盘
09:34:18,90.8,-3.79%,+0.03,23,208840,卖盘
09:34:21,90.65,-3.95%,-0.15,18,163170,卖盘
09:34:24,90.66,-3.94%,+0.01,48,435168,中性盘
09:34:27,90.68,-3.92%,+0.02,31,281108,中性盘
09:34:30,90.64,-3.96%,-0.04,139,1259896,卖盘
09:34:33,90.79,-3.80%,+0.15,162,1470798,买盘
09:34:36,90.68,-3.92%,-0.11,56,507808,卖盘
09:34:39,90.8,-3.79%,+0.12,150,1362000,中性盘
09:34:42,90.86,-3.73%,+0.06,136,1235696,买盘
09:34:45,91.1,-3.48%,+0.24,28,255080,买盘
09:34:48,91.0,-3.58%,-0.1,23,209300,中性盘
09:34:51,91.1,-3.48%,+0.1,42,382893,买盘
09:34:54,91.1,-3.48%,--,18,163980,卖盘
09:34:57,91.13,-3.44%,+0.03,7,63791,中性盘
09:35:00,91.3,-3.26%,+0.17,2,18260,买盘
09:35:03,91.13,-3.44%,-0.17,106,965978,卖盘
09:35:06,91.33,-3.23%,+0.2,136,1250947,买盘
09:35:09,91.28,-3.28%,-0.05,57,520296,中性盘
09:35:12,91.33,-3.23%,+0.05,92,840236,买盘
09:35:15,91.33,-3.23%,--,8,81923,买盘
09:35:18,91.33,-3.23%,--,20,182934,买盘
09:35:21,91.32,-3.24%,-0.01,29,264828,中性盘
09:35:24,91.31,-3.25%,-0.01,31,283061,中性盘
09:35:27,91.32,-3.24%,+0.01,35,319620,买盘
09:35:30,91.31,-3.25%,-0.01,11,100441,中性盘
09:35:33,91.32,-3.24%,+0.01,26,237432,买盘
09:35:36,91.3,-3.26%,-0.02,17,155210,买盘
09:35:39,91.32,-3.24%,+0.02,15,136980,买盘
