成交时间,成交价,涨跌幅,价格变动,成交量(手),成交额(元),性质
09:15:03,0.0,-100.00%,--,0,0,中性盘
09:25:03,78.24,-1.24%,--,604,4725696,--
09:25:03,78.24,-1.24%,--,604,4725696,中性盘
09:30:03,78.62,-0.76%,+0.38,500,3931000,买盘
09:30:06,78.62,-0.76%,--,199,1564538,卖盘
09:30:09,78.61,-0.77%,-0.01,127,998347,中性盘
09:30:12,78.69,-0.67%,+0.08,69,542961,买盘
09:30:15,78.69,-0.67%,--,103,810507,卖盘
09:30:18,79.0,-0.28%,+0.31,25,197500,买盘
09:30:21,79.21,-0.01%,+0.21,23,182183,买盘
09:30:24,79.01,-0.27%,-0.2,90,711090,中性盘
09:30:27,79.23,+0.01%,+0.22,30,237690,买盘
09:30:30,79.01,-0.27%,-0.22,54,426654,卖盘
09:30:33,78.95,-0.34%,-0.06,70,552650,卖盘
09:30:36,78.8,-0.53%,-0.15,74,583120,卖盘
09:30:39,78.8,-0.53%,--,18,141840,买盘
09:30:42,78.82,-0.50%,+0.02,54,425628,买盘
09:30:45,78.91,-0.39%,+0.09,25,197275,买盘
09:30:48,78.8,-0.53%,-0.11,42,330960,卖盘
09:30:51,78.63,-0.74%,-0.17,20,157260,卖盘
09:30:54,78.63,-0.74%,--,20,157260,卖盘
09:30:57,78.63,-0.74%,--,10,78630,卖盘
09:31:00,78.64,-0.73%,+0.01,194,1525616,中性盘
09:31:03,78.63,-0.74%,-0.01,64,503232,卖盘
09:31:06,78.78,-0.56%,+0.15,27,212706,买盘
09:31:09,78.63,-0.74%,-0.15,77,605451,卖盘
09:31:12,78.81,-0.52%,+0.18,23,181263,中性盘
09:31:15,78.78,-0.56%,-0.03,13,102414,卖盘
09:31:18,78.9,-0.40%,+0.12,35,276150,买盘
09:31:21,79.0,-0.28%,+0.1,80,632000,买盘
09:31:24,78.84,-0.48%,-0.16,24,189216,卖盘
09:31:27,79.03,-0.24%,+0.19,25,197575,中性盘
09:31:30,78.93,-0.37%,-0.1,79,623547,卖盘
09:31:33,78.94,-0.35%,+0.01,27,213138,卖盘
09:31:36,79.03,-0.24%,+0.09,18,142254,卖盘
09:31:39,79.0,-0.28%,-0.03,22,173800,卖盘
09:31:42,79.27,+0.06%,+0.27,19,150613,买盘
09:31:45,79.0,-0.28%,-0.27,22,173800,卖盘
09:31:48,79.29,+0.09%,+0.29,26,206154,买盘
09:31:51,79.3,+0.10%,+0.01,10,79300,买盘
09:31:54,79.29,+0.09%,-0.01,12,95148,中性盘
09:31:57,79.2,-0.03%,-0.09,21,166320,卖盘
09:32:00,79.01,-0.27%,-0.19,22,173822,卖盘
09:32:03,79.0,-0.28%,-0.01,65,513500,卖盘
09:32:06,79.0,-0.28%,--,15,118500,买盘
09:32:09,78.9,-0.40%,-0.1,99,781110,卖盘
09:32:12,78.93,-0.37%,+0.03,9,71037,买盘
09:32:15,78.8,-0.53%,-0.13,37,291560,卖盘
09:32:18,78.9,-0.40%,+0.1,22,173580,买盘
09:32:21,78.91,-0.39%,+0.01,11,86801,中性盘
09:32:24,78.79,-0.54%,-0.12,18,141822,卖盘
09:32:27,78.8,-0.53%,+0.01,5,39400,中性盘
09:32:30,79.02,-0.25%,+0.22,81,640062,买盘
09:32:33,79.17,-0.06%,+0.15,9,71253,买盘
09:32:36,79.16,-0.08%,-0.01,78,617448,中性盘
09:32:39,79.17,-0.06%,+0.01,16,126672,中性盘
09:32:42,79.27,+0.06%,+0.1,19,150613,买盘
09:32:45,79.17,-0.06%,-0.1,17,134589,卖盘
09:32:48,79.27,+0.06%,+0.1,17,134759,买盘
09:32:51,79.27,+0.06%,--,4,31708,中性盘
09:32:54,79.2,-0.03%,-0.07,75,594000,卖盘
09:32:57,79.26,+0.05%,+0.06,34,269484,买盘
09:33:00,79.13,-0.11%,-0.13,28,221564,卖盘
09:33:03,79.0,-0.28%,-0.13,14,110600,卖盘
09:33:06,79.13,-0.11%,+0.13,10,79130,中性盘
09:33:09,79.17,-0.06%,+0.04,25,197925,买盘
09:33:12,79.17,-0.06%,--,22,174174,买盘
09:33:15,79.01,-0.27%,-0.16,23,181723,卖盘
09:33:18,79.17,-0.06%,+0.16,17,134589,买盘
09:33:21,79.14,-0.10%,-0.03,21,166194,中性盘
09:33:24,78.92,-0.38%,-0.22,36,284112,卖盘
09:33:27,79.01,-0.27%,+0.09,43,339743,买盘
09:33:30,79.05,-0.21%,+0.04,165,1304325,买盘
09:33:33,79.01,-0.27%,-0.04,26,205426,中性盘
09:33:36,78.91,-0.39%,-0.1,71,560261,卖盘
09:33:39,79.17,-0.06%,+0.26,10,79170,买盘
09:33:42,79.02,-0.25%,-0.15,11,86922,中性盘
09:33:45,78.95,-0.34%,-0.07,36,284220,卖盘
09:33:48,79.01,-0.27%,+0.06,26,205426,买盘
09:33:51,78.9,-0.40%,-0.11,23,181470,中性盘
09:33:54,78.9,-0.40%,--,19,149910,卖盘
09:33:57,78.8,-0.53%,-0.1,46,362480,卖盘
09:34:00,78.8,-0.53%,--,20,157600,买盘
09:34:03,78.71,-0.64%,-0.09,30,236130,卖盘
09:34:06,78.75,-0.59%,+0.04,17,133875,买盘
09:34:09,78.71,-0.64%,-0.04,7,55097,中性盘
09:34:12,78.7,-0.66%,-0.01,22,173140,卖盘
09:34:15,78.67,-0.69%,-0.03,17,133739,卖盘
09:34:18,78.6,-0.78%,-0.07,84,660240,卖盘
09:34:21,78.63,-0.74%,+0.03,2,15726,中性盘
09:34:24,78.63,-0.74%,--,17,133671,中性盘
09:34:27,78.57,-0.82%,-0.06,59,463563,卖盘
09:34:30,78.61,-0.77%,+0.04,15,117915,中性盘
09:34:33,78.61,-0.77%,--,10,78610,买盘
09:34:36,78.57,-0.82%,-0.04,11,86427,卖盘
09:34:39,78.55,-0.85%,-0.02,22,172810,卖盘
09:34:39,78.55,-0.85%,--,22,172810,中性盘
09:34:39,78.55,-0.85%,--,22,172810,买盘
09:34:42,78.6,-0.78%,+0.05,55,432300,买盘
09:34:45,78.61,-0.77%,+0.01,28,220108,买盘
09:34:48,78.52,-0.88%,-0.09,37,290524,卖盘
09:34:51,78.52,-0.88%,--,10,78520,卖盘
09:34:54,78.55,-0.85%,+0.03,9,70695,买盘
09:34:57,78.51,-0.90%,-0.04,34,266934,卖盘
09:35:00,78.54,-0.86%,+0.03,38,298452,买盘
09:35:03,78.5,-0.91%,-0.04,23,180550,卖盘
09:35:06,78.66,-0.71%,+0.16,175,1376550,买盘
09:35:09,78.78,-0.56%,+0.12,3,23634,买盘
09:35:12,78.75,-0.59%,-0.03,17,133875,中性盘
09:35:15,78.68,-0.68%,-0.07,21,165228,卖盘
09:35:18,78.99,-0.29%,+0.31,204,1611396,买盘
09:35:21,78.73,-0.62%,-0.26,184,1448632,卖盘
09:35:24,78.99,-0.29%,+0.26,10,78990,买盘
09:35:27,79.09,-0.16%,+0.1,27,213543,买盘
09:35:30,79.0,-0.28%,-0.09,7,55300,卖盘
09:35:33,79.09,-0.16%,+0.09,17,134453,买盘
09:35:36,78.99,-0.29%,-0.1,11,86889,卖盘
09:35:39,79.0,-0.28%,+0.01,9,71100,卖盘
09:35:42,78.98,-0.30%,-0.02,76,600248,卖盘
09:35:45,78.99,-0.29%,+0.01,12,94788,买盘
09:35:48,78.8,-0.53%,-0.19,6,47280,中性盘
09:35:51,78.98,-0.30%,+0.18,36,284328,买盘
09:35:54,78.98,-0.30%,--,22,173756,买盘
09:35:57,78.98,-0.30%,--,9,71082,买盘
09:36:00,78.98,-0.30%,--,5,39490,买盘
09:36:03,78.77,-0.57%,-0.21,67,527759,卖盘
09:36:06,78.99,-0.29%,+0.22,6,47394,买盘
09:36:09,79.25,+0.04%,+0.26,27,213975,买盘
09:36:12,78.98,-0.30%,-0.27,5,39490,卖盘
09:36:15,78.8,-0.53%,-0.18,17,133960,卖盘
09:36:18,78.82,-0.50%,+0.02,7,55174,买盘
09:36:21,78.98,-0.30%,+0.16,25,197450,买盘
09:36:24,79.0,-0.28%,+0.02,2,15800,买盘
09:36:27,78.98,-0.30%,-0.02,2,15796,卖盘
09:36:30,79.23,+0.01%,+0.25,9,71307,买盘
09:36:33,79.22,0.00%,-0.01,1,7922,买盘
09:36:36,79.0,-0.28%,-0.22,10,79000,卖盘
09:36:42,79.22,0.00%,+0.22,9,71298,买盘
09:36:45,79.22,0.00%,--,44,348568,卖盘
09:36:48,79.21,-0.01%,-0.01,2,15842,中性盘
09:36:51,79.21,-0.01%,--,8,63368,买盘
09:36:54,79.22,0.00%,+0.01,4,31688,买盘
09:36:57,79.21,-0.01%,-0.01,13,102973,中性盘
09:37:00,79.22,0.00%,+0.01,8,63376,买盘
09:37:03,79.07,-0.19%,-0.15,17,134419,买盘
09:37:06,79.07,-0.19%,--,4,31628,卖盘
09:37:09,79.07,-0.19%,--,12,94884,卖盘
09:37:12,79.07,-0.19%,--,7,55349,卖盘
09:37:15,79.07,-0.19%,--,169,1336283,卖盘
09:37:18,78.98,-0.30%,-0.09,22,173756,卖盘
09:37:21,78.97,-0.32%,-0.01,53,418541,卖盘
09:37:27,78.89,-0.42%,-0.08,21,165669,卖盘
09:37:30,78.87,-0.44%,-0.02,2,15774,中性盘
09:37:33,78.89,-0.42%,+0.02,1,7889,买盘
09:37:36,78.78,-0.56%,-0.11,20,157560,卖盘
09:37:39,78.7,-0.66%,-0.08,7,55090,卖盘
09:37:42,78.75,-0.59%,+0.05,22,173250,买盘
09:37:45,78.75,-0.59%,--,9,70875,买盘
09:37:48,78.7,-0.66%,-0.05,1,7870,卖盘
09:37:54,78.75,-0.59%,+0.05,15,118125,买盘
09:37:57,78.7,-0.66%,-0.05,12,94440,中性盘
09:38:03,78.71,-0.64%,+0.01,5,39355,中性盘
09:38:06,78.7,-0.66%,-0.01,13,102310,卖盘
09:38:09,78.68,-0.68%,-0.02,4,31472,卖盘
