股票简称,30日净买入率总和,30日最新价涨跌幅,30日净买入率/涨跌幅
联泰环保,1.24%,0.0%,inf
深水海纳,2.91%,-0.09%,32.4465000000007
福莱新材,13.75%,-0.63%,21.670000000000076
君逸数码,17.34%,-1.28%,13.550888888888737
广百股份,1.71%,0.15%,11.491199999999225
乐通股份,2.03%,0.18%,11.164999999999578
建研院,1.23%,-0.2%,6.076199999999589
泰慕士,21.84%,-3.94%,5.547768224299063
晶雪节能,3.46%,0.7%,4.960157142857122
中百集团,2.08%,-0.43%,4.887999999999888
维康药业,1.39%,0.31%,4.549271428571411
启迪药业,3.16%,-0.7%,4.492466666666762
超捷股份,6.81%,-1.6%,4.255525531914871
和辉光电,2.91%,0.77%,3.768449999999997
富临运业,1.41%,0.42%,3.3886999999999716
优彩资源,3.13%,-1.01%,3.0908749999999974
源飞宠物,7.15%,-2.35%,3.0466944444444493
东星医疗,1.94%,0.66%,2.951571428571464
永安期货,1.51%,0.54%,2.775044444444448
宁波方正,8.09%,-3.03%,2.6662204301075274
中关村,1.08%,-0.5%,2.1527999999999823
黑牡丹,1.42%,-0.66%,2.1406499999999977
艾为电子,2.76%,1.33%,2.075400000000028
恒达新材,9.58%,5.0%,1.9175966666666675
四方新材,2.34%,1.3%,1.8053099999999904
箭牌家居,5.07%,3.06%,1.654848
众望布艺,2.43%,1.66%,1.4671124999999987
汇得科技,2.05%,-1.6%,1.284225806451604
儒竞科技,1.57%,-1.23%,1.2767645161290346
拓山重工,16.87%,13.73%,1.2291000000000014
金富科技,4.98%,4.26%,1.1703
真爱美家,2.9%,2.63%,1.1033809523809575
达嘉维康,1.09%,-1.06%,1.0238214285714236
豪尔赛,1.45%,1.48%,0.9807272727272778
天力锂能,15.85%,-16.89%,0.9384619402985072
好当家,6.14%,6.61%,0.9286749999999991
天元宠物,1.19%,-1.33%,0.896827272727268
通源环境,7.24%,8.15%,0.8881482758620689
恒基达鑫,1.01%,1.18%,0.8570571428571503
双枪科技,5.21%,6.17%,0.8439433823529415
森麒麟,1.72%,2.04%,0.8438749999999994
古鳌科技,3.83%,4.8%,0.7982358333333336
朝阳科技,3.34%,4.39%,0.7607446428571446
南京高科,1.81%,-2.4%,0.7534124999999993
锴威特,17.25%,-23.25%,0.741888832997988
包钢股份,1.21%,1.67%,0.7259999999999996
弘宇股份,2.01%,-2.78%,0.7235999999999997
鸿铭股份,2.02%,2.87%,0.7029229357798146
集友股份,1.35%,-1.94%,0.6967500000000011
汇隆新材,3.82%,5.54%,0.6899874999999993
天元股份,3.12%,4.62%,0.6757920000000001
弘业股份,2.57%,4.06%,0.6334294117647061
苏豪弘业,2.57%,4.06%,0.6334294117647061
武汉控股,1.19%,1.91%,0.6237583333333329
美芝股份,5.25%,8.66%,0.6064655172413799
森林包装,1.83%,3.04%,0.6023086956521752
重庆银行,2.37%,-3.96%,0.5982454545454543
江苏银行,1.19%,2.0%,0.5941500000000012
广宇集团,1.84%,3.16%,0.5821090909090917
迈威生物,1.36%,2.44%,0.5581132075471686
欧亚集团,3.28%,6.38%,0.5141399999999994
赢合科技,4.51%,-8.85%,0.5093530701754383
迎丰股份,4.58%,9.0%,0.5088888888888888
宝立食品,5.28%,10.39%,0.507972413793104
王力安防,4.9%,9.69%,0.50568
宁波富邦,1.05%,2.11%,0.49715217391304645
亚通股份,2.86%,5.76%,0.49660000000000126
西部黄金,2.29%,4.67%,0.4903507936507944
宝利国际,1.03%,2.15%,0.47894999999999993
伟测科技,6.29%,13.73%,0.4579675638371292
张家港行,1.6%,3.5%,0.4565333333333351
卓锦股份,2.01%,4.41%,0.45592682926829264
华生科技,2.03%,4.49%,0.45219999999999994
双乐股份,3.22%,7.12%,0.4519838235294119
司南导航,3.12%,7.12%,0.4381594771241826
神州数码,7.05%,16.37%,0.4305650684931509
巴安水务,3.05%,7.25%,0.42089999999999955
梦网科技,3.05%,7.25%,0.4206095238095242
华旺科技,4.65%,11.3%,0.4113461538461537
华熙生物,1.98%,4.83%,0.4096725173210164
森鹰窗业,7.92%,19.35%,0.40934347826086986
联翔股份,2.42%,5.93%,0.408285148514851
信宇人,12.33%,-30.59%,0.4030148571428572
洪兴股份,3.32%,8.32%,0.39887092198581564
宝丽迪,1.43%,3.63%,0.3938808823529413
深赛格,1.11%,2.86%,0.38788333333333386
辽港股份,1.25%,3.23%,0.3874999999999997
大全能源,1.29%,3.35%,0.3848022222222238
芯原股份,1.51%,-3.94%,0.38292051282051215
港通医疗,5.08%,-13.56%,0.3746278745644602
宏发股份,1.14%,3.11%,0.36688269230769255
乐心医疗,3.61%,9.99%,0.36136836734693945
南山控股,2.52%,7.01%,0.3593739130434784
博闻科技,1.41%,3.95%,0.3565935483870962
智翔金泰,2.96%,-8.58%,0.34503880597014935
南钢股份,2.98%,8.72%,0.34170666666666627
金种子酒,1.41%,4.27%,0.3300444444444449
华纺股份,2.21%,6.71%,0.3292899999999998
铂力特,2.1%,-6.38%,0.3291305970149251
中南股份,2.99%,9.19%,0.3254500000000003
新柴股份,1.68%,5.18%,0.3245617021276591
稳健医疗,1.42%,4.38%,0.32399666666666715
恺英网络,2.3%,-7.39%,0.3111052631578946
齐鲁银行,2.17%,7.01%,0.3094259259259258
吉视传媒,2.27%,7.37%,0.3080714285714282
仁和药业,3.09%,10.16%,0.30409523809523814
弘业期货,3.78%,-12.52%,0.3020000000000001
南都物业,2.45%,8.17%,0.2999999999999999
塔牌集团,1.74%,5.82%,0.2991319148936167
百诚医药,1.44%,4.89%,0.29456326530612276
大名城,2.23%,7.62%,0.2926874999999997
青农商行,1.07%,3.66%,0.29210999999999987
华斯股份,2.37%,8.18%,0.2898692307692303
华大九天,2.02%,-6.97%,0.28966552147239244
民丰特纸,1.93%,6.74%,0.2863702702702702
兴源环境,2.75%,9.67%,0.2844827586206896
金地集团,2.74%,9.66%,0.28354848484848477
