股票简称,1日净买入率总和,1日最新价涨跌幅,1日净买入率/涨跌幅
波长光电,5.37%,0.0%,inf
康鹏科技,5.2%,0.0%,inf
联合水务,5.15%,0.0%,inf
纽泰格,4.76%,0.0%,inf
苏州规划,3.76%,0.0%,inf
通源石油,3.54%,0.0%,inf
儒竞科技,3.52%,0.0%,inf
森泰股份,3.1%,0.0%,inf
致欧科技,2.89%,0.0%,inf
华力创通,2.88%,0.0%,inf
唯万密封,2.63%,0.0%,inf
国泰环保,2.6%,0.0%,inf
拓山重工,2.43%,0.0%,inf
数字政通,2.35%,0.0%,inf
朗姿股份,2.26%,0.0%,inf
中英科技,2.2%,0.0%,inf
海默科技,2.09%,0.0%,inf
盛邦安全,2.01%,0.0%,inf
易华录,1.96%,0.0%,inf
龙建股份,1.93%,0.0%,inf
皇台酒业,1.91%,0.0%,inf
雅艺科技,1.8%,0.0%,inf
华海诚科,1.76%,0.0%,inf
青云科技,1.76%,0.0%,inf
苏能股份,1.73%,0.0%,inf
森赫股份,1.72%,0.0%,inf
超越科技,1.67%,0.0%,inf
美芯晟,1.65%,0.0%,inf
森鹰窗业,1.63%,0.0%,inf
箭牌家居,1.6%,0.0%,inf
老白干酒,1.59%,0.0%,inf
福日电子,1.58%,0.0%,inf
德邦科技,1.58%,0.0%,inf
盛德鑫泰,1.58%,0.0%,inf
美能能源,1.56%,0.0%,inf
宝立食品,1.54%,0.0%,inf
永信至诚,1.53%,0.0%,inf
天振股份,1.5%,0.0%,inf
捷强装备,1.49%,0.0%,inf
康为世纪,1.48%,0.0%,inf
久其软件,1.46%,0.0%,inf
新赛股份,1.46%,0.0%,inf
林州重机,1.44%,0.0%,inf
矩阵股份,1.43%,0.0%,inf
上海建科,1.43%,0.0%,inf
西部牧业,1.42%,0.0%,inf
山东矿机,1.41%,0.0%,inf
纽威数控,1.4%,0.0%,inf
百洋股份,1.4%,0.0%,inf
欧圣电气,1.4%,0.0%,inf
北矿科技,1.39%,0.0%,inf
雷尔伟,1.39%,0.0%,inf
科源制药,1.36%,0.0%,inf
昆船智能,1.36%,0.0%,inf
创耀科技,1.35%,0.0%,inf
恒光股份,1.34%,0.0%,inf
长青科技,1.34%,0.0%,inf
四川黄金,1.3%,0.0%,inf
国创高新,1.29%,0.0%,inf
润和软件,1.29%,0.0%,inf
新晨科技,1.25%,0.0%,inf
华西能源,1.23%,0.0%,inf
中超控股,1.23%,0.0%,inf
招商南油,1.21%,0.0%,inf
迪森股份,1.2%,0.0%,inf
南芯科技,1.2%,0.0%,inf
安硕信息,1.19%,0.0%,inf
新宁物流,1.19%,0.0%,inf
天禾股份,1.18%,0.0%,inf
深南电A,1.18%,0.0%,inf
春立医疗,1.18%,0.0%,inf
如意集团,1.17%,0.0%,inf
泰慕士,1.17%,0.0%,inf
上海钢联,1.16%,0.0%,inf
金鹰重工,1.16%,0.0%,inf
新莱福,1.13%,0.0%,inf
宁波方正,1.13%,0.0%,inf
王力安防,1.13%,0.0%,inf
好当家,1.1%,0.0%,inf
泰山石油,1.1%,0.0%,inf
中达安,1.09%,0.0%,inf
海融科技,1.07%,0.0%,inf
新潮能源,1.06%,0.0%,inf
华厦眼科,1.05%,0.0%,inf
格力博,1.05%,0.0%,inf
万辰生物,1.04%,0.0%,inf
国联水产,1.04%,0.0%,inf
美邦服饰,1.04%,0.0%,inf
交大思诺,1.03%,0.0%,inf
威马农机,1.03%,0.0%,inf
联翔股份,1.02%,0.0%,inf
深振业A,1.02%,0.0%,inf
纳川股份,1.01%,0.0%,inf
