代码,名称,最新价,今日涨跌幅,今日主力净流入(净额),今日主力净流入(净占比),今日超大单净流入(净额),今日超大单净流入(净占比),今日大单净流入(净额),今日大单净流入(净占比),今日中单净流入(净额),今日中单净流入(净占比),今日小单净流入(净额),今日小单净流入(净占比)
BK0477,酿酒行业,65064.63,3.22,3271770272,9.99,2029348256,6.2,1242422016,3.79,-1542365952,-4.71,-1729404160,-5.28
BK0475,银行,2968.45,1.87,1585259008,7.02,1042742784,4.62,542516224,2.4,-944197888,-4.18,-641060864,-2.84
BK1036,半导体,1233.97,1.17,1021681776,2.36,582955376,1.35,438726400,1.01,-196647424,-0.45,-823739904,-1.9
BK0447,互联网服务,20532.89,1.32,910657408,2.22,777736832,1.9,132920576,0.32,-119293696,-0.29,-788426240,-1.92
BK0478,有色金属,14606.37,2.74,830724064,4.7,535293984,3.03,295430080,1.67,-242932736,-1.37,-584798464,-3.31
BK1027,小金属,1615.83,3.31,771751056,7.28,495058704,4.67,276692352,2.61,-148465600,-1.4,-623285456,-5.88
BK1029,汽车整车,1285.69,2.56,679326976,4.25,491977408,3.08,187349568,1.17,-130328320,-0.8200000000000001,-548998656,-3.44
BK0739,工程机械,1130.02,3.83,656243312,8.37,466184016,5.95,190059296,2.42,39848752,0.51,-671044688,-8.56
BK1037,消费电子,1082.92,1.73,654596080,4.34,436994528,2.9,217601552,1.44,-302226432,-2.0,-351316480,-2.33
BK0474,保险,1181.0,2.34,643346816,7.14,313217312,3.48,330129504,3.66,-238646720,-2.65,-404700096,-4.49
BK1015,能源金属,508.39,2.9,638172176,8.96,311566464,4.37,326605712,4.59,-7587520,-0.11,-630584656,-8.85
BK0464,石油行业,5096.39,2.24,595097104,8.87,228231664,3.4,366865440,5.47,-244228304,-3.64,-350868800,-5.23
BK0735,计算机设备,1010.68,2.13,572560064,3.46,630772304,3.81,-58212240,-0.35000000000000003,-200249600,-1.21,-371451648,-2.25
