代码,名称,最新价,今日涨跌幅,今日主力净流入(净额),今日主力净流入(净占比),今日超大单净流入(净额),今日超大单净流入(净占比),今日大单净流入(净额),今日大单净流入(净占比),今日中单净流入(净额),今日中单净流入(净占比),今日小单净流入(净额),今日小单净流入(净占比)
BK0477,酿酒行业,61477.87,2.06,2000113904,8.27,1029415152,4.25,970698752,4.01,-1116828672,-4.62,-883284736,-3.65
BK0451,房地产开发,12646.7,2.39,933087680,5.52,692626576,4.09,240461104,1.42,-295749120,-1.75,-637338624,-3.77
BK0438,食品饮料,24384.35,2.18,527574400,3.52,286507328,1.9100000000000001,241067072,1.6099999999999999,73882112,0.49,-597913344,-3.99
BK0727,医疗服务,1197.5,1.49,375229232,4.5600000000000005,155817808,1.8900000000000001,219411424,2.66,-113862720,-1.38,-261366496,-3.17
BK0433,农牧饲渔,14063.45,1.1,238129520,2.31,129165520,1.25,108964000,1.06,44357040,0.43,-278099264,-2.7
BK0733,包装材料,931.64,1.07,183598322,8.43,142517058,6.55,41081264,1.8900000000000001,-121828352,-5.6,-61920960,-2.84
BK1045,房地产服务,971.87,2.95,166248848,5.43,70004272,2.29,96244576,3.14,-32677440,-1.07,-133571408,-4.36
BK0427,公用事业,8065.3,1.09,156993171,7.35,170408291,7.97,-13415120,-0.63,-131705776,-6.16,-25287392,-1.18
BK1041,医疗器械,866.48,1.1,149840192,2.02,71506224,0.96,78333968,1.06,-21281344,-0.29,-128011968,-1.73
BK1044,生物制品,839.54,0.64,120534368,1.33,8883040,0.1,111651328,1.23,125394944,1.3900000000000001,-238889280,-2.64
BK0465,化学制药,27595.31,0.89,88551920,0.81,79154880,0.72,9397040,0.09,-71980144,-0.66,-18260896,-0.17
BK1035,美容护理,844.81,1.27,79703456,2.6,-39408896,-1.29,119112352,3.89,21311008,0.7000000000000001,-101014448,-3.3
BK0739,工程机械,1119.12,-0.56,57494172,1.53,11327516,0.30000000000000004,46166656,1.23,-152394416,-4.06,93392288,2.49
BK0436,纺织服装,10567.68,0.5,55854528,0.8300000000000001,54158800,0.81,1695728,0.03,64252064,0.96,-119971728,-1.79
BK0726,工程咨询服务,620.11,1.19,52726126,1.52,-7214002,-0.21,59940128,1.73,73626736,2.12,-128422272,-3.7
BK0473,证券,115118.86,0.33,52381088,0.65,144023104,1.78,-91642016,-1.1400000000000001,-227786352,-2.8200000000000003,175405280,2.17
BK1042,医药商业,1077.87,0.75,27738999,1.42,-25899481,-1.33,53638480,2.75,-12442240,-0.64,-15296752,-0.78
BK0725,装修装饰,444.23,-0.18,24968552,1.49,2677960,0.16,22290592,1.33,-48890256,-2.92,24093936,1.44
BK0476,装修建材,13825.77,0.0,21145519,0.38,30306751,0.54,-9161232,-0.16,-79714688,-1.43,58569184,1.05
BK0470,造纸印刷,8218.98,0.6000000000000001,17125922,0.64,55594482,2.07,-38468560,-1.43,-87632096,-3.26,73079440,2.7199999999999998
BK0440,家用轻工,34833.45,0.33,1739254,0.11,-13417319,-0.88,15156573,1.0,4512896,0.30000000000000004,-6252160,-0.41000000000000003
BK0546,玻璃玻纤,36218.32,-0.22,-2237741,-0.16,-8888678,-0.63,6650937,0.47000000000000003,-35439632,-2.49,37785136,2.66
BK0734,珠宝首饰,439.04,-0.44,-2316649,-0.2,-13988079,-1.2,11671430,1.0,-19374560,-1.67,21691200,1.87
BK0421,铁路公路,6511.56,0.38,-4879790,-0.41000000000000003,12693371,1.07,-17573161,-1.48,-731696,-0.06,5611488,0.47000000000000003
BK1020,非金属材料,997.62,-0.55,-14776278,-0.65,20566202,0.9,-35342480,-1.55,-34576960,-1.52,37779968,1.6600000000000001
BK0424,水泥建材,25533.96,0.4,-17368108,-0.8300000000000001,-36764924,-1.75,19396816,0.92,17566800,0.84,-198672,-0.01
BK1018,橡胶制品,1068.39,-0.6000000000000001,-47436104,-2.22,-9660680,-0.45,-37775424,-1.77,5857056,0.27,41746896,1.96
BK0539,综合行业,8394.71,0.15,-48306981,-5.16,-21142417,-2.26,-27164564,-2.9,19377392,2.07,28929584,3.09
BK0738,多元金融,523.5,-0.05,-49830063,-3.08,-27918655,-1.73,-21911408,-1.35,-16870960,-1.04,66701008,4.12
BK1016,汽车服务,1016.02,-0.15,-49946628,-5.75,-22482005,-2.59,-27464623,-3.16,14715488,1.69,35115600,4.04
BK0420,航空机场,4715.72,0.35000000000000003,-51011335,-2.07,6956729,0.28,-57968064,-2.35,-67056368,-2.7199999999999998,118067712,4.78
BK0730,农药兽药,1087.5,0.2,-55845466,-1.6099999999999999,-28571210,-0.8200000000000001,-27274256,-0.78,19957328,0.5700000000000001,34567792,0.99
BK1017,采掘行业,1037.34,-0.46,-65530703,-5.51,-25378216,-2.14,-40152487,-3.38,-10757664,-0.91,76288368,6.42
BK1043,专业服务,989.01,-0.6000000000000001,-70050231,-3.42,-38884935,-1.9,-31165296,-1.52,22082864,1.08,47063696,2.3
BK1028,燃气,1379.57,-0.05,-74312891,-6.97,-12990050,-1.22,-61322841,-5.75,7968048,0.75,66213440,6.21
BK0731,化肥行业,1279.11,-0.39,-79650656,-1.6800000000000002,-40895808,-0.86,-38754848,-0.8200000000000001,26468464,0.56,53182192,1.12
BK1019,化学原料,791.25,-0.04,-96435440,-1.74,-41137664,-0.74,-55297776,-1.0,5109904,0.09,85718192,1.54
BK0429,交运设备,7657.51,-0.66,-101366445,-3.2800000000000002,-63469917,-2.05,-37896528,-1.23,67213936,2.17,33944240,1.1
BK0736,通信服务,943.05,-0.02,-110413936,-1.6600000000000001,100748336,1.52,-211162272,-3.18,10705072,0.16,99708864,1.5
BK0479,钢铁行业,6901.41,0.0,-116685504,-3.7,-43960064,-1.3900000000000001,-72725440,-2.3,-22218336,-0.7000000000000001,138916240,4.4
BK0450,航运港口,8952.75,0.37,-123256562,-5.2,139102,0.01,-123395664,-5.2,-9845184,-0.42,132680944,5.59
BK0471,化纤行业,13387.71,0.22,-123450635,-4.21,-37852267,-1.29,-85598368,-2.92,-38863680,-1.33,160926704,5.49
BK1040,中药,1490.07,0.51,-127870176,-2.07,-86319504,-1.4,-41550672,-0.67,14267360,0.23,113742192,1.8399999999999999
BK0740,教育,678.8,-1.43,-129044085,-6.28,-38309605,-1.8599999999999999,-90734480,-4.41,-3290320,-0.16,132334416,6.44
BK0538,化学制品,22574.13,0.04,-130732096,-0.96,-85041040,-0.63,-45691056,-0.34,-48674560,-0.36,174184704,1.28
BK0437,煤炭行业,9447.4,-0.59,-140444725,-4.1,-85460885,-2.5,-54983840,-1.6099999999999999,4938320,0.14,135506432,3.96
BK0422,物流行业,6004.33,0.30000000000000004,-145146648,-3.58,-107615576,-2.66,-37531072,-0.93,2115328,0.05,143057968,3.5300000000000002
BK0485,旅游酒店,15486.7,0.53,-151355024,-1.88,-105062032,-1.31,-46292992,-0.58,63725616,0.79,87629408,1.09
BK1039,电子化学品,1403.06,-1.1,-154655062,-8.45,-55603814,-3.04,-99051248,-5.41,7972480,0.44,146682576,8.01
BK0478,有色金属,14396.07,-0.30000000000000004,-156740048,-2.16,-44260784,-0.61,-112479264,-1.55,-87678064,-1.21,244347984,3.37
BK1032,风电设备,1153.98,-0.9,-158682242,-6.73,-102753522,-4.36,-55928720,-2.37,13832112,0.59,144850128,6.14
BK0458,仪器仪表,12326.85,-1.09,-177787904,-3.88,-36122704,-0.79,-141665200,-3.09,11095184,0.24,159750368,3.48
BK0464,石油行业,5018.71,-0.28,-188020070,-8.47,-91408070,-4.12,-96612000,-4.35,-2287472,-0.1,190307536,8.57
BK0480,航天航空,39422.12,-0.41000000000000003,-193061201,-4.84,-125710769,-3.15,-67350432,-1.69,33225456,0.8300000000000001,159237280,3.99
BK0732,贵金属,956.29,-0.89,-219653436,-5.13,-81255356,-1.9,-138398080,-3.23,-35812576,-0.84,255466016,5.97
BK0484,贸易行业,8502.06,0.36,-220691104,-4.79,-108215376,-2.35,-112475728,-2.44,-34102288,-0.74,254545920,5.53
BK0728,环保行业,401.29,-0.2,-236515125,-3.87,-77689141,-1.27,-158825984,-2.6,152653600,2.5,83485008,1.37
BK0454,塑料制品,10643.74,-0.84,-240280656,-6.0,-109380240,-2.73,-130900416,-3.27,46219808,1.15,192717536,4.8100000000000005
BK0475,银行,2845.92,0.30000000000000004,-253777376,-3.2800000000000002,-230425808,-2.98,-23351568,-0.30000000000000004,69941712,0.9,183835648,2.38
BK1034,电源设备,1890.17,-1.96,-266828098,-7.08,-107013010,-2.84,-159815088,-4.24,-93306640,-2.47,360134720,9.55
BK0425,工程建设,21231.4,1.05,-308056304,-2.92,-223206208,-2.12,-84850096,-0.81,125279152,1.19,182811984,1.74
