代码,名称,最新价,今日涨跌幅,今日主力净流入(净额),今日主力净流入(净占比),今日超大单净流入(净额),今日超大单净流入(净占比),今日大单净流入(净额),今日大单净流入(净占比),今日中单净流入(净额),今日中单净流入(净占比),今日小单净流入(净额),今日小单净流入(净占比)
BK0473,证券,136422.99,3.69,4166479360,4.93,4690790144,5.54,-524310784,-0.62,-1941197056,-2.29,-2225282304,-2.63
BK1031,光伏设备,1624.44,1.58,2240582352,8.21,1670019792,6.12,570562560,2.09,-588939008,-2.16,-1650811648,-6.05
BK0447,互联网服务,19960.04,-0.28,740087568,2.25,748309264,2.27,-8221696,-0.02,-346646528,-1.05,-394829568,-1.2
BK0474,保险,1218.6,3.09,733317104,9.0,530555952,6.51,202761152,2.49,-203949472,-2.5,-529367632,-6.5
BK0727,医疗服务,1217.97,2.5300000000000002,616140400,5.27,239368432,2.05,376771968,3.23,136001360,1.16,-752141760,-6.44
BK1045,房地产服务,1128.92,0.93,292270464,4.53,385703584,5.98,-93433120,-1.45,-242559312,-3.76,-49711152,-0.77
BK0438,食品饮料,25375.25,2.08,240332672,1.57,247741520,1.62,-7408848,-0.05,95630336,0.63,-326736128,-2.14
BK0477,酿酒行业,65291.82,1.09,168698112,0.93,148894208,0.8200000000000001,19803904,0.11,-223643392,-1.23,54945568,0.30000000000000004
BK1040,中药,1486.46,1.52,146345888,1.43,33527312,0.33,112818576,1.1,130816624,1.28,-277348336,-2.71
BK0738,多元金融,583.86,1.63,87547296,1.31,186241840,2.8,-98694544,-1.48,-146486624,-2.2,58939328,0.88
BK1044,生物制品,852.83,1.67,64712208,0.81,38010576,0.48,26701632,0.33,4923632,0.06,-79898240,-1.0
BK1017,采掘行业,1069.48,-0.48,35669811,2.13,15609427,0.93,20060384,1.2,-3768048,-0.23,-31901776,-1.9100000000000001
BK0465,化学制药,27936.67,1.85,34680544,0.18,128307936,0.65,-93627392,-0.48,164122112,0.8300000000000001,-197878784,-1.0
BK1034,电源设备,1912.77,0.51,27588825,0.76,-2696567,-0.07,30285392,0.84,-64028048,-1.77,36439232,1.01
BK1041,医疗器械,856.73,0.49,27352864,0.28,78357728,0.81,-51004864,-0.53,-169596704,-1.76,136702464,1.42
BK0733,包装材料,931.13,-0.03,10938190,0.8,11178517,0.8200000000000001,-240327,-0.02,381408,0.03,-11088288,-0.81
BK1042,医药商业,1094.66,2.13,6075395,0.16,5127427,0.13,947968,0.02,55412032,1.42,-61487424,-1.58
BK1020,非金属材料,1002.18,-0.02,-6689443,-0.2,-31847491,-0.9400000000000001,25158048,0.74,16298608,0.48,-15954704,-0.47000000000000003
BK0538,化学制品,22811.03,0.06,-8001728,-0.06,79818160,0.63,-87819888,-0.7000000000000001,151127744,1.2,-144513792,-1.15
BK1035,美容护理,863.95,-0.02,-17036852,-0.59,3786124,0.13,-20822976,-0.72,-18910608,-0.66,35947440,1.25
BK0740,教育,667.02,-0.65,-18932259,-1.57,3768934,0.31,-22701193,-1.88,-1704112,-0.14,20636368,1.71
BK1016,汽车服务,1043.37,0.15,-25868341,-2.29,-834862,-0.07,-25033479,-2.22,-11528768,-1.02,36968112,3.27
BK1018,橡胶制品,1070.95,-0.88,-25961545,-1.34,-10425577,-0.54,-15535968,-0.8,67624896,3.48,-42251584,-2.17
BK0546,玻璃玻纤,37263.05,-0.03,-30542594,-1.6099999999999999,41031822,2.17,-71574416,-3.7800000000000002,-47234224,-2.49,77714608,4.1
BK0734,珠宝首饰,434.23,-0.5700000000000001,-33955113,-4.28,-12195042,-1.54,-21760071,-2.74,6255714,0.79,27699408,3.49
BK0440,家用轻工,35229.44,-0.08,-38481825,-3.06,-1423392,-0.11,-37058433,-2.95,6965456,0.55,31516368,2.51
BK1032,风电设备,1176.49,0.76,-41699885,-1.62,-41098493,-1.6,-601392,-0.02,27474512,1.07,14225376,0.55
BK0725,装修装饰,463.25,0.12,-43289544,-1.8599999999999999,29723640,1.28,-73013184,-3.14,-38132576,-1.6400000000000001,81912704,3.5300000000000002
BK0471,化纤行业,13527.51,-0.12,-54814826,-1.77,-49007226,-1.58,-5807600,-0.19,-115846304,-3.73,169365936,5.46
BK1028,燃气,1396.77,-0.43,-55355361,-6.03,-22850755,-2.49,-32504606,-3.54,12462208,1.3599999999999999,42686048,4.65
BK0739,工程机械,1136.41,-0.41000000000000003,-57089310,-1.92,-18907774,-0.64,-38181536,-1.29,-20078576,-0.68,77726448,2.62
BK0728,环保行业,405.57,-0.45,-57929031,-1.12,14981353,0.29,-72910384,-1.4100000000000001,45310672,0.87,12034560,0.23
BK1043,专业服务,1009.6,0.14,-58776747,-2.49,-3005499,-0.13,-55771248,-2.36,28807680,1.22,28714928,1.21
