代码,名称,最新价,今日涨跌幅,今日主力净流入(净额),今日主力净流入(净占比),今日超大单净流入(净额),今日超大单净流入(净占比),今日大单净流入(净额),今日大单净流入(净占比),今日中单净流入(净额),今日中单净流入(净占比),今日小单净流入(净额),今日小单净流入(净占比)
BK0448,通信设备,11248.98,0.35000000000000003,1163436032,3.49,919112448,2.76,244323584,0.73,-81954304,-0.25,-1081222656,-3.24
BK1038,光学光电子,1178.67,0.67,299302240,2.59,320208400,2.77,-20906160,-0.18,-114732720,-0.99,-184656672,-1.6
BK0457,电网设备,22569.55,0.5700000000000001,293440080,1.97,323420464,2.18,-29980384,-0.2,-162568192,-1.09,-131556608,-0.88
BK0735,计算机设备,994.89,-0.16,234284272,1.4,358945792,2.14,-124661520,-0.74,-281711616,-1.6800000000000002,46416128,0.28
BK0459,电子元件,18651.31,0.32,224374624,0.98,177865824,0.78,46508800,0.2,96012288,0.42,-328400128,-1.44
BK0727,医疗服务,1207.37,-1.13,180658384,1.53,183151216,1.55,-2492832,-0.02,-93909952,-0.79,-86748432,-0.73
BK0732,贵金属,986.12,2.86,102558352,1.83,192898208,3.44,-90339856,-1.6099999999999999,38098352,0.68,-140656704,-2.51
BK0464,石油行业,5112.71,0.77,101911824,2.36,177836976,4.13,-75925152,-1.76,-15947920,-0.37,-85963888,-1.99
BK0458,仪器仪表,12320.49,0.47000000000000003,60421849,1.5899999999999999,23982745,0.63,36439104,0.96,-2239952,-0.06,-65666560,-1.72
BK0427,公用事业,8237.0,1.83,49032546,1.45,125033090,3.69,-76000544,-2.24,-67415744,-1.99,18383200,0.54
BK1037,消费电子,1078.8,0.14,43566336,0.24,191228752,1.07,-147662416,-0.8300000000000001,-43456000,-0.24,-2088704,-0.01
BK0428,电力行业,16452.36,1.6,42701056,0.24,50889632,0.28,-8188576,-0.05,-126616832,-0.7000000000000001,83915776,0.46
BK1027,小金属,1703.22,1.6800000000000002,35501648,0.35000000000000003,36848016,0.36,-1346368,-0.01,-82737776,-0.81,47236112,0.46
BK1017,采掘行业,1078.29,1.1400000000000001,16591090,0.8,687346,0.03,15903744,0.77,30409584,1.47,-47000672,-2.27
BK1039,电子化学品,1400.65,-0.46,7312825,0.37,-20992551,-1.05,28305376,1.42,43163968,2.16,-50476800,-2.52
BK1036,半导体,1276.05,0.27,6481360,0.02,-28084272,-0.09,34565632,0.11,-8895744,-0.03,1788160,0.01
BK1018,橡胶制品,1078.18,-0.23,3768720,0.16,-10167792,-0.42,13936512,0.5700000000000001,20686304,0.85,-25369504,-1.05
BK1043,专业服务,1006.12,-0.04,-12140156,-0.52,103337700,4.45,-115477856,-4.98,-46842592,-2.02,57545808,2.48
BK0429,交运设备,7868.29,0.06,-12552926,-0.4,-1056910,-0.03,-11496016,-0.36,4395040,0.14,8491072,0.27
BK0734,珠宝首饰,441.46,0.48,-28519937,-2.24,-1573352,-0.12,-26946585,-2.11,14199408,1.11,14320528,1.12
BK0437,煤炭行业,9764.08,1.08,-33069440,-0.59,-2404336,-0.04,-30665104,-0.55,-39378368,-0.7000000000000001,72447808,1.3
BK0730,农药兽药,1084.1,-0.27,-53505577,-2.33,-12835177,-0.56,-40670400,-1.77,18744848,0.8200000000000001,35665728,1.56
BK0731,化肥行业,1293.32,-0.51,-58483328,-1.62,15924752,0.44,-74408080,-2.06,-81146176,-2.25,139629520,3.87
BK0478,有色金属,15001.39,1.33,-59877552,-0.36,207224608,1.25,-267102160,-1.62,-38150400,-0.23,98934272,0.6000000000000001
BK0733,包装材料,930.82,-0.52,-62462368,-4.5600000000000005,-12626380,-0.92,-49835988,-3.64,-18861360,-1.38,81050512,5.92
BK1028,燃气,1413.11,0.84,-68233390,-4.51,-18042435,-1.19,-50190955,-3.32,-11640064,-0.77,80450080,5.32
BK0740,教育,681.6,0.4,-68576784,-3.26,-26597808,-1.26,-41978976,-1.99,7551264,0.36,61025520,2.9
BK0471,化纤行业,13559.6,0.05,-69230489,-2.08,-79616569,-2.4,10386080,0.31,-78526176,-2.36,147873472,4.45
BK0450,航运港口,9285.63,0.41000000000000003,-72820992,-1.69,-6151232,-0.14,-66669760,-1.55,33058160,0.77,39413968,0.92
BK1046,游戏,1246.08,-0.39,-75415296,-0.67,5924496,0.05,-81339792,-0.72,-58201648,-0.52,133616928,1.18
BK0421,铁路公路,6748.77,0.16,-77425415,-4.74,-38984245,-2.38,-38441170,-2.35,-34977168,-2.14,112402592,6.87
BK1030,电机,1639.74,-0.42,-79165252,-2.9699999999999998,-23172980,-0.87,-55992272,-2.1,33461728,1.25,45643600,1.71
BK0546,玻璃玻纤,37355.56,-0.23,-84174632,-3.7199999999999998,-13329624,-0.59,-70845008,-3.13,-83975296,-3.71,167759712,7.41
BK1016,汽车服务,1046.85,-0.8300000000000001,-93369380,-6.07,-48673428,-3.16,-44695952,-2.9,20975744,1.3599999999999999,72647376,4.72
BK0440,家用轻工,35394.57,-1.52,-107467038,-6.27,-15945416,-0.93,-91521622,-5.34,-30107360,-1.76,137574416,8.02
BK0479,钢铁行业,7552.76,2.41,-116893712,-0.87,133921152,0.99,-250814864,-1.8599999999999999,-86838176,-0.64,204177728,1.52
BK1042,医药商业,1074.76,-0.97,-117275802,-3.95,-78751050,-2.65,-38524752,-1.3,-73639712,-2.48,190915520,6.43
BK1044,生物制品,855.39,-0.45,-125412048,-1.35,-112541328,-1.21,-12870720,-0.14,-68164352,-0.73,188981136,2.04
BK1032,风电设备,1176.64,-0.32,-149727775,-6.22,-83021503,-3.45,-66706272,-2.77,7365040,0.31,142362720,5.91
BK0422,物流行业,6206.05,0.05,-151105472,-2.7,-114857232,-2.05,-36248240,-0.65,-145348608,-2.6,296730864,5.3
BK0420,航空机场,4914.09,-0.16,-153442224,-4.15,-122811264,-3.32,-30630960,-0.8300000000000001,-25118016,-0.68,178560256,4.83
