代码,名称,最新价,今日涨跌幅,今日主力净流入(净额),今日主力净流入(净占比),今日超大单净流入(净额),今日超大单净流入(净占比),今日大单净流入(净额),今日大单净流入(净占比),今日中单净流入(净额),今日中单净流入(净占比),今日小单净流入(净额),今日小单净流入(净占比)
BK0475,银行,2772.76,-0.29,563668912,4.58,334814592,2.7199999999999998,228854320,1.8599999999999999,-93157984,-0.76,-470510896,-3.83
BK0481,汽车零部件,28065.16,0.96,316644752,0.93,506399120,1.49,-189754368,-0.56,-56135680,-0.17,-257396480,-0.76
BK0464,石油行业,4783.22,-0.22,195188384,4.25,-150071920,-3.27,345260304,7.52,-96836944,-2.11,-98351440,-2.14
BK0420,航空机场,4698.71,-0.68,172221376,6.52,79107408,2.99,93113968,3.52,12073520,0.46,-184294880,-6.97
BK0428,电力行业,15896.29,0.9400000000000001,141629744,0.79,33436464,0.19,108193280,0.6000000000000001,-145100032,-0.81,3470336,0.02
BK0471,化纤行业,12757.54,-1.02,118614160,2.36,185685072,3.69,-67070912,-1.33,-109645328,-2.18,-9063792,-0.18
BK0451,房地产开发,11760.88,-1.11,72081488,0.8,-54686112,-0.6000000000000001,126767600,1.4,-61506960,-0.68,-10574496,-0.12
BK1018,橡胶制品,1009.34,-0.13,64814928,2.64,20467536,0.8300000000000001,44347392,1.8,8981888,0.37,-68298208,-2.7800000000000002
BK0476,装修建材,12857.14,-1.12,28135341,0.64,116809741,2.67,-88674400,-2.03,-56826896,-1.3,28691568,0.66
BK0470,造纸印刷,7962.66,-0.25,12126800,0.16,5084304,0.07,7042496,0.09,-47405696,-0.63,35490352,0.47000000000000003
BK0421,铁路公路,6204.99,-0.55,9406882,0.73,-24427923,-1.8900000000000001,33834805,2.61,746496,0.06,-10153392,-0.78
BK0725,装修装饰,421.77,-0.99,7227834,0.30000000000000004,-32459702,-1.3599999999999999,39687536,1.6600000000000001,-5911344,-0.25,-1475392,-0.06
BK1030,电机,1720.67,-0.03,-13447984,-0.17,61646256,0.8,-75094240,-0.97,-67030112,-0.87,80646256,1.04
BK1043,专业服务,1001.16,-1.51,-20543703,-0.9,-4172055,-0.18,-16371648,-0.72,12911264,0.5700000000000001,7299952,0.32
BK1042,医药商业,1084.27,-0.68,-32572345,-1.53,-16895737,-0.8,-15676608,-0.74,-19422176,-0.91,51994512,2.45
BK0422,物流行业,5758.93,-0.8,-36410911,-0.86,-17848943,-0.42,-18561968,-0.44,-49618000,-1.17,84832080,2.0
BK1045,房地产服务,871.23,-1.6600000000000001,-36985080,-3.27,3614775,0.32,-40599855,-3.59,-354832,-0.03,37339920,3.3
BK1017,采掘行业,969.64,-0.8,-37462937,-3.13,-24537321,-2.05,-12925616,-1.08,40127008,3.36,-2664064,-0.22
BK0728,环保行业,381.95,-0.44,-37811822,-0.72,-63027262,-1.2,25215440,0.48,19796000,0.38,17498848,0.33
BK0425,工程建设,20298.01,-1.2,-46560752,-0.44,-12180240,-0.11,-34380512,-0.32,-135715856,-1.27,182467408,1.71
BK0427,公用事业,7573.56,0.21,-49216177,-2.52,-42132289,-2.15,-7083888,-0.36,42529344,2.18,6686816,0.34
BK0454,塑料制品,10139.65,-0.7000000000000001,-49936380,-1.3900000000000001,33070148,0.92,-83006528,-2.3,-26069280,-0.72,76693600,2.13
BK1028,燃气,1316.06,-0.13,-53445658,-4.32,-46988870,-3.8,-6456788,-0.52,7706512,0.62,45685072,3.7
BK0734,珠宝首饰,408.59,-1.4,-54239275,-6.45,-20285604,-2.41,-33953671,-4.04,20376854,2.42,33862416,4.03
BK0424,水泥建材,24365.03,-0.84,-62304215,-2.79,-51706631,-2.31,-10597584,-0.47000000000000003,23456272,1.05,38847968,1.74
BK0731,化肥行业,1173.97,-0.99,-66944138,-3.43,-16247274,-0.8300000000000001,-50696864,-2.59,20331872,1.04,46612288,2.39
BK0730,农药兽药,1021.86,-1.06,-74782713,-3.73,-21289897,-1.06,-53492816,-2.67,54821296,2.73,18628912,0.93
BK0733,包装材料,880.7,-1.34,-112040512,-5.61,-96255904,-4.82,-15784608,-0.79,44031376,2.2,67990032,3.4
BK0726,工程咨询服务,600.51,-1.67,-113989277,-3.48,18722419,0.5700000000000001,-132711696,-4.05,-50128880,-1.53,163649088,5.0
BK0484,贸易行业,8248.94,-0.32,-115663440,-2.48,-26628240,-0.5700000000000001,-89035200,-1.9100000000000001,-33874880,-0.73,149557104,3.21
BK0440,家用轻工,33345.21,-2.17,-125738773,-7.23,-28530806,-1.6400000000000001,-97207967,-5.59,29942272,1.72,95796480,5.51
