代码,名称,最新价,今日涨跌幅,今日主力净流入(净额),今日主力净流入(净占比),今日超大单净流入(净额),今日超大单净流入(净占比),今日大单净流入(净额),今日大单净流入(净占比),今日中单净流入(净额),今日中单净流入(净占比),今日小单净流入(净额),今日小单净流入(净占比)
BK0481,汽车零部件,29799.04,0.75,403443392,1.38,397459392,1.3599999999999999,5984000,0.02,-65594880,-0.22,-338084608,-1.15
BK0737,软件开发,856.92,0.62,230145232,0.58,693859280,1.75,-463714048,-1.17,-175797248,-0.44,-55380480,-0.14
BK0458,仪器仪表,12453.54,1.08,210843984,3.88,155536432,2.86,55307552,1.02,-4619168,-0.08,-212481824,-3.91
BK0459,电子元件,18740.72,0.48,175778688,0.91,210191520,1.09,-34412832,-0.18,76422144,0.4,-254449152,-1.32
BK0470,造纸印刷,8471.31,-0.1,151721136,2.87,387192320,7.34,-235471184,-4.46,-105590256,-2.0,-49641904,-0.9400000000000001
BK1039,电子化学品,1414.95,1.02,75453111,2.88,50707991,1.94,24745120,0.9400000000000001,74937280,2.86,-150390384,-5.74
BK1020,非金属材料,1002.37,0.30000000000000004,41885520,0.9400000000000001,27514528,0.61,14370992,0.32,30852496,0.6900000000000001,-76112560,-1.7000000000000002
BK1030,电机,1647.97,0.5,35076217,1.13,15632201,0.5,19444016,0.62,37269600,1.2,-63881680,-2.05
BK0910,专用设备,2159.42,0.44,34240048,0.18,73977552,0.39,-39737504,-0.21,129086720,0.68,-161574912,-0.85
BK0545,通用设备,26692.41,0.28,34145376,0.2,67010096,0.39,-32864720,-0.19,140762624,0.81,-212431872,-1.23
BK0739,工程机械,1141.04,0.49,34014350,0.92,-30265250,-0.8200000000000001,64279600,1.74,-52084048,-1.4100000000000001,16188624,0.44
BK1018,橡胶制品,1080.5,0.22,30489716,1.43,10500660,0.49,19989056,0.9400000000000001,96777552,4.55,-124344432,-5.85
BK0725,装修装饰,462.69,0.11,10606493,0.44,87730029,3.65,-77123536,-3.21,-104684160,-4.36,94047760,3.92
BK1017,采掘行业,1074.65,-0.34,-1256388,-0.07,60795356,3.48,-62051744,-3.56,-31809152,-1.82,33065536,1.8900000000000001
BK0454,塑料制品,10717.05,0.06,-10309880,-0.24,-33738072,-0.79,23428192,0.55,89776160,2.1,-79848016,-1.87
BK0734,珠宝首饰,436.7,-1.08,-22684796,-2.79,-4373433,-0.54,-18311363,-2.25,3899080,0.48,18785712,2.31
BK0546,玻璃玻纤,37274.6,-0.22,-27224785,-1.51,-16412561,-0.91,-10812224,-0.6000000000000001,-45031136,-2.5,72266928,4.01
BK0733,包装材料,931.43,0.07,-28914542,-2.15,-5949661,-0.44,-22964881,-1.71,-1087456,-0.08,30220208,2.25
BK0440,家用轻工,35257.84,-0.39,-39866728,-3.25,75106,0.01,-39941834,-3.26,-23444368,-1.9100000000000001,63311104,5.17
BK0482,商业百货,16137.54,0.28,-41598112,-0.32,205722368,1.57,-247320480,-1.8900000000000001,-136208096,-1.04,177806080,1.3599999999999999
BK0731,化肥行业,1286.45,-0.53,-53411722,-1.6800000000000002,-44918170,-1.4100000000000001,-8493552,-0.27,69134320,2.17,-15722592,-0.49
BK0429,交运设备,7884.19,0.2,-63205559,-2.05,-57844167,-1.88,-5361392,-0.17,37728928,1.23,24919456,0.81
BK0539,综合行业,8802.11,0.16,-65516050,-2.94,-23388562,-1.05,-42127488,-1.8900000000000001,-13300496,-0.6000000000000001,78816544,3.54
BK1028,燃气,1402.79,-0.73,-80572332,-7.33,-27705144,-2.52,-52867188,-4.8100000000000005,5483824,0.5,75133360,6.83
BK0421,铁路公路,6727.95,-0.31,-84513140,-5.77,-9960610,-0.68,-74552530,-5.09,-36108432,-2.47,120621568,8.24
BK1035,美容护理,864.13,-0.59,-104673207,-3.06,15320585,0.45,-119993792,-3.51,-168813888,-4.94,273487104,8.0
BK1016,汽车服务,1041.79,-0.48,-111223525,-10.27,-92109785,-8.51,-19113740,-1.77,25338144,2.34,85172304,7.87
BK0740,教育,671.42,-1.49,-118810259,-7.83,-19403390,-1.28,-99406869,-6.55,-13512112,-0.89,132322368,8.72
BK0730,农药兽药,1076.34,-0.72,-143681773,-6.23,-73586365,-3.19,-70095408,-3.04,62841280,2.7199999999999998,80382816,3.48
BK0471,化纤行业,13544.22,-0.11,-145475501,-4.79,-46364781,-1.53,-99110720,-3.26,21872416,0.72,126405680,4.16
BK0420,航空机场,4868.81,-0.92,-150950480,-5.17,-95564400,-3.27,-55386080,-1.9,45466480,1.56,105484016,3.61
BK0738,多元金融,574.49,1.07,-152140560,-3.0,17557040,0.35000000000000003,-169697600,-3.35,-128545520,-2.54,280686096,5.54
BK0424,水泥建材,27351.65,-0.07,-153310204,-3.91,-113274540,-2.89,-40035664,-1.02,-94687344,-2.41,247997536,6.32
BK1032,风电设备,1167.59,-0.77,-155856663,-7.73,-96241255,-4.77,-59615408,-2.96,-3787840,-0.19,159644528,7.91
BK0736,通信服务,949.58,0.04,-160186640,-3.36,-308253440,-6.47,148066800,3.11,-50268416,-1.05,210455056,4.41
BK1043,专业服务,1008.19,0.21,-161920053,-6.94,-126493845,-5.43,-35426208,-1.52,24549344,1.05,134789152,5.78
BK1042,医药商业,1071.87,-0.27,-167603277,-6.55,-95094253,-3.7199999999999998,-72509024,-2.84,67363488,2.63,100239808,3.92
BK0728,环保行业,407.42,-0.46,-185668693,-3.4,-65090261,-1.19,-120578432,-2.21,7228624,0.13,177610400,3.25
BK0436,纺织服装,10884.54,-0.26,-192921423,-2.99,-32289759,-0.5,-160631664,-2.49,-149880576,-2.32,342487056,5.3
BK1019,化学原料,802.02,-0.22,-212839666,-4.63,-133632482,-2.91,-79207184,-1.72,53608944,1.17,159466496,3.47
BK0447,互联网服务,20015.43,0.38,-216703536,-0.72,-104570928,-0.35000000000000003,-112132608,-0.37,19757056,0.07,196052736,0.65
BK0735,计算机设备,999.82,0.5,-216733504,-1.81,-174028400,-1.45,-42705104,-0.36,155090176,1.3,60639280,0.51
BK1015,能源金属,574.42,-0.66,-225303760,-6.45,-107105056,-3.07,-118198704,-3.38,-6797936,-0.19,232101696,6.64
BK0456,家电行业,16740.62,0.2,-227176256,-2.29,-166026704,-1.67,-61149552,-0.62,47273968,0.48,179836320,1.81
BK0474,保险,1182.11,-0.46,-232402432,-3.73,-205130608,-3.29,-27271824,-0.44,89381696,1.44,143020736,2.3
BK0476,装修建材,14632.44,-0.08,-232410609,-3.34,-90584193,-1.3,-141826416,-2.04,-100028432,-1.44,332439056,4.78
BK0450,航运港口,9205.81,-0.86,-232989550,-6.5,-148553854,-4.15,-84435696,-2.36,-28409216,-0.79,260915472,7.28
BK0427,公用事业,8145.98,-1.11,-238382596,-9.91,-106165940,-4.42,-132216656,-5.5,6940608,0.29,231441984,9.63
BK0484,贸易行业,8780.13,-0.02,-261596336,-5.26,-145797232,-2.93,-115799104,-2.33,-6869184,-0.14,268325216,5.39
BK0422,物流行业,6155.99,-0.81,-313882577,-6.92,-70903169,-1.56,-242979408,-5.36,33919840,0.75,279946592,6.17
BK1038,光学光电子,1184.08,0.46,-314399792,-2.7,-190652464,-1.6400000000000001,-123747328,-1.06,30609248,0.26,283705792,2.44
BK1036,半导体,1277.55,0.12,-314754544,-1.04,-75221488,-0.25,-239533056,-0.79,165969152,0.55,146750464,0.48
BK1034,电源设备,1903.14,-0.8,-318441033,-7.65,-185545497,-4.46,-132895536,-3.19,84161520,2.02,234279520,5.63
BK0538,化学制品,22797.98,-0.12,-331041232,-2.86,-94600496,-0.8200000000000001,-236440736,-2.04,75896400,0.66,258422240,2.23
BK1041,医疗器械,852.52,-1.45,-387787696,-3.83,-78762704,-0.78,-309024992,-3.05,-161723632,-1.6,546216400,5.4
BK1045,房地产服务,1118.56,0.29,-394931232,-5.59,-97129200,-1.38,-297802032,-4.22,49267072,0.7000000000000001,345664144,4.89
BK0726,工程咨询服务,662.2,-0.88,-396802458,-6.94,-83517178,-1.46,-313285280,-5.48,-96420560,-1.69,490839744,8.58
BK0451,房地产开发,14320.26,1.34,-405675616,-1.13,419464352,1.17,-825139968,-2.3,-123189248,-0.34,528865024,1.47
BK0485,旅游酒店,15835.4,-1.77,-448837888,-6.01,-156824048,-2.1,-292013840,-3.91,-142105664,-1.9,590943552,7.91
