代码,名称,最新价,今日涨跌幅,今日主力净流入(净额),今日主力净流入(净占比),今日超大单净流入(净额),今日超大单净流入(净占比),今日大单净流入(净额),今日大单净流入(净占比),今日中单净流入(净额),今日中单净流入(净占比),今日小单净流入(净额),今日小单净流入(净占比)
BK1037,消费电子,1114.8,2.83,1348773904,5.06,1183787280,4.44,164986624,0.62,-673315584,-2.5300000000000002,-672881152,-2.52
BK1027,小金属,1623.46,2.98,658478576,6.7,460166896,4.68,198311680,2.02,-127787216,-1.3,-530691360,-5.4
BK1030,电机,1791.13,4.35,456763056,5.05,389220096,4.31,67542960,0.75,-141128816,-1.56,-340466720,-3.77
BK1046,游戏,1499.35,2.66,381547648,1.4,40866176,0.15,340681472,1.25,13206016,0.05,-394753792,-1.45
BK0910,专用设备,2249.64,2.51,283723408,0.75,696112272,1.8399999999999999,-412388864,-1.09,-288782080,-0.76,9897984,0.03
BK0425,工程建设,20601.54,1.11,262193680,2.5700000000000003,69052224,0.68,193141456,1.8900000000000001,-197847792,-1.94,-64362960,-0.63
BK0545,通用设备,27493.62,2.24,248496304,0.71,673666992,1.92,-425170688,-1.21,-292900096,-0.8300000000000001,67117312,0.19
BK0481,汽车零部件,28902.31,1.75,220388992,0.6000000000000001,328662144,0.9,-108273152,-0.30000000000000004,-151361280,-0.41000000000000003,17851392,0.05
BK0448,通信设备,12045.82,2.31,220099072,0.43,908154112,1.76,-688055040,-1.33,-451616000,-0.87,233962240,0.45
BK0486,文化传媒,9118.65,0.8200000000000001,82453344,0.34,91687264,0.37,-9233920,-0.04,274520576,1.12,-356573184,-1.46
BK0739,工程机械,1130.27,1.53,67821984,1.38,57729936,1.17,10092048,0.2,-25235552,-0.51,-38910272,-0.79
BK0476,装修建材,13288.5,-0.38,40332037,0.85,11321669,0.24,29010368,0.61,-80343984,-1.7000000000000002,40011936,0.85
BK0440,家用轻工,34328.14,1.04,21150026,1.21,76987018,4.41,-55836992,-3.2,-43387648,-2.48,22237632,1.27
BK1042,医药商业,1104.7,1.17,17148240,0.68,38802048,1.53,-21653808,-0.86,53008176,2.09,-70156416,-2.77
BK0484,贸易行业,8242.89,0.87,1034672,0.03,58802464,1.6099999999999999,-57767792,-1.58,-68572880,-1.88,69182880,1.9
BK0725,装修装饰,428.45,0.62,-16247983,-1.03,1177036,0.07,-17425019,-1.11,-6859040,-0.44,22162656,1.4100000000000001
BK0734,珠宝首饰,425.03,1.11,-26991026,-2.91,-16204039,-1.75,-10786987,-1.16,30354848,3.2800000000000002,-3363808,-0.36
BK1017,采掘行业,986.42,0.14,-30330531,-3.08,-31267317,-3.18,936786,0.1,-3785040,-0.38,34115552,3.47
BK1043,专业服务,1010.44,1.08,-43690222,-1.97,-9864958,-0.44,-33825264,-1.52,-57435376,-2.59,101123088,4.55
BK0539,综合行业,8407.91,0.6000000000000001,-45365932,-2.68,1524164,0.09,-46890096,-2.77,-49333168,-2.91,94699104,5.58
BK0458,仪器仪表,12992.06,2.27,-47550400,-0.5700000000000001,-41594336,-0.5,-5956064,-0.07,-595248,-0.01,51955920,0.63
BK1040,中药,1535.97,1.58,-49058368,-0.48,23248128,0.23,-72306496,-0.7000000000000001,104214704,1.01,-55150688,-0.53
BK1045,房地产服务,886.01,-0.5,-52650307,-5.84,-9099379,-1.01,-43550928,-4.83,22592080,2.51,30058240,3.33
BK1039,电子化学品,1421.18,1.21,-54273166,-2.45,-20750,0.0,-54252416,-2.45,-31158368,-1.4100000000000001,85431520,3.86
BK0546,玻璃玻纤,36115.63,0.4,-54887969,-2.79,-39007585,-1.99,-15880384,-0.81,4054832,0.21,50850128,2.59
BK0726,工程咨询服务,606.37,0.79,-55890875,-2.07,-28155611,-1.04,-27735264,-1.03,-26366016,-0.98,80641520,2.99
BK0730,农药兽药,1043.43,0.61,-56890968,-2.83,-44005672,-2.19,-12885296,-0.64,-25706256,-1.28,89443888,4.45
BK1016,汽车服务,998.81,0.72,-58119555,-3.77,-50381475,-3.27,-7738080,-0.5,-26085232,-1.69,84684976,5.49
BK0464,石油行业,4887.82,0.01,-62453168,-1.9100000000000001,-52746256,-1.6099999999999999,-9706912,-0.30000000000000004,13820784,0.42,48632368,1.49
BK1038,光学光电子,1195.07,2.08,-65630224,-0.4,213971824,1.32,-279602048,-1.72,-220469760,-1.3599999999999999,286027520,1.76
BK0424,水泥建材,24647.67,-0.12,-72040258,-3.83,-8919154,-0.47000000000000003,-63121104,-3.36,-3571744,-0.19,75612000,4.02
BK1035,美容护理,835.13,0.35000000000000003,-77615331,-3.75,-57433843,-2.7800000000000002,-20181488,-0.98,36889792,1.78,40725536,1.97
BK1041,医疗器械,892.16,1.3599999999999999,-79843808,-0.87,-8489920,-0.09,-71353888,-0.78,-9094736,-0.1,89668608,0.98
BK0740,教育,679.73,-0.17,-83109984,-4.14,-53676016,-2.67,-29433968,-1.47,-22023280,-1.1,105133264,5.23
BK0421,铁路公路,6380.62,0.0,-84641622,-6.57,-47839363,-3.71,-36802259,-2.85,-31703184,-2.46,116344800,9.02
BK1018,橡胶制品,1024.92,0.91,-89910031,-4.14,-33515007,-1.54,-56395024,-2.59,-62002128,-2.85,156945168,7.22
BK0738,多元金融,501.54,-0.02,-92043031,-5.53,-53017687,-3.18,-39025344,-2.34,-14408576,-0.86,106451600,6.39
BK0733,包装材料,900.33,0.35000000000000003,-94485841,-6.03,-23223067,-1.48,-71262774,-4.55,-14453264,-0.92,109028480,6.96
BK0454,塑料制品,10466.04,1.44,-94932522,-1.83,-29624074,-0.5700000000000001,-65308448,-1.26,-2321376,-0.04,98094496,1.8900000000000001
BK1032,风电设备,1188.14,0.14,-98338564,-3.52,-25510132,-0.91,-72828432,-2.61,15369136,0.55,82969440,2.9699999999999998
BK1020,非金属材料,1006.19,0.87,-105448256,-2.69,-108464176,-2.77,3015920,0.08,78025872,1.99,28019216,0.72
BK0433,农牧饲渔,13310.27,0.5700000000000001,-109651136,-1.54,-122507152,-1.72,12856016,0.18,43953152,0.62,64030592,0.9
BK0475,银行,2757.58,-0.43,-121374688,-1.38,-85427648,-0.97,-35947040,-0.41000000000000003,-146490288,-1.67,267864960,3.05
BK0438,食品饮料,23645.6,-0.17,-123336880,-1.48,-51943280,-0.62,-71393600,-0.85,-58303696,-0.7000000000000001,180602752,2.16
BK0482,商业百货,13988.69,0.0,-133613928,-3.42,-42981800,-1.1,-90632128,-2.32,38092864,0.97,95521072,2.44
BK0732,贵金属,872.09,-0.11,-145269100,-5.0,-193449244,-6.66,48180144,1.6600000000000001,134984704,4.65,10284384,0.35000000000000003
BK0450,航运港口,8665.64,-0.43,-150233847,-6.02,-36915767,-1.48,-113318080,-4.54,21003504,0.84,129194416,5.18
BK0728,环保行业,391.65,0.91,-150631053,-2.98,-24460221,-0.48,-126170832,-2.49,-99555376,-1.97,250150864,4.94
BK1034,电源设备,1974.35,0.72,-150817739,-2.92,-49016827,-0.9500000000000001,-101800912,-1.97,-23289328,-0.45,174107088,3.37
BK1028,燃气,1363.46,-0.56,-150886010,-7.86,-52499786,-2.73,-98386224,-5.12,-4568016,-0.24,155070576,8.08
BK0479,钢铁行业,6803.44,-0.34,-156034346,-5.38,-121056970,-4.17,-34977376,-1.21,76495584,2.64,79815600,2.75
BK0429,交运设备,7819.84,1.3900000000000001,-159386936,-3.65,-13766008,-0.31,-145620928,-3.33,25817024,0.59,134721072,3.08
BK0474,保险,1046.12,0.42,-166625281,-6.11,-44593393,-1.6400000000000001,-122031888,-4.48,-10489536,-0.38,177114832,6.5
BK0427,公用事业,7849.21,-1.25,-182793879,-7.04,-62050903,-2.39,-120742976,-4.65,-42829568,-1.65,225623440,8.69
BK0459,电子元件,18898.51,1.9,-185736864,-0.71,14494304,0.06,-200231168,-0.76,-118189056,-0.45,307170816,1.17
BK0465,化学制药,27568.19,0.6000000000000001,-194724544,-1.81,-75797920,-0.7000000000000001,-118926624,-1.1,280658576,2.61,-82039712,-0.76
BK1044,生物制品,845.89,0.43,-200695024,-3.5700000000000003,-16542816,-0.29,-184152208,-3.2800000000000002,46736096,0.8300000000000001,155330128,2.76
BK0470,造纸印刷,8045.82,0.8200000000000001,-213871584,-4.5,-66513488,-1.4,-147358096,-3.1,-31643920,-0.67,247216544,5.2
BK0731,化肥行业,1179.72,-0.9400000000000001,-223784234,-10.58,-162255002,-7.67,-61529232,-2.91,41646608,1.97,182137632,8.61
BK0473,证券,110603.43,-0.14,-237116560,-3.2800000000000002,-254596816,-3.52,17480256,0.24,52799856,0.73,184316704,2.55
BK0420,航空机场,4632.62,-1.65,-248542708,-8.74,-109537780,-3.85,-139004928,-4.89,86331616,3.04,162211104,5.71
BK0478,有色金属,13889.61,0.41000000000000003,-251896832,-3.59,-74005984,-1.05,-177890848,-2.5300000000000002,-109558128,-1.56,361581440,5.15
BK1019,化学原料,762.92,0.07,-253827168,-5.73,-121980864,-2.75,-131846304,-2.98,27866096,0.63,224358816,5.06
BK0436,纺织服装,10274.86,0.99,-269132486,-5.63,-107079334,-2.24,-162053152,-3.39,-58589824,-1.23,327773904,6.86
BK0457,电网设备,22789.5,1.52,-276959712,-1.78,-94246160,-0.61,-182713552,-1.17,-14449920,-0.09,292547584,1.88
BK0736,通信服务,981.84,1.79,-296233312,-2.81,-196529184,-1.87,-99704128,-0.9500000000000001,94105904,0.89,202127392,1.92
BK0456,家电行业,16635.78,1.47,-298572768,-1.83,56230528,0.34,-354803296,-2.17,7383296,0.05,291531264,1.78
BK0729,船舶制造,941.27,-0.33,-319883600,-2.95,-192724672,-1.78,-127158928,-1.17,-33325248,-0.31,353208832,3.25
BK0538,化学制品,21594.32,0.67,-327490640,-3.7,-127519856,-1.44,-199970784,-2.26,-51597328,-0.58,374028816,4.23
BK1033,电池,1081.71,0.2,-337975376,-3.05,-340416912,-3.07,2441536,0.02,80039920,0.72,256498848,2.31
BK0480,航天航空,40915.56,1.6400000000000001,-409269744,-4.43,-125115744,-1.3599999999999999,-284154000,-3.08,-26895808,-0.29,442349520,4.79
BK0471,化纤行业,12997.84,-0.13,-419512672,-8.06,-181773440,-3.49,-237739232,-4.57,49690320,0.9500000000000001,367428336,7.06
BK0437,煤炭行业,9171.97,-1.38,-436365328,-6.18,-364131392,-5.16,-72233936,-1.02,-223312,0.0,436588624,6.19
BK0422,物流行业,5856.19,-0.15,-520646096,-7.93,-134210384,-2.04,-386435712,-5.89,134993920,2.06,385717920,5.88
BK0451,房地产开发,11768.86,-1.15,-560770480,-7.37,-396696752,-5.21,-164073728,-2.16,112013248,1.47,448757232,5.89
BK0727,医疗服务,1214.2,0.75,-597831504,-6.8,-317501248,-3.61,-280330256,-3.19,-84918992,-0.97,682750512,7.76
BK0485,旅游酒店,15093.18,-1.22,-602442304,-8.2,-243619344,-3.32,-358822960,-4.89,20983584,0.29,581458736,7.92
BK1015,能源金属,564.0,-1.1400000000000001,-623239009,-14.64,-418584609,-9.84,-204654400,-4.8100000000000005,92975808,2.18,530263200,12.46
BK1029,汽车整车,1215.62,-0.49,-706165152,-6.88,-445319456,-4.34,-260845696,-2.54,-52201904,-0.51,758367072,7.39
BK1036,半导体,1310.47,0.71,-809756288,-2.14,-407051648,-1.08,-402704640,-1.06,24452608,0.06,785107712,2.07
BK0447,互联网服务,20649.85,1.15,-855488480,-2.27,-382149088,-1.02,-473339392,-1.26,299719168,0.8,556320512,1.48
BK1031,光伏设备,1758.77,0.31,-1030402944,-3.43,-646486912,-2.15,-383916032,-1.28,360846336,1.2,670457344,2.23
BK0477,酿酒行业,60670.49,-0.87,-1201737488,-8.3,-490901248,-3.39,-710836240,-4.91,109181184,0.75,1092556320,7.55
BK0735,计算机设备,1007.91,2.1,-1272153856,-5.16,-542439168,-2.2,-729714688,-2.96,512542208,2.08,759131392,3.08
BK0428,电力行业,16527.25,-1.28,-1781413360,-8.48,-893993456,-4.26,-887419904,-4.23,86594048,0.41000000000000003,1694819328,8.07
BK0737,软件开发,877.27,1.52,-1965237248,-4.24,-696222208,-1.5,-1269015040,-2.74,278174976,0.6000000000000001,1682579456,3.63
