代码,名称,最新价,今日涨跌幅,今日主力净流入(净额),今日主力净流入(净占比),今日超大单净流入(净额),今日超大单净流入(净占比),今日大单净流入(净额),今日大单净流入(净占比),今日中单净流入(净额),今日中单净流入(净占比),今日小单净流入(净额),今日小单净流入(净占比)
BK1036,半导体,1362.57,2.71,2042590720,4.02,1561878784,3.08,480711936,0.9500000000000001,-618535936,-1.22,-1423266048,-2.8
BK0481,汽车零部件,30426.14,4.31,1532037888,2.89,1497320704,2.8200000000000003,34717184,0.07,-353060096,-0.67,-1072697088,-2.02
BK1029,汽车整车,1301.78,2.08,660142736,2.39,593844624,2.15,66298112,0.24,-55436544,-0.2,-604706048,-2.19
BK0477,酿酒行业,61774.42,0.04,365898624,2.61,356685200,2.54,9213424,0.07,-69235968,-0.49,-296662800,-2.12
BK1037,消费电子,1147.75,1.7000000000000002,320892384,1.24,381763296,1.48,-60870912,-0.24,-320549376,-1.24,185856,0.0
BK1038,光学光电子,1237.9,1.48,314080048,1.45,425954608,1.97,-111874560,-0.52,-304734976,-1.4100000000000001,-9639168,-0.04
BK0447,互联网服务,21005.38,0.92,306135936,0.75,286821504,0.7000000000000001,19314432,0.05,-168028160,-0.41000000000000003,-138236672,-0.34
BK0450,航运港口,8832.81,-0.34,231588848,4.54,153142624,3.0,78446224,1.54,-87881648,-1.72,-143723312,-2.8200000000000003
BK0735,计算机设备,1035.61,1.48,197228928,1.01,287996544,1.48,-90767616,-0.47000000000000003,-3127552,-0.02,-197080064,-1.01
BK0486,文化传媒,9126.47,0.51,108190800,0.46,122683472,0.52,-14492672,-0.06,107657984,0.45,-215760896,-0.91
BK1030,电机,1839.81,3.2800000000000002,88943680,1.2,172401136,2.33,-83457456,-1.13,-141925968,-1.92,48219744,0.65
BK0420,航空机场,4872.18,0.72,79554519,2.33,31815607,0.93,47738912,1.4,-121710032,-3.56,42155520,1.23
BK1016,汽车服务,1064.34,3.24,45756576,1.55,59665760,2.03,-13909184,-0.47000000000000003,-11493136,-0.39,-34197424,-1.16
BK0465,化学制药,28224.06,0.6000000000000001,-1482096,-0.01,218037200,1.28,-219519296,-1.29,89756672,0.53,-84740096,-0.5
BK0429,交运设备,7924.55,0.84,-4406704,-0.1,56998016,1.26,-61404720,-1.3599999999999999,-98355328,-2.17,102823920,2.27
BK0464,石油行业,5019.4,0.65,-6608640,-0.17,-138055424,-3.55,131446784,3.38,-36847456,-0.9500000000000001,43456096,1.12
BK0734,珠宝首饰,436.26,0.03,-44012996,-4.35,14988307,1.48,-59001303,-5.83,-4168720,-0.41000000000000003,48181712,4.76
BK0725,装修装饰,442.39,0.55,-47824664,-2.34,-6887784,-0.34,-40936880,-2.0,-14698832,-0.72,62592352,3.06
BK1042,医药商业,1101.59,-0.99,-50825733,-1.67,-759445,-0.02,-50066288,-1.65,-32628304,-1.07,83454032,2.75
BK0480,航天航空,42033.31,0.53,-56315712,-0.63,227442064,2.56,-283757776,-3.19,-262051040,-2.94,320892080,3.6
BK0440,家用轻工,35108.53,0.17,-63525499,-3.3,-12835499,-0.67,-50690000,-2.64,-35407904,-1.8399999999999999,98933392,5.15
BK1045,房地产服务,906.15,-0.86,-66348512,-7.0,-14960114,-1.58,-51388398,-5.42,-8537920,-0.9,74886448,7.9
BK0740,教育,692.83,-0.88,-67484858,-3.45,-62225914,-3.18,-5258944,-0.27,-32947680,-1.6800000000000002,100432560,5.13
BK0471,化纤行业,13331.72,0.25,-67973120,-1.73,-120618208,-3.06,52645088,1.34,-20412832,-0.52,85171552,2.16
BK1044,生物制品,874.9,1.67,-68620624,-0.9,-96925712,-1.26,28305088,0.37,189289104,2.47,-120943184,-1.58
BK0539,综合行业,8617.36,0.33,-68901198,-3.12,-23623694,-1.07,-45277504,-2.05,13624144,0.62,55277040,2.5
BK0421,铁路公路,6418.24,-0.39,-77001449,-5.97,-33707884,-2.62,-43293565,-3.36,2241936,0.17,74759504,5.8
BK0731,化肥行业,1214.71,0.02,-83737971,-4.03,9555085,0.46,-93293056,-4.49,-50846752,-2.45,134584736,6.47
