代码,名称,最新价,今日涨跌幅,今日主力净流入(净额),今日主力净流入(净占比),今日超大单净流入(净额),今日超大单净流入(净占比),今日大单净流入(净额),今日大单净流入(净占比),今日中单净流入(净额),今日中单净流入(净占比),今日小单净流入(净额),今日小单净流入(净占比)
BK1031,光伏设备,1739.17,0.7000000000000001,1487026896,4.33,1147554000,3.34,339472896,0.99,66058496,0.19,-1552827136,-4.52
BK1034,电源设备,2036.69,0.98,249916544,3.45,132830880,1.83,117085664,1.62,-25152400,-0.35000000000000003,-224764144,-3.1
BK1033,电池,1123.23,-0.1,232914560,1.82,134373504,1.05,98541056,0.77,-84507392,-0.66,-150765280,-1.18
BK0464,石油行业,5005.97,-0.24,146071008,4.08,33100512,0.92,112970496,3.16,-74841200,-2.09,-71229792,-1.99
BK0477,酿酒行业,60567.69,-0.27,138770128,1.2,225424144,1.96,-86654016,-0.75,-49106128,-0.43,-89663984,-0.78
BK0475,银行,2801.72,0.04,121766912,1.0,167173776,1.37,-45406864,-0.37,-5353072,-0.04,-116413840,-0.9500000000000001
BK0474,保险,1073.88,0.13,91427376,2.48,83120736,2.25,8306640,0.23,17922384,0.49,-109349760,-2.96
BK0457,电网设备,23276.64,0.4,90200304,0.38,112494832,0.47000000000000003,-22294528,-0.09,216874752,0.91,-309521664,-1.29
BK0732,贵金属,910.44,-0.37,80301456,1.5,-2965152,-0.06,83266608,1.55,-172954976,-3.22,92653536,1.73
BK0485,旅游酒店,15800.13,0.21,71923808,1.1400000000000001,42247184,0.67,29676624,0.47000000000000003,-7039872,-0.11,-64883920,-1.03
BK0740,教育,671.9,-0.79,43916009,1.38,133969913,4.2,-90053904,-2.8200000000000003,-69627472,-2.18,25711472,0.81
BK0731,化肥行业,1232.53,0.75,41986240,1.09,52757088,1.37,-10770848,-0.28,67632,0.0,-42053888,-1.09
BK1032,风电设备,1182.96,-0.75,-3987491,-0.13,38216413,1.28,-42203904,-1.4100000000000001,-30086544,-1.01,34074048,1.1400000000000001
BK0734,珠宝首饰,435.87,0.08,-4458207,-0.52,-15941765,-1.85,11483558,1.33,14754816,1.71,-10296608,-1.19
BK1043,专业服务,994.79,-1.44,-22323352,-1.0,4136808,0.18,-26460160,-1.18,35620320,1.5899999999999999,-17128560,-0.77
BK0739,工程机械,1121.43,-1.04,-22403852,-0.62,55656276,1.53,-78060128,-2.15,5853104,0.16,14761680,0.41000000000000003
BK0725,装修装饰,439.95,-1.01,-44703018,-2.4,-15638650,-0.84,-29064368,-1.56,-3244064,-0.17,46905344,2.52
BK0546,玻璃玻纤,36266.98,-1.07,-44964155,-1.75,-16676475,-0.65,-28287680,-1.1,20753024,0.81,19377472,0.76
BK1017,采掘行业,1031.92,-0.02,-45772695,-3.17,-21718231,-1.5,-24054464,-1.67,15234928,1.06,30537760,2.11
BK1045,房地产服务,903.57,-1.58,-59924508,-5.9,-35653113,-3.51,-24271395,-2.39,-25521936,-2.51,85446448,8.41
BK1019,化学原料,788.23,-0.39,-61344976,-0.9400000000000001,15651248,0.24,-76996224,-1.17,-110238736,-1.6800000000000002,166424752,2.54
BK0422,物流行业,5916.79,-1.45,-73884992,-1.65,-68251216,-1.52,-5633776,-0.13,-171324592,-3.8200000000000003,244940848,5.46
BK0421,铁路公路,6372.06,-1.4100000000000001,-75503986,-7.08,-26705070,-2.5,-48798916,-4.58,28763840,2.7,46740144,4.38
BK0440,家用轻工,34378.06,-1.63,-82635801,-6.03,-5288843,-0.39,-77346958,-5.64,-2864176,-0.21,85499984,6.24
BK1018,橡胶制品,1068.99,-0.13,-83798048,-1.51,41807840,0.75,-125605888,-2.26,720832,0.01,77478032,1.3900000000000001
BK1028,燃气,1379.76,-0.36,-85636836,-5.44,-19224356,-1.22,-66412480,-4.22,1193744,0.08,84437232,5.37
BK1020,非金属材料,1007.92,-0.71,-92071616,-2.63,-73494672,-2.1,-18576944,-0.53,42842096,1.22,38070896,1.09
BK1035,美容护理,828.75,-0.58,-93565683,-4.79,-21346259,-1.09,-72219424,-3.69,50982000,2.61,42583696,2.18
BK1042,医药商业,1071.3,-1.11,-112851487,-6.29,-45769746,-2.55,-67081741,-3.74,-12019968,-0.67,124871472,6.96
BK0538,化学制品,22505.26,-0.4,-114060640,-0.75,-63088944,-0.42,-50971696,-0.34,179083520,1.18,-68957952,-0.46
BK0433,农牧饲渔,13763.69,-0.12,-116134368,-1.28,13462032,0.15,-129596400,-1.43,82018464,0.9,35213472,0.39
BK0437,煤炭行业,9485.02,-0.33,-122568352,-2.49,-111246480,-2.26,-11321872,-0.23,-49561712,-1.01,172130064,3.5
BK0427,公用事业,8124.65,-0.52,-125308493,-3.7199999999999998,-33857245,-1.0,-91451248,-2.71,-26850672,-0.8,152159152,4.52
BK1015,能源金属,580.42,-0.7000000000000001,-128294528,-2.75,-55983120,-1.2,-72311408,-1.55,4232272,0.09,124062240,2.65
BK0730,农药兽药,1074.05,-0.52,-132901932,-4.19,-85376572,-2.69,-47525360,-1.5,13263552,0.42,118449312,3.73
BK0479,钢铁行业,6928.15,-0.84,-138865838,-4.41,-81644750,-2.59,-57221088,-1.82,-5534704,-0.18,144049920,4.58
BK0539,综合行业,8495.11,-1.33,-141977826,-8.61,-20018722,-1.21,-121959104,-7.39,8727712,0.53,133250112,8.08
BK0420,航空机场,4733.8,-2.07,-142448560,-3.85,-29206320,-0.79,-113242240,-3.06,-44626224,-1.21,187074784,5.05
BK0424,水泥建材,24933.75,-1.31,-143770279,-7.78,-53320567,-2.88,-90449712,-4.89,21320944,1.15,122449344,6.62
BK0733,包装材料,907.63,-1.51,-148698582,-10.39,-90436246,-6.32,-58262336,-4.07,11173088,0.78,137348368,9.59
BK0458,仪器仪表,12627.24,-1.6,-149390176,-3.13,19983056,0.42,-169373232,-3.55,-15196080,-0.32,149131760,3.12
BK1030,电机,1777.39,0.92,-157021952,-2.14,72470480,0.99,-229492432,-3.13,-55095312,-0.75,174433280,2.38
BK0438,食品饮料,23806.31,-0.8,-172386528,-2.05,-77741760,-0.92,-94644768,-1.12,-48642944,-0.58,216942368,2.58
BK1016,汽车服务,1067.23,-0.85,-172741058,-7.5600000000000005,-167535698,-7.33,-5205360,-0.23,25403680,1.11,146791648,6.42
BK0436,纺织服装,10420.25,-1.18,-190125227,-4.31,-113585419,-2.5700000000000003,-76539808,-1.73,75807632,1.72,114052080,2.58
BK0478,有色金属,14534.85,-0.47000000000000003,-194511808,-1.73,12966336,0.12,-207478144,-1.8399999999999999,-195844336,-1.74,388845920,3.45
BK0450,航运港口,8774.35,-1.07,-198646715,-6.78,-25567147,-0.87,-173079568,-5.9,68953680,2.35,129421008,4.41
BK1041,医疗器械,872.32,-1.56,-218827056,-3.04,-149339136,-2.07,-69487920,-0.96,43065072,0.6000000000000001,174727088,2.42
BK0726,工程咨询服务,600.92,-1.76,-224451994,-7.69,-61100394,-2.09,-163351600,-5.6,10776560,0.37,213973472,7.33
BK1027,小金属,1723.96,-0.39,-228552736,-1.6600000000000001,-207711600,-1.51,-20841136,-0.15,-13858560,-0.1,242411280,1.76
BK0728,环保行业,398.38,-1.01,-260475248,-5.42,-103956864,-2.16,-156518384,-3.26,41491008,0.86,218663360,4.55
BK1044,生物制品,850.36,-1.46,-264392128,-4.86,-99721856,-1.83,-164670272,-3.03,79098256,1.45,182769280,3.36
BK1039,电子化学品,1426.77,-1.85,-274216660,-7.36,-105080628,-2.8200000000000003,-169136032,-4.54,-25005760,-0.67,299222416,8.03
BK0454,塑料制品,10758.96,-0.71,-279083297,-6.14,-141168641,-3.11,-137914656,-3.04,2991328,0.07,269844416,5.94
BK0429,交运设备,7935.83,-1.21,-317111813,-6.71,-168336597,-3.56,-148775216,-3.15,32448816,0.6900000000000001,283313952,6.0
BK0476,装修建材,13349.05,-1.29,-323933553,-7.18,-140591505,-3.12,-183342048,-4.07,10405712,0.23,313527856,6.95
BK0482,商业百货,14458.71,-0.9500000000000001,-327421840,-6.42,-165682896,-3.25,-161738944,-3.17,1826656,0.04,325595184,6.38
BK0738,多元金融,514.12,-1.3599999999999999,-348085071,-14.24,-190856015,-7.8100000000000005,-157229056,-6.43,63390768,2.59,284694304,11.65
BK0471,化纤行业,13310.23,-0.65,-367101504,-8.2,-201144752,-4.49,-165956752,-3.71,11770640,0.26,345042816,7.7
BK1040,中药,1496.72,-0.9400000000000001,-376114544,-4.6,-219299104,-2.68,-156815440,-1.92,25096176,0.31,350608784,4.29
BK0465,化学制药,27743.61,-1.23,-383227424,-4.09,-223016336,-2.38,-160211088,-1.71,14825200,0.16,368232240,3.93
BK0484,贸易行业,8348.7,-1.6400000000000001,-413820035,-10.43,-203815331,-5.14,-210004704,-5.29,-24638464,-0.62,437593824,11.03
BK0428,电力行业,16752.72,-0.08,-454315152,-2.54,-257018800,-1.44,-197296352,-1.1,-64898048,-0.36,519213312,2.9
BK0727,医疗服务,1186.12,-2.04,-479133424,-8.32,-190013904,-3.3,-289119520,-5.02,-46085744,-0.8,525219168,9.12
BK0456,家电行业,16704.64,-0.75,-508609264,-3.37,-285686816,-1.8900000000000001,-222922448,-1.48,27636480,0.18,479737088,3.18
BK0480,航天航空,40443.7,-2.3,-582624256,-9.08,-312969952,-4.88,-269654304,-4.2,125135168,1.9500000000000002,451444816,7.03
BK0473,证券,113304.68,-1.02,-627680608,-7.39,-444799168,-5.23,-182881440,-2.15,144844896,1.7000000000000002,482835712,5.68
BK0470,造纸印刷,8094.99,-1.7000000000000002,-730681552,-15.1,-371849184,-7.69,-358832368,-7.42,-12129168,-0.25,739224128,15.28
BK0729,船舶制造,882.83,-3.63,-892233648,-11.49,-424976688,-5.47,-467256960,-6.02,43440768,0.56,848792880,10.93
BK1038,光学光电子,1212.04,-1.3900000000000001,-904442368,-4.33,-290374144,-1.3900000000000001,-614068224,-2.94,-10417664,-0.05,914571008,4.38
BK0425,工程建设,20803.59,-1.55,-932565424,-9.03,-689356144,-6.67,-243209280,-2.35,192123360,1.8599999999999999,740398704,7.17
BK0486,文化传媒,8891.2,-2.0,-1085861920,-4.03,-402849568,-1.5,-683012352,-2.54,933632,0.0,1085752320,4.03
